legacy_record_id,document_no,document_date,supplier_name,legacy_gcmc,legacy_line_id,legacy_material_id,material_name,spec_model,uom_text,qty,unit_price,unit_price_no_tax,amount
9c65e7fb5ca149eb9b0dd7f472f22209,RKD-20231010-013,2022-01-10,四川矿奇石材有限公司,,2a33a5ad8bce40718e559a44c4f281c1,207dd51754ee49f39c3ac8d880cdbaf9,-,-,-,.0000000000,.0000000000,.0000000000,.0000000000
9c65e7fb5ca149eb9b0dd7f472f22209,RKD-20231010-013,2022-01-10,四川矿奇石材有限公司,,86f6b444a5404601aa06f92e67e373f9,207dd51754ee49f39c3ac8d880cdbaf9,-,-,-,.0000000000,.0000000000,.0000000000,.0000000000
9c65e7fb5ca149eb9b0dd7f472f22209,RKD-20231010-013,2022-01-10,四川矿奇石材有限公司,,acdc9eabc5f241beaff52ec649420166,d37ce450dc2f4942a1326da758d1dd94,花岗石*芝麻灰路缘石,600*150*150,立方米,45.0000000000,1600.0000000000,1415.9290000000,72000.0000000000
9c65e7fb5ca149eb9b0dd7f472f22209,RKD-20231010-013,2022-01-10,四川矿奇石材有限公司,,bc665e1ff98e47d2bf97ab9af1641df9,c1db75831a4d4b2b9856fc57a80b53f3,花岗石芝麻黑马蹄石,100*100*50,平方米,600.0000000000,175.0000000000,154.8670000000,105000.0000000000
9c6da7fd128c4722a75a8627597942a8,RKD-20231011-010,2022-01-26,德阳市晨丰市政设施有限公司,,3231328b41694fb197a8f3ea9ee0a5c6,2c3e183ce56c4bb7836b1524e62c6875,高分子燃气井盖,700普型,套,5.0000000000,280.0000000000,247.7870000000,1400.0000000000
9c6da7fd128c4722a75a8627597942a8,RKD-20231011-010,2022-01-26,德阳市晨丰市政设施有限公司,,bff5ae5508474cffb689deb6f5df7e00,02c7772f53c5449f99f97ae960d4e59d,高分子给水井盖,870普型,套,10.0000000000,540.0000000000,477.8760000000,5400.0000000000
9c6da7fd128c4722a75a8627597942a8,RKD-20231011-010,2022-01-26,德阳市晨丰市政设施有限公司,,c7284720fd0b45239fe0f52897323a66,372c3c9fbc4748f7afd6acc1c6ca794f,高分子消防井盖,870普型,套,5.0000000000,540.0000000000,477.8760000000,2700.0000000000
9d80ddc6385f4fb286115a8243ca1260,RKD-20250117-005,2024-12-06,四川祥坤新材料有限公司,,a1255a652fa741f08c24c2f3e4f83cc9,ba944f5415d6498280ee8242ab2d1d9c,商品混凝土,C25,立方米,780.0000000000,400.0000000000,353.9823008850,312000.0000000000
9d80ddc6385f4fb286115a8243ca1260,RKD-20250117-005,2024-12-06,四川祥坤新材料有限公司,,d783fa3ae7f5453c8a38387b033e3914,51948c07f10740b69aa4300c2ff62911,商品混凝土,C20,M3,1061.0000000000,390.0000000000,345.1327433628,413790.0000000000
9db9b63473ed4cc780bdbce75d3c91a1,RKD-20240820-009,2024-07-10,四川泽斌商贸有限公司,齐家堰流域（高槐村-桂花村）河段水生态修复项目,08da7e50b27d419184041e45a82bb115,6c2044e8f159487e927b1a26ed069afa,块石,200mm800mm,m3,1580.0400000000,145.0000000000,128.3185840708,229105.8000000000
9e00a9d0d9aa495cb7986d90b42d58c7,RKD-20230922-033,2023-08-30,四川屹丰建材有限公司,,3b31a60f6bd04becb9335b8b5afeef83,c8ea748ebaea4355912de9ab483d1b04,13mm厚橘色塑胶面层,,㎡,230.5400000000,80.0000000000,70.8000000000,18443.2000000000
9e1c7c48ee44457fb2ef966afbbfa70a,RKD-20240607-009,2024-05-08,德阳鑫川物资有限公司,旌阳区供水项目——柏隆净水厂,d3790759e73849d8ae5d3d59f4cb733d,310e2705370a457196a7d439fd973d9d,钢板下料,Q235 12,kg,235.0000000000,4.8000000000,4.2477876106,1128.0000000000
9e9fa2fe9e3140018f6f2f949a02523d,RKD-20230912-012,2023-08-30,四川屹丰建材有限公司,三星堆环线基础设施改造,f73c8eda29114c03979e6fa38f2345cb,59fc15cf7b5443b29319f55295629d99,仿花岗岩芝麻灰PC砖,300*300*50,㎡,2564.1026000000,78.0000000000,69.0300000000,200000.0000000000
9eafe44fbbc1438aa7fde66e19632c5b,RKD-20240511-006,2024-04-07,四川芸恒暮科技有限公司,旌阳区供水项目——柏隆供水管网,dc976b24528443cbaef71b8589dc2cca,40292156c7b0496287bc5c13a24a0716,地下管线探测仪,精蛰2.0,套,1.0000000000,25920.0000000000,22938.0530973451,25920.0000000000
9eb5d52edf474bfda00f959a6aee060d,RKD-20241218-001,2024-11-30,四川矿奇石材有限公司,,3f9aafcd428044f89d4dfb87f4e5da11,aef449717dc54d40bf2a515d26649378,花岗石石材,花岗石嵌边石1000*200*100,立方米,12.0000000000,1586.0000000000,1403.5398230089,19032.0000000000
9eb5d52edf474bfda00f959a6aee060d,RKD-20241218-001,2024-11-30,四川矿奇石材有限公司,,4194ff4d0c864d4399cae2d68c39e380,159361f63df0402595269094e03bb819,花岗石石材,花岗石路缘石1000*150*350,立方米,65.2600000000,1720.0000000000,1522.1238938053,112247.2000000000
9eb5d52edf474bfda00f959a6aee060d,RKD-20241218-001,2024-11-30,四川矿奇石材有限公司,,696f8a0ee1404451ac4dbad25dea7570,744f9068b7e84c5fa39f4f80b5ae3a33,花岗石石材,花岗石嵌边石芝麻灰1000*150*120,立方米,10.1700000000,1590.0000000000,1407.0796460177,16170.3000000000
9ebbbe5a98a94d39a9476564a93d7cda,RKD-20231124-004,2023-11-06,德阳德塑管业有限公司,,5b27fce8f8184d73afc4b26b812fe41b,f411cf98c3a641d29d405370ad004e37,PE100级给水管,25*1.6MPa,米,244.0000000000,2.1600000000,1.9110000000,527.0400000000
9ee814ff364d431db5ba86ffef9e9de4,RKD-20240424-004,2024-04-11,中江县凯江镇鑫亿隆酒店用品批发部,烈士陵园装修项目,0d25c7b9eafa49df994f617bfc850591,35029624b3c5483881d8415e6e3a05f7,单炒单温灶,,台,1.0000000000,1200.0000000000,1188.1188118812,1200.0000000000
9ee814ff364d431db5ba86ffef9e9de4,RKD-20240424-004,2024-04-11,中江县凯江镇鑫亿隆酒店用品批发部,烈士陵园装修项目,12238b024cb8424bb9e197804722f477,39d6f4c460944aacbf6815dd842797d9,单通工作台,,张,1.0000000000,1100.0000000000,1089.1089108911,1100.0000000000
9ee814ff364d431db5ba86ffef9e9de4,RKD-20240424-004,2024-04-11,中江县凯江镇鑫亿隆酒店用品批发部,烈士陵园装修项目,7d5a1deaffa3400aa7af18e870048108,06978096e24d4dcaac49124a66224e6a,台上架,,个,1.0000000000,280.0000000000,277.2277227723,280.0000000000
9ee814ff364d431db5ba86ffef9e9de4,RKD-20240424-004,2024-04-11,中江县凯江镇鑫亿隆酒店用品批发部,烈士陵园装修项目,b1657faeb50c42899d84896652275bbc,1b551dec84624836b937e7ca0780a506,四门冰柜,,台,1.0000000000,2380.0000000000,2356.4356435644,2380.0000000000
9eeaf90a51124735a535f0013638480a,RKD-20230922-044,2023-01-10,旌阳区煜辉建材经营部,,717a155aae054ff0b280944803dc6f8a,882cb0dba66d410fb647e7fd2ab8a5ef,干混抹灰砂浆,M20,t,200.0000000000,474.0000000000,469.3100000000,94800.0000000000
9fe166584b254297b4117c976ff73a62,RKD-20240315-006,2024-02-29,四川鑫裕康商贸有限公司,烈士陵园装修项目,1b1cac8e83bb49c1a08cffab70b7a2c6,faa7b4efbe544438b76560cdf3b91846,盘圆HPB300,8,吨,.3390000000,4349.8500000000,3849.4260000000,1474.6000000000
a085a27792a44a5a95dff294f1895f86,RKD-20240511-002,2024-04-26,德阳鑫川物资有限公司,旌阳区供水项目——柏隆净水厂,31c6ef4f0746491a835d42dd58b0e2e6,172a29a451a6432e819241ade371920f,钢板下料,Q235 3mm,kg,290.0000000000,4.0000000000,3.5398230088,1160.0000000000
a105ac2e759d4633989f562866d2e323,RKD-20240920-001,2024-08-01,德阳嘉泰水泥制品有限公司,2024高标准农田建设项目-龙泉村,cac1de2cea6742b7927eca46190d2c18,65d9a9a2b9f24c4ea3a015b713be8a2a,钢筋混凝土承插管,DN800 ,米,12.0000000000,330.0000000000,292.0353982301,3960.0000000000
a105ac2e759d4633989f562866d2e323,RKD-20240920-001,2024-08-01,德阳嘉泰水泥制品有限公司,2024高标准农田建设项目-龙泉村,ed3127043ea84b42bc95122d3049eedb,44d3dfe87a214814b11722c7b0a90378,钢筋混凝土承插管,DN500,米,82.0000000000,126.1000000000,111.5929203540,10340.2000000000
a1432ba9dbff45a084a4bd6b48f3cdba,RKD-20240920-004,2024-08-21,德阳德塑管业有限公司,2023年高标准农田改造提升-东美村,735e1423331c413ab4ce7957c2168374,a18d985b041740649709dcecfa6ccdbd,电线电缆YJV,3*25+1*16,米,15.7000000000,72.1660000000,63.8633673412,1133.0000000000
a176e59488c443abb6c002be46a07db2,RKD-20230922-051,2023-01-11,绵竹市新市镇鸿辰建材经营部,,fdd46fd7c3094b77a49b0163dee6ec61,c161a4eaaf6e4c4a9dea5c1cadfcb483,泡沫混凝土,,立方米,169.0000000000,75.0000000000,74.2600000000,12675.0000000000
a195f20e250447589e0bd17b8cbfaa2b,RKD-20240111-002,2024-01-09,德阳市庆源物资有限公司,2023年高标准农田改造提升-东美村,1e4f420272954d5b88f9c5aabfdc49c4,cd26302b02eb425d8d39eec3373f472c,螺纹钢,16,吨,.3880000000,4500.0000000000,3982.3000000000,1746.0000000000
a195f20e250447589e0bd17b8cbfaa2b,RKD-20240111-002,2024-01-09,德阳市庆源物资有限公司,2023年高标准农田改造提升-东美村,accced334d7d496aafd79100537a87d0,c184df2175fc4731a4669c39030e6d52,盘螺,10,吨,.6830000000,4500.0000000000,3982.3000000000,3073.5000000000
a1d5a95b5f0a4047b55699d6396d3ce1,RKD-20240328-003,2024-03-26,中江能鑫建材有限公司,烈士陵园装修项目,1b79418e2ef74f989f4a24a15a444936,0e54331a9d8a49fba3579ea974e68b6e,水泥,32.5袋装,吨,15.0000000000,315.0000000000,278.7610000000,4725.0000000000
a1d5a95b5f0a4047b55699d6396d3ce1,RKD-20240328-003,2024-03-26,中江能鑫建材有限公司,烈士陵园装修项目,74defa2ab13e4d238c1f6bae4b49de53,a55541a5783d4ea6885a132a083c79b5,水泥,32.5袋装,吨,16.0000000000,340.0000000000,300.8840000000,5440.0000000000
a1d5a95b5f0a4047b55699d6396d3ce1,RKD-20240328-003,2024-03-26,中江能鑫建材有限公司,烈士陵园装修项目,b12969688d9645ee86c9038bb17729f6,9510291e770d494eb93501a70fd051d2,水泥,32.5袋装,吨,13.0000000000,330.0000000000,292.0350000000,4290.0000000000
a1d7c71724ca49c8a7088881de46047f,RKD-20230922-021,2023-09-04,德阳亚东水泥销售有限责任公司,,3d555e3a8a974754bee4647a8b6cf327,3df2eb1446dc4f249fedab67afb400c1,矿渣硅酸盐水泥（袋装）,PSA32.5R,T,15.0000000000,325.0000000000,287.6100000000,4875.0000000000
a1d7c71724ca49c8a7088881de46047f,RKD-20230922-021,2023-09-04,德阳亚东水泥销售有限责任公司,,78c187dddc76408ea928f768b66b4b07,3df2eb1446dc4f249fedab67afb400c1,矿渣硅酸盐水泥（袋装）,PSA32.5R,T,45.0000000000,375.0000000000,331.8584000000,16875.0000000000
a1d7c71724ca49c8a7088881de46047f,RKD-20230922-021,2023-09-04,德阳亚东水泥销售有限责任公司,,8ea7ae2974f44a8bb269e848df25f643,3df2eb1446dc4f249fedab67afb400c1,矿渣硅酸盐水泥（袋装）,PSA32.5R,T,30.0000000000,315.0000000000,278.7600000000,9450.0000000000
a1d7c71724ca49c8a7088881de46047f,RKD-20230922-021,2023-09-04,德阳亚东水泥销售有限责任公司,,c98b1cdb52a9444cad1662d737eb802d,3df2eb1446dc4f249fedab67afb400c1,矿渣硅酸盐水泥（袋装）,PSA32.5R,T,30.0000000000,345.0000000000,305.3100000000,10350.0000000000
a1d7c71724ca49c8a7088881de46047f,RKD-20230922-021,2023-09-04,德阳亚东水泥销售有限责任公司,,eccc4b8a1652497e84168ce82b84b65d,364b77b7a03146c5b4bdbe11db715ba1,矿渣硅酸盐水泥（袋装）,PO42.5R,吨,27.0000000000,415.0000000000,367.2600000000,11205.0000000000
a1dc5cfec53f4ef18e823d1bdc50c3de,RKD-20231124-003,2023-11-07,德阳市庆源物资有限公司,,63d1c9239b68492c91664a87198fd68e,17fa58b361e94bf5930381aec3f7f95a,螺纹钢,6,支,80.0000000000,12.0000000000,10.6194000000,960.0000000000
a22266eb043746ab8dd30965d1ca4f6e,RKD-20231101-001,2023-08-31,四川翔驰恒瑞商贸有限公司,,2e48d9697c50415a890e756e89256b16,b190c1c1d8ab4b6ea4b216a97d645a32,钢带缠绕管, SN1000 SN10,米,210.0000000000,1.0000000000,1.0000000000,210.0000000000
a22266eb043746ab8dd30965d1ca4f6e,RKD-20231101-001,2023-08-31,四川翔驰恒瑞商贸有限公司,,f662e648182c4d509c0286e25411a553,8c9111100cb14029a71816ea7cb16aba,电缆线,钢芯护导线2*2.5,圈,3.0000000000,1.0000000000,1.0000000000,3.0000000000
a2980af6d39e4580a82ba65191dec210,RKD-20240726-002,2024-06-27,四川鑫和利供应链管理有限公司,旌阳区供水项目——柏隆净水厂,722b77635f5d43b1990e90ab640b6121,d68fae4566ea46318afbd1905bea5b1a,胶合板（建筑模板）,1830*915*12,张,900.0000000000,37.8000000000,33.4513274336,34020.0000000000
a34826e9c4f242b1a374c7ae76042801,RKD-20231010-002,2021-12-02,德阳市鑫浩科技有限公司,,09f1a73059c44d9d942a44e358e30ca2,9c9deb10fa354ba1ae9118181e42150a,显卡,,,1.0000000000,1065.0000000000,942.4770000000,1065.0000000000
a34826e9c4f242b1a374c7ae76042801,RKD-20231010-002,2021-12-02,德阳市鑫浩科技有限公司,,67fa331ac36c4121bd21cad1bceeadae,90cfa638596740e1b239b6c3b1c1982e,电源,,,1.0000000000,205.0000000000,181.4150000000,205.0000000000
a34826e9c4f242b1a374c7ae76042801,RKD-20231010-002,2021-12-02,德阳市鑫浩科技有限公司,,e8e7bd0841bd4c3cae3fe7eaa514ce04,27f62ed718854fdba0f4e326b50554fe,主板,ASUS/B450M-PRO/GAMING,个,1.0000000000,560.0000000000,495.5750000000,560.0000000000
a34826e9c4f242b1a374c7ae76042801,RKD-20231010-002,2021-12-02,德阳市鑫浩科技有限公司,,fcc28566533b405c8a74fb96d763eef9,b7c79f9a043f4e6c9f432c0d72444469,显示器,,,1.0000000000,1230.0000000000,1088.4950000000,1230.0000000000
a36e9471a1b14d77b76b84af88f86080,RKD-20231211-004,2023-12-07,绵竹市好友水泥制品厂,二重厂西路等4条道路工程,0e19821287f0410aa9b358a3453e87b2,fc482384f5f44a309e4745558ebc03a5,承插管,DN300,米,121.0000000000,75.0000000000,66.3710000000,9075.0000000000
a36e9471a1b14d77b76b84af88f86080,RKD-20231211-004,2023-12-07,绵竹市好友水泥制品厂,二重厂西路等4条道路工程,517ba8c53b3e4d20b4eb6c8a783c4cea,6dca9f7995834e2b97d8d44a83409ed3,承插管,DN400,米,176.0000000000,108.0000000000,95.5750000000,19008.0000000000
a3d661c97e8f4619baf9d6ac1795341f,RKD-20240115-004,2024-01-10,德阳裕康钢筋加工厂,崴和路滑坡整治工程,567d0cd4cea44f5d9bc3899eeb069a66,a3e97b0639ed40dbb05a14624294f246,螺纹钢HRB400E,18,吨,2.6000000000,4100.0000000000,3628.3180000000,10660.0000000000
a405ae9a40314bf4acf5efce486c05a3,RKD-20240923-006,2024-08-14,德阳市兴业混凝土有限公司,三星堆环线基础设施改造,0a4c20221e7d4aa4befd04be5a2d9d19,b17fdf37c172431ca2a4d56fa4759d62,商品混凝土,C30,立方米,300.0000000000,460.0000000000,407.0796460177,138000.0000000000
a405ae9a40314bf4acf5efce486c05a3,RKD-20240923-006,2024-08-14,德阳市兴业混凝土有限公司,三星堆环线基础设施改造,ff53835353474884ba3ede69624e53c6,ba944f5415d6498280ee8242ab2d1d9c,商品混凝土,C25,立方米,283.4500000000,450.0000000000,398.2300884956,127552.5000000000
a43d979ebc604e3fa9890f5ac3573106,RKD-20240322-001,2024-03-05,四川马尚莱建筑工程有限公司,崴和路滑坡整治工程,f9ab0b1d8cb14f208af385569c0322d5,4a2f3ba51bbd480698a09521413956aa,土工布,400克,平方米,9105.0000000000,4.0000000000,3.5390000000,36420.0000000000
a450ab7892ab42619a64484f66f9f2f6,RKD-20250117-018,2024-12-30,德阳市旌辉建筑材料有限公司,,080087bbeac24145965c28a0c2ef38f9,440031ced5e741a495db7d4681c032ef,II级钢筋混凝土承插管,D400,米,340.0000000000,103.0000000000,91.1504424779,35020.0000000000
a450ab7892ab42619a64484f66f9f2f6,RKD-20250117-018,2024-12-30,德阳市旌辉建筑材料有限公司,,08a9bacd359c4d649948074c2b22afce,deaa6e510cb14262aedabcbd321dbbcc,预制混凝土井筒,Φ800,米,16.0000000000,415.7500000000,367.9203539823,6652.0000000000
a450ab7892ab42619a64484f66f9f2f6,RKD-20250117-018,2024-12-30,德阳市旌辉建筑材料有限公司,,c33b8a8563d745df9a54fd3bddfd451b,7950cf299e5d43b1a4da4ad49ab7d5df,II级钢筋混凝土管,D300,米,190.0000000000,71.0000000000,62.8318584071,13490.0000000000
a45afa8da763495d8c4de33d64409f6e,RKD-20231214-005,2023-12-14,四川东潞景观工程有限公司,三星堆环线基础设施改造,8231de3bb7fb4ae6a7c1aba27537a963,4a60bc43697243ffb134247456afd580,仿花岗石盲道PC砖,300*600*50,平方,816.6700000000,78.0000000000,69.0260000000,63700.2600000000
a45afa8da763495d8c4de33d64409f6e,RKD-20231214-005,2023-12-14,四川东潞景观工程有限公司,三星堆环线基础设施改造,9483285619f540259219ceb5ebaafad7,eecfecf41004451ba150248d071863f1,仿花岗岩芝麻白PC嵌边石,500*100*100,立方,82.0000000000,1400.0000000000,1238.9380000000,114800.0000000000
a45afa8da763495d8c4de33d64409f6e,RKD-20231214-005,2023-12-14,四川东潞景观工程有限公司,三星堆环线基础设施改造,b4247bc2bfe34c338dcecbdf4f9b16fb,b6d5f078843647d2a9833e1bb3a9d7b7,仿花岗岩芝麻灰PC路缘石,1000*300*150,立方,81.0000000000,1500.0000000000,1327.4330000000,121500.0000000000
a46d913bbf9d42119bb68041588b0940,RKD-20250117-004,2024-12-05,成都敬业恒泰贸易有限公司,,047ec40a0fe3415ababb1f9e5fcdacc9,6a18fc1de33447e2bac1427c35577c20,螺纹钢HRB400E,Φ12,吨,10.0000000000,3400.0000000000,3008.8495575221,34000.0000000000
a46d913bbf9d42119bb68041588b0940,RKD-20250117-004,2024-12-05,成都敬业恒泰贸易有限公司,,12189401c9444937a3c1fbbba8e630ec,30c3b8f2ba244318ad38eea4b466520c,盘螺HRB400E,Φ8,吨,9.5940000000,3310.0000000000,2929.2035398230,31756.1400000000
a46d913bbf9d42119bb68041588b0940,RKD-20250117-004,2024-12-05,成都敬业恒泰贸易有限公司,,156c94b182d64a6c875ac4d0fd342f45,2d74657e157b4e32b4e7b46acad34946,螺纹钢HRB400E,Φ16,吨,2.4740000000,3130.0000000000,2769.9115044248,7743.6200000000
a46d913bbf9d42119bb68041588b0940,RKD-20250117-004,2024-12-05,成都敬业恒泰贸易有限公司,,24c840a74d844472ad1b4b6a868cd2ee,5137b213daf24306b761a1c1dc981e0f,螺纹钢HRB400E,Φ22,吨,14.4850000000,3130.0000000000,2769.9115044248,45338.0500000000
a46d913bbf9d42119bb68041588b0940,RKD-20250117-004,2024-12-05,成都敬业恒泰贸易有限公司,,298dcee9f01c4ddcbb7fe49f293cf9b4,2cc86cd461184441b78a1731e9fc07c1,盘螺HRB400,Φ10,吨,12.0000000000,3600.0000000000,3185.8407079646,43200.0000000000
a46d913bbf9d42119bb68041588b0940,RKD-20250117-004,2024-12-05,成都敬业恒泰贸易有限公司,,2ae5d5619efa418099063104bb2614e9,5ddecbfa5a3541b481d25e42406666fe,螺纹钢HRB400E,Φ12,吨,15.3300000000,3400.0000000000,3008.8495575221,52122.0000000000
a46d913bbf9d42119bb68041588b0940,RKD-20250117-004,2024-12-05,成都敬业恒泰贸易有限公司,,2b6e3e08f2324be1adcec542a442fa6e,6d2a7affd6644410a1b80796fd7054a4,螺纹钢HRB400E,Φ20,吨,3.5570000000,3410.0000000000,3017.6991150443,12129.3700000000
a46d913bbf9d42119bb68041588b0940,RKD-20250117-004,2024-12-05,成都敬业恒泰贸易有限公司,,57ce0b519aa94ba6b0eb0409e617ed4a,c7991fc555d145f890f642957543007f,螺纹钢HRB400E,Φ12,吨,11.5080000000,3470.0000000000,3070.7964601770,39932.7600000000
a46d913bbf9d42119bb68041588b0940,RKD-20250117-004,2024-12-05,成都敬业恒泰贸易有限公司,,771e8ab1fb4e4a92823b42cabca743b0,dc960d212a914f8f9c0e90efa3ac8287,螺纹钢HRB400E,Φ25,吨,3.4650000000,3430.0000000000,3035.3982300885,11884.9500000000
a46d913bbf9d42119bb68041588b0940,RKD-20250117-004,2024-12-05,成都敬业恒泰贸易有限公司,,7b05e9e22d164de384a0bdf9cdb90903,fa5dcf3a641c43e1b0b7e14fa7900acd,螺纹钢HRB400,Φ14,吨,12.1960000000,3190.0000000000,2823.0088495575,38905.2400000000
a46d913bbf9d42119bb68041588b0940,RKD-20250117-004,2024-12-05,成都敬业恒泰贸易有限公司,,954494db43824ee5baa1428ca6671090,fba8e4d880d14ddeb9fc2d3690772ee0,螺纹钢HRB400E,Φ20,吨,2.9000000000,3600.0000000000,3185.8407079646,10440.0000000000
a46d913bbf9d42119bb68041588b0940,RKD-20250117-004,2024-12-05,成都敬业恒泰贸易有限公司,,ba73ccba086d4896863bc2b2eb132cc5,0f109f657dd0499eb4a3f36d6fdc9bf5,螺纹钢HRB400E,Φ16,吨,2.8440000000,3430.0000000000,3035.3982300885,9754.9200000000
a46d913bbf9d42119bb68041588b0940,RKD-20250117-004,2024-12-05,成都敬业恒泰贸易有限公司,,bbc2a49241bd4c398214e0827a9ca527,e48721f7786c40eaa491198808fef9c2,螺纹钢HRB400E,Φ18,吨,2.9340000000,3060.0000000000,2707.9646017699,8978.0400000000
a46d913bbf9d42119bb68041588b0940,RKD-20250117-004,2024-12-05,成都敬业恒泰贸易有限公司,,c252c8cd00ba4fc79a1093cb16f0504e,c75126e923d64c8fa8f5d12453904965,螺纹钢HRB400E,Φ14,吨,9.8880000000,3440.4500000000,3044.6460176991,34019.1700000000
a46d913bbf9d42119bb68041588b0940,RKD-20250117-004,2024-12-05,成都敬业恒泰贸易有限公司,,d2bf0f5dfc5b470bb11b12aaf50dae3a,71efe28661514bb4aaf0a2cf1a4282e5,盘螺HRB400E,Φ10,吨,2.0520000000,3600.0000000000,3185.8407079646,7387.2000000000
a4dfad80a86d4afe83437d9e60462c8e,RKD-20240923-001,2024-08-16,德阳市宏兴五金交电有限公司,玉山街道路工程,463904c5c35e45ee8e75dec8d4d61631,81428527b2c94cb1a4efa7f50f16dd38,电力电缆,YJV-1KV-5*16,米,372.0000000000,63.2500000000,55.9734513274,23529.0000000000
a4dfad80a86d4afe83437d9e60462c8e,RKD-20240923-001,2024-08-16,德阳市宏兴五金交电有限公司,玉山街道路工程,540deeaca78644cca19674fa639069d3,99ce2782bf944aedb4c4820dcec43f61,电气配线,BVV-3*2.5,米,220.0000000000,5.0500000000,4.4690265487,1111.0000000000
a4dfad80a86d4afe83437d9e60462c8e,RKD-20240923-001,2024-08-16,德阳市宏兴五金交电有限公司,玉山街道路工程,5ac1edd4ea0343d2bc08a5a25cb699a9,2151079a88f54b0f83c04535e6583573,UPVC-塑料管,110,米,73.3000000000,18.9700000000,16.7876106195,1390.5000000000
a4dfad80a86d4afe83437d9e60462c8e,RKD-20240923-001,2024-08-16,德阳市宏兴五金交电有限公司,玉山街道路工程,62166349e0df4eaea3d372a111d9aa85,300ee829feb14e358d07f3efaddc100d,控制电缆,KVV22 3*6,米,11.0000000000,18.3500000000,16.2389380531,201.8500000000
a4dfad80a86d4afe83437d9e60462c8e,RKD-20240923-001,2024-08-16,德阳市宏兴五金交电有限公司,玉山街道路工程,69d89de80f7d46c49c7b9f41269315ad,88e8c889f36f4c70a071bf841f4e0b64,控制电缆,KVV 5*2.5,米,22.0000000000,8.5200000000,7.5398230088,187.4400000000
a4dfad80a86d4afe83437d9e60462c8e,RKD-20240923-001,2024-08-16,德阳市宏兴五金交电有限公司,玉山街道路工程,8b5822556fd94e3b85baef17bd8cec3d,cd2c329f6783468fbee06d480bd4eadf,照明配电箱1-AP-DK,100KW,台,1.0000000000,6578.0000000000,5821.2389380531,6578.0000000000
a4dfad80a86d4afe83437d9e60462c8e,RKD-20240923-001,2024-08-16,德阳市宏兴五金交电有限公司,玉山街道路工程,abe02ad282ce49ecb57c1c89116ae27e,99cf2d9d5ac34c328236c2ef54bc2bc0,控制电缆,KVV22 5*2.5,米,85.0000000000,11.2600000000,9.9646017699,957.1000000000
a4dfad80a86d4afe83437d9e60462c8e,RKD-20240923-001,2024-08-16,德阳市宏兴五金交电有限公司,玉山街道路工程,bd51d583fa4c44e18a165c0adaf67a04,4b82d0d24c5146429d369ee633990239,控制电缆,KVV 2*2.5,米,217.0000000000,3.6800000000,3.2566371681,798.5600000000
a4dfad80a86d4afe83437d9e60462c8e,RKD-20240923-001,2024-08-16,德阳市宏兴五金交电有限公司,玉山街道路工程,f5449588dbd64c7b97f5062fce576985,7bae696c8f574397bb542ea6d993035d,控制电缆,KVV22 2*2.5,米,46.0000000000,4.6400000000,4.1061946903,213.4400000000
a5840465e58b4dd69cfb79db94ae9051,RKD-20240315-007,2024-02-29,旌阳区安顺建材经营部,三星堆环线基础设施改造,af699bca5e8648659aaec6c74bddb0f2,dd0b54cd193d4ea4811d578dc81b9189,樟子松防腐木,3.6*8.5,米,1200.0000000000,8.5500000000,8.4650000000,10260.0000000000
a5af898f067747c3b7c05b4fa2f9eb14,RKD-20231010-004,2021-12-01,成都创仕达交通设施有限公司,,c907172a327d48f7be38d91304fb7e65,3d791d13aafa4a889b22d97a2cbad1f5,橡胶路锥,60cm,个,618.2020000000,9.0100000000,7.9760000000,5570.0000000000
a61e8a8f5b0344878c6e3209ade258e2,RKD-20231204-001,2023-11-21,四川智能弘安交通科技有限公司,,171dfb0bffa94736a5d9982c0b9388a9,45e8779aece948a5929236fb71955d90,控制柜1控9,KZXT-JT-01,台,1.0000000000,2450.0000000000,2168.1410000000,2450.0000000000
a61e8a8f5b0344878c6e3209ade258e2,RKD-20231204-001,2023-11-21,四川智能弘安交通科技有限公司,,294454625f4c4742b0496639f0dffb7d,550b8be9c0454274af6766c7682d3cc5,控制柜1控6/6/7,KZXT-JT-01,台,1.0000000000,3000.0000000000,2654.8670000000,3000.0000000000
a61e8a8f5b0344878c6e3209ade258e2,RKD-20231204-001,2023-11-21,四川智能弘安交通科技有限公司,,b06d0f65f94b48288aaa78a2ca3dddeb,c47c364f5fad4309899702abd2a3b671,全自动升降柱,LZYZ-D1-JT2023,套,29.0000000000,3950.0000000000,3495.5750000000,114550.0000000000
a6386cfcf2cf42dd84552b68746fa407,RKD-20240725-001,2024-05-17,旌阳区烨阳管道经营部,,05ae2f108e774b77ad540a8f4c61a64d,230e5408dfb6456b9deb58fd3ca9b34a,微型消防站,,套,1.0000000000,890.0000000000,881.1881188119,890.0000000000
a67d28f888a448a29e9c02c2a3c97401,RKD-20240903-009,2024-07-22,德阳市宏兴五金交电有限公司,万润苑改造,195b57f17d394817a1cad84ea6045c3f,c9e327ff8661404584a84c3b2b5e438e,PVC-U排水管,110×3.2,米,1107.0000000000,11.0000000000,9.7345132743,12177.0000000000
a6cfe2fe6a58493f8cb9fbc43e071478,RKD-20230922-006,2023-05-31,四川晟博通达商贸有限公司,,b4420b2eba744560bbc6202d1608cf23,180800e431fe4e8caf9ade5cd2b9ab61,路沿石,900*300*1150,米,874.8000000000,87.0000000000,76.9910000000,76107.6000000000
