id,legacy_project_id,project_code,name
237,4b89ee16cc58497bac061d8ae5fddd82,PRJ260237,雅瑶东路教育设施建设项目（雅瑶东路小学）
238,4b8d30c6415f4768a994a73e75896668,PRJ260238,2024年中江县永兴镇七郎村集体经济扶持村项目
239,4bbff2852e8e46d38ceb8ed5b1c9de84,PRJ260239,旌阳区综合管廊项目庐山路段支护及防水3标
240,4c2a355dd42d488083fe81525363142f,PRJ260240,77561部队制供氧站用房新建项目
241,4c749e69caeb45ec9708bf4db81cde17,PRJ260241,罗江区2022年暴雨洪灾水毁灾后重建覆岸覆土工程-凯江段新增杂草、杂树清理施工劳务
242,4c93e1d422624fcf830d807d95e272a9,PRJ260242,青川县营盘乡永红村农村安全饮水
243,4cc5641ac4af46a4b021cf514887cf4b,PRJ260243,四川纹江致远建筑开发工程有限公司2025-2026年度管道临时封堵专业分包
244,4d1d59a3abc94504972df359e27af61f,PRJ260244,旌阳区综合管廊项目泰山路段支护及防水工程一标
245,4d5d46d841c24c629fd4ebdd4796980f,PRJ260245,大唐甘肃发电有限公司碧口水力发电厂碧口水电站右岸泄洪洞护坦防护结构改造施工
246,4daa72750bcc496aaebbf008fc28659c,PRJ260246,某部家属楼暖气更换项目
247,4dbaf1390e46481aaf4835b25933910a,PRJ260247,南货站库区9号安全哨空调线 管维修等7项维修
248,4de47622b3e6404a98ad734ddc53f27a,PRJ260248,西昌市市政建设工程管理处亮化材料（含安装）采购项目
249,4e69feaf5c854b54a44de07e4e94300c,PRJ260249,中国移动四川公司市州分公司2025年—2028年管理用房及生产枢纽楼公共区域零星维修项目的标包13 南充
250,4e9dbc2aa6534022b42a254295b52e34,PRJ260250,重庆市綦江区育英高级中学建设工程（一标段）
251,4ecb23acaad749acb971656d3f92322b,PRJ260251,仙足岛阜康医院前人行道改造项目
252,4ee72935ae304f56b051798722befec3,PRJ260252,江陵路快速化改造一期工程PB0+560-PB1+180庞北恢复及拆除残桥工程
253,4f039bfb37e049cf890e468d00178e45,PRJ260253,广汉市第二十三污水处理站新增五里村五组污水管网工程项目
254,4f2b6e3ed6db4e15bf7a475e00d8e73c,PRJ260254,2023年中江县普兴镇村社道路建设项目
255,4f86be86dc0f46508613c812126849d5,PRJ260255,保盛公司采购平台
256,4f8d48ca33fc442a8577308228eea07e,PRJ260256,大興壹號售楼部装修项目
257,4fc55dfb8a2e415cbcca4db2f9df2dbf,PRJ260257,重庆巴南区华南城充电站建设
258,5011e3673ec54e11a2e2a47a47ab34e1,PRJ260258,中铁十九局集团有限公司1415项目P、T 点位
259,5090c7dcbced4376817b6721cf5db568,PRJ260259,英吉沙县乡村两级锅炉改造项目第三标段
260,512df28c4b854d4aac32bb7f394b5275,PRJ260260,中江县联合镇中心学校群星分校新建运动场项目工程
261,513f713857db46e196f61d6df8257fd1,PRJ260261,四川金鑫公司职工家属区“三供一业”分离移交物业设施维修改造项目（东区）-防水工程
262,517794218ca44c1a8b95ea1a3b9ee01d,PRJ260262,四川省烟草公司宜宾市公司外租仓库维修项目
263,518c8c43a90f43558a535828b8be342d,PRJ260263,仁中风华二期工程
264,51f509199c434dd0a6f1f6f3dfced9d7,PRJ260264,中建七局天府大道北延线（德阳段）项目桥面防水工程
265,5216a7e00d554423bb2e77f6b7dd0d9c,PRJ260265,铜梁区永嘉镇2020年断头路、联网路建设圣水村八组、塘坪村十一组、十七组公路工程
266,52278e622558409db167eca9eba8c8b8,PRJ260266,【广州市花都区殡仪馆迁建工程施工总承包】项目【室外（园建、绿化、道路及护坡工程）】工程
267,523f3ae95af74fd187567b113e642c10,PRJ260267,苍溪县五龙镇三会园区房屋拆迁复垦工程
268,52dbcbcb460349ecac1ec682f9129b29,PRJ260268,德阳市旌阳区东湖-和新（崴和路）道路改建工程（K4+140-K4+790边坡滑坡治理）
269,530af800e78245f9a9975f80d9587ced,PRJ260269,罗江区滨河路沿线健康骑游道项目块料铺贴劳务分包（第五次）
270,531c46015cb843b1a330c71e092fef13,PRJ260270,智慧之心项目2#、3#、4#、5#楼及裙楼景观绿化工程专业分包项目
271,53647e839a2b4f8195342eef3dcc8264,PRJ260271,潼南支行东安分理处营业网点主体装修工程项目
272,5364878e0dc142c6b133d57c6eb09980,PRJ260272,新场乡长虹村灌溉蓄水池及防洪沟修建项目
273,53c2eb41efaf4f7189405125701e67b1,PRJ260273,中国移动四川公司广元分公司2021-2022年渠道维修采购项目框架协议
274,53d146fb74524859a820019e03d8a8dc,PRJ260274,伽师县工业园区空气源供热建设项目（二次）二标段
275,541e6dbb75224e48b0ab8c09c28c70ef,PRJ260275,重庆翰博光电工业园项目一期B部分（2#厂房）工程
276,5533cd035fea4b59ba91ebb3e16b6d5d,PRJ260276,露天破碎站地中衡工程
277,55804d7aa29f40c68fdfd12a6996d3e4,PRJ260277,青龙工业园区污水管网改造项目（第二期） 劳务分包
278,55a317a482484e6fb37f023de6f063e7,PRJ260278,凯州新城城乡一体化项目配套建设工程保温工程专业分包
279,560ae40a3f244039bc3e6944959d80f1,PRJ260279,恒荣半岛小区东舍北苑组团消防地下管网设施设备改造项目
280,56627cf2610e4345ba195ef14c1ddd17,PRJ260280,梧桐·骊府土方专业分包项目
281,56e3011796694d71baaf4bc868ce37c7,PRJ260281,广汉市旌江干线沥青混凝土路面维修工程
282,573f606161ae486ba27422b42781f1dc,PRJ260282,中江县御河中学校新建学生宿舍、附属工程及设备购置建设项目
283,5776e5836ee949b7a464ad53fb0000cb,PRJ260283,御嘉花苑1#楼 外墙外保温劳务项目
284,57925b24d00a47ddafa39631e8df9951,PRJ260284,【米易阳光里】项目【二】期景观园林工程
285,57bd7e81163b4800ad47fbe092c8d58f,PRJ260285,四川广汉火车站省粮食储备库和兴中心库建设项目（一期工程）
286,57dfa8223dae43c999c1d2e26650453f,PRJ260286,绵竹市高新区科技服务中心项目消防工程
287,59680a7bdc344036bf1bc659f9090814,PRJ260287,格尔木市2021年城市污水处理提质增效项目第二次
288,59a29f63bee94720b7e85f4d48b2c72e,PRJ260288,绵竹市城乡供水一体化项目(高柏、红旗)劳务、机械协作单位.
289,5a4ab1da8abf45089d9b6b24e07b1296,PRJ260289,中国民用航空飞行学院院本部雨污分流工程
290,5a6292b632ec46a0b55645e68028157c,PRJ260290,渭河路市场夜市市集项目
291,5b42b379257242539e27ddb3ff34fcfc,PRJ260291,御锦坊裙楼商业幕墙
292,5b60b4bec4114f6dbda0d2706c0fce0a,PRJ260292,白驿镇金凤村园区道路新建水泥混凝土路面工程
293,5b8510c8256946c29cde293937443344,PRJ260293,天台湖小区新增门卫室工程
294,5c44a17531ae4105bde23f05303bda78,PRJ260294,花园路街道古楼片区配套基础设施建设工程
295,5c4db999649c43aa91e9a94014abfbc5,PRJ260295,建筑工程实训基地室外改造提升
296,5cacc39424034ea09fa2bfe27057778e,PRJ260296,成都中铁二院商业运营管理有限公司2025-2027年度供应商集中招募
297,5ce3a10946434bf3bb1a79351d5de269,PRJ260297,广东西部沿海高速公路珠海段斗门收费站建设工程房建工程
298,5d3979512ead4bd8a20d8053164a516a,PRJ260298,富加镇河堰村、和桂村2017年易地扶贫搬迁基础设施建设项目
299,5ddc008baa11420ebb0485734c073a75,PRJ260299,中国电信泸州分公司2024-2026年房屋装修、维修服务项目
300,5de86b43f29448b9822ccef8c2c5edc5,PRJ260300,石柱县沿溪镇滨江社区居住环境改善工程
301,5e286add68254849ab587a81f407f401,PRJ260301,2021年德阳经开区旌东片区保障性安居工程城镇老旧小区改造一期土建、二期项目（四标段）
302,5eddae1dfcf446fb963edf1fd3925db3,PRJ260302,中国移动四川公司2018-2020年渠道零星维修项目
303,5ff6d476b782459db42c01e366ed73a7,PRJ260303,德阳市罗江区老旧小区改造项目四标段（二期）
304,600fa2546bb14411ab99b72fd892a64e,PRJ260304,国道219线22标K1221+200-K1239+705段水稳、透层、沥青混凝土面层工程
305,60a2b8f9977543a99d04daa5c8b78af9,PRJ260305,德阳市太行山路项目工程水稳层专业分包
306,615e67a1e771454bb8618d795c692760,PRJ260306,太行山路（钱塘江路-信江路）道路工程劳务分包
307,616ed34f2e0040da880cf3913cdf6700,PRJ260307,巴中恩阳临港产业园建设项目-制造业组团项目21-22号厂房消防工程
308,62b1d6342b754ae5bf6b344dc1be010e,PRJ260308,绵阳市粮食质量安全检验监测体系建设（第三次）项目
309,62dbc2a8200f45f88f8a8584141af871,PRJ260309,驻所武警营房安装防护栏杆工程
310,63151c4e794243ec8a52e85d9c0eb410,PRJ260310,中国移动四川公司成都分公司2023-2025年渠道维修采购项目
311,6379e48fed5748af876b694457c00a80,PRJ260311,广汉市城市更新城西片区城中村改造项目--配套道路路面工程专业分包
312,64127fa422624757bc12f7dae485c234,PRJ260312,幸福人家A区区域景观土建工程
313,64805c7a472d4136be2a82d9ec9a793f,PRJ260313,拉萨市柳梧新区公园水系污水渗漏改造
314,64e0706eed044170b60295774f2fb924,PRJ260314,梦溪苑商住项目外墙保温装饰一体板制作安装分包工程
315,64f83d6cd91a459c9609c48a8e98889d,PRJ260315,国盛莲花湖（1号地块）5.7.8.9.10#楼公共区域室内精装修工程
316,65261c6899f64e658c76735183a388a4,PRJ260316,年产55万吨牛卡及瓦楞纸项目配套废纸制浆车间、上料间、碎浆间、渣处理间工程第三方外协
317,65b2b2e4f19143b2b42e4c6f1da469a9,PRJ260317,德阳九源燃气工程有限公司德阳市旌阳区老旧小区改造安全隐患治理中土方工程施工单位（第二批）
318,65e7a3336fe04151962cc866422cd5fa,PRJ260318,中国电信股份有限公司成都分公司2024年大邑县城区电信大楼外墙景观照明项目
319,6685fcb7a6614a0d89558d44653aec8c,PRJ260319,忠县涂井乡龙滩村农村移民安置区精准扶贫项目.
320,66b66086a7144848ba8194ce7db8f101,PRJ260320,中国移动四川分公司乐山片区2018-2020年渠道零星维修项目（标包5）
321,66bc67e86f8e4f4c88186af4a70104fd,PRJ260321,PET-CT安装工程
322,66efda2bb2b54b13965122fd2bb35618,PRJ260322,绿地健康谷二号地块1标段项目泡沫混凝土工程
323,6801dfe526d14ac1963bdb600ace2a79,PRJ260323,""" 四川省德阳市2012-2013年中小河流水文监测系统新建水文站 -站房工程（第二次） """
324,682991317e43497dbb4119f9990fe0ce,PRJ260324,巴中恩阳临港产业园建设项目-制造业组团项目 21、22 号厂房防水保温工程
325,6890dd7cde4446059d33a86af5e8ec7a,PRJ260325,西藏方向军事设施建设项目EPC工程总承包合同12项目LBYQ-室外强弱电工程施工劳务分包合同
326,68d2896f3eaf4682b902117d4dcda350,PRJ260326,环壁北路（环壁南路至马牧河段）DN500管给水安装工程项目
327,6a00ac86acbb4ac1a7474b917f5f5bf6,PRJ260327,石船镇农村公路护栏修复工程
328,6a159518e9b143cab983f8ee74c3a3b2,PRJ260328,沥青混凝土路面专业分包施工合同
329,6a6b66ef5cc244359a6389425cf4393b,PRJ260329,渝北区石船镇龙胆路石船段公交站新建工程
330,6a9c137ef7a44d6bb67efff0dfa2dca8,PRJ260330,国有企业职工家属区“三供一业”分离移交改造项目物业管理部分-沁苑小区工程
331,6afb33672c394b2984b82f859550575b,PRJ260331,翡翠湾售楼部改造工程
332,6b15fd3e78694585bba77c73601b3ccb,PRJ260332,朝天区沙河镇元西村农村公路面硬化工程
333,6b46b842c0d344a08dd79ae5ba83628a,PRJ260333,马踏洞安置房停车场相关基础设施项目
334,6b4e37cd90a94055a69de211efdab846,PRJ260334,易静工程（德阳二重工程项目）
335,6c8b94d81edc4bb7aef0c3c0f58e3b2a,PRJ260335,结古、囊谦、治多路政大队和共和塔拉滩超限站配置发电机以及电路改造项目
336,6e315aeb124b4afaac4c79345f3971dc,PRJ260336,德阳市第一小学校通风换气设备采购及配套用电设施改造项目
337,6ee79af1274b49ffbd25926ad5f04f4d,PRJ260337,中国移动四川公司成都分公司2021-2025年管理用房及生产枢纽楼公共区域维修服务项目-上市
338,6f39bd9ada194b63828edcb0f846c184,PRJ260338,南平智能环保产业孵化中心监控设施及道闸安装工程
339,6f5cacd6245346079d3cbc0f0dd078de,PRJ260339,建筑门窗、幕墙工程施工图深化设计项目
340,6f87b6f5c70744a0ad50b5bf87b32abb,PRJ260340,丰都县峡南溪片区兴都公园大道西环线(K1+300—K2+611.409) 段市政道路工程
341,70207ec218f04345ac987514a121c9ad,PRJ260341,巴中临港产业园项目13#-16#楼标准厂房室内消防（BZS2022-73）
342,702cd4f80b7c4180afc3a5730e29625f,PRJ260342,荣昌区盘龙镇黄桷滩水库库区集体经济产业基础设施配套
343,703168b02c414c4fa219307367d2fd54,PRJ260343,2023年南岸区城市桥隧设施病害整治工程
344,708f939840de45d7b68fc07e9200d912,PRJ260344,合川分行沙溪分理处营业网点主体装修工程
345,71158c73ca8e43bc9d7a0848181fdaaf,PRJ260345,四川省玻纤集团有限公司屋面维修工程
346,71387d99afc94f92aa22e36cb068524d,PRJ260346,罗江县2018年水利发展资金高效节水灌溉项目
347,71aafee1c1074febb2f69baf9ac964e3,PRJ260347,渝北区龙泉水库大坝公路两侧人行便道扶助工程施工
348,71b02926f98b416c8d27220566c4195c,PRJ260348,绵阳市安州区公办学校空调电力改造安装工程(桑枣小学)
349,725351f017384485b35a2a9297a4739d,PRJ260349,雅安市雨城区生活垃圾资源化利用项目劳务班组采购项目包件2钢结构
350,7389350ed3904d4895d3a918fc3caad2,PRJ260350,德阳市旌阳区东山社区卫生服务中心基层防治能力提升项目
351,73b8da91cfe945d0bf6ba8babbeee779,PRJ260351,什邡市方亭街道老旧小区改造项目六标段
352,7454e9d853394d9991f8bf3b110b2e2a,PRJ260352,四川省德阳市罗江区2019年元宝山片区高标准农田建设项目（一标段）
353,7478e2bb9d1d401dabd67d1aae8e0d03,PRJ260353,荣昌猪核心区建设基地(SPF猪生产示范场项目)二期
354,74a80ab7582e4672815771b3b2c10fbe,PRJ260354,2025年西南石油工程公司钻前辅助工程劳务框架招标（9标段：中江、孝泉等地区）项目
355,74d58dce00e345c3af7cbdc58dc2bbbc,PRJ260355,中国移动四川分公司德阳片区2018-2020年渠道零星维修项目（标包14）
356,7502f0c9996a4e0893330ccf0d85661c,PRJ260356,旌阳区城市地下综合管廊建设项目庐山路段中控室装饰装修工程专业分包
357,765cd5c4cb9a494187d25185290c4027,PRJ260357,洪安镇土门村杂柑基地改造提升项目
358,769e23c09ba3423797b9306dd3a44b0c,PRJ260358,喜德县2018年第二批农村公路工程尼波镇打尔村-甘洛村水泥路改建工程
359,76d2c1e0fcf841bbae0d2d7e3ece029a,PRJ260359,白鹤花园棚户区改造项目一期工程
360,773f4494b4f54667ae4bac516f591fde,PRJ260360,德阳市行政综合办公楼（老政务中心）屋面防水改造工程
361,777eb3f422ea4384851c2e11090623ac,PRJ260361,区级机关综合办公大楼车库地坪整治项目
362,77a04024304d44bcae389f681f68f0c9,PRJ260362,广汉市南兴镇农业综合开发高标准农田建设项目
363,77a9757e6b0a4bbe94563dc71d5f12c9,PRJ260363,23号油库立式油罐防腐处理及改造合同
364,77f6ddc2d277451f922b7c5177530dde,PRJ260364,违法建（构）筑物拆除工程施工协议2021-2024
365,7804bf2a4b6e4d258d501945273868c0,PRJ260365,53019工程、3644-3、4、3617总坪安装工程
366,782bebc32a78434cb3c72045d0771fda,PRJ260366,旌阳印象森林餐厅零星维修工程
367,784c455d3cfe45cf9b7dfdf3d752e81a,PRJ260367,龙岗001-20井气田水回注土建工程
368,786f45af49be4b29b4a1ad2717804e0d,PRJ260368,德缆公司-能源装备及轨道交通用电缆数字化车间建设项目提升机房雨棚建设工程-雨棚建设
369,79023537dbb240b0ae976797542cf3f9,PRJ260369,广汉市金轮镇铁塔路维修工程项目
370,791aca08955c42f088311447b7b70e38,PRJ260370,广汉市文化体育中心室外篮球场维修项目
371,7967194e66c2442390f25050c5a859d7,PRJ260371,石鸡水电站尾水区右岸挡墙加固处理
372,79b8d5fbe3b14dfb8c9cb4065cf4e814,PRJ260372,牡丹北苑修建建筑垃圾池
373,79c4128054be48bcb8377af16faba3fd,PRJ260373,旌城印象更换单元门
374,79db41967bf84a6c98eca2e5fb490b56,PRJ260374,德阳市旌阳区乡镇通组道路工程(双东镇)
375,7a9e747d055946fe91da93e794819a4e,PRJ260375,阿坝-成都东线路工程14标
376,7ac0d75f530f4ecbb8d2f4169d9c0af8,PRJ260376,S206线K3+440-K4+040段改建工程施工全一标段
377,7ae92d3ae6a34881b96e7aa1aaa53e87,PRJ260377,城南壹号3区·央堂（一期）专业分包包2安装工程
378,7c38d18f4d2e4ab6818f9527e46cce15,PRJ260378,四川司法产教融合实训基地二期项目（运动场及附属设施）土石方工程
379,7c468620d025454db6eb932a5a5562fa,PRJ260379,阿合奇县劳保局棚户区（城市危旧房屋）改造项目（一标段）防水专业分包工程
380,7c5bb2cf30bf470a93d959b223c7fb15,PRJ260380,盘龙镇大建果园路改建工程
381,7cc55a8369d148a28e41f470b8f982af,PRJ260381,国宾府售楼部、样板间室内精装修工程
382,7ccb740801cf4ffba45d3e4990d51a47,PRJ260382,东水门大桥、朝天门大桥（南北）公园、停车场、电梯等新增附属设施工程
383,7dc77eabfb054d6f8d70ca8a9825938d,PRJ260383,银鑫五洲广场二期 1#楼 A、D 座楼栋间交界处防水施工
384,7ece2d06323c438d89c1a89c7a3a134f,PRJ260384,米易县高铁站前广场环境整治项目
385,7f207699fff8424980ab795089a8a9f4,PRJ260385,塔什库尔干县达布达尔乡农业灌溉管道建设项目
386,7f29aa1fea1745cf8868ec7db11261f2,PRJ260386,高地库房
387,7fa2733fb3d34cc6a7870d625504a391,PRJ260387,宁南县骑骡沟镇曹家营、董家龙潭饮用水源地保护工程施工合同
388,7fa5e23b3bfa44e184eeaf9f6aa891c0,PRJ260388,水韵江南10栋维修
389,7fa974d0bc674fb48bd98beaad6825ab,PRJ260389,测试3.0名称123
390,7fd8ea3e59b7430fa97844b5fde512e4,PRJ260390,西昌市西部城区A2-04地块房地产开发项目项目消防、智能化、暖通预留预埋部分安装专业分包
391,800fb4620f6f4afca71708d0da82500f,PRJ260391,实验幼儿园卫生间及功能室维修工程
392,8021c0268aac4ab0adbded0135329637,PRJ260392,四川保盛贵州茅台酒采购平台
393,8023626ac42a4b898b22735e281c8608,PRJ260393,渭河路（庐山北路至秦岭山北路）道路改造工程道路水稳层材料供应和施工项目
394,80ccba31ed86452683ada4a39f2027bd,PRJ260394,驻渝某单位废油罐拆装工程（第三次）
395,816c71305aa94216886d5a43d371eb0f,PRJ260395,国网四川省电力公司家属区物业改造二标段项目
396,81925fb85f68450d9108e75665063f94,PRJ260396,米易中心城一二期架空层及入户大堂软装采购工程
397,81d3115930624b97aedc862be17f8d7e,PRJ260397,布拖县拉达乡现代设施蔬菜产业融合示范园附属工程
398,81f1c11cde6e4db0bc782b1aaf07f75d,PRJ260398,德阳市供水安装工程队非招标项目施工劳务分包备选合同
399,820b75e8bc1d44b199a52ffe48f1c350,PRJ260399,蓬溪县苇子湾水库除险加固工程
400,8210d117e0d14137b74221d251aba7a9,PRJ260400,全国新增1000亿斤粮食生产能力射洪县2018年田间工程建设项目二标段
401,82b352940a4446beaec40efdcd1f0c34,PRJ260401,潼南支行东安分理处营业网点主体装修工程项目
402,82f853994a7f4e8e9e602dda3f89691f,PRJ260402,郫都区安德街道崇德沟黑臭水体整治项目
403,8340e78b40b54a178e8020ff2cb67fe3,PRJ260403,德阳市旌江线城市路灯及绿化工程(八角路口交通改善)项目
404,837f285f234d42b6b60e717ea8e7390b,PRJ260404,乔庄镇茶树村排水沟整治
405,8394414a2c9548ff91c728854b0f972d,PRJ260405,北新国际冷链商贸物流项目E地块E3#-1、E4#-1综合项目
406,83bc85cab5f64cbe91486de3d1d46045,PRJ260406,华系田园猪”生产技术集成示范与应用项目——2024年华系田园猪舍采购(包1：应用示范一)
407,83e7238256b547f2a986adb2e2599541,PRJ260407,某部食堂维修整治工程
408,84294b0ce2fa49f493c40ed4d2676b79,PRJ260408,2018年乐山城域传送网汇聚机房建设工程
409,842ab5bb919d45ca9f23040dc3e34050,PRJ260409,绵阳市安州区2025年制种大县项目-生产基地设施建设工程
410,84523f6e180f4f519bb0b1e60b6922c6,PRJ260410,国有企业职工家属区“三供一业”分离移交改造项目供水部分
411,84c69a9362964c71924c359adc4efb67,PRJ260411,中建四局-杜秀佳项目
412,84e432dea3ad41d09fb63c0470de73b3,PRJ260412,围墙亮化及环境改造项目
413,84e981fdde7d4cbbb060120806e08159,PRJ260413,信达国际车库伸缩缝漏水维修工程项目
414,8501f263d1874d7ea4206eea6387184f,PRJ260414,中国移动四川公司乐山分公司2025-2026年渠道维修采购项目
415,855160338f1e45cfbc0d0c34ed169a79,PRJ260415,绵土路九龙里至武新路路面和桥梁工程
416,8565db0386b842f0932560eb0780e129,PRJ260416,智慧之心项目5#泡沫混凝土工程
417,85866c001d2e4b029b09516966968acc,PRJ260417,中江县2016年抗旱应急水源工程
418,85a310ee93c644e7afb8d61dade74000,PRJ260418,大英县城西片区棚户区改造城中村项目（三期）一标段建设项目、郪江北安置房建设项目、盐华小学校建设EPC项目
419,85a4017a9c604e0391500307328339fb,PRJ260419,成绵TJ4项目部驻地房屋恢复装修工程
420,876f32f8b96d4bb192f628a4cb4d0b49,PRJ260420,征拆服务中心办公用房装修工程
421,87f7752054484eb9988c3714e39102ad,PRJ260421,三星堆旅游环线工业游基地基础设施改造项目（一期）设计施工总承包项目
422,88dc03d2639144e2a513a82c2ebec878,PRJ260422,成都市青羊区文庙后街雨水管网管道清淤及更换维修改造工程
423,88e26d8ae253462cbcfc30e462f2da7f,PRJ260423,广汉金鱼镇凉水村管网延伸工程
424,890be7b5d630451fa7183f49d5d7b7e2,PRJ260424,四川省烟草公司内江市公司土建、安装、装饰施工供应商采购项目
425,8929f6ba520a4e24813d0adb7e6479e7,PRJ260425,绵阳高新医院（肺病医院）建设项目之办公室装饰装修分包合同
426,896c436fa83944339095020270c16178,PRJ260426,旌南小区消防蓄水池防水防漏维修工程施工合同
427,89839027a8fe4876a6f7edd4a103ec2e,PRJ260427,北温泉街道状元府第照度提升工程
428,8a17b9ff95fc42b696dc7c91938904dc,PRJ260428,绵阳市公安局高新技术产业开发区分局磨家派出所改造工程
429,8a37f6f69a15444d97084d605610d841,PRJ260429,长虹技佳重庆分公司彩钢棚搭建项目
430,8a57f2823a644db09f6c915d4942f9d5,PRJ260430,泰安综合楼屋面改造工程
431,8a72b33293404bebab3141c623e6ecca,PRJ260431,濛阳河路（泰山路-蓥华山路）市政道路工程劳务分包
432,8ab29cb255744a2d8b8369c642ee6fe6,PRJ260432,常宜高速公路CY-CZ1标梁场生产区建设项目
433,8ad18cbf8fa3437e896a05658738a32e,PRJ260433,四川致远锂业有限公司氯化锂车间地基加固工程
434,8b32e4c1d62849e59c6a9596571b5dcd,PRJ260434,中国移动四川公司天府新区分公司2020-2022年渠道维修采购项目
435,8b702fa4ccca4b3b98261a07cbde8ae7,PRJ260435,新华水库放水闸阀整治工程
436,8c344596cdd444249482d76da3b86016,PRJ260436,渭河路邻里中心2-2-1、2-2-2铺位装修
437,8c4d70aba64643968392105d93c77f4b,PRJ260437,重庆2025年度零星维修服务项目
438,8c9c5aa21f3a444caad16458f3100d00,PRJ260438,新疆维吾尔自治区喀什地区大数据局电力机房维修维护项目
439,8d6e8dafbdb44480b46396d6e058b208,PRJ260439,张家河洪安镇三村村10组和大同村11组护坡整治工程
440,8dff413b6fb14d6387ccbf6904b861fc,PRJ260440,违法建（构）筑物拆除工程
441,8e1e8ffb0e244123a5f5b269a540fb17,PRJ260441,珠峰文化旅游创意产业园区基础设施建设项目一期工程第一标段、二标段
442,8eab805030f6469fb6138c53b388ad26,PRJ260442,德阳市旌阳区涪江路小学校校舍维修工程
443,8ef8a9d9c4884fca98f054365e1789ba,PRJ260443,德阳市罗江区救助管理站新建救助接待大厅新项目
444,8f5413ca3b9648668a00f54f9fee5b5b,PRJ260444,蓬莱镇城乡一体化建设项目四标段项目模板脚手架专业分包
445,8f874aff67254dde80a7b2a2c63ba91e,PRJ260445,800MM冷却区整改
446,8fdbef4293604b95a0e2d7a44d5a8b80,PRJ260446,40万吨高强包装纸扩建项目余土/渣土外运专业分包工程
447,90199c09b08c49fabf8a8d70e620b9f1,PRJ260447,易初明通公司拉萨分公司装修及厂区改造项目
448,90e7b8156a46435ba1b1c39b30479fd0,PRJ260448,德阳市罗江区乡村水务供水建设项目钢筋、模板、混凝土、管道及阀门安装劳务分包二标段
449,910ed968bceb422f9ce302e2799da9b8,PRJ260449,西藏方向军事设施建设项目施工总承包合同90项目工程工序劳务作业
450,918683f439b8487cadb404658ab90785,PRJ260450,中国移动四川公司市州分公司2025年—2028年管理用房及生产枢纽楼公共区域零星维修项目的标包7 泸州
451,92308c59fc714d39a2d5cc45e483c1f0,PRJ260451,铜梁区太平镇团碾村十七组（CU69）公路工程
452,93cc6b74baa344f3bc26a971682f88bb,PRJ260452,德阳市市区背街小巷风貌整治工程（施工二标段）
453,93eb0c58a37649418efd2b28f0757c80,PRJ260453,长安汽车全球培训中心改造工程施工服务
454,93f06cd7b4224d759b02bd71317c00d9,PRJ260454,2025年中石化西南石油工程公司钻前辅助工程劳务项目（1-8标段）
455,94c6a77e5b8e4eaea55e16a4ee4bb604,PRJ260455,峨边彝族自治县人工智能实践基地建设项目
456,94e3c6b241b94290aee703a35bacf5cd,PRJ260456,荣昌区仁义中学校舍建设项目
457,94e5c244917144bdbfcbe8bb2e1d45ec,PRJ260457,伽师县工业园区空气源供热建设项目（二次）
458,95046cba907f454e912ac49de532fcc7,PRJ260458,德阳校区日常维修服务
459,952e810223ff4a18aac271de72d232af,PRJ260459,国网新疆喀什岳普湖县供电公司城区供电所项目
460,95e6ded075be48a9950e0e9f5411ac30,PRJ260460,银鑫·五洲广场A地块漏水维修工程
461,9679632240d74ff9bd55e0c7b26a0d07,PRJ260461,德阳市龙泉山北路（泾河路-青衣江路）更换井座盖
462,96af7424fa7747b48aae24ab669caa3e,PRJ260462,旌兴·和悦雲岸1#-11#楼项目公区精装修工程专业分包
463,973001fda0d442faa9516db4ace99a73,PRJ260463,玛瑙村易地扶贫搬迁堡坎及边坡支护工程
464,975c978ebf34482ab92912e0e4825d58,PRJ260464,阳市罗江区秀水河2020年水毁修复工程（劳务）一标段项目、二标段
465,976f7632cefe4535a53f8a239d5fb1c2,PRJ260465,东林智慧学校停车场工程建设项目
466,98af7d7c7a6247bfa410c4e081af4469,PRJ260466,四川广元昭化中国食品产业发展重点园区（工业园区泉坝台阶地）项目场平、道路工程施工
467,99859d05ebee43d98f4b947a62aaccab,PRJ260467,中核城建德阿项目(EPC)工程27#地块钢结构厂房屋面光伏安装施工专业分包
468,9997cf42719c4991a9ef015c49e0a94c,PRJ260468,绵竹应急周转房项目3#点位
469,9999948fd712497985312d9b63a718fb,PRJ260469,两路市政环卫所-渝北区2022年元旦春节街景灯饰建设工程项目
470,99d71acc6c124557921fbd34cd845492,PRJ260470,罗江区城镇污水垃圾治理-城区垃圾中转站改造项目
471,9a112eb2adae49ea84d9e4baa92dded4,PRJ260471,天弓智慧城产业园（一期）总承包工程精装修工程工程专业分包
472,9b2699105e5a437d96e46f1be52c66a6,PRJ260472,喀什地区塔什库尔干县曲什曼检查站至垃圾处理厂道路路灯采购项目（二次）
473,9b42b1d50b224729a824ee78afa7387e,PRJ260473,德阳市委党校整体迁建工程区域工程-给排水专业分包(第二次)
474,9b66381d3eab487fa180887ba7ee343c,PRJ260474,自贡航空产业园航空大道南延线二标段（K1+860-K2+670）土石方工程设备租赁
475,9b7a50ed79df43dcb4bc61cc23f1c62f,PRJ260475,青衣江路、泰山路等市政道路维修整治工程
476,9bd11b5b52694523b3eecb0ccf6c3c04,PRJ260476,重庆轨道交通15号线一期土建工程01标金童路站2B出入口 DN500 给水管道迁改工程
