model,record_id,source_table,legacy_record_id,updated_fields
sc.legacy.scbs.fact.staging,7903,T_FK_Supplier,dca3e47f40e44cfdb491712cee69daae,creator_name
sc.legacy.scbs.fact.staging,8235,T_FK_Supplier,e658eb8a624941b7ac85d86a109cc3a6,created_time;creator_legacy_user_id;creator_name
sc.legacy.scbs.fact.staging,8655,T_FK_Supplier,f2893fcf96194b06b509ab34200b1bcb,created_time;creator_legacy_user_id;creator_name
sc.legacy.scbs.fact.staging,2178,T_FK_Supplier,3ea05e78043f4d1e9b1de2c43d9a9532,created_time;creator_legacy_user_id;creator_name
sc.legacy.scbs.fact.staging,7675,T_FK_Supplier,d61c961111df46448e826d5737ea1d4f,creator_name
sc.legacy.scbs.fact.staging,8578,T_FK_Supplier,eff9ac9d009640c5b51c57182024bd7f,creator_name
sc.legacy.scbs.fact.staging,355,T_FK_Supplier,0a35e99997ed4866a549a13ffc74462d,created_time;creator_legacy_user_id
sc.legacy.scbs.fact.staging,2914,T_FK_Supplier,52add1c8b40544b09962d4ad9d97e412,created_time;creator_legacy_user_id;creator_name
sc.legacy.scbs.fact.staging,3150,T_FK_Supplier,592f4cbe35d14b6d9f94e4d97bb38105,creator_name
sc.legacy.scbs.fact.staging,6083,T_FK_Supplier,ab7a7557027e4f34aa68ddcbbf1fcea6,creator_name
sc.legacy.scbs.fact.staging,4521,T_FK_Supplier,8030f2f4467142a08bf26ed188092545,creator_name
sc.legacy.scbs.fact.staging,4633,T_FK_Supplier,842ff480f5ab46a4aee40a4feed066f2,creator_name
sc.legacy.scbs.fact.staging,6140,T_FK_Supplier,ad082d1edfdf4422a9a5aa4e0f5a0f12,creator_legacy_user_id;creator_name
sc.legacy.scbs.fact.staging,8458,T_FK_Supplier,ece5327db612401dae5c64bb0de05dd9,creator_name
sc.legacy.scbs.fact.staging,2151,T_FK_Supplier,3ded1f0f315d4d3498829516b49b2b06,creator_legacy_user_id;creator_name
sc.legacy.scbs.fact.staging,6338,T_FK_Supplier,b1dc96a39c4946c4adc3ff7b678cd8a6,creator_name
sc.legacy.scbs.fact.staging,299,T_FK_Supplier,08c27640658c491e974a04217af33b58,creator_legacy_user_id;creator_name
sc.legacy.scbs.fact.staging,6863,T_FK_Supplier,c0272c5217ed47fba7663525359e5800,creator_name
sc.legacy.scbs.fact.staging,8929,T_FK_Supplier,fa1149abe83a48d7b245475b5fd3cfa0,creator_name
sc.legacy.scbs.fact.staging,6786,T_FK_Supplier,be487440ad444833a52fc2257c64394a,creator_name
sc.legacy.scbs.fact.staging,15,T_FK_Supplier,005e0b38ff644a47855a7738fc003594,creator_name
sc.legacy.scbs.fact.staging,112,T_FK_Supplier,03b3fa3639c7485ab41e091e3088169d,creator_name
sc.legacy.scbs.fact.staging,1137,T_FK_Supplier,20c6b7cba3b249a9acbe707e974b6132,creator_name
sc.legacy.scbs.fact.staging,3069,T_FK_Supplier,56e4927f9058445b96dbf93fba89b8dd,creator_legacy_user_id;creator_name
sc.legacy.scbs.fact.staging,4504,T_FK_Supplier,7fad7c79cea24e248a9dfd0fabfc94f9,creator_name
sc.legacy.scbs.fact.staging,7480,T_FK_Supplier,d0c12805d51b4c92943074c9af4d8629,creator_name
sc.legacy.scbs.fact.staging,7908,T_FK_Supplier,dced6aa0349f4149b55a6e3c3d712ffb,creator_name
sc.legacy.scbs.fact.staging,8169,T_FK_Supplier,e482ce09933441c9ae2ba5505cd6b347,creator_name
sc.legacy.scbs.fact.staging,704,T_FK_Supplier,13cfe4466c0f4d5ca802c629855c14fa,creator_name
sc.legacy.scbs.fact.staging,1133,T_FK_Supplier,20a405e535404430bcd1d742d57c991c,creator_legacy_user_id;creator_name
sc.legacy.scbs.fact.staging,1524,T_FK_Supplier,2b9190b59e2348e9a98be96958bcad03,creator_legacy_user_id;creator_name
sc.legacy.scbs.fact.staging,1879,T_FK_Supplier,368f2586c1d443ce8bc09b2bef194da3,creator_legacy_user_id;creator_name
sc.legacy.scbs.fact.staging,2088,T_FK_Supplier,3c2530ee323b40088fecb0382a38a1eb,created_time;creator_legacy_user_id;creator_name
sc.legacy.scbs.fact.staging,3143,T_FK_Supplier,58f1993108aa417f8fe4322f55def56d,creator_legacy_user_id;creator_name
sc.legacy.scbs.fact.staging,3924,T_FK_Supplier,6f1834ddfa2f476aa929cb9bd312d7dc,creator_legacy_user_id;creator_name
sc.legacy.scbs.fact.staging,4030,T_FK_Supplier,71da426ce42049bb84681bc3b5eca368,creator_legacy_user_id;creator_name
