legacy_partner_source,legacy_partner_id,legacy_partner_name,name,company_type,supplier_rank,customer_rank,sc_supplier_type,sc_account_name,sc_bank_name,sc_bank_account,vat,legacy_credit_code,legacy_tax_no,legacy_source_evidence,source_project_name,source_document_state,source_push_result,source_tax_rate,source_created_by,source_created_at,review_flags
xlsx_supplier_cooperat_company,GYS-20260428-001,成都玮宏劳务有限公司,成都玮宏劳务有限公司,company,1,0,material,成都玮宏劳务有限公司,交通银行成都龙泉驿龙鑫支行,511620011018827203538,,,,1供应商_合作单位639136856545326250.xlsx: row 8; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-04-28 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260423-003,旌阳区胡波劳务服务部（个体工商户）,旌阳区胡波劳务服务部（个体工商户）,company,1,0,material,旌阳区胡波劳务服务部（个体工商户）,工商银行城北支行,6212252305000381643,,,,1供应商_合作单位639136856545326250.xlsx: row 14; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-04-23 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260423-002,旌阳区胡波劳务服务部（张波）,旌阳区胡波劳务服务部（张波）,company,1,0,material,旌阳区胡波劳务服务部（张波）,工商银行城北支行,6212252305000381643,,,,1供应商_合作单位639136856545326250.xlsx: row 15; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-04-23 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260423-001,重庆德首建筑材料有限公司,重庆德首建筑材料有限公司,company,1,0,material,重庆德首建筑材料有限公司,重庆农村商业银行股份有限公司城口支行城郊分理处,3602010120010005423,,,,1供应商_合作单位639136856545326250.xlsx: row 16; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-04-23 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260420-001,江油市太平镇攀记光辉石材经营部,江油市太平镇攀记光辉石材经营部,company,1,0,material,江油市太平镇攀记光辉石材经营部,江油市工商银行华丰支行,6222032308006144938,,,,1供应商_合作单位639136856545326250.xlsx: row 23; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-04-20 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260414-003,欧恩科（北京）自动门科技有限公司,欧恩科（北京）自动门科技有限公司,company,1,0,material,欧恩科（北京）自动门科技有限公司,北京农村商业银行股份有限公司王府井支行,1604000103000002921,,,,1供应商_合作单位639136856545326250.xlsx: row 27; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,杨德胜,2026-04-14 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260414-002,德阳市经开区诚运建材经营部,德阳市经开区诚运建材经营部,company,1,0,material,德阳市经开区诚运建材经营部,工行德阳西干道支行,2305362209100089912,,,,1供应商_合作单位639136856545326250.xlsx: row 28; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,杨德胜,2026-04-14 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260403-002,乐山杜航信息技术有限责任公司,乐山杜航信息技术有限责任公司,company,1,0,material,乐山杜航信息技术有限责任公司,中国邮政储蓄股份有限公司乐山市通江镇支行,951115013000545347,,,,1供应商_合作单位639136856545326250.xlsx: row 34; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-04-03 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260402-001,巴宜区有续商贸部,巴宜区有续商贸部,person,1,0,material,巴宜区有续商贸部,中国工商银行股份有限公司林芝分行,0158000209100275565,,,,1供应商_合作单位639136856545326250.xlsx: row 36; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-04-02 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260330-002,德阳鼎盛元物流有限责任公司,德阳鼎盛元物流有限责任公司,company,1,0,material,德阳鼎盛元物流有限责任公司,中国建设银行股份有限公司德阳庐山路支行,5105164420500001936,,,,1供应商_合作单位639136856545326250.xlsx: row 43; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-03-30 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260330-001,四川新钢科技有限责任公司,四川新钢科技有限责任公司,company,1,0,material,四川新钢科技有限责任公司,中国建设银行德阳旌阳支行,51050110073500002332,,,,1供应商_合作单位639136856545326250.xlsx: row 44; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-03-30 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260327-001,四川锐盛泰机械租赁有限公司,四川锐盛泰机械租赁有限公司,company,1,0,material,四川锐盛泰机械租赁有限公司,广汉珠江银镇银行股份有限公司,70001570000000883,,,,1供应商_合作单位639136856545326250.xlsx: row 46; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-03-27 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260326-003,国网重庆市电力公司璧山供电分公司,国网重庆市电力公司璧山供电分公司,company,1,0,material,国网重庆市电力公司璧山供电分公司,中国银行股份有限公司重庆璧山支行,108809658114,,,,1供应商_合作单位639136856545326250.xlsx: row 48; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-03-26 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260326-002,成都嘉泰恒升商贸有限公司,成都嘉泰恒升商贸有限公司,company,1,0,material,成都嘉泰恒升商贸有限公司,中国建设银行股份有限公司成都青白江支行,51050153670800004111,,,,1供应商_合作单位639136856545326250.xlsx: row 49; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-03-26 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260326-001,德阳市顺翔钢管租赁服务有限责任公司,德阳市顺翔钢管租赁服务有限责任公司,company,1,0,material,德阳市顺翔钢管租赁服务有限责任公司,长城华西银行股份有限公司德阳八角支行,1015180000000185,,,,1供应商_合作单位639136856545326250.xlsx: row 50; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-03-26 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260323-003,什邡环艺苗木种植专业合作社,什邡环艺苗木种植专业合作社,company,1,0,material,什邡环艺苗木种植专业合作社,四川什邡农村商业银行股份有限公司,21080120000069536,,,,1供应商_合作单位639136856545326250.xlsx: row 57; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-03-23 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260323-002,林芝市巴宜区简非简装饰装修工程有限公司,林芝市巴宜区简非简装饰装修工程有限公司,company,1,0,material,林芝市巴宜区简非简装饰装修工程有限公司,中国农业银行股份有限公司林芝巴 宜支行,25770001040009876,,,,1供应商_合作单位639136856545326250.xlsx: row 58; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-03-23 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260323-001,西藏生菜商贸有限公司,西藏生菜商贸有限公司,company,1,0,material,西藏生菜商贸有限公司,中国农业银行股份有限公司林芝巴宜支行,25770001040016806,,,,1供应商_合作单位639136856545326250.xlsx: row 59; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-03-23 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260316-003,成都良彬建材有限公司,成都良彬建材有限公司,company,1,0,material,成都良彬建材有限公司,中国工商银行股份有限公司成都致顺路支行,4402080609100035222,,,,1供应商_合作单位639136856545326250.xlsx: row 66; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-03-16 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260309-001,清远市清城区高宇建材经营部,清远市清城区高宇建材经营部,company,1,0,material,清远市清城区高宇建材经营部,中国建设银行股份有限公司清远清城支行,44050176021100001454,,,,1供应商_合作单位639136856545326250.xlsx: row 73; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-03-09 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260305-002,四川中供平行供应链管理有限公司,四川中供平行供应链管理有限公司,company,1,0,material,四川中供平行供应链管理有限公司,中国农业银行股份有限公司成都成西支行,22872501040022354,,,,1供应商_合作单位639136856545326250.xlsx: row 78; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-03-05 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260213-003,重庆宏企盛工程管理有限责任公司,重庆宏企盛工程管理有限责任公司,company,1,0,material,重庆宏企盛工程管理有限责任公司,中国工商银行股份有限公司重庆大足支行,3100096009200302981,91500107MA61DE8U4R,91500107MA61DE8U4R,,1供应商_合作单位639136856545326250.xlsx: row 89; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李俭锋,2026-02-13 00:00,duplicate_credit_in_xlsx
xlsx_supplier_cooperat_company,GYS-20260213-002,重庆泽荣网络科技有限公司,重庆泽荣网络科技有限公司,company,1,0,material,重庆泽荣网络科技有限公司,上海浦东发展银行重庆分行,83010078801100004865,91500107MA61DE8U4R,91500107MA61DE8U4R,,1供应商_合作单位639136856545326250.xlsx: row 90; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李俭锋,2026-02-13 00:00,duplicate_credit_in_xlsx
xlsx_supplier_cooperat_company,GYS-20260212-017,四川源明机械设备租赁有限责任公司,四川源明机械设备租赁有限责任公司,company,1,0,material,四川源明机械设备租赁有限责任公司,中江县农村信用合作联社南山分社,18690120000007713,,,,1供应商_合作单位639136856545326250.xlsx: row 93; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-02-12 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260212-008,四川知诚博众商贸有限公司,四川知诚博众商贸有限公司,company,1,0,material,四川知诚博众商贸有限公司,中国银行股份有限公司什邡支行,130729788740,91510682MAC96RFT6B,91510682MAC96RFT6B,,1供应商_合作单位639136856545326250.xlsx: row 102; 单据状态=填单; 推送结果=推送成功; 合作类型=材料,公司综合平台,填单,推送成功,,陈天友,2026-02-12 00:00,duplicate_credit_in_xlsx;not_approved
xlsx_supplier_cooperat_company,GYS-20260212-002,重庆辰煌建材有限公司,重庆辰煌建材有限公司,company,1,0,material,重庆辰煌建材有限公司,民生银行风天路支行,158523029,,,,1供应商_合作单位639136856545326250.xlsx: row 108; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李俭锋,2026-02-12 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260211-015,德阳经开区中延建材经营部,德阳经开区中延建材经营部,company,1,0,material,,,,92510600MAD0K29F5C,92510600MAD0K29F5C,,1供应商_合作单位639136856545326250.xlsx: row 112; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-02-11 00:00,invalid_or_placeholder_bank_account
xlsx_supplier_cooperat_company,GYS-20260211-014,德阳经开区零舟建材经营部,德阳经开区零舟建材经营部,company,1,0,material,,,,92510600MAD0K1758Q,92510600MAD0K1758Q,,1供应商_合作单位639136856545326250.xlsx: row 113; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-02-11 00:00,invalid_or_placeholder_bank_account
xlsx_supplier_cooperat_company,GYS-20260211-010,中江县辑庆镇义江五金店（个体工商户）,中江县辑庆镇义江五金店（个体工商户）,company,1,0,material,中江县辑庆镇义江五金店（个体工商户）,中国邮政储蓄股份有限公司中江县支行,951060013000153732,,,,1供应商_合作单位639136856545326250.xlsx: row 117; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-02-11 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260211-007,中江县凯江镇元翠五交化经营部,中江县凯江镇元翠五交化经营部,company,1,0,material,中江县凯江镇元翠五交化经营部,中国农业银行股份有限公司中江公园口支行,22206401040001655,,,,1供应商_合作单位639136856545326250.xlsx: row 120; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-02-11 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260211-006,中江县凯江镇广鑫五金经营部,中江县凯江镇广鑫五金经营部,company,1,0,material,中江县凯江镇广鑫五金经营部,中国农业银行股份有限公司中江公园口支行,6228230495534833665,,,,1供应商_合作单位639136856545326250.xlsx: row 121; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-02-11 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260211-005,成都鑫慈恩典商贸有限公司,成都鑫慈恩典商贸有限公司,company,1,0,material,成都鑫慈恩典商贸有限公司,中国农业银行股份有限公司青白江凤凰湖分理处,22844901040003674,,,,1供应商_合作单位639136856545326250.xlsx: row 122; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-02-11 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260205-007,绵阳市涪城区华发建材经营部,绵阳市涪城区华发建材经营部,company,1,0,material,绵阳市涪城区华发建材经营部,上海浦东发展银行股份有限公司绵阳分行,5001007881800000349,,,,1供应商_合作单位639136856545326250.xlsx: row 151; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-02-05 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260205-006,四川聚丰宏业金属制品有限公司,四川聚丰宏业金属制品有限公司,company,1,0,material,四川聚丰宏业金属制品有限公司,中国民生银行成都滨江支行,604691070,,,,1供应商_合作单位639136856545326250.xlsx: row 152; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-02-05 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260205-004,邛崃市文君街道兴瑞平工程机械租赁服务部,邛崃市文君街道兴瑞平工程机械租赁服务部,company,1,0,material,邛崃市文君街道兴瑞平工程机械租赁服务部,中国工商银行股份有限公司邛崃蜚虹路支行,4402227309100064583,,,,1供应商_合作单位639136856545326250.xlsx: row 154; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-02-05 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260205-003,四川兴瑞工程机械租赁服务部（个体工商户）,四川兴瑞工程机械租赁服务部（个体工商户）,company,1,0,material,四川兴瑞工程机械租赁服务部（个体工商户）,德阳农村商业银行股份有限公司德新支行,1817012000005493,,,,1供应商_合作单位639136856545326250.xlsx: row 155; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-02-05 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260205-002,成都信恒永盛建材有限公司,成都信恒永盛建材有限公司,company,1,0,material,成都信恒永盛建材有限公司,中国银行股份有限公司大邑支行,129389575575,,,,1供应商_合作单位639136856545326250.xlsx: row 156; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-02-05 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260204-005,四川魏陈氏机械工程有限公司,四川魏陈氏机械工程有限公司,company,1,0,material,四川魏陈氏机械工程有限公司,四川魏陈氏机械工程有限公司,22810120000014432,91510700MAETWGCQ66,91510700MAETWGCQ66,,1供应商_合作单位639136856545326250.xlsx: row 162; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,李林旭,2026-02-04 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20260202-004,绵阳锦恒新材料科技有限公司,绵阳锦恒新材料科技有限公司,company,1,0,material,绵阳锦恒新材料科技有限公司,中国工商银行股份绵阳游仙支行,2308413109100382235,91510705MAC46F8R88,91510705MAC46F8R88,,1供应商_合作单位639136856545326250.xlsx: row 172; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,李林旭,2026-02-02 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20260202-003,四川双生科技有限责任公司,四川双生科技有限责任公司,company,1,0,material,四川双生科技有限责任公司,长城华西银行股份有限公司营业部,1001150000001373,91510600MA63UNTB1A,91510600MA63UNTB1A,,1供应商_合作单位639136856545326250.xlsx: row 173; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,李林旭,2026-02-02 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20260126-004,四川恒昌联建筑劳务有限公司,四川恒昌联建筑劳务有限公司,company,1,0,material,四川恒昌联建筑劳务有限公司,中国银行股份有限公司什邡支行,129382910953,91510682MACHQ1615X,91510682MACHQ1615X,,1供应商_合作单位639136856545326250.xlsx: row 196; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,李林旭,2026-01-26 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20260126-003,四川志诚博众商贸有限公司,四川志诚博众商贸有限公司,company,1,0,material,四川志诚博众商贸有限公司,中国银行股份有限公司什邡支行,130729788740,91510682MAC96RFT6B,91510682MAC96RFT6B,,1供应商_合作单位639136856545326250.xlsx: row 197; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,李林旭,2026-01-26 00:00,duplicate_credit_in_xlsx;legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20260123-004,重庆凯仁建筑劳务有限公司,重庆凯仁建筑劳务有限公司,company,1,0,material,重庆凯仁建筑劳务有限公司,中国建设银行股份有限公司重庆巴南支行李家沱分理处,50050111380000000149,,,,1供应商_合作单位639136856545326250.xlsx: row 201; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-01-23 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260120-007,德阳开发区俊银广告工作室,德阳开发区俊银广告工作室,company,1,0,material,德阳开发区俊银广告工作室,交通银行德阳分行,516009500018800004373,92510600MA6318MU33,92510600MA6318MU33,,1供应商_合作单位639136856545326250.xlsx: row 210; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,陈天友,2026-01-20 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20260120-002,四川隆宇晨建设工程咨询有限公司,四川隆宇晨建设工程咨询有限公司,company,1,0,material,四川隆宇晨建设工程咨询有限公司,中国工商银行股份有限公司三台支行,2308425109100058048,91510722MAC49RMC38,91510722MAC49RMC38,,1供应商_合作单位639136856545326250.xlsx: row 215; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,陈天友,2026-01-20 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20260119-001,广东省雄诚实业贸易有限公司,广东省雄诚实业贸易有限公司,company,1,0,material,广东省雄诚实业贸易有限公司,招商银行股份有限公司广州花都支行,1209300530610001,,,,1供应商_合作单位639136856545326250.xlsx: row 217; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-01-19 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260113-005,四川旭瑞兴供应链管理有限公司,四川旭瑞兴供应链管理有限公司,company,1,0,material,四川旭瑞兴供应链管理有限公司,中国建设银行股份有限公司绵阳剑南路支行,51050165869309003634,91510703MACK858C3C,91510703MACK858C3C,,1供应商_合作单位639136856545326250.xlsx: row 223; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,陈天友,2026-01-13 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20260112-003,重庆厚实建材租赁站,重庆厚实建材租赁站,company,1,0,material,重庆厚实建材租赁站,重庆农村商业银行股份有限公司九龙坡支行,0406040120440000237,915001075842754536,915001075842754536,,1供应商_合作单位639136856545326250.xlsx: row 228; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,李俭锋,2026-01-12 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20260112-001,三台县鑫优市场开发服务有限公司,三台县鑫优市场开发服务有限公司,company,1,0,material,三台县鑫优市场开发服务有限公司,中国工商银行股份有限公司三台支行,2308425109100096019,915107223457123615,915107223457123615,,1供应商_合作单位639136856545326250.xlsx: row 230; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,徐丹,2026-01-12 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20260106-004,洪雅县李广高木材贸易有限公司,洪雅县李广高木材贸易有限公司,company,1,0,material,洪雅县李广高木材贸易有限公司,四川洪雅农村商业银行股份有限公司槽渔滩支行,58560120000006132,,,,1供应商_合作单位639136856545326250.xlsx: row 246; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,陈天友,2026-01-06 00:00,invalid_or_placeholder_credit;legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20260106-002,广西来宾市悦途木业有限公司,广西来宾市悦途木业有限公司,company,1,0,material,广西来宾市悦途木业有限公司,中国农业银行股份有限公司来宾城北支行,20149001040018236,,,,1供应商_合作单位639136856545326250.xlsx: row 248; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-01-06 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260106-001,成都居雅乐新型建材有限公司,成都居雅乐新型建材有限公司,company,1,0,material,成都居雅乐新型建材有限公司,平安银行成都顺城支行,15804600120043,,,,1供应商_合作单位639136856545326250.xlsx: row 249; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-01-06 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260105-019,四川广建金建筑劳务有限公司,四川广建金建筑劳务有限公司,company,1,0,material,四川广建金建筑劳务有限公司,四川广建金建筑劳务有限公司,2308038909100073315,,,,1供应商_合作单位639136856545326250.xlsx: row 254; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-01-05 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260105-016,绵阳市安州区欢型杨机械租赁经营部（个体工商户）,绵阳市安州区欢型杨机械租赁经营部（个体工商户）,company,1,0,material,绵阳市安州区欢型杨机械租赁经营部（个体工商户）,中国农业银行股份有限公司绵阳分行,22237101040038128,92510705MADJHIB618,92510705MADJHIB618,,1供应商_合作单位639136856545326250.xlsx: row 257; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,陈天友,2026-01-05 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20260105-013,重庆瑞程祥城市环卫服务有限公司,重庆瑞程祥城市环卫服务有限公司,company,1,0,material,重庆瑞程祥城市环卫服务有限公司,重庆银行股份有限公司人和支行,510202029000352978,91500000MA5YR3CN7C,91500000MA5YR3CN7C,,1供应商_合作单位639136856545326250.xlsx: row 260; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,文楠,2026-01-05 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20260105-012,永川区博亿机械租赁部,永川区博亿机械租赁部,company,1,0,material,永川区博亿机械租赁部,中国农业银行股份有限公司重庆永川朱沱支行,31161001040008701,92500118MACNHYMN34,92500118MACNHYMN34,,1供应商_合作单位639136856545326250.xlsx: row 261; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,文楠,2026-01-05 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20260105-011,重庆炎燚电子科技发展有限公司,重庆炎燚电子科技发展有限公司,company,1,0,material,重庆炎燚电子科技发展有限公司,中国建设银行股份有限公司重庆南岸融侨支行,50050110196000000116,91500118586892340R,91500118586892340R,,1供应商_合作单位639136856545326250.xlsx: row 262; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,文楠,2026-01-05 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20260105-010,喀什市荣澳防水建材店,喀什市荣澳防水建材店,company,1,0,material,喀什市荣澳防水建材店,新疆喀什农村商业银行股份有限公司克孜都维路支行,860020512010104818722,92653101MA78GLTT3D,92653101MA78GLTT3D,,1供应商_合作单位639136856545326250.xlsx: row 263; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,文楠,2026-01-05 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20260105-009,旌阳区丰明鑫建材经营部,旌阳区丰明鑫建材经营部,company,1,0,material,旌阳区丰明鑫建材经营部,中国工商银行德阳东大街支行,2305363109100203610,92510603MACC6MCN7K,92510603MACC6MCN7K,,1供应商_合作单位639136856545326250.xlsx: row 264; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,文楠,2026-01-05 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20260104-003,旌阳区鑫洋建材经营部,旌阳区鑫洋建材经营部,company,1,0,material,旌阳区鑫洋建材经营部,德阳农商银行孝感分行,17720120000005132,,,,1供应商_合作单位639136856545326250.xlsx: row 273; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-01-04 00:00,invalid_or_placeholder_credit
