fact_family,staging_id,legacy_record_id,document_no,project_id,project_name,amount_total,reason
payment_negative,4044,72567c018a5344bbb18acc0c1b10c944,FKD-20260213-004,817,SCBS未指定项目 - 四川迈投建筑工程有限公司,-1000000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,4374,7c5b1a86d3a644f1af76210dbdcc0f3b,FKD-20260213-007,817,SCBS未指定项目 - 四川迈投建筑工程有限公司,-535028.33,negative_payment_requires_refund_or_reversal_target
payment_negative,7019,c465a038edb642a5ba96e66cd3ead862,FKD-20260213-008,814,SCBS未指定项目 - 德阳市博众建材销售有限公司,-1400000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,7558,d2ccb9d469e340d4a1b29c6f84354762,FKD-20260213-006,817,SCBS未指定项目 - 四川迈投建筑工程有限公司,-1055856.08,negative_payment_requires_refund_or_reversal_target
payment_negative,8655,f2893fcf96194b06b509ab34200b1bcb,FKD-20260213-010,813,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-50000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,3612,663c88760ea7431986081f0310d61d59,FK-202603161521,772,旌阳区供水项目——柏隆净水厂,-792.0,negative_payment_requires_refund_or_reversal_target
payment_negative,4409,7d0f2f18813f41f4b33ec7d061979235,FK-202603230959,776,二重厂西路等4条道路工程,-10075.86,negative_payment_requires_refund_or_reversal_target
payment_negative,3014,5544607780ef4a418a4992a8a4b21753,FKD-20260320-002,813,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-50000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,3241,5bd3c11bae394709b25bf540a2d4bc53,FKD-20260319-002,813,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-300.0,negative_payment_requires_refund_or_reversal_target
payment_negative,8541,eef9ca9f802845668f44dbc8ba95dc91,FK-202604081433,776,二重厂西路等4条道路工程,-10075.87,negative_payment_requires_refund_or_reversal_target
