payment_request_id,external_id,name,old_state,old_validation_status,amount,old_ledger_count,old_ledger_sum,actual_outflow_count,actual_outflow_amount,sample_downstream_external_ids
10405,legacy_outflow_sc_6a851f9ecb26405f85c1ac063b6b5e2c,PRQ2610405,done,validated,77620.00,1,77620.00,1,77620.00,legacy_actual_outflow_sc_31f93243e5c3407ab2670cc8eb4d5770
10406,legacy_outflow_sc_6a8a4ad3901646f89f83239d6e258430,PRQ2610406,done,validated,500.00,1,500.00,1,500.00,legacy_actual_outflow_sc_e75ac77a2ff147dea5c128d52093ed23
10407,legacy_outflow_sc_6a911cf94d094292aa94a4156a6bc56d,PRQ2610407,done,validated,18100.00,1,18100.00,1,18100.00,legacy_actual_outflow_sc_e8f4e635dd2c441ba83a09e7a7b157e4
10408,legacy_outflow_sc_6a938f5e266549f59178d426c40fcd83,PRQ2610408,done,validated,300000.00,1,300000.00,1,300000.00,legacy_actual_outflow_sc_09e9f3a0333e4590a9716e24a9ab6d58
10409,legacy_outflow_sc_6aa3755edec246e1845eaf6de15d0d3e,PRQ2610409,done,validated,498574.76,1,498574.76,1,498574.76,legacy_actual_outflow_sc_11ab807cec40466e9abc14b0dec22b25
10410,legacy_outflow_sc_6aa8a3a9f65f4ec9b7aaf0cd5464185c,PRQ2610410,done,validated,9240.00,1,9240.00,1,9240.00,legacy_actual_outflow_sc_1ee3be3925d1497495c24d4651d9f9a3
10411,legacy_outflow_sc_6aa9994c7b03405d8c9b4a3cab07e1ad,PRQ2610411,done,validated,4500.00,1,4500.00,1,4500.00,legacy_actual_outflow_sc_7aab92c9bff34365aa2b3d6dcfd50072
10412,legacy_outflow_sc_6aa9e784ae504bc2bba365b6a5a8f362,PRQ2610412,done,validated,68443.00,1,68443.00,1,68443.00,legacy_actual_outflow_sc_11acec06a4a84b599786a37d94ce3dcd
10413,legacy_outflow_sc_6aabc4f795584c689c74261864c34311,PRQ2610413,done,validated,50000.00,1,50000.00,1,50000.00,legacy_actual_outflow_sc_d9a3724ac9c74ac28af411b89027a402
10414,legacy_outflow_sc_6aade431774b4481b098e8e96575fcd5,PRQ2610414,done,validated,3965.36,1,3965.36,1,3965.36,legacy_actual_outflow_sc_2f70fd51ea1742239e81f2fd82e10ccd
10415,legacy_outflow_sc_6ab2aad1d08945938d0ce463f2cf009c,PRQ2610415,done,validated,1946396.00,1,1946396.00,1,1946396.00,legacy_actual_outflow_sc_4012c006a6de4052a6080ea2b782e3d3
10416,legacy_outflow_sc_6ab518a3c6004c928ff9e42ec7e6aad9,PRQ2610416,done,validated,46254.19,1,46254.19,1,46254.19,legacy_actual_outflow_sc_eba7acca071a4e0691af24575f6791aa
10417,legacy_outflow_sc_6ab686b973c94f569412354a7e890658,PRQ2610417,done,validated,5000.00,1,5000.00,1,5000.00,legacy_actual_outflow_sc_b7725cb04db94b80b443101555f60320
10418,legacy_outflow_sc_6ab8427bc5614d1eb7f71724630fe74a,PRQ2610418,done,validated,5067.00,1,5067.00,1,5067.00,legacy_actual_outflow_sc_de518ad9cec84f27806ad9bc06f65576
10419,legacy_outflow_sc_6ac29513fdcb4d8897197188d39cdb9f,PRQ2610419,done,validated,3090000.00,1,3090000.00,1,3090000.00,legacy_actual_outflow_sc_854990078c6b48e68d06cb731cec5651
10420,legacy_outflow_sc_6ac8c194a08d40ebb60ec0684483a926,PRQ2610420,done,validated,28997.00,1,28997.00,1,28997.00,legacy_actual_outflow_sc_9776e3d34a804ca8b8574d332e444ed8
10421,legacy_outflow_sc_6accba00627f4607b62fcf026684679c,PRQ2610421,done,validated,24700.00,1,24700.00,1,24700.00,legacy_actual_outflow_sc_0139c6d5cd1c41228f15e411ef4605f5
10422,legacy_outflow_sc_6ad64e54e5d34c1a9220808bb4e5c104,PRQ2610422,done,validated,321906.56,1,321906.56,1,321906.56,legacy_actual_outflow_sc_5e29a89cc9b64a5c8bae2e2f1887d991
10423,legacy_outflow_sc_6ada7af913634e29b95e6a2332612017,PRQ2610423,done,validated,50000.00,1,50000.00,1,50000.00,legacy_actual_outflow_sc_361d8c95c2c341f09fbe1bf011429b10
10424,legacy_outflow_sc_6ade32c8772745b5befca1f9df754f1b,PRQ2610424,done,validated,6246.53,1,6246.53,1,6246.53,legacy_actual_outflow_sc_266d60e6d0394f14a98860e29387a04b
10425,legacy_outflow_sc_6adeb6ddbed1415c8780b330ebd9b42b,PRQ2610425,done,validated,115200.00,1,115200.00,1,115200.00,legacy_actual_outflow_sc_07e1c72e0c9541c59a3d2dc0927a8be0
10426,legacy_outflow_sc_6ae1fe3bffed457db0e8e6cab80d5cf7,PRQ2610426,done,validated,200000.00,1,200000.00,1,200000.00,legacy_actual_outflow_sc_315a32b0f1a9454f9413474ebba3732a
10427,legacy_outflow_sc_6af0e01cb71f4abca15e643dc0ca0cf0,PRQ2610427,done,validated,750000.00,1,750000.00,1,750000.00,legacy_actual_outflow_sc_c9e0f10e571e4f97b5babaeb62679658
10428,legacy_outflow_sc_6af65c3fc1294bb2990bc434e2faf298,PRQ2610428,done,validated,400000.00,1,400000.00,1,400000.00,legacy_actual_outflow_sc_9da477c1680c4f0581d20e4e715c70a4
10429,legacy_outflow_sc_6af795efcfb34157a08f95c1c89a351b,PRQ2610429,done,validated,18148.00,1,18148.00,1,18148.00,legacy_actual_outflow_sc_08f5025252a6412f884369c45b4696dd
10430,legacy_outflow_sc_6af9cb909b4547c29283c7fea3681f7f,PRQ2610430,done,validated,32578.00,1,32578.00,1,32578.00,legacy_actual_outflow_sc_df57cb0c89c8456fa6a51c5714bb4de4
10431,legacy_outflow_sc_6afbf32c79c744899e3dd089a6baaa19,PRQ2610431,done,validated,500000.00,1,500000.00,1,500000.00,legacy_actual_outflow_sc_e0b5470b2d954051b4da51399da1487f
10432,legacy_outflow_sc_6b07f7d5ef204bd6b5b6a930f2d56961,PRQ2610432,done,validated,73860.00,1,73860.00,1,73860.00,legacy_actual_outflow_sc_c02df45047f5499eb54007c80ac40374
10433,legacy_outflow_sc_6b089c011f9846bd94f9d35118eebacb,PRQ2610433,done,validated,29950.00,1,29950.00,1,29950.00,legacy_actual_outflow_sc_90a0026d84024d33826029b70ca3c96d
10434,legacy_outflow_sc_6b0ed5b0887247d4909e8d9f6ab73547,PRQ2610434,done,validated,3706.74,1,3706.74,1,3706.74,legacy_actual_outflow_sc_959428562cd646edb576c8e3d6100b96
10435,legacy_outflow_sc_6b1395266e66448ca1a3d2460fcd74ee,PRQ2610435,done,validated,6658.72,1,6658.72,1,6658.72,legacy_actual_outflow_sc_c4e4fad1290b49d381182257e5adc006
10436,legacy_outflow_sc_6b21fb69ff2c45668008eb31fdb27172,PRQ2610436,done,validated,3708.00,1,3708.00,1,3708.00,legacy_actual_outflow_sc_5851d5f75fa44eef86b84e0478931cc2
10437,legacy_outflow_sc_6b225265be9244918a58d39984de3341,PRQ2610437,done,validated,37391.00,1,37391.00,1,37391.00,legacy_actual_outflow_sc_94e28257be3043d2beb9b796697a0abc
10438,legacy_outflow_sc_6b2d7162457a4bfcb0ca5dbe16f85c25,PRQ2610438,done,validated,10000.00,1,10000.00,1,10000.00,legacy_actual_outflow_sc_394f7a334c324b24b85c6e4f5cf77827
10439,legacy_outflow_sc_6b3384f4bf1843d89e7e748fd6048ec0,PRQ2610439,done,validated,3000000.00,1,3000000.00,1,3000000.00,legacy_actual_outflow_sc_f9d60b3bb9eb4154bf75e05ef4d23e7a
10440,legacy_outflow_sc_6b37fc6479414214b2047ce2577f3ef5,PRQ2610440,done,validated,17480.00,1,17480.00,1,17480.00,legacy_actual_outflow_sc_0943f2b978db4b4e952010dfd5647619
10441,legacy_outflow_sc_6b48fca21fb84252abfef37e1e37c8a9,PRQ2610441,done,validated,55268.96,1,55268.96,1,55268.96,legacy_actual_outflow_sc_cb89cd4235704db5bc3b5eb8dfe7a7bb
10442,legacy_outflow_sc_6b50fb4a0e4640c086c3dd9d3be5e045,PRQ2610442,done,validated,18000.00,1,18000.00,1,18000.00,legacy_actual_outflow_sc_5eca858e60c9467b8fef46e57c2a59ec
10443,legacy_outflow_sc_6b525ac29f934c6da6cc636406bf38df,PRQ2610443,done,validated,5.00,1,5.00,1,5.00,legacy_actual_outflow_sc_bdb6b81a8d494f0784900494f8b82304
10445,legacy_outflow_sc_6b53efca8aa1456f82dcc60b43cf46ae,PRQ2610445,done,validated,200315.00,1,200315.00,1,200315.00,legacy_actual_outflow_sc_8e7c809072524fd3ac4eb3932f8840ae
10446,legacy_outflow_sc_6b5a46a0ab664cff8ae7078127c4d0d4,PRQ2610446,done,validated,30240.00,1,30240.00,1,30240.00,legacy_actual_outflow_sc_8a31dc467f31454089fd98f16bb1ef36
10447,legacy_outflow_sc_6b5c53679d9942d88e2a35709d717155,PRQ2610447,done,validated,188000.00,1,188000.00,1,188000.00,legacy_actual_outflow_sc_f60d09d616f342749095892ac6af077c
10448,legacy_outflow_sc_6b6c63d05917402596b20f742b7fbe7c,PRQ2610448,done,validated,942.72,1,942.72,1,942.72,legacy_actual_outflow_sc_cf4f80ef63004d4da72bb624a4904afa
10449,legacy_outflow_sc_6b71a8b3db8d4c2db38ff132a2883acd,PRQ2610449,done,validated,28940.00,1,28940.00,1,28940.00,legacy_actual_outflow_sc_37b2f8ccf3cf4d718291f48791eca65f
10450,legacy_outflow_sc_6b75e8f7dd3542da9cca11a1ba8b13a5,PRQ2610450,done,validated,16575.00,1,16575.00,1,16575.00,legacy_actual_outflow_sc_00b5d443cfc041beb3ef127d2d9645b3
10451,legacy_outflow_sc_6b7b0aef85fc41029597adc73e968f23,PRQ2610451,done,validated,120000.00,1,120000.00,1,120000.00,legacy_actual_outflow_sc_f47a4ef7e1684f0c99a42570cd41e116
10452,legacy_outflow_sc_6b83402291bd40c1a60df0366ec650fa,PRQ2610452,done,validated,80000.00,1,80000.00,1,80000.00,legacy_actual_outflow_sc_300968af142b4485a99bc957c7e32d11
10453,legacy_outflow_sc_6b8677a34d124b7990630cbc8c25eb7d,PRQ2610453,done,validated,9200.00,1,9200.00,1,9200.00,legacy_actual_outflow_sc_317c0d68b1a04d8cb140e627d829b54c
10454,legacy_outflow_sc_6b878980976d4cd29a8ae0dc34dac26f,PRQ2610454,done,validated,6005.00,1,6005.00,1,6005.00,legacy_actual_outflow_sc_89258687e3ca41ebb4d6733594777432
10455,legacy_outflow_sc_6b8c7ad95b4041e7be255e09591d6b45,PRQ2610455,done,validated,47817.00,1,47817.00,1,47817.00,legacy_actual_outflow_sc_c67f29e9e3e6406880c6f50670f7f9d0
10456,legacy_outflow_sc_6b97147d49f3498299d320f737709b4e,PRQ2610456,done,validated,4400.00,1,4400.00,1,4400.00,legacy_actual_outflow_sc_525e0f8917494f3fa3e89c049596db14
10457,legacy_outflow_sc_6b98f5d6a7314ed3b793bec9874d9a62,PRQ2610457,done,validated,80000.00,1,80000.00,1,80000.00,legacy_actual_outflow_sc_9597cb84530844b5b2fc99ddc48db450
10458,legacy_outflow_sc_6ba9b8e89f3b4830bf2c8ae2eac5a789,PRQ2610458,done,validated,105076.00,1,105076.00,1,105076.00,legacy_actual_outflow_sc_fba1c1aac1e34a85b72095165af7c33f
10459,legacy_outflow_sc_6baaace6f2af43d08d7c3be73330f935,PRQ2610459,done,validated,14226.00,1,14226.00,1,14226.00,legacy_actual_outflow_sc_e5d6cb3e1aca44f3b562b99429616ca8
10460,legacy_outflow_sc_6bb7fe7438e14e4bac0acf800e0e673c,PRQ2610460,done,validated,2382.06,1,2382.06,1,2382.06,legacy_actual_outflow_sc_7e91199a5972453cbd1986bdbe3d6dcd
10461,legacy_outflow_sc_6bba8474bff04d12a94bd064c0792f07,PRQ2610461,done,validated,12137.00,1,12137.00,1,12137.00,legacy_actual_outflow_sc_ed519ce30c4845d1a8926f1a51c99415
10462,legacy_outflow_sc_6bbfb1993bc54b3db0abf59ae350c68c,PRQ2610462,done,validated,200000.00,1,200000.00,1,200000.00,legacy_actual_outflow_sc_04bfc4092103453894695aa601b3be63
10463,legacy_outflow_sc_6bc171c326f74456a4be922b65bc7612,PRQ2610463,done,validated,17500.00,1,17500.00,1,17500.00,legacy_actual_outflow_sc_f2c759ca95b4446389d443f5cdaac0f4
10464,legacy_outflow_sc_6bc5287787194272ae1ddda0a4d93536,PRQ2610464,done,validated,10000.00,1,10000.00,1,10000.00,legacy_actual_outflow_sc_6cf4f93232b741ffae5c51d4753f1598
10465,legacy_outflow_sc_6bc730731f844e0499d4d47da15c83aa,PRQ2610465,done,validated,92400.00,1,92400.00,1,92400.00,legacy_actual_outflow_sc_92bf4bd80fd648c5bda46efc8687b309
10466,legacy_outflow_sc_6bd3d7f3bee64a90817b978bf6cffef8,PRQ2610466,done,validated,5493.00,1,5493.00,1,5493.00,legacy_actual_outflow_sc_7b7323e40bd44744a636f1ec4a759d08
10467,legacy_outflow_sc_6bd7cb9c065f4e58aab8707502538a72,PRQ2610467,done,validated,991387.16,1,991387.16,1,991387.16,legacy_actual_outflow_sc_e2a9e0d0f57b4fad8c9296d53a542808
10468,legacy_outflow_sc_6bdbbb0774b94595924a4faac51c423b,PRQ2610468,done,validated,47365.58,1,47365.58,1,47365.58,legacy_actual_outflow_sc_55d2e248effc4291886113f323a91581
10469,legacy_outflow_sc_6bdc7370837c466b86ea4575a3c82de7,PRQ2610469,done,validated,379900.00,1,379900.00,1,379900.00,legacy_actual_outflow_sc_f3e51acd5fd44b0ebb4ccf3dfe1b9005
10470,legacy_outflow_sc_6bdee60b1ef34d56b7f2ff35ccfb8fae,PRQ2610470,done,validated,350000.00,1,350000.00,1,350000.00,legacy_actual_outflow_sc_619a5fd784624d919c9223e3e729e8b7
10471,legacy_outflow_sc_6be355039a834228b57b93729f79ac35,PRQ2610471,done,validated,3780.00,1,3780.00,1,3780.00,legacy_actual_outflow_sc_d7d364691ad643958e5f228595d8c741
10472,legacy_outflow_sc_6bea0510dc784d788169b67573fcefd4,PRQ2610472,done,validated,95849.00,1,95849.00,1,95849.00,legacy_actual_outflow_sc_65c72460590d446a8fcafb5edbc99656
10473,legacy_outflow_sc_6beeb1467afa472188e9de28d9783803,PRQ2610473,done,validated,30000.00,1,30000.00,1,30000.00,legacy_actual_outflow_sc_c4e284ab8251477b88df50c1e3d4b772
10474,legacy_outflow_sc_6bf3fbb0516b4de8975d65ac3cc84fdd,PRQ2610474,done,validated,179963.00,1,179963.00,1,179963.00,legacy_actual_outflow_sc_89feb92481ad4ca5837fa5f200169296
10475,legacy_outflow_sc_6bf527940153476898cbaed2f9168e08,PRQ2610475,done,validated,19600.00,1,19600.00,1,19600.00,legacy_actual_outflow_sc_cbf556f42b9f4eeb94800bdd61a6b962
10476,legacy_outflow_sc_6bf7b01c9bfd4ecea248a9e44c6a066e,PRQ2610476,done,validated,40000.00,1,40000.00,1,40000.00,legacy_actual_outflow_sc_a0af1209be034cd19005f0709d3deb93
10477,legacy_outflow_sc_6bf7d14510bf4890b9f9465e120a178d,PRQ2610477,done,validated,5889.00,1,5889.00,1,5889.00,legacy_actual_outflow_sc_87a2518322d14a1cadca10ada410c867
10478,legacy_outflow_sc_6c08896727934ac98560ba4db6a17be4,PRQ2610478,done,validated,697200.00,1,697200.00,1,697200.00,legacy_actual_outflow_sc_9aece9f0b57547c7a6d77d81c707e195
10479,legacy_outflow_sc_6c0a4acb90034af6aae1498aa1f401a0,PRQ2610479,done,validated,2000.00,1,2000.00,1,2000.00,legacy_actual_outflow_sc_78e9e3af3aec48bc8cfed0c33c75e644
10480,legacy_outflow_sc_6c0e5f6626c847ba9ace1538810c19ac,PRQ2610480,done,validated,8053.00,1,8053.00,1,8053.00,legacy_actual_outflow_sc_a2a8ac855e78461793243be81ec075dd
10481,legacy_outflow_sc_6c0ebbc0b94e43369314b39d7096210b,PRQ2610481,done,validated,63796.00,1,63796.00,1,63796.00,legacy_actual_outflow_sc_e2319749a7204da283facbf28bf19992
10482,legacy_outflow_sc_6c1cd2cdcf5345c1bd9cd55c1a469c53,PRQ2610482,done,validated,100112.00,1,100112.00,1,100112.00,legacy_actual_outflow_sc_ad260c89a7754179bd4ff16a1d0df022
10483,legacy_outflow_sc_6c3b3b21179548c08668ebb6e69cba4c,PRQ2610483,done,validated,9365.30,1,9365.30,1,9365.30,legacy_actual_outflow_sc_a48535c02ef245969f14c1d6b0e6d40f
10484,legacy_outflow_sc_6c3ce24d715740298ce358179f5eee3b,PRQ2610484,done,validated,40000.00,1,40000.00,1,40000.00,legacy_actual_outflow_sc_f8fb4f0c3d7e4a94afa833cbf841f639
10485,legacy_outflow_sc_6c517251b3244f4992363c3421881bc5,PRQ2610485,done,validated,124801.30,1,124801.30,1,124801.30,legacy_actual_outflow_sc_516d9608040641a7be2cf3726f9830aa
10486,legacy_outflow_sc_6c5e4082813a4ee6b4776fe34b2ee5d8,PRQ2610486,done,validated,6800.00,1,6800.00,1,6800.00,legacy_actual_outflow_sc_bb8446bc07f344a0a03f00e34762975a
10487,legacy_outflow_sc_6c67e064937d4f909ba2cd21cd9265fb,PRQ2610487,done,validated,60510.00,1,60510.00,1,60510.00,legacy_actual_outflow_sc_4c6e07e970cf4b6bb3dea7ca298aefad
10488,legacy_outflow_sc_6c6b666003ca445bac586fdc677bf07d,PRQ2610488,done,validated,362560.00,1,362560.00,1,362560.00,legacy_actual_outflow_sc_5627eae1ce60453e933e731561c97a81
10489,legacy_outflow_sc_6c7113a6edef4fba8f59ec03c414e4ac,PRQ2610489,done,validated,50000.00,1,50000.00,1,50000.00,legacy_actual_outflow_sc_e8470bac428d4256bf89ddf1a073d835
10490,legacy_outflow_sc_6c793f4dc3934c5fa86fe446f79f8f8b,PRQ2610490,done,validated,36000.00,1,36000.00,1,36000.00,legacy_actual_outflow_sc_e4bb7db3849642e9b19f44ac4240892d
10491,legacy_outflow_sc_6c7948d444b64aa8ac616510f2d7b141,PRQ2610491,done,validated,7000.00,1,7000.00,1,7000.00,legacy_actual_outflow_sc_3dfc4eae72c8475785748eab2e9c733e
10492,legacy_outflow_sc_6c80f7e995a04476a301416027ad1bfa,PRQ2610492,done,validated,48000.00,1,48000.00,1,48000.00,legacy_actual_outflow_sc_95687551dbab4732b406e7b7b4555bd8
10493,legacy_outflow_sc_6c83db9c7c344ddea3742becb38c48ba,PRQ2610493,done,validated,7600.00,1,7600.00,1,7600.00,legacy_actual_outflow_sc_42e9eaf74b5247c7b5eda6e99dd5e8fc
10494,legacy_outflow_sc_6c89de1cf6ee4be3a23999dd1126ba4b,PRQ2610494,done,validated,100000.00,1,100000.00,2,100000.00,legacy_actual_outflow_sc_46a18196da334f699429d9fe9c17c12c;legacy_actual_outflow_sc_b9fab73d42164cefa6371422e173ad40
10495,legacy_outflow_sc_6c939195d10945ab8c8567d7b37a11ff,PRQ2610495,done,validated,4920.00,1,4920.00,1,4920.00,legacy_actual_outflow_sc_cc17d0e399c64ce6abae0bc88597feaa
10496,legacy_outflow_sc_6c944647c91249e4aa889fc643d15376,PRQ2610496,done,validated,21560.00,1,21560.00,1,21560.00,legacy_actual_outflow_sc_82ce46f2688148af90a6db2f13395334
10497,legacy_outflow_sc_6c9583551b9f49fbb0828f95fa74860f,PRQ2610497,done,validated,6230.00,1,6230.00,1,6230.00,legacy_actual_outflow_sc_0c9de4449f754b3081fbed679fe40d7e
10498,legacy_outflow_sc_6c9789112630461ab4448ff1a5d716d0,PRQ2610498,done,validated,39030.00,1,39030.00,1,39030.00,legacy_actual_outflow_sc_848be9f0a400424daa5bcb3516665e6f
10499,legacy_outflow_sc_6c9b0230d62245ff9c113cad10bdd321,PRQ2610499,done,validated,60000.00,1,60000.00,1,60000.00,legacy_actual_outflow_sc_348187830738410c94d10d380c67d1f7
10500,legacy_outflow_sc_6caeeb863e0f46889a9dbd6f3bec3095,PRQ2610500,done,validated,28940.00,1,28940.00,1,28940.00,legacy_actual_outflow_sc_4181c801dea34285887e52bf5512db6f
10501,legacy_outflow_sc_6cb1b51b578242738e47d01f19b4c4c8,PRQ2610501,done,validated,370000.00,1,370000.00,1,370000.00,legacy_actual_outflow_sc_bce120ccfb8f45aa8f5b334ced81b0a9
10502,legacy_outflow_sc_6cbe4b1d086e4122892db368f3ebf30f,PRQ2610502,done,validated,9609.90,1,9609.90,1,9609.90,legacy_actual_outflow_sc_ec7d1faa27934e3db5ff0e323f78c8a1
10503,legacy_outflow_sc_6cbf4e2834eb4429b045fd393657d835,PRQ2610503,done,validated,160000.00,1,160000.00,1,160000.00,legacy_actual_outflow_sc_0096ba1688744e6d8e45b8ec026fb6c2
10504,legacy_outflow_sc_6cce60e9e45f4cb3b68791de4f4a8d5e,PRQ2610504,done,validated,2435760.00,1,2435760.00,1,2435760.00,legacy_actual_outflow_sc_b1e1c26867034e3ab064880891364d06
10505,legacy_outflow_sc_6cd5a779fd8f41efb3c3795de6c1503e,PRQ2610505,done,validated,200000.00,1,200000.00,1,200000.00,legacy_actual_outflow_sc_9c0a64d2e863466783dabac5ccf02687
10506,legacy_outflow_sc_6cdad6a6fac84ab5beda1cd6d2dcd3f8,PRQ2610506,done,validated,60000.00,1,60000.00,1,60000.00,legacy_actual_outflow_sc_0812d0164167420e9fbf54133211f702
10507,legacy_outflow_sc_6cde3c5080464ff58bd3d31555870e6f,PRQ2610507,done,validated,53157.50,1,53157.50,1,53157.50,legacy_actual_outflow_sc_caed6a426fde4292ab64654e54469bf2
10508,legacy_outflow_sc_6cdfa99a1c2e4a5c8ec0c04d48bb93a0,PRQ2610508,done,validated,98893.00,1,98893.00,1,98893.00,legacy_actual_outflow_sc_c4cd2a7a4c164ae0b5108791b2ed0835
10509,legacy_outflow_sc_6ce81989fd65457291f2798a3a0aa40a,PRQ2610509,done,validated,59040.00,1,59040.00,1,59040.00,legacy_actual_outflow_sc_bab85885b7134918b41448ac53a6740b
10510,legacy_outflow_sc_6ce9fd1ee34a4187b8cf104325c7b76f,PRQ2610510,done,validated,2680.00,1,2680.00,1,2680.00,legacy_actual_outflow_sc_a2d2b361a2344180ad3138beb72667e9
10511,legacy_outflow_sc_6cebebdd2c1142d8be2ba1d194b1e02c,PRQ2610511,done,validated,2300000.00,1,2300000.00,1,2300000.00,legacy_actual_outflow_sc_4865a4191d4d483b9465dcdfaa98d18a
10512,legacy_outflow_sc_6cf3284bef9045ca808ab1aa81a4a7c5,PRQ2610512,done,validated,15400.00,1,15400.00,1,15400.00,legacy_actual_outflow_sc_e0df5d47ade347c5af3bb6615a60a5bd
10513,legacy_outflow_sc_6cf3d18b26dd491093477cfa76ee2d4b,PRQ2610513,done,validated,46645.00,1,46645.00,1,46645.00,legacy_actual_outflow_sc_dfe093602a7c4badaa6a58924927d2fe
10514,legacy_outflow_sc_6cf4d04488ae4b54842c87551eb641f8,PRQ2610514,done,validated,390000.00,1,390000.00,1,390000.00,legacy_actual_outflow_sc_50a7eb7c32b64c7c970af67e140c3a6b
10515,legacy_outflow_sc_6d09d6248cfa4f07aff0d9477deb5743,PRQ2610515,done,validated,82128.44,1,82128.44,1,82128.44,legacy_actual_outflow_sc_3dd70332079c45f9871926becf38a95a
10516,legacy_outflow_sc_6d14e64f0cd04303bb29087bbd967528,PRQ2610516,done,validated,212030.00,1,212030.00,1,212030.00,legacy_actual_outflow_sc_21c8c666f40244d39f653e7817b06e07
10517,legacy_outflow_sc_6d15f46ca518496692c6bb749b9da2a3,PRQ2610517,done,validated,4200.00,1,4200.00,1,4200.00,legacy_actual_outflow_sc_90931d36d791427a9bd4bc8f1229c905
10518,legacy_outflow_sc_6d192d4bd5cf4090b79e2ae8765f3d90,PRQ2610518,done,validated,768.00,1,768.00,1,768.00,legacy_actual_outflow_sc_6dcf433127044d719e4c23b614f8cf71
10519,legacy_outflow_sc_6d1aae815bfd4438b5e19dd4deb99071,PRQ2610519,done,validated,86000.00,1,86000.00,1,86000.00,legacy_actual_outflow_sc_2742214b373b4af5be952dcc9d38fce9
10520,legacy_outflow_sc_6d1c3d5d0ea543b2b0e0a9da6b498b12,PRQ2610520,done,validated,50000.00,1,50000.00,1,50000.00,legacy_actual_outflow_sc_07aa240ce23e47cab4bdb38256424d73
10521,legacy_outflow_sc_6d1f9de33ad3496595f93886531547e3,PRQ2610521,done,validated,104247.00,1,104247.00,1,104247.00,legacy_actual_outflow_sc_461a78e16f00403fa65fa0edf69c85ba
10522,legacy_outflow_sc_6d265808e433469a8e5b1af76dcf5d30,PRQ2610522,done,validated,105808.78,1,105808.78,1,105808.78,legacy_actual_outflow_sc_82bdbd36a908424e8d4208dcb9b6ea00
10523,legacy_outflow_sc_6d2c1f29c302408f8de6e5857d42c74a,PRQ2610523,done,validated,25000.00,1,25000.00,1,25000.00,legacy_actual_outflow_sc_c8f0b0a50f7947049ce220f3094f4dbd
10524,legacy_outflow_sc_6d3b5e9320db466093257fc716742833,PRQ2610524,done,validated,747.00,1,747.00,1,747.00,legacy_actual_outflow_sc_50e3b9f8075b4d049a2e33aa35ef02fa
10525,legacy_outflow_sc_6d4234c73c234ae0b75c9bb97b40a6c6,PRQ2610525,done,validated,6695.50,1,6695.50,1,6695.50,legacy_actual_outflow_sc_55675d58a7804240b730d3e6904967d7
10526,legacy_outflow_sc_6d434cabdeda45f48a7dbc734c8461b7,PRQ2610526,done,validated,10000.00,1,10000.00,1,10000.00,legacy_actual_outflow_sc_983fd0fc9c9f43d9a6896f513df9f107
10527,legacy_outflow_sc_6d441963fe324f529128706d944a5052,PRQ2610527,done,validated,10674.00,1,10674.00,1,10674.00,legacy_actual_outflow_sc_f20f4b9315d144e2a9174a9059cee509
10528,legacy_outflow_sc_6d47e15dbbf347d9a3d1e1f66230c781,PRQ2610528,done,validated,27766.13,1,27766.13,1,27766.13,legacy_actual_outflow_sc_f8091a04e88d4c689d57911527a4633d
10529,legacy_outflow_sc_6d5f145559da426788bcda0b2dff44ab,PRQ2610529,done,validated,41110.42,1,41110.42,1,41110.42,legacy_actual_outflow_sc_0442b40e7db64362ae2994ade28bbf51
10530,legacy_outflow_sc_6d6abc25e50a4a6b9cf204ff0135bc72,PRQ2610530,done,validated,60629.20,1,60629.20,1,60629.20,legacy_actual_outflow_sc_831bf836e33a471185da4eb230e4a10c
10531,legacy_outflow_sc_6d6ecb3661d949cfb935e44d65d29e2f,PRQ2610531,done,validated,2500.00,1,2500.00,1,2500.00,legacy_actual_outflow_sc_c3ba4cc5b6624e8eac30d97c4912b4a8
10532,legacy_outflow_sc_6d6fdce766f64a128c784538ffccfb22,PRQ2610532,done,validated,8300.00,1,8300.00,1,8300.00,legacy_actual_outflow_sc_6b94a61bfee842a8b80a7216774fa13b
10533,legacy_outflow_sc_6d731481f5e340fbb32cbf8e172ce249,PRQ2610533,done,validated,146000.70,1,146000.70,1,146000.70,legacy_actual_outflow_sc_31e4af146a3840a48dc7b769b60e765c
10534,legacy_outflow_sc_6d81d8d29b644783afbd110b53964c36,PRQ2610534,done,validated,70542.00,1,70542.00,1,70542.00,legacy_actual_outflow_sc_91aa71e034ef48d5a1c67d4653caf379
10535,legacy_outflow_sc_6d8a2f5ac1e1416fbc87298037a18c4e,PRQ2610535,done,validated,400000.00,1,400000.00,1,400000.00,legacy_actual_outflow_sc_27188e78536f45d5b34ebc3cd5f9bfa5
10536,legacy_outflow_sc_6d8d6ccd11364a398aacbb3b9bb44b92,PRQ2610536,done,validated,26236.00,1,26236.00,1,26236.00,legacy_actual_outflow_sc_c5558e94be4a4969a70ce21908b979fb
10537,legacy_outflow_sc_6d8e138d5a6e4c9e9fee6426ef2a7f7c,PRQ2610537,done,validated,23321.00,1,23321.00,1,23321.00,legacy_actual_outflow_sc_fac317c484364d279d428d25c06e549f
10538,legacy_outflow_sc_6d8f034bbd72440990d859ebdd1581bd,PRQ2610538,done,validated,79680.00,1,79680.00,1,79680.00,legacy_actual_outflow_sc_a54d107ba8e14e038091a9e24263f2ab
