external_id,legacy_contract_id,sequence,qty_contract,price_contract,note,idempotency_key,replay_action
legacy_contract_line_summary_sc_835dc35eb3674c5bb9b7fc3c07301e16,835dc35eb3674c5bb9b7fc3c07301e16,10,1.0,232.0000,summary line from legacy contract header amount; legacy_contract_id=835dc35eb3674c5bb9b7fc3c07301e16; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_835dc35eb3674c5bb9b7fc3c07301e16,create_if_missing
legacy_contract_line_summary_sc_8370b22f412c4f39a53a3b51364e0d32,8370b22f412c4f39a53a3b51364e0d32,10,1.0,150000.0000,summary line from legacy contract header amount; legacy_contract_id=8370b22f412c4f39a53a3b51364e0d32; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8370b22f412c4f39a53a3b51364e0d32,create_if_missing
legacy_contract_line_summary_sc_837bf38fc1354f7e8c06978f60aab96a,837bf38fc1354f7e8c06978f60aab96a,10,1.0,35595636.8600,summary line from legacy contract header amount; legacy_contract_id=837bf38fc1354f7e8c06978f60aab96a; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_837bf38fc1354f7e8c06978f60aab96a,create_if_missing
legacy_contract_line_summary_sc_837e7dd96fbe483db7d739093102a565,837e7dd96fbe483db7d739093102a565,10,1.0,273.0000,summary line from legacy contract header amount; legacy_contract_id=837e7dd96fbe483db7d739093102a565; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_837e7dd96fbe483db7d739093102a565,create_if_missing
legacy_contract_line_summary_sc_838714a60f1f4edfbc11ac75429967aa,838714a60f1f4edfbc11ac75429967aa,10,1.0,17000.0000,summary line from legacy contract header amount; legacy_contract_id=838714a60f1f4edfbc11ac75429967aa; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_838714a60f1f4edfbc11ac75429967aa,create_if_missing
legacy_contract_line_summary_sc_83dec6913bb0421f85f7295ab5e578af,83dec6913bb0421f85f7295ab5e578af,10,1.0,1000000.0000,summary line from legacy contract header amount; legacy_contract_id=83dec6913bb0421f85f7295ab5e578af; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_83dec6913bb0421f85f7295ab5e578af,create_if_missing
legacy_contract_line_summary_sc_83fe151775fb410c8ea1db434ff2e716,83fe151775fb410c8ea1db434ff2e716,10,1.0,48000.0000,summary line from legacy contract header amount; legacy_contract_id=83fe151775fb410c8ea1db434ff2e716; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_83fe151775fb410c8ea1db434ff2e716,create_if_missing
legacy_contract_line_summary_sc_84112a31eff74a99827d8fd1eec43467,84112a31eff74a99827d8fd1eec43467,10,1.0,210000.0000,summary line from legacy contract header amount; legacy_contract_id=84112a31eff74a99827d8fd1eec43467; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_84112a31eff74a99827d8fd1eec43467,create_if_missing
legacy_contract_line_summary_sc_8436920cb5d846538653cbf742a45528,8436920cb5d846538653cbf742a45528,10,1.0,5715.0000,summary line from legacy contract header amount; legacy_contract_id=8436920cb5d846538653cbf742a45528; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8436920cb5d846538653cbf742a45528,create_if_missing
legacy_contract_line_summary_sc_8466e90c05fd43f88c11b2c639e6e436,8466e90c05fd43f88c11b2c639e6e436,10,1.0,1136073.4400,summary line from legacy contract header amount; legacy_contract_id=8466e90c05fd43f88c11b2c639e6e436; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8466e90c05fd43f88c11b2c639e6e436,create_if_missing
legacy_contract_line_summary_sc_8495aca9b0134045953d6d4af7dc1e7c,8495aca9b0134045953d6d4af7dc1e7c,10,1.0,1200.0000,summary line from legacy contract header amount; legacy_contract_id=8495aca9b0134045953d6d4af7dc1e7c; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8495aca9b0134045953d6d4af7dc1e7c,create_if_missing
legacy_contract_line_summary_sc_84aa140eba8e4e9a9efd3be0adec540e,84aa140eba8e4e9a9efd3be0adec540e,10,1.0,823120.7900,summary line from legacy contract header amount; legacy_contract_id=84aa140eba8e4e9a9efd3be0adec540e; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_84aa140eba8e4e9a9efd3be0adec540e,create_if_missing
legacy_contract_line_summary_sc_84bfa995d83e4a3e9c08fb2d1a950e08,84bfa995d83e4a3e9c08fb2d1a950e08,10,1.0,0.0100,summary line from legacy contract header amount; legacy_contract_id=84bfa995d83e4a3e9c08fb2d1a950e08; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_84bfa995d83e4a3e9c08fb2d1a950e08,create_if_missing
legacy_contract_line_summary_sc_84c2f5d5af42477a93c117f04d59ecb9,84c2f5d5af42477a93c117f04d59ecb9,10,1.0,97010.0000,summary line from legacy contract header amount; legacy_contract_id=84c2f5d5af42477a93c117f04d59ecb9; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_84c2f5d5af42477a93c117f04d59ecb9,create_if_missing
legacy_contract_line_summary_sc_851e729f0ec94a11917df00d30f4b079,851e729f0ec94a11917df00d30f4b079,10,1.0,1490125.0000,summary line from legacy contract header amount; legacy_contract_id=851e729f0ec94a11917df00d30f4b079; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_851e729f0ec94a11917df00d30f4b079,create_if_missing
legacy_contract_line_summary_sc_8553c39c3e654b638a21ab081ada2e6c,8553c39c3e654b638a21ab081ada2e6c,10,1.0,2299652.6100,summary line from legacy contract header amount; legacy_contract_id=8553c39c3e654b638a21ab081ada2e6c; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8553c39c3e654b638a21ab081ada2e6c,create_if_missing
legacy_contract_line_summary_sc_8555c8ec236f41bea57794320029a454,8555c8ec236f41bea57794320029a454,10,1.0,2274980.5400,summary line from legacy contract header amount; legacy_contract_id=8555c8ec236f41bea57794320029a454; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8555c8ec236f41bea57794320029a454,create_if_missing
legacy_contract_line_summary_sc_855bd17cb88245829771d3e8803a0312,855bd17cb88245829771d3e8803a0312,10,1.0,198931.0000,summary line from legacy contract header amount; legacy_contract_id=855bd17cb88245829771d3e8803a0312; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_855bd17cb88245829771d3e8803a0312,create_if_missing
legacy_contract_line_summary_sc_855dbd0d09b84346bc7698fe15cbd63a,855dbd0d09b84346bc7698fe15cbd63a,10,1.0,500000.0000,summary line from legacy contract header amount; legacy_contract_id=855dbd0d09b84346bc7698fe15cbd63a; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_855dbd0d09b84346bc7698fe15cbd63a,create_if_missing
legacy_contract_line_summary_sc_8586d5e9194d4de88c8bb6ea047065be,8586d5e9194d4de88c8bb6ea047065be,10,1.0,69000.0000,summary line from legacy contract header amount; legacy_contract_id=8586d5e9194d4de88c8bb6ea047065be; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8586d5e9194d4de88c8bb6ea047065be,create_if_missing
legacy_contract_line_summary_sc_85a8eea8f9a146df9a6dcfb316121498,85a8eea8f9a146df9a6dcfb316121498,10,1.0,0.0100,summary line from legacy contract header amount; legacy_contract_id=85a8eea8f9a146df9a6dcfb316121498; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_85a8eea8f9a146df9a6dcfb316121498,create_if_missing
legacy_contract_line_summary_sc_85a9b632c0834db9a8f43883b06d9d7c,85a9b632c0834db9a8f43883b06d9d7c,10,1.0,221830.5100,summary line from legacy contract header amount; legacy_contract_id=85a9b632c0834db9a8f43883b06d9d7c; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_85a9b632c0834db9a8f43883b06d9d7c,create_if_missing
legacy_contract_line_summary_sc_86146cb296ad4a8bafbb823ef5aab9a3,86146cb296ad4a8bafbb823ef5aab9a3,10,1.0,884.0000,summary line from legacy contract header amount; legacy_contract_id=86146cb296ad4a8bafbb823ef5aab9a3; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_86146cb296ad4a8bafbb823ef5aab9a3,create_if_missing
legacy_contract_line_summary_sc_8619b5f3c4f2473f9038e8240a0bead5,8619b5f3c4f2473f9038e8240a0bead5,10,1.0,21800.0000,summary line from legacy contract header amount; legacy_contract_id=8619b5f3c4f2473f9038e8240a0bead5; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8619b5f3c4f2473f9038e8240a0bead5,create_if_missing
legacy_contract_line_summary_sc_866092bc366f42988262ee2de8185d99,866092bc366f42988262ee2de8185d99,10,1.0,35330.0000,summary line from legacy contract header amount; legacy_contract_id=866092bc366f42988262ee2de8185d99; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_866092bc366f42988262ee2de8185d99,create_if_missing
legacy_contract_line_summary_sc_86931e1b3606482798471c3ff90fde0e,86931e1b3606482798471c3ff90fde0e,10,1.0,17610.0000,summary line from legacy contract header amount; legacy_contract_id=86931e1b3606482798471c3ff90fde0e; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_86931e1b3606482798471c3ff90fde0e,create_if_missing
legacy_contract_line_summary_sc_86c6aefef40e4a9cb3e36e3a391790fa,86c6aefef40e4a9cb3e36e3a391790fa,10,1.0,42364.0000,summary line from legacy contract header amount; legacy_contract_id=86c6aefef40e4a9cb3e36e3a391790fa; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_86c6aefef40e4a9cb3e36e3a391790fa,create_if_missing
legacy_contract_line_summary_sc_86e013f6888a4a348454ed465e9c495b,86e013f6888a4a348454ed465e9c495b,10,1.0,3766.0000,summary line from legacy contract header amount; legacy_contract_id=86e013f6888a4a348454ed465e9c495b; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_86e013f6888a4a348454ed465e9c495b,create_if_missing
legacy_contract_line_summary_sc_86f3f79ee6c448f5865c3715cd6ec722,86f3f79ee6c448f5865c3715cd6ec722,10,1.0,7700.0000,summary line from legacy contract header amount; legacy_contract_id=86f3f79ee6c448f5865c3715cd6ec722; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_86f3f79ee6c448f5865c3715cd6ec722,create_if_missing
legacy_contract_line_summary_sc_87687674180644e5b13256423c9cde93,87687674180644e5b13256423c9cde93,10,1.0,60313.1400,summary line from legacy contract header amount; legacy_contract_id=87687674180644e5b13256423c9cde93; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_87687674180644e5b13256423c9cde93,create_if_missing
legacy_contract_line_summary_sc_877385bcac1841cfbb9c0980816a2d9d,877385bcac1841cfbb9c0980816a2d9d,10,1.0,357.0000,summary line from legacy contract header amount; legacy_contract_id=877385bcac1841cfbb9c0980816a2d9d; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_877385bcac1841cfbb9c0980816a2d9d,create_if_missing
legacy_contract_line_summary_sc_87ae52a689b94da6aeb6d162fed03b7d,87ae52a689b94da6aeb6d162fed03b7d,10,1.0,8148450.0000,summary line from legacy contract header amount; legacy_contract_id=87ae52a689b94da6aeb6d162fed03b7d; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_87ae52a689b94da6aeb6d162fed03b7d,create_if_missing
legacy_contract_line_summary_sc_87e951c0e4a645b881d2dc7b7a46b09f,87e951c0e4a645b881d2dc7b7a46b09f,10,1.0,1498676.0000,summary line from legacy contract header amount; legacy_contract_id=87e951c0e4a645b881d2dc7b7a46b09f; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_87e951c0e4a645b881d2dc7b7a46b09f,create_if_missing
legacy_contract_line_summary_sc_87ee04d65b3a44fc9f35d0cf5c6110bc,87ee04d65b3a44fc9f35d0cf5c6110bc,10,1.0,547297.9100,summary line from legacy contract header amount; legacy_contract_id=87ee04d65b3a44fc9f35d0cf5c6110bc; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_87ee04d65b3a44fc9f35d0cf5c6110bc,create_if_missing
legacy_contract_line_summary_sc_8874e245ff494dab8f43f25bef130433,8874e245ff494dab8f43f25bef130433,10,1.0,198000.0000,summary line from legacy contract header amount; legacy_contract_id=8874e245ff494dab8f43f25bef130433; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8874e245ff494dab8f43f25bef130433,create_if_missing
legacy_contract_line_summary_sc_8898a8a0846a48a1a0db2504d50a7dd3,8898a8a0846a48a1a0db2504d50a7dd3,10,1.0,416.0000,summary line from legacy contract header amount; legacy_contract_id=8898a8a0846a48a1a0db2504d50a7dd3; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8898a8a0846a48a1a0db2504d50a7dd3,create_if_missing
legacy_contract_line_summary_sc_88caa7aa7f7a456690c6bf4a2177ccf3,88caa7aa7f7a456690c6bf4a2177ccf3,10,1.0,148500.0000,summary line from legacy contract header amount; legacy_contract_id=88caa7aa7f7a456690c6bf4a2177ccf3; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_88caa7aa7f7a456690c6bf4a2177ccf3,create_if_missing
legacy_contract_line_summary_sc_890368a538e1403dbe8d2adc29df0ee2,890368a538e1403dbe8d2adc29df0ee2,10,1.0,352484.0000,summary line from legacy contract header amount; legacy_contract_id=890368a538e1403dbe8d2adc29df0ee2; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_890368a538e1403dbe8d2adc29df0ee2,create_if_missing
legacy_contract_line_summary_sc_8931685c5b0a4d0c8c6ebc57c4b031f8,8931685c5b0a4d0c8c6ebc57c4b031f8,10,1.0,95375.0000,summary line from legacy contract header amount; legacy_contract_id=8931685c5b0a4d0c8c6ebc57c4b031f8; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8931685c5b0a4d0c8c6ebc57c4b031f8,create_if_missing
legacy_contract_line_summary_sc_89d9e6cace914630ac36e941e0950992,89d9e6cace914630ac36e941e0950992,10,1.0,19796.0000,summary line from legacy contract header amount; legacy_contract_id=89d9e6cace914630ac36e941e0950992; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_89d9e6cace914630ac36e941e0950992,create_if_missing
legacy_contract_line_summary_sc_89e7776f8f6b42ddb39ee1108b1c3239,89e7776f8f6b42ddb39ee1108b1c3239,10,1.0,1900024.6900,summary line from legacy contract header amount; legacy_contract_id=89e7776f8f6b42ddb39ee1108b1c3239; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_89e7776f8f6b42ddb39ee1108b1c3239,create_if_missing
legacy_contract_line_summary_sc_8a56f66fa4db46459eba348634c67919,8a56f66fa4db46459eba348634c67919,10,1.0,1800000.0000,summary line from legacy contract header amount; legacy_contract_id=8a56f66fa4db46459eba348634c67919; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8a56f66fa4db46459eba348634c67919,create_if_missing
legacy_contract_line_summary_sc_8a8059886f5f4ae089af4308398fd13b,8a8059886f5f4ae089af4308398fd13b,10,1.0,339600.2900,summary line from legacy contract header amount; legacy_contract_id=8a8059886f5f4ae089af4308398fd13b; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8a8059886f5f4ae089af4308398fd13b,create_if_missing
legacy_contract_line_summary_sc_8a8dafd8bdf8467ebf611b95080ebabd,8a8dafd8bdf8467ebf611b95080ebabd,10,1.0,191233.2000,summary line from legacy contract header amount; legacy_contract_id=8a8dafd8bdf8467ebf611b95080ebabd; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8a8dafd8bdf8467ebf611b95080ebabd,create_if_missing
legacy_contract_line_summary_sc_8a9b843b3d8d440483bec3091f5e92fd,8a9b843b3d8d440483bec3091f5e92fd,10,1.0,435004.5000,summary line from legacy contract header amount; legacy_contract_id=8a9b843b3d8d440483bec3091f5e92fd; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8a9b843b3d8d440483bec3091f5e92fd,create_if_missing
legacy_contract_line_summary_sc_8ab2003d3bd343979005935da43863da,8ab2003d3bd343979005935da43863da,10,1.0,257.0000,summary line from legacy contract header amount; legacy_contract_id=8ab2003d3bd343979005935da43863da; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8ab2003d3bd343979005935da43863da,create_if_missing
legacy_contract_line_summary_sc_8aeecc515af9440784e54d48d1540a6a,8aeecc515af9440784e54d48d1540a6a,10,1.0,2734284.8400,summary line from legacy contract header amount; legacy_contract_id=8aeecc515af9440784e54d48d1540a6a; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8aeecc515af9440784e54d48d1540a6a,create_if_missing
legacy_contract_line_summary_sc_8af0cdac593d403997f3f4847b72aec3,8af0cdac593d403997f3f4847b72aec3,10,1.0,12606.0000,summary line from legacy contract header amount; legacy_contract_id=8af0cdac593d403997f3f4847b72aec3; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8af0cdac593d403997f3f4847b72aec3,create_if_missing
legacy_contract_line_summary_sc_8b18033b5ac34806ae9e72dc9fb6c30b,8b18033b5ac34806ae9e72dc9fb6c30b,10,1.0,45000.0000,summary line from legacy contract header amount; legacy_contract_id=8b18033b5ac34806ae9e72dc9fb6c30b; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8b18033b5ac34806ae9e72dc9fb6c30b,create_if_missing
legacy_contract_line_summary_sc_8b5b30b1d9ae4efab52bcdb69ae081f7,8b5b30b1d9ae4efab52bcdb69ae081f7,10,1.0,4760000.0000,summary line from legacy contract header amount; legacy_contract_id=8b5b30b1d9ae4efab52bcdb69ae081f7; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8b5b30b1d9ae4efab52bcdb69ae081f7,create_if_missing
legacy_contract_line_summary_sc_8bc92d86c73442f28dff43b1411fc542,8bc92d86c73442f28dff43b1411fc542,10,1.0,240000.0000,summary line from legacy contract header amount; legacy_contract_id=8bc92d86c73442f28dff43b1411fc542; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8bc92d86c73442f28dff43b1411fc542,create_if_missing
legacy_contract_line_summary_sc_8bd7a7cf10244068a7d034c4a51f95e8,8bd7a7cf10244068a7d034c4a51f95e8,10,1.0,8328707.9600,summary line from legacy contract header amount; legacy_contract_id=8bd7a7cf10244068a7d034c4a51f95e8; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8bd7a7cf10244068a7d034c4a51f95e8,create_if_missing
legacy_contract_line_summary_sc_8bf2966cbfc34953af6e795976e675fb,8bf2966cbfc34953af6e795976e675fb,10,1.0,700844.43,summary line from legacy contract header amount; legacy_contract_id=8bf2966cbfc34953af6e795976e675fb; amount_source=D_SCBSJS_JSJE; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8bf2966cbfc34953af6e795976e675fb,create_if_missing
legacy_contract_line_summary_sc_8c09ffe472c74502bdcc6c04d36640da,8c09ffe472c74502bdcc6c04d36640da,10,1.0,211834.5400,summary line from legacy contract header amount; legacy_contract_id=8c09ffe472c74502bdcc6c04d36640da; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8c09ffe472c74502bdcc6c04d36640da,create_if_missing
legacy_contract_line_summary_sc_8c2dfbce2b8848f3be31df6f1b827c6a,8c2dfbce2b8848f3be31df6f1b827c6a,10,1.0,2601600.0000,summary line from legacy contract header amount; legacy_contract_id=8c2dfbce2b8848f3be31df6f1b827c6a; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8c2dfbce2b8848f3be31df6f1b827c6a,create_if_missing
legacy_contract_line_summary_sc_8c8d9f77216340839ca85c3ab90a4b2b,8c8d9f77216340839ca85c3ab90a4b2b,10,1.0,44908.0000,summary line from legacy contract header amount; legacy_contract_id=8c8d9f77216340839ca85c3ab90a4b2b; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8c8d9f77216340839ca85c3ab90a4b2b,create_if_missing
legacy_contract_line_summary_sc_8c9159ab44cc48c8aa0fa7d01d296508,8c9159ab44cc48c8aa0fa7d01d296508,10,1.0,10916957.1500,summary line from legacy contract header amount; legacy_contract_id=8c9159ab44cc48c8aa0fa7d01d296508; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8c9159ab44cc48c8aa0fa7d01d296508,create_if_missing
legacy_contract_line_summary_sc_8cc96aebd63545348549aeb9f79efe61,8cc96aebd63545348549aeb9f79efe61,10,1.0,872438.0000,summary line from legacy contract header amount; legacy_contract_id=8cc96aebd63545348549aeb9f79efe61; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8cc96aebd63545348549aeb9f79efe61,create_if_missing
legacy_contract_line_summary_sc_8d14e63945514c3fa5bdf8c005d762d3,8d14e63945514c3fa5bdf8c005d762d3,10,1.0,557.0000,summary line from legacy contract header amount; legacy_contract_id=8d14e63945514c3fa5bdf8c005d762d3; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8d14e63945514c3fa5bdf8c005d762d3,create_if_missing
legacy_contract_line_summary_sc_8d1ef66511714bdc839229b66ca31430,8d1ef66511714bdc839229b66ca31430,10,1.0,3942478.6900,summary line from legacy contract header amount; legacy_contract_id=8d1ef66511714bdc839229b66ca31430; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8d1ef66511714bdc839229b66ca31430,create_if_missing
legacy_contract_line_summary_sc_8d5b9af26d7b4d0a88839116a122abac,8d5b9af26d7b4d0a88839116a122abac,10,1.0,280166.1300,summary line from legacy contract header amount; legacy_contract_id=8d5b9af26d7b4d0a88839116a122abac; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8d5b9af26d7b4d0a88839116a122abac,create_if_missing
legacy_contract_line_summary_sc_8d80d8aa021c455ead18fbdf6bc082d9,8d80d8aa021c455ead18fbdf6bc082d9,10,1.0,1094253.0000,summary line from legacy contract header amount; legacy_contract_id=8d80d8aa021c455ead18fbdf6bc082d9; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8d80d8aa021c455ead18fbdf6bc082d9,create_if_missing
legacy_contract_line_summary_sc_8d827686df764901a555a87cce6b7c7c,8d827686df764901a555a87cce6b7c7c,10,1.0,4490.0000,summary line from legacy contract header amount; legacy_contract_id=8d827686df764901a555a87cce6b7c7c; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8d827686df764901a555a87cce6b7c7c,create_if_missing
legacy_contract_line_summary_sc_8d91ec2ff24f413b9412c6a5a00728c8,8d91ec2ff24f413b9412c6a5a00728c8,10,1.0,904200.0000,summary line from legacy contract header amount; legacy_contract_id=8d91ec2ff24f413b9412c6a5a00728c8; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8d91ec2ff24f413b9412c6a5a00728c8,create_if_missing
legacy_contract_line_summary_sc_8e325d223d1b4ec086a8b01f10983fb1,8e325d223d1b4ec086a8b01f10983fb1,10,1.0,431950.0000,summary line from legacy contract header amount; legacy_contract_id=8e325d223d1b4ec086a8b01f10983fb1; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8e325d223d1b4ec086a8b01f10983fb1,create_if_missing
legacy_contract_line_summary_sc_8e57d716b6b8453eb3d9200fd75c259c,8e57d716b6b8453eb3d9200fd75c259c,10,1.0,288000.0000,summary line from legacy contract header amount; legacy_contract_id=8e57d716b6b8453eb3d9200fd75c259c; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8e57d716b6b8453eb3d9200fd75c259c,create_if_missing
legacy_contract_line_summary_sc_8e591015ebde4a58a1dbd1b6367f026f,8e591015ebde4a58a1dbd1b6367f026f,10,1.0,2134500.0000,summary line from legacy contract header amount; legacy_contract_id=8e591015ebde4a58a1dbd1b6367f026f; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8e591015ebde4a58a1dbd1b6367f026f,create_if_missing
legacy_contract_line_summary_sc_8e6c630d11a14329a81a98d3177d4335,8e6c630d11a14329a81a98d3177d4335,10,1.0,134500.0000,summary line from legacy contract header amount; legacy_contract_id=8e6c630d11a14329a81a98d3177d4335; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8e6c630d11a14329a81a98d3177d4335,create_if_missing
legacy_contract_line_summary_sc_8e7eb3da58a54f01b19b3bd23756f1ed,8e7eb3da58a54f01b19b3bd23756f1ed,10,1.0,6540000.0000,summary line from legacy contract header amount; legacy_contract_id=8e7eb3da58a54f01b19b3bd23756f1ed; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8e7eb3da58a54f01b19b3bd23756f1ed,create_if_missing
legacy_contract_line_summary_sc_8eb25750daec467db1d46cdace47e5be,8eb25750daec467db1d46cdace47e5be,10,1.0,3500000.0000,summary line from legacy contract header amount; legacy_contract_id=8eb25750daec467db1d46cdace47e5be; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8eb25750daec467db1d46cdace47e5be,create_if_missing
legacy_contract_line_summary_sc_8ecad8f56e394aff94e97834c21f5363,8ecad8f56e394aff94e97834c21f5363,10,1.0,214210.0700,summary line from legacy contract header amount; legacy_contract_id=8ecad8f56e394aff94e97834c21f5363; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8ecad8f56e394aff94e97834c21f5363,create_if_missing
legacy_contract_line_summary_sc_8ef305f36cd64b8ab78774ab06e86f75,8ef305f36cd64b8ab78774ab06e86f75,10,1.0,4698.0000,summary line from legacy contract header amount; legacy_contract_id=8ef305f36cd64b8ab78774ab06e86f75; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8ef305f36cd64b8ab78774ab06e86f75,create_if_missing
legacy_contract_line_summary_sc_8f6fee5ecc6f404a81d5a94a90582ee8,8f6fee5ecc6f404a81d5a94a90582ee8,10,1.0,1497649.6400,summary line from legacy contract header amount; legacy_contract_id=8f6fee5ecc6f404a81d5a94a90582ee8; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8f6fee5ecc6f404a81d5a94a90582ee8,create_if_missing
legacy_contract_line_summary_sc_8f858fa3ea66457eaf36ca03b9ef3353,8f858fa3ea66457eaf36ca03b9ef3353,10,1.0,5450.0000,summary line from legacy contract header amount; legacy_contract_id=8f858fa3ea66457eaf36ca03b9ef3353; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_8f858fa3ea66457eaf36ca03b9ef3353,create_if_missing
