id,legacy_partner_source,legacy_partner_id,name,legacy_partner_name,legacy_source_evidence,customer_rank,supplier_rank
5904,cooperat_company,9374866dc0fd410aa358c1c61851da11,班组工资表,班组工资表,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5855,cooperat_company,969222dbbb3347708f17357ee52e4ddd,山东创杰智慧装备科技有限公司,山东创杰智慧装备科技有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5846,cooperat_company,97B60E6FF880488C8BDDEDD5A92A350D,四川纹江致远建筑开发工程有限公司,四川纹江致远建筑开发工程有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5909,cooperat_company,9A0BFF6765494602AFD9EC38891D664E,绵竹市金申建筑有限公司,绵竹市金申建筑有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5837,cooperat_company,9a259d34ce444e3db6bbd3f3823bff51,四川汉南供水有限公司,四川汉南供水有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5875,cooperat_company,9b6d6dd60a4c4f62801f5706f14615a3,德阳市康路公路养护工程有限公司,德阳市康路公路养护工程有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5799,cooperat_company,9d04bff9ac15462e98252a7916b0e505,中铁十八局集团有限公司,中铁十八局集团有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5780,cooperat_company,9D598AA886B8493D8143D98EF587F685,中国建筑第八工程局有限公司,中国建筑第八工程局有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5845,cooperat_company,9d7dc5fe-a95d-4364-907e-de7436723f83,四川科利建筑劳务发展有限公司,四川科利建筑劳务发展有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5820,cooperat_company,a0ebb98bce7d49d5ae07871c2fe012dc,四川伟腾律师事务所,四川伟腾律师事务所,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5899,cooperat_company,a16bb6ef8a2646eda2a4297411365e25,旌阳区谢林华彩钢钢结构行,旌阳区谢林华彩钢钢结构行,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5807,cooperat_company,af92191fafbb4a3db361973efd89ce1e,保利长大工程有限公司,保利长大工程有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5812,cooperat_company,bb4fe8d224ca4e869aa125f4d4398670,剑阁县国库集中支付中心,剑阁县国库集中支付中心,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5800,cooperat_company,BEE0150FCC934C1BA1E766303846DC24,中铁十八局集团有限公司巴中恩阳临港产业园项目经理部,中铁十八局集团有限公司巴中恩阳临港产业园项目经理部,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5858,cooperat_company,c06ec62f4c5e429d81a02518984310da,布拖县乐安乡人民政府,布拖县乐安乡人民政府,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5862,cooperat_company,c2c87eaac45c479a93c335c38735d903,广汉市金轮镇人民政府,广汉市金轮镇人民政府,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5797,cooperat_company,cad3f759f4af431f8ce71376bb40cc69,中铁八局集团有限公司,中铁八局集团有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5942,cooperat_company,d6ff7c74e74f46c089c17b979561f20b,青海省玉树公路路政执法支队,青海省玉树公路路政执法支队,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5880,cooperat_company,d81433287ac24269937efb33c46de70e,德阳市旌阳区财政支付中心,德阳市旌阳区财政支付中心,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5926,cooperat_company,dab85dbdd23e43b7971a610027f1fc7c,重庆市铜梁区太平镇人民政府,重庆市铜梁区太平镇人民政府,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5831,cooperat_company,dc6823036dd74bd88c5610fb86e64fff,四川建设发展股份有限公司,四川建设发展股份有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5839,cooperat_company,e6ab4b1c8fb546b0a0700df7bda3817a,四川省东方兴发建设集团有限公司,四川省东方兴发建设集团有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5945,cooperat_company,ee1b36c807e64ea9b376f5289fc48f0e,广州市飞隆工程运输有限公司,广州市飞隆工程运输有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5897,cooperat_company,faedfbcb3c77487b81bcc099b9a618b1,拉萨市柳梧新区管理委员会,拉萨市柳梧新区管理委员会,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
