external_id,legacy_contract_id,sequence,qty_contract,price_contract,note,idempotency_key,replay_action
legacy_supplier_contract_line_sc_7264ad7815944a73ab42eabb00e23f41,7264ad7815944a73ab42eabb00e23f41,10,1,161000.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=7264ad7815944a73ab42eabb00e23f41; amount_source=ZJE; source_amount=161000.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_7264ad7815944a73ab42eabb00e23f41,create_if_missing
legacy_supplier_contract_line_sc_72742e68c6f143ef9e20df739fcd0c52,72742e68c6f143ef9e20df739fcd0c52,10,1,66895.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=72742e68c6f143ef9e20df739fcd0c52; amount_source=ZJE; source_amount=66895.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_72742e68c6f143ef9e20df739fcd0c52,create_if_missing
legacy_supplier_contract_line_sc_727518970f4848c596ee69175e77e2f1,727518970f4848c596ee69175e77e2f1,10,1,18071.0700,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=727518970f4848c596ee69175e77e2f1; amount_source=ZJE; source_amount=18071.0700; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_727518970f4848c596ee69175e77e2f1,create_if_missing
legacy_supplier_contract_line_sc_727bc9d5eb4d48c68dd8bfab2718acd9,727bc9d5eb4d48c68dd8bfab2718acd9,10,1,155000.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=727bc9d5eb4d48c68dd8bfab2718acd9; amount_source=ZJE; source_amount=155000.0000; legacy_qty=0.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_727bc9d5eb4d48c68dd8bfab2718acd9,create_if_missing
legacy_supplier_contract_line_sc_72814af8c3354fe8b22037a52f1c3819,72814af8c3354fe8b22037a52f1c3819,10,1,300000.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=72814af8c3354fe8b22037a52f1c3819; amount_source=ZJE; source_amount=300000.0000; legacy_qty=0.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_72814af8c3354fe8b22037a52f1c3819,create_if_missing
legacy_supplier_contract_line_sc_7294a0149d394e7abbbe6e7a3e905ec5,7294a0149d394e7abbbe6e7a3e905ec5,10,1,50000.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=7294a0149d394e7abbbe6e7a3e905ec5; amount_source=ZJE; source_amount=50000.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_7294a0149d394e7abbbe6e7a3e905ec5,create_if_missing
legacy_supplier_contract_line_sc_72975e2df35f4428906090b7276fdd5a,72975e2df35f4428906090b7276fdd5a,10,1,249431.4500,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=72975e2df35f4428906090b7276fdd5a; amount_source=ZJE; source_amount=249431.4500; legacy_qty=109.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_72975e2df35f4428906090b7276fdd5a,create_if_missing
legacy_supplier_contract_line_sc_72acdaeaae744eaabdab8fd8caa9f862,72acdaeaae744eaabdab8fd8caa9f862,10,1,27260.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=72acdaeaae744eaabdab8fd8caa9f862; amount_source=ZJE; source_amount=27260.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_72acdaeaae744eaabdab8fd8caa9f862,create_if_missing
legacy_supplier_contract_line_sc_72c6b183558d4fd98ce4b56633856b73,72c6b183558d4fd98ce4b56633856b73,10,1,60000.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=72c6b183558d4fd98ce4b56633856b73; amount_source=ZJE; source_amount=60000.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_72c6b183558d4fd98ce4b56633856b73,create_if_missing
legacy_supplier_contract_line_sc_72f9f504a34e4b3cb6adabb91d4e1d12,72f9f504a34e4b3cb6adabb91d4e1d12,10,1,112800.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=72f9f504a34e4b3cb6adabb91d4e1d12; amount_source=ZJE; source_amount=112800.0000; legacy_qty=4603.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_72f9f504a34e4b3cb6adabb91d4e1d12,create_if_missing
legacy_supplier_contract_line_sc_7305829e34bc4d1bbb01fa349e67be3b,7305829e34bc4d1bbb01fa349e67be3b,10,1,24093.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=7305829e34bc4d1bbb01fa349e67be3b; amount_source=ZJE; source_amount=24093.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_7305829e34bc4d1bbb01fa349e67be3b,create_if_missing
legacy_supplier_contract_line_sc_731515edd74b4c2aa2058c4343740849,731515edd74b4c2aa2058c4343740849,10,1,29150.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=731515edd74b4c2aa2058c4343740849; amount_source=ZJE; source_amount=29150.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_731515edd74b4c2aa2058c4343740849,create_if_missing
legacy_supplier_contract_line_sc_732514e530d6438d81208501aa70c43c,732514e530d6438d81208501aa70c43c,10,1,37260.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=732514e530d6438d81208501aa70c43c; amount_source=ZJE; source_amount=37260.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_732514e530d6438d81208501aa70c43c,create_if_missing
legacy_supplier_contract_line_sc_733127165b69440b8be566caa6fc4003,733127165b69440b8be566caa6fc4003,10,1,38026.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=733127165b69440b8be566caa6fc4003; amount_source=ZJE; source_amount=38026.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_733127165b69440b8be566caa6fc4003,create_if_missing
legacy_supplier_contract_line_sc_733de16306424a1792462f97841d0db8,733de16306424a1792462f97841d0db8,10,1,19231.5000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=733de16306424a1792462f97841d0db8; amount_source=ZJE; source_amount=19231.5000; legacy_qty=0.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_733de16306424a1792462f97841d0db8,create_if_missing
legacy_supplier_contract_line_sc_734ddf056c584341b688cf99190c6588,734ddf056c584341b688cf99190c6588,10,1,1387500.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=734ddf056c584341b688cf99190c6588; amount_source=ZJE; source_amount=1387500.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_734ddf056c584341b688cf99190c6588,create_if_missing
legacy_supplier_contract_line_sc_735dec6a6a004ccd8013cb31906363d2,735dec6a6a004ccd8013cb31906363d2,10,1,125800.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=735dec6a6a004ccd8013cb31906363d2; amount_source=ZJE; source_amount=125800.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_735dec6a6a004ccd8013cb31906363d2,create_if_missing
legacy_supplier_contract_line_sc_7371d094726242fc8a197d66aba9fc44,7371d094726242fc8a197d66aba9fc44,10,1,2000000.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=7371d094726242fc8a197d66aba9fc44; amount_source=ZJE; source_amount=2000000.0000; legacy_qty=0.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_7371d094726242fc8a197d66aba9fc44,create_if_missing
legacy_supplier_contract_line_sc_7384e87079de4498af96019b7c84e8ae,7384e87079de4498af96019b7c84e8ae,10,1,189000.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=7384e87079de4498af96019b7c84e8ae; amount_source=ZJE; source_amount=189000.0000; legacy_qty=280.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_7384e87079de4498af96019b7c84e8ae,create_if_missing
legacy_supplier_contract_line_sc_73933208665a40b0b18a62cda176fb37,73933208665a40b0b18a62cda176fb37,10,1,326200.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=73933208665a40b0b18a62cda176fb37; amount_source=ZJE; source_amount=326200.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_73933208665a40b0b18a62cda176fb37,create_if_missing
legacy_supplier_contract_line_sc_739e3a447e4a402188d9bb87cc3fcf1e,739e3a447e4a402188d9bb87cc3fcf1e,10,1,358000.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=739e3a447e4a402188d9bb87cc3fcf1e; amount_source=ZJE; source_amount=358000.0000; legacy_qty=0.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_739e3a447e4a402188d9bb87cc3fcf1e,create_if_missing
legacy_supplier_contract_line_sc_73ada9657fa643e7a217a389be460e06,73ada9657fa643e7a217a389be460e06,10,1,99000.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=73ada9657fa643e7a217a389be460e06; amount_source=ZJE; source_amount=99000.0000; legacy_qty=45.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_73ada9657fa643e7a217a389be460e06,create_if_missing
legacy_supplier_contract_line_sc_73c86c3938b849c686e1635268e03da9,73c86c3938b849c686e1635268e03da9,10,1,506500.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=73c86c3938b849c686e1635268e03da9; amount_source=ZJE; source_amount=506500.0000; legacy_qty=1300.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_73c86c3938b849c686e1635268e03da9,create_if_missing
legacy_supplier_contract_line_sc_73cf8aaa27774df5bec1f9314fedaab7,73cf8aaa27774df5bec1f9314fedaab7,10,1,44330.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=73cf8aaa27774df5bec1f9314fedaab7; amount_source=ZJE; source_amount=44330.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_73cf8aaa27774df5bec1f9314fedaab7,create_if_missing
legacy_supplier_contract_line_sc_73d1887e26d2443aac2b5e995cfb0940,73d1887e26d2443aac2b5e995cfb0940,10,1,180000.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=73d1887e26d2443aac2b5e995cfb0940; amount_source=ZJE; source_amount=180000.0000; legacy_qty=0.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_73d1887e26d2443aac2b5e995cfb0940,create_if_missing
legacy_supplier_contract_line_sc_73e9b520768c46ab9497c6847c2ffe9f,73e9b520768c46ab9497c6847c2ffe9f,10,1,40000.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=73e9b520768c46ab9497c6847c2ffe9f; amount_source=ZJE; source_amount=40000.0000; legacy_qty=0.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_73e9b520768c46ab9497c6847c2ffe9f,create_if_missing
legacy_supplier_contract_line_sc_73eaa1a5e84448348f37214b3b3d42e7,73eaa1a5e84448348f37214b3b3d42e7,10,1,3966.1200,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=73eaa1a5e84448348f37214b3b3d42e7; amount_source=ZJE; source_amount=3966.1200; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_73eaa1a5e84448348f37214b3b3d42e7,create_if_missing
legacy_supplier_contract_line_sc_73ed6eac74cd4d05b2f940198063aa61,73ed6eac74cd4d05b2f940198063aa61,10,1,3500000.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=73ed6eac74cd4d05b2f940198063aa61; amount_source=ZJE; source_amount=3500000.0000; legacy_qty=0.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_73ed6eac74cd4d05b2f940198063aa61,create_if_missing
legacy_supplier_contract_line_sc_740466510f4c4ce2af1864f8ca26d9fe,740466510f4c4ce2af1864f8ca26d9fe,10,1,6877.9800,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=740466510f4c4ce2af1864f8ca26d9fe; amount_source=ZJE; source_amount=6877.9800; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_740466510f4c4ce2af1864f8ca26d9fe,create_if_missing
legacy_supplier_contract_line_sc_740711622fb84d4ba274cf9aba7e6b23,740711622fb84d4ba274cf9aba7e6b23,10,1,50720.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=740711622fb84d4ba274cf9aba7e6b23; amount_source=ZJE; source_amount=50720.0000; legacy_qty=317.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_740711622fb84d4ba274cf9aba7e6b23,create_if_missing
legacy_supplier_contract_line_sc_7408b51b4fe249a696fe64ce94ace79a,7408b51b4fe249a696fe64ce94ace79a,10,1,60050.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=7408b51b4fe249a696fe64ce94ace79a; amount_source=ZJE; source_amount=60050.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_7408b51b4fe249a696fe64ce94ace79a,create_if_missing
legacy_supplier_contract_line_sc_74233d4fe3654f10b523a253d4a31cf6,74233d4fe3654f10b523a253d4a31cf6,10,1,316591.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=74233d4fe3654f10b523a253d4a31cf6; amount_source=ZJE; source_amount=316591.0000; legacy_qty=9738.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_74233d4fe3654f10b523a253d4a31cf6,create_if_missing
legacy_supplier_contract_line_sc_746c1e8176b945608d1ab58faaadf766,746c1e8176b945608d1ab58faaadf766,10,1,94875.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=746c1e8176b945608d1ab58faaadf766; amount_source=ZJE; source_amount=94875.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_746c1e8176b945608d1ab58faaadf766,create_if_missing
legacy_supplier_contract_line_sc_7480424612a1436f9a285da94a3b259c,7480424612a1436f9a285da94a3b259c,10,1,166500.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=7480424612a1436f9a285da94a3b259c; amount_source=ZJE; source_amount=166500.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_7480424612a1436f9a285da94a3b259c,create_if_missing
legacy_supplier_contract_line_sc_749e8a8b4ca3443e861d4f74419360b1,749e8a8b4ca3443e861d4f74419360b1,10,1,521520.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=749e8a8b4ca3443e861d4f74419360b1; amount_source=ZJE; source_amount=521520.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_749e8a8b4ca3443e861d4f74419360b1,create_if_missing
legacy_supplier_contract_line_sc_74a5c4f526e34acc9e0415eba003d5bd,74a5c4f526e34acc9e0415eba003d5bd,10,1,975000.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=74a5c4f526e34acc9e0415eba003d5bd; amount_source=ZJE; source_amount=975000.0000; legacy_qty=750.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_74a5c4f526e34acc9e0415eba003d5bd,create_if_missing
legacy_supplier_contract_line_sc_74adb92cca234bfdb925d8c7dd0bdf91,74adb92cca234bfdb925d8c7dd0bdf91,10,1,41000.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=74adb92cca234bfdb925d8c7dd0bdf91; amount_source=ZJE; source_amount=41000.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_74adb92cca234bfdb925d8c7dd0bdf91,create_if_missing
legacy_supplier_contract_line_sc_74b23d62becb4228811f4fadf50b0855,74b23d62becb4228811f4fadf50b0855,10,1,37000.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=74b23d62becb4228811f4fadf50b0855; amount_source=ZJE; source_amount=37000.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_74b23d62becb4228811f4fadf50b0855,create_if_missing
legacy_supplier_contract_line_sc_74c25616d52a41548edd2208a0b369f1,74c25616d52a41548edd2208a0b369f1,10,1,60464.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=74c25616d52a41548edd2208a0b369f1; amount_source=ZJE; source_amount=60464.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_74c25616d52a41548edd2208a0b369f1,create_if_missing
legacy_supplier_contract_line_sc_74c86515cebc4d88a05d8a00368880ae,74c86515cebc4d88a05d8a00368880ae,10,1,276000.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=74c86515cebc4d88a05d8a00368880ae; amount_source=ZJE; source_amount=276000.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_74c86515cebc4d88a05d8a00368880ae,create_if_missing
legacy_supplier_contract_line_sc_74e6489901464a21aa2f5b5fef2471e2,74e6489901464a21aa2f5b5fef2471e2,10,1,1170642.3600,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=74e6489901464a21aa2f5b5fef2471e2; amount_source=ZJE; source_amount=1170642.3600; legacy_qty=0.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_74e6489901464a21aa2f5b5fef2471e2,create_if_missing
legacy_supplier_contract_line_sc_74f6e4cf3bfe4f5fbed41f11d5769d8a,74f6e4cf3bfe4f5fbed41f11d5769d8a,10,1,119100.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=74f6e4cf3bfe4f5fbed41f11d5769d8a; amount_source=ZJE; source_amount=119100.0000; legacy_qty=0.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_74f6e4cf3bfe4f5fbed41f11d5769d8a,create_if_missing
legacy_supplier_contract_line_sc_74fcb8151dad44aa9915b9e46f2bf1bc,74fcb8151dad44aa9915b9e46f2bf1bc,10,1,132680.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=74fcb8151dad44aa9915b9e46f2bf1bc; amount_source=ZJE; source_amount=132680.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_74fcb8151dad44aa9915b9e46f2bf1bc,create_if_missing
legacy_supplier_contract_line_sc_7508903432694e2897fe74484e2236e6,7508903432694e2897fe74484e2236e6,10,1,38941.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=7508903432694e2897fe74484e2236e6; amount_source=ZJE; source_amount=38941.0000; legacy_qty=0.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_7508903432694e2897fe74484e2236e6,create_if_missing
legacy_supplier_contract_line_sc_7508cfe750ca4a76843fd387b6e2ac6a,7508cfe750ca4a76843fd387b6e2ac6a,10,1,7850.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=7508cfe750ca4a76843fd387b6e2ac6a; amount_source=ZJE; source_amount=7850.0000; legacy_qty=0.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_7508cfe750ca4a76843fd387b6e2ac6a,create_if_missing
legacy_supplier_contract_line_sc_750c2acb62f3459b839885d635beff03,750c2acb62f3459b839885d635beff03,10,1,24500.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=750c2acb62f3459b839885d635beff03; amount_source=ZJE; source_amount=24500.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_750c2acb62f3459b839885d635beff03,create_if_missing
legacy_supplier_contract_line_sc_750f38b4ae444dfdbeb9a1794b571d3c,750f38b4ae444dfdbeb9a1794b571d3c,10,1,12656.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=750f38b4ae444dfdbeb9a1794b571d3c; amount_source=ZJE; source_amount=12656.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_750f38b4ae444dfdbeb9a1794b571d3c,create_if_missing
legacy_supplier_contract_line_sc_750f9e2417bf40bbae69aefa523fe296,750f9e2417bf40bbae69aefa523fe296,10,1,217500.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=750f9e2417bf40bbae69aefa523fe296; amount_source=ZJE; source_amount=217500.0000; legacy_qty=0.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_750f9e2417bf40bbae69aefa523fe296,create_if_missing
legacy_supplier_contract_line_sc_75107b7c4ced41efa7b2eecb38295596,75107b7c4ced41efa7b2eecb38295596,10,1,8580.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=75107b7c4ced41efa7b2eecb38295596; amount_source=ZJE; source_amount=8580.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_75107b7c4ced41efa7b2eecb38295596,create_if_missing
legacy_supplier_contract_line_sc_75155532773c4304abe221ed46850634,75155532773c4304abe221ed46850634,10,1,120000.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=75155532773c4304abe221ed46850634; amount_source=ZJE; source_amount=120000.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_75155532773c4304abe221ed46850634,create_if_missing
legacy_supplier_contract_line_sc_75160bf1db60458395fd4b631e896acd,75160bf1db60458395fd4b631e896acd,10,1,249000.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=75160bf1db60458395fd4b631e896acd; amount_source=ZJE; source_amount=249000.0000; legacy_qty=2200.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_75160bf1db60458395fd4b631e896acd,create_if_missing
legacy_supplier_contract_line_sc_751f8ee1afca4f0fafacdb58ca48e4b0,751f8ee1afca4f0fafacdb58ca48e4b0,10,1,101500.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=751f8ee1afca4f0fafacdb58ca48e4b0; amount_source=ZJE; source_amount=101500.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_751f8ee1afca4f0fafacdb58ca48e4b0,create_if_missing
legacy_supplier_contract_line_sc_751faf33250b42daaaa6c8f02455702e,751faf33250b42daaaa6c8f02455702e,10,1,33897.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=751faf33250b42daaaa6c8f02455702e; amount_source=ZJE; source_amount=33897.0000; legacy_qty=0.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_751faf33250b42daaaa6c8f02455702e,create_if_missing
legacy_supplier_contract_line_sc_75478a6259eb48fca67b7da2aedd6dab,75478a6259eb48fca67b7da2aedd6dab,10,1,626200.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=75478a6259eb48fca67b7da2aedd6dab; amount_source=ZJE; source_amount=626200.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_75478a6259eb48fca67b7da2aedd6dab,create_if_missing
legacy_supplier_contract_line_sc_754a52b9c9494b948742a5cbb1580140,754a52b9c9494b948742a5cbb1580140,10,1,70777.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=754a52b9c9494b948742a5cbb1580140; amount_source=ZJE; source_amount=70777.0000; legacy_qty=30200.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_754a52b9c9494b948742a5cbb1580140,create_if_missing
legacy_supplier_contract_line_sc_75571c8c07144e5cb012d91bd6847c77,75571c8c07144e5cb012d91bd6847c77,10,1,169556.2800,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=75571c8c07144e5cb012d91bd6847c77; amount_source=ZJE; source_amount=169556.2800; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_75571c8c07144e5cb012d91bd6847c77,create_if_missing
