legacy_contract_id,legacy_project_id,subject,coverage_route,blockers,policy_route,policy_note
acf1cbf745df4e0e9bcdeaca4fa062b9,afc6f72081784a20bf1b7791e97938b7,越西县挡土墙,project_anchor_blocked,direction_defer|partner_unresolved|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
add0cdd8390c4f27a60b32cce6c1533a,57403a8c67e64bd3a163ff4b5feee0ea,WBHTGL-20200227-005,project_anchor_blocked,direction_defer|partner_unresolved|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
ae4d92bdd712407c8210ca1556538057,ada14cce57224111bd53c4427cedba4a,异地扶贫搬迁项目,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
ae8a483819584297a38268ccd6629ae6,bb77cc54c910443da84b9a2c7d6f10f3,天元街道产业园区配套道路建设项目,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
af35fb6a1aec4ccb8c0c725524809da2,8ab29cb255744a2d8b8369c642ee6fe6,补录老项目合同,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
af5404afe515457a858c2ad208eb77cd,d5e059c23e3d4a2c802cbecb7911cd38,绵竹市广济镇中新村农村公路提升改造工程,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
afdc9c75edfd4db8be702b1b5514dd20,eaec532f7b9b47a4bf4c0c2989290a70,中国农业发展银行什邡市支行雨、污管道改造项目,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
b04edb1dbc8f4857be425f13be59b0f1,77f6ddc2d277451f922b7c5177530dde,岷江东路72号钻井校区临时职工食堂,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
b371c8e93070456d806f11858c854747,fb0c4133-f011-44a4-a285-59cfd30aec27,成渝双城经济圈川渝高竹新区制造产业园及配套基础设施建设项目(二期)-L4-E 线道路及配套工程项目,discard_deleted_source,deleted_flag|partner_ambiguous,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
b47455cbccc8409783ce87bd12852e39,e8a559bf5ba24de8b25213c1b7be2a78,【东莞市长安镇莞港跨境货物运输接驳点工程】项目 【路面硬化及卸货平台工程劳务分包合同】补充协议,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
b4e4ffe7b17645ddb8edfd1c5c5da529,083dc7e6eff54304a12207ffff366b91,马坪坝幼儿园建设,project_anchor_blocked,direction_defer|partner_unresolved|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
b6125551d2ab467584f54f7a0f38e9ae,e7d967ab98084a1bb1efdb2e0cd7674c,白鹤花园修建建筑垃圾池,discard_deleted_source,deleted_flag,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
b789c14fdf354c28b0cd369800befa60,56627cf2610e4345ba195ef14c1ddd17,梧桐·骊府,discard_deleted_source,deleted_flag,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
ba2fdd10735247b48343fdd9d4ad8372,88dc03d2639144e2a513a82c2ebec878,成都市青羊区文庙后街雨水管网管道清淤及更换维修改造工程,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
bb9c993051e7454188782de81eb13a8a,bb0ccbdd806d4c49b287d32ffb70ebff,城南壹号4区?熙悦府项目安装工程专业分包合同之补充协议三（生活泵房二次供水工程）,discard_deleted_source,deleted_flag,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
bbd35bab44bc4b48b8933538db5b9d4e,89e4f0b434dd40be8c6b7e452d8123c3,铜梁区永嘉镇2020年断头路、联网路建设圣水村八组、塘坪村十一组、十七组公路工程,project_anchor_blocked,project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
bc16614ce9e94aa89ac9f7d7f12c1cb6,89e4f0b434dd40be8c6b7e452d8123c3,铜梁区永嘉镇2020年断头路、联网路建设圣水村八组、塘坪村十一组、十七组公路工程,project_anchor_blocked,project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
bc45eefc891648839f481c9e125691cf,63151c4e794243ec8a52e85d9c0eb410,中国移动四川公司成都分公司2023-2025年渠道维修采购项目,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
bdbea458bcf447dcb6c90a75fa1e5dae,57403a8c67e64bd3a163ff4b5feee0ea,WBHTGL-20200228-001,project_anchor_blocked,direction_defer|partner_unresolved|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
bf85dfde6e5b4990a234e9a6adbd22a8,f0746ee8f26b4368875b92ca0b10b241,补录老项目合同,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
c19e14d6e4df4fc3a2b5d281631bd6fa,3ddb4ef7f09a4280b7ef904a6f6e5275,德阳市旌阳区八角井镇卫生院-便民药房改造及微型消防站修建项目,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
c1a0c575b6de4a3caa783df6713bb2b7,211003ff687e41d2a4bc46c78036f640,中国电信泸州分公司2024-2026年房屋装修、维修服务项目,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
c24d8dfe78db4cb0810cc65dcc08735a,bb522fee21af41b384c8fc7647fe63f3,合格土销售项目,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
c3518e96e8914ac19a76448f4a73f7bc,d673283d7f064228aa3bcdb822c8d425,广州铁路运输检察分院、广州铁路运输检察院办案和专业技术用房工程项目室外园建工程及配套工程,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
c3e28d3e5b36484cb278406a2c03d62e,6299baaa7579423e84de319c9cb57447,宁南县土地增减挂钩项目,project_anchor_blocked,direction_defer|partner_unresolved|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
c5a512b37c764f558d6fb39dd01fe627,1989ad3a331c42308a06490ef6d777b0,绵阳市安州区高级职业中学空调电力改造安装工程,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
c5e92f7a613b4efc9b69ce607c59280f,84c69a9362964c71924c359adc4efb67,天弓智慧城产业园（一期）总承包工程精装修工程工程专业分包,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
c5eac088a7e6498ab2e126cbfd73a712,ec8e6e03ff4c40cfb4ce25cdddc7474e,盈科律师事务所管道迁管工程,discard_deleted_source,deleted_flag,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
c723f50be32b4014b606f2d90ba3af2c,080a2d8ee204424a8b7edd08817eee20,补录老项目合同,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
c7fba6a7a5e24f49b01c03cde5e7e624,7419608c0466401e88f3f42a569b41b4,德溪乡中心校教学综合楼建设,project_anchor_blocked,direction_defer|partner_unresolved|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
c85fcd0fd7834d9b89e15b4aed45bd08,9f65fb36101c4f598431d46550c76f8a,补录老项目合同,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
c91a4892e02a411fa63b5fa96f0d90b0,4286c6fbba3849cfb7511f2328f88115,补充协议,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
c996790aa9d84b7588e474cf87e4c330,eb7ce793e0bb4fbc81803a3c597a9339,2020春季绿化配套,project_anchor_blocked,project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
c9abb18ae4e84b45af5f3fd6c4e710b4,7502f0c9996a4e0893330ccf0d85661c,专业分包合同补充协议,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
c9b632fd46cd4653a585677d4a3cf826,4e38c530cfbd4820b3ad1fd6b58bc27a,德阳市行政综合办公楼（老政务中心）屋面防水改造工程,project_anchor_blocked,project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
c9b6b7bb43a94f86a8f10aa4ca462ab3,6b4e37cd90a94055a69de211efdab846,模锻厂-800NM压机减震围栏制作安装,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
ca8f8aa9409e48e38a9b91e164819738,70207ec218f04345ac987514a121c9ad,补录老项目合同,discard_deleted_source,deleted_flag|direction_defer|partner_unresolved,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
caabdcb715044ff2bc2c6b85674e1ae0,d2cb12958169456cbae3dc3774429324,烤房群修复,project_anchor_blocked,direction_defer|partner_unresolved|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
cc0d9269d8534751b1f1e32003733ad6,95f63da6ca6143df980fee07b36c5b5a,金阳县尔觉西乡来来寨村至吉史里口集中安置点安全住房施工便道等建设,project_anchor_blocked,direction_defer|partner_unresolved|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
cc76c1e52c0a471ca90541c6de07a779,f630eea85f814d15aa0ab1a40ed87699,WBHTGL-20200303-004,project_anchor_blocked,project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
cc977aaa8d0c4a7599ac18b728ff0039,93f06cd7b4224d759b02bd71317c00d9,2025年度钻前辅助工程及劳务项目第七标段2025年度西南油气分公司成都、资阳、绵阳、南充、广元、巴中地区钻前主体工程劳务分包项目,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
cde8b5fd161e4189bdd7ddc9ee411d6d,11e56ccc546e4532a323597457133e8c,补录老项目合同,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
ce85022ba176422d83337fb0ee8a777b,7502f0c9996a4e0893330ccf0d85661c,旌阳区城市地下综合管廊建设项目庐山路段中控室装饰装修工程专业分包,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
cf742eae448f485fb78c9c66a27af7dd,50748f14df3c4e5e9e2f79653d75b9b6,德阳市旌阳区八角井镇卫生院-新建附属用房,project_anchor_blocked,partner_ambiguous|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
d009412ced9242e28bb102c8c98e5960,ece9491b4d2f499a8c3ea1f4b35677f5,德阳市党校整体迁建工程区域工程-给排水专业分包,project_anchor_blocked,project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
d209acaaf4f7405b849c007287ab50b3,c1ffdc83503e4cce9d2801316060bed7,重庆轨道交通15号线一期土建工程03标绣湖路DN400给水管道迁改工程,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
d28efa3e18ed4dfaa5ecaa4f7f68ab94,e8a559bf5ba24de8b25213c1b7be2a78,东莞市长安镇莞港跨境货物运输接驳点工程补充协议1,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
d3358ecc28424dd6b5d505b7f83b7719,d6a4d48ebb62405baf97d36e9e4e228a,补录老项目合同,discard_deleted_source,deleted_flag|direction_defer|partner_unresolved,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
d38cb138e7df40b2a356d01f0e6c634b,c7f4ba7e38cf4b29b239a9b5ddd0ff94,罗江翰林豪锦苑一期工程,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
d8426f40af3e407890c97caf8bcc5c39,3ddb4ef7f09a4280b7ef904a6f6e5275,德阳市旌阳区八角井镇卫生院-中医院改造补充协议,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
d8c2aa67d86c4e368b9c9bafbafdd7f9,10dc84827e6643498328e1d5967a6a49,八角片区小街小巷道路改造,project_anchor_blocked,direction_defer|partner_unresolved|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
d947f657d02c42f1ad2da6d541c4d777,d5e059c23e3d4a2c802cbecb7911cd38,S419绵竹市遵道镇(太平村)至金花镇(金山村)段大修工程劳务（沥青砼摊铺）施工合同,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
d97f722e40614de79d23b6f299bc8e49,dcd315ee82ba47d6a463c3090abd9577,深圳友唱技术有限公司门店前期基础改造工程,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
d9ca064fe792457cb698ff51138f5fa0,057a6f0da95840a4975138b599d9dbbf,T2A指廊机房挡水墙改造项目,project_anchor_blocked,project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
dbdf8862fe914a25b93f65398c9b7bbc,3a2e0ff623244bde8579b35b0c53afad,龙泉驿区第六中学维修改造工程,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
dc63e55b621b4eac866ac1ba2ace16cc,9ebba094a48443a39dd7e1421da8dfbb,四川天顺科技服务有限公司燃气报警系统安装,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
dcceda3612e34595b3e75506cfe7b184,60a2b8f9977543a99d04daa5c8b78af9,补录老项目合同,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
dcda164758b64ddaa31967c25a6534a8,de6b06f368bc4583ba6847755ea921e2,WBHTGL-20200226-003,project_anchor_blocked,direction_defer|partner_unresolved|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
dd604259bc314d43a345437cf1d58709,8f6741b427cd4d49a55ac4ff49984ad2,万兴一品一组3#楼区域景观土建增加工程,project_anchor_blocked,project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
df03a87ebd4044c9b82b5197d26ea5b4,d3759d3a4e424927a13bb09d91e84d16,青山巷汽修厂下水道改造项目,project_anchor_blocked,project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
e0005a53270146ac9b20e087d61a413a,fee87af934dd4759852f0af8b05b6022,补录老项目合同,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
e096a0def8c84b969f1126c9cc55dc69,ec174e6aa70e40849a997402c8e06f81,中国移动四川公司西区二枢纽“车库改机房”土建工程施工项目包1,project_anchor_blocked,project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
e1319f0165e54ee0ab937496693c4870,cf1710ce2cc140c2b0710924a59a216b,喀什地区英吉沙县 2022 年停车场建设项目,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
e2300abfd09f4d0b83b4babe4ca76c55,4fe38bb3d51d4e83a8375f34b2aef1c8,布拖县（觉撒乡镇）2016年—2019年安全住房地质隐患应急抢险项目,project_anchor_blocked,project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
e28e6d6aa2a948978f6aafdcef3e7b73,28b43ef4516445d8a54326b977288fba,补充协议,discard_deleted_source,deleted_flag,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
e2e9e6d082f048d9aff0632929160a34,93f06cd7b4224d759b02bd71317c00d9,2025年度钻前辅助工程及劳务项目第二标段2025年度西南油气分公司成都、资阳地区钻前辅助工程分包项目,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
e3056140642b4dedb197650bce687d78,d90bec648f574bc6a2f5bb5f398e87d8,厂区房顶治漏及通风换气,discard_deleted_source,deleted_flag,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
e513d4fa22344815a09523ab221b6972,89e4f0b434dd40be8c6b7e452d8123c3,WBHTGL-20201026-005,project_anchor_blocked,direction_defer|partner_unresolved|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
e54537b27b764a9b8f92a09dfa878893,410aacffed5d4eec9736cdf5395bb301,补录老项目合同,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
e63f3f634e2f45d187f48e734092a461,e6b323e651a7407e9ee9191cfbe285a4,沸水小学空调电力改造安装工程,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
e760823b29c341fd9f65771a14bf998d,de6b06f368bc4583ba6847755ea921e2,WBHTGL-20200226-004,project_anchor_blocked,direction_defer|partner_unresolved|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
e7ce73a6870e40ada7a742cb5eace22f,6b4e37cd90a94055a69de211efdab846,进水管道锈蚀拆除更换项目,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
e823e3494b644b67b9e6965ff584f4e8,4286c6fbba3849cfb7511f2328f88115,旌阳区综合管廊项目钱塘江路段支护及防水工程一标,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
e9072335390f4dd2bf3148d5ed49f97f,02df67b4ddb6469b81ed551e9b544d25,剑阁县文化广电新闻出版局人才基地建设项目,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
ea8b5a3055f041abb2362663c2396b0a,e8a559bf5ba24de8b25213c1b7be2a78,东莞市长安镇莞港跨境货物运输接驳点工程,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
ea8d3b37657142c5aba044ec59d1ae54,560ae40a3f244039bc3e6944959d80f1,恒荣半岛北苑、东舍三期消防管网改造合同,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
ebd1d41d98a34714beb7ce5d05269083,e8bb5a0644634227919cb6770b389d3f,2021年中江县辑庆镇尖寨村中药材园区四升五产村相融建设项目,project_anchor_blocked,project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
ec077d595b2d49669db865ed851b5be0,57403a8c67e64bd3a163ff4b5feee0ea,WBHTGL-20200227-006,project_anchor_blocked,direction_defer|partner_unresolved|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
ec796ee5e80c4c518452f72d7e0e1058,4ecb23acaad749acb971656d3f92322b,仙足岛阜康医院前人行道改造项目,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
ed0df78afb7b4fd8929b72fda4a845a9,335e9c88d30c46f6bdd970a80d241b00,补录老项目合同,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
ed4c9dc0b7b8414294a3e790f39ced85,462accb179fa48fa936ec1384f15cdc9,补录老项目合同,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
ed5cd2c4649a4dfab93ae58676f27dc9,4f86be86dc0f46508613c812126849d5,补录老项目合同,discard_deleted_source,deleted_flag|direction_defer|partner_unresolved,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
ee0c8f3da4a3464b8dd7eda71992aa9a,ef18f8708c5b493d841efc8c3f3c9fe9,广清城际轨道交通项目（花都段）安置区工程(狮岭镇前进安置区) 一期施工总承包项目,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
ee566c3687b141afb48d1211f00c49b3,037fddc6219449c3840477989cc06f82,补录老项目合同,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
eea5f5e3d737401bad29f023f90d833c,c2f0d3a74d0940a4a0154792a281712d,补录数据,discard_deleted_source,deleted_flag|direction_defer|partner_unresolved,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
f0c0e51b9e4948baa362f8d1e6cda418,6b4e37cd90a94055a69de211efdab846,设备部-2025年度制冷机维护,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
f0f319b1222948368c4fbd1ab54bed83,5b60b4bec4114f6dbda0d2706c0fce0a,补录老项目合同,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
f37d8d01186f43ffaa4e07ef8a9eb04c,3e1ee921c69441e4abd84185189267dc,补录老项目合同,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
f3c0077b815746378c254ae1fb9002cc,3a74f431115c4b7ba18453ff63ba3053,广清城际轨道交通项目（花都段）安置区工程(狮岭镇军田安置区一期工程）园林园建专业分包工程,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
f436543292954c6cb14d56bf5288fad5,b4d056223bda427d8dff39113334ef37,【广清城际轨道交通项目（花都段）安置区工程（狮岭镇前进安置区）一期施工总承包】项目【市政道路】工程专业分包,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
f4f22cdf69de4ba39c4afc5e7080c202,3ddb4ef7f09a4280b7ef904a6f6e5275,简乃华工程（八角卫生院项目）,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
f5e104a7b43948449e2034a2783a5858,2ecc3573e1924e2f9623d43be7f741d1,布拖县（沙洛乡镇）2016年—2019年安全住房地质隐患应急抢险项目,project_anchor_blocked,project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
f70b6545baaf4cec983abbbf08bf0d60,9ebba094a48443a39dd7e1421da8dfbb,德阳市天韵文化发展有限公司天韵酒店锅炉房燃气报警系统安装,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
f77d0e3616294244948b016d7f817925,bc8a3285e9af4dcda5895313440be16a,补录老项目合同,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
f8069b34f6a24e8da87d416069ef6920,b09b4349c35a4bec9fd3b6c99b69d8ef,2019年帕哈乡八合村产业发展沟渠,project_anchor_blocked,direction_defer|partner_unresolved|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
f835a1eed2174a279576482ada3d4d88,332807dc401e4bc5802578da12fe8d98,中国电信股份有限公司德阳分公司 2023-2024 年房屋零星维修 施工项目,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
f94715fb36c445b4bd8d148c0bb6743f,93f06cd7b4224d759b02bd71317c00d9,2025年度钻前辅助工程及劳务项目第一标段2025年度西南油气分公司罗江、黄许、 扬嘉、孝感、和新、新中、柏隆、绵竹、双东地区钻前辅助工程分包项目,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
fa7627a9ecf5459eb8c9f65cb41e9782,edd87052c5a044328e248bb6b8168598,德阳保利国际城中央花园A区二标段土建及水电安装总承包工程,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
fc1b2ec1e0a2497aa7d84c9b06f699bd,3ddb4ef7f09a4280b7ef904a6f6e5275,简乃华工程（八角卫生院项目）,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
fc940cc86d104e75a8f20542f30a5fd4,dd3c76208c3642b2a44c834db32f1f8f,广汉市城市更新城西片区城中村改造项目地基基础工程专业分包,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
fd7d095a169a4c6f84861694a68d700a,05139ca820724561bee71e016b22fd55,补录老项目合同,discard_deleted_source,deleted_flag|direction_defer|partner_unresolved,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
fd8fcc2477e14750a42935fa29833002,f721837547324733964c3e88352c1b8a,2020春季绿化配套,project_anchor_blocked,project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
fe24d8ba8f374c0bbb9e186f4f076c7b,de6b06f368bc4583ba6847755ea921e2,WBHTGL-20200226-002,project_anchor_blocked,direction_defer|partner_unresolved|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
fea32fb0057b462db63b6223ee5d34ca,57403a8c67e64bd3a163ff4b5feee0ea,WBHTGL-20200227-009,project_anchor_blocked,direction_defer|partner_unresolved|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
ff541a4f92a54a1f8cec6ce64cc79aae,6b4e37cd90a94055a69de211efdab846,二重装备大型高端能源装备锻件极限锻造能力,discard_deleted_source,deleted_flag|partner_unresolved,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
ff73a3b299464ac99248625cd8634687,89e4f0b434dd40be8c6b7e452d8123c3,铜梁区永嘉镇2020年断头路、联网路建设圣水村八组、塘坪村十一组、十七组公路工程,project_anchor_blocked,project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
fff7ba422c5c4ce1bad13bf0b8e6b0d2,d2a0856f5ad740f795f731b8df71da33,2020年度高阳街道横路村3组、移民组烤房群修复项目 （二标段）,project_anchor_blocked,direction_defer|partner_unresolved|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
