source_table,legacy_record_id,project_name,other_system_id,company_id,fact_family,amount_total
T_FK_Supplier,ad0dff3e592947269c4b1df650e2f521,四川鑫垚建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:b8bc05aace5149f2af36878e9c030f4c,,payment,43216.31
T_FK_Supplier,ad11401ff35943ec8e13f319ed33ef85,四川迈投建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:547603a871bd42c5b19681683626a314,,payment,-11869.19
T_FK_Supplier,ad39cad9d4684b5194a272dc5ac7d55b,旌阳区宏裕辉建材经营部,SCBS:BASE_SYSTEM_PROJECT:fe64f2df81b04f6a8ffd510956a8a3f2,,payment,110000
T_FK_Supplier,ad5c0cef5c95432f826827177cb1c68c,四川翔驰恒瑞商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:fa8bdd0d90aa4585bf8c27011d01b6d5,,payment,60109.4
T_FK_Supplier,ad7263a5e1b44206b773f2fb9779854c,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,82223
T_FK_Supplier,ad77b09e68a445ad9b006dc3c5fa6ab5,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,4.5
T_FK_Supplier,adb39fcb57054313b7866124d0cc111d,四川迈投建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:547603a871bd42c5b19681683626a314,,payment,10
T_FK_Supplier,adc302a812234495a6e92339fcc3949c,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,66000
T_FK_Supplier,adf3c83e6bfa4e96bf2e88a91f86ac61,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,4.5
T_FK_Supplier,ae0ca16c507b444a8ac5e20f231e296a,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,3848.04
T_FK_Supplier,ae1a97b0410146128e8c98357894e9dd,四川翔驰恒瑞商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:fa8bdd0d90aa4585bf8c27011d01b6d5,,payment,2061.56
T_FK_Supplier,ae4b608e5fb74e3e955f3faef87854c9,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,-1000000
T_FK_Supplier,ae72ab03b78b478683f4c730b1eebc65,四川宏政嘉斯建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:ad4866a0a8a24b629a87165d98be5948,,payment,-500000
T_FK_Supplier,ae81d19b710444e3bb477a4a5452c7a6,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,1438.13
T_FK_Supplier,ae9c03b67eec4484a12f83ab72f72ba7,四川迈投建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:547603a871bd42c5b19681683626a314,,payment,4320
T_FK_Supplier,aeb1aeeec5724a06a6e9ae53c6ec3865,德阳森元路面工程有限公司,SCBS:BASE_SYSTEM_PROJECT:0d7cd766eb9f4d23b53761e593148e25,,payment,15
T_FK_Supplier,aee6a5c23fb740ea95cade946199de15,德阳市博众建材销售有限公司,SCBS:BASE_SYSTEM_PROJECT:88ca50467a784725aa4b42467b549e21,,payment,-500000
T_FK_Supplier,aeef6a443a0e44888c20bf09b2d30759,四川鑫垚建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:b8bc05aace5149f2af36878e9c030f4c,,payment,59508.4
T_FK_Supplier,aef97c1ac5e24c2c8f6b31c0ad2ba765,德阳市博众建材销售有限公司,SCBS:BASE_SYSTEM_PROJECT:88ca50467a784725aa4b42467b549e21,,payment,72966
T_FK_Supplier,af3e2ef480c64b11a94aadaf8342dfd1,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,500000
T_FK_Supplier,af56d1d054ae49ed848ed2c8559941c9,四川翔驰恒瑞商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:fa8bdd0d90aa4585bf8c27011d01b6d5,,payment,9375
T_FK_Supplier,af590a5a167241feb7327a1e821767f3,四川鑫垚建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:b8bc05aace5149f2af36878e9c030f4c,,payment,4.5
T_FK_Supplier,af6b0f460f904919bd56cfe942597e23,德阳市博众建材销售有限公司,SCBS:BASE_SYSTEM_PROJECT:88ca50467a784725aa4b42467b549e21,,payment,190000
T_FK_Supplier,af705ab99f1c4accb5fc61e48901eefe,四川鑫垚建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:b8bc05aace5149f2af36878e9c030f4c,,payment,5040
T_FK_Supplier,af73829a7d394441aebf4895f6aaedcd,四川晟博通达商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:306434aba43f4128b4ab6d8a6b289674,,payment,1629.5
T_FK_Supplier,af81b8d3c27f41a99eddcaf989e96e07,四川翔驰恒瑞商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:fa8bdd0d90aa4585bf8c27011d01b6d5,,payment,20524
T_FK_Supplier,af88b0915e9d402d983cb195ed8bf524,四川翔驰恒瑞商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:fa8bdd0d90aa4585bf8c27011d01b6d5,,payment,22.7
T_FK_Supplier,afb446351c7441fcb6332c9b784da95d,四川鑫垚建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:b8bc05aace5149f2af36878e9c030f4c,,payment,3687.32
T_FK_Supplier,b0319eef086d417b92a10aed48526049,四川翔驰恒瑞商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:fa8bdd0d90aa4585bf8c27011d01b6d5,,payment,9
T_FK_Supplier,b05d39756d814f3b9b8e3d058173b9c8,四川晟博通达商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:306434aba43f4128b4ab6d8a6b289674,,payment,200
T_FK_Supplier,b076e5af7c0a4354b20809fbe559e867,四川鑫垚建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:b8bc05aace5149f2af36878e9c030f4c,,payment,50000
T_FK_Supplier,b080d2daaa63410ba75a80d8720ebc75,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,74897.2
T_FK_Supplier,b09b125d15d842db8cabee8be14ddf3b,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,38865.73
T_FK_Supplier,b0b3c88c15a24486b0d92c228a3139e7,四川晟博通达商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:306434aba43f4128b4ab6d8a6b289674,,payment,5705
T_FK_Supplier,b0e6fa573f5e4b49848fdb0ecd45abf6,四川宏政嘉斯建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:ad4866a0a8a24b629a87165d98be5948,,payment,45000
T_FK_Supplier,b0e8dc79681e4a039c618947cb2330fa,德阳森元路面工程有限公司,SCBS:BASE_SYSTEM_PROJECT:0d7cd766eb9f4d23b53761e593148e25,,payment,4.5
T_FK_Supplier,b16ed76d22ae4435bcd1421e38f1e3e5,四川鑫垚建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:b8bc05aace5149f2af36878e9c030f4c,,payment,130040
T_FK_Supplier,b1b2cb9783da4af2bbf658c8f216fe99,四川鑫垚建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:b8bc05aace5149f2af36878e9c030f4c,,payment,4.5
T_FK_Supplier,b1b5632826f248398c3ae411d4312932,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,15
T_FK_Supplier,b207ab726bd8474cb850615706e5902e,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,13.5
T_FK_Supplier,b20bd28a3ca64fb4962629150a1e6f71,四川迈投建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:547603a871bd42c5b19681683626a314,,payment,5.5
T_FK_Supplier,b20d442e227a4c42bd2f59e13a1c47ba,四川翔驰恒瑞商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:fa8bdd0d90aa4585bf8c27011d01b6d5,,payment,9.8
T_FK_Supplier,b269075624c94a718766c8f19babef25,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,100000
T_FK_Supplier,b2720cc93a164f5bae153d0b6f1fda97,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,43050
T_FK_Supplier,b2a256f617a54980863c87b7dd4ae5ca,四川迈投建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:547603a871bd42c5b19681683626a314,,payment,1
T_FK_Supplier,b2bef6a81ab0488c8445115979fdbcf7,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,6120
T_FK_Supplier,b2bfe16c6a694ecc985e9bab015cb295,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,15
T_FK_Supplier,b2f1f605ac1a4ad898b9c445e45b63f6,四川迈投建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:547603a871bd42c5b19681683626a314,,payment,2893.68
T_FK_Supplier,b31af15f315c459fb85e355befdfa13d,旌阳区加卓建筑材料经营部,SCBS:BASE_SYSTEM_PROJECT:ece713da76ed478e9db00944f170890a,,payment,10
T_FK_Supplier,b31cc3fce4534422b1d27594785eaacc,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,150
T_FK_Supplier,b31fe7e02fae49f9ab772ccfe0bc422c,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,24
T_FK_Supplier,b32c7f1293a64339b9460a0e475a5f37,四川鑫垚建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:b8bc05aace5149f2af36878e9c030f4c,,payment,-1000000
T_FK_Supplier,b39d634db0484c9e9aad0ab6e32ac10f,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,170858
T_FK_Supplier,b3af34a5807f4a858928ce60d145885e,四川宏政嘉斯建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:ad4866a0a8a24b629a87165d98be5948,,payment,40669
T_FK_Supplier,b3eff8a69ca845d3a38120c31703e07c,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,50
T_FK_Supplier,b4392e5bbe3047cd8d6713647c6d9cbf,四川晟博通达商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:306434aba43f4128b4ab6d8a6b289674,,payment,89580
T_FK_Supplier,b4801fcabd4948fc8fc89173afecf023,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,-250000
T_FK_Supplier,b4f73e2fd11240c78fa2373753ae1977,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,35
T_FK_Supplier,b514c8ea4e7b44e9853c6df4d8034d61,四川迈投建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:547603a871bd42c5b19681683626a314,,payment,137000
T_FK_Supplier,b52a8212f1bc44928e931b1b106dd1a7,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,30712
T_FK_Supplier,b54fff039b9d4304a5e3bdd4a9859afd,四川翔驰恒瑞商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:fa8bdd0d90aa4585bf8c27011d01b6d5,,payment,10
T_FK_Supplier,b58f358f775a472c834a89c391ebd148,四川迈投建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:547603a871bd42c5b19681683626a314,,payment,337
T_FK_Supplier,b5a3bd1eed4647979dd690a0cd256d97,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,23.34
T_FK_Supplier,b5be75c025734c7bb55602bc78c40220,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,42
T_FK_Supplier,b6095dbd86ff42ab946a3a7392cf9230,四川迈投建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:547603a871bd42c5b19681683626a314,,payment,1486.95
T_FK_Supplier,b620fdcc6cbf43a2a977f73461b515bd,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,70000
T_FK_Supplier,b63e86e0a3d44d92a22e7777298e1f9c,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,20000
T_FK_Supplier,b65d286567434590add864f8c5d8159c,四川翔驰恒瑞商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:fa8bdd0d90aa4585bf8c27011d01b6d5,,payment,4.5
T_FK_Supplier,b6614849f62d4574a18cac931e2d8091,德阳市博众建材销售有限公司,SCBS:BASE_SYSTEM_PROJECT:88ca50467a784725aa4b42467b549e21,,payment,-1000000
T_FK_Supplier,b725a63008234aa8a45ad16e52644331,四川迈投建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:547603a871bd42c5b19681683626a314,,payment,-17340
T_FK_Supplier,b75b810dcbc5442ca22413c5b80cd439,德阳森元路面工程有限公司,SCBS:BASE_SYSTEM_PROJECT:0d7cd766eb9f4d23b53761e593148e25,,payment,80380
T_FK_Supplier,b75c80d524534e1cabc4d7e9233e11e7,四川宏川建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:8e63129abde54614ae66ef7df8f91046,,payment,-70000
T_FK_Supplier,b79d20c60692449fb51ba8c391ca3b3e,四川宏政嘉斯建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:ad4866a0a8a24b629a87165d98be5948,,payment,187040
T_FK_Supplier,b7fd3958e5464c42af05a7ff75bbfe6c,四川迈投建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:547603a871bd42c5b19681683626a314,,payment,-180000
T_FK_Supplier,b8085e4adb024d04aad60a42c0d27273,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,-1000000
T_FK_Supplier,b80e44f519214b33927358424b3bdfad,四川鑫垚建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:b8bc05aace5149f2af36878e9c030f4c,,payment,107558.35
T_FK_Supplier,b8239b078e7c484aa7b09888434f5c13,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,9
T_FK_Supplier,b846631aa82c4c26b884902d61f0bf50,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,4.5
T_FK_Supplier,b861171aadf745afbc62de86141ceebb,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,1204.5
T_FK_Supplier,b8681afc0b064ef7a7ff90e8033e7cdb,四川翔驰恒瑞商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:fa8bdd0d90aa4585bf8c27011d01b6d5,,payment,80
T_FK_Supplier,b882c4d9de1d475fa80b24e1187f1d87,旌阳区加卓建筑材料经营部,SCBS:BASE_SYSTEM_PROJECT:ece713da76ed478e9db00944f170890a,,payment,75000
T_FK_Supplier,b89d94da307e455485ec98c26a70e825,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,200000
T_FK_Supplier,b9076cddfa7e4e82a6b7ac309735dea9,德阳市博众建材销售有限公司,SCBS:BASE_SYSTEM_PROJECT:88ca50467a784725aa4b42467b549e21,,payment,-190000
T_FK_Supplier,b936c9bf866b4b409cecb513c1d2aef7,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,-12809.2
T_FK_Supplier,b99654c42451405f808e5215b66e0223,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,13.5
T_FK_Supplier,b9be071d1f2445bfbec0672156845a1f,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,15
T_FK_Supplier,b9fbd64b2f8b41d297e2c00f97d2bab9,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,15
T_FK_Supplier,ba6d92bb38c144ac8d2bf5ded7c9de4e,四川翔驰恒瑞商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:fa8bdd0d90aa4585bf8c27011d01b6d5,,payment,4.5
T_FK_Supplier,ba74adb845b2425c8b5ae2ee207e2bae,四川宏政嘉斯建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:ad4866a0a8a24b629a87165d98be5948,,payment,37.5
T_FK_Supplier,ba759231d73c400b9bb4847830a8130f,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,35
T_FK_Supplier,ba8c3928ac074076a4a9548144e4c670,四川宏川建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:8e63129abde54614ae66ef7df8f91046,,payment,65385
T_FK_Supplier,badc0268d7594d7fb0c13c182d00514b,四川翔驰恒瑞商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:fa8bdd0d90aa4585bf8c27011d01b6d5,,payment,10
T_FK_Supplier,bb023ceb815249dfaea0a8cfae24fa6f,四川迈投建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:547603a871bd42c5b19681683626a314,,payment,78305
T_FK_Supplier,bb249ff9982a4813badbb00ee17e07de,四川翔驰恒瑞商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:fa8bdd0d90aa4585bf8c27011d01b6d5,,payment,403.37
T_FK_Supplier,bb437957f6d84d30a6f24c04acdaafce,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,243629.98
T_FK_Supplier,bb5dd81db43a47b98e58a6a2c3933a43,德阳市博众建材销售有限公司,SCBS:BASE_SYSTEM_PROJECT:88ca50467a784725aa4b42467b549e21,,payment,70000
T_FK_Supplier,bb69cf9a282b45fbb03df9c91c0dab93,四川宏川建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:8e63129abde54614ae66ef7df8f91046,,payment,34916.46
T_FK_Supplier,bb7f336c9e7947c395fd301ce9f2f75f,四川鑫垚建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:b8bc05aace5149f2af36878e9c030f4c,,payment,50000
T_FK_Supplier,bbd99bf4e22642719de601719ced5245,四川迈投建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:547603a871bd42c5b19681683626a314,,payment,5
T_FK_Supplier,bc1bf6eb281249d197e556a0127f64e3,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,38030
T_FK_Supplier,bc493c6d55df47a49336cb09f685dbfd,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,-1000000
T_FK_Supplier,bc7888561d1b4c9db174c77104d37873,四川宏川建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:8e63129abde54614ae66ef7df8f91046,,payment,-350000
T_FK_Supplier,bd06deb2c5d744f8b3aac1ed8da6e40d,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,18
T_FK_Supplier,bd19280b37dd4bad9e96e70e717701bc,四川晟博通达商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:306434aba43f4128b4ab6d8a6b289674,,payment,167188.8
T_FK_Supplier,bd63264a2ee94f848f4e54ab63db7237,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,9
T_FK_Supplier,bd6d492850234fc5ba8f523454886c38,四川翔驰恒瑞商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:fa8bdd0d90aa4585bf8c27011d01b6d5,,payment,10
T_FK_Supplier,bd7c9b8a145f4c6cba5f67b546ab682b,四川迈投建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:547603a871bd42c5b19681683626a314,,payment,-9000
T_FK_Supplier,bda43e65adcd4554963204155840c9fe,四川鑫垚建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:b8bc05aace5149f2af36878e9c030f4c,,payment,1673.46
T_FK_Supplier,bde8285f362e48f5b04b7c5e59c50921,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,54
T_FK_Supplier,bdf1b37a10a345e4bcb86e4ab3febcff,德阳市博众建材销售有限公司,SCBS:BASE_SYSTEM_PROJECT:88ca50467a784725aa4b42467b549e21,,payment,1280236
T_FK_Supplier,bdf45aa04b964f0ebb436949c04e293f,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,-19015
T_FK_Supplier,be352c75351e45f5b029b462651e2e94,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,226582.35
T_FK_Supplier,be571a1fa7924601be9f4a4d0c05953e,四川翔驰恒瑞商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:fa8bdd0d90aa4585bf8c27011d01b6d5,,payment,1.8
T_FK_Supplier,beae67b5e4104c0f96fc4f7a36017131,四川迈投建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:547603a871bd42c5b19681683626a314,,payment,5804.9
T_FK_Supplier,bf1f0b369233449b83e1a190cf957aae,四川迈投建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:547603a871bd42c5b19681683626a314,,payment,4027.65
T_FK_Supplier,bf281c3c1aa64318abe72a00aa6a4e50,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,150000
T_FK_Supplier,bf2f52ed01de405797aa06ca141fd1e4,四川晟博通达商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:306434aba43f4128b4ab6d8a6b289674,,payment,5723.27
T_FK_Supplier,bf4fbd10013046f496536e6584039e2a,四川迈投建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:547603a871bd42c5b19681683626a314,,payment,8501091.21
T_FK_Supplier,bf53b42d20714afcbcdd0c73eafc4735,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,15000
T_FK_Supplier,bf9506efda35456482b9f3413a487a30,四川鑫垚建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:b8bc05aace5149f2af36878e9c030f4c,,payment,-70000
T_FK_Supplier,bfbd20691a6546d987c249dd8708ea7a,四川鑫垚建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:b8bc05aace5149f2af36878e9c030f4c,,payment,18
T_FK_Supplier,bfc00b8b02f5427887ec0232e871206d,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,20092
T_FK_Supplier,c01a3e63e5344d238e913452ca3b5ef0,四川晟博通达商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:306434aba43f4128b4ab6d8a6b289674,,payment,47501
T_FK_Supplier,c08499fc14a24cc5851be0f3edaf1cd7,四川晟博通达商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:306434aba43f4128b4ab6d8a6b289674,,payment,660701.25
T_FK_Supplier,c099ada3d685467c9e3a07610a5cd855,四川宏政嘉斯建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:ad4866a0a8a24b629a87165d98be5948,,payment,93
T_FK_Supplier,c0b8e5ae8f6347b9ad4a5cfe33044efe,四川翔驰恒瑞商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:fa8bdd0d90aa4585bf8c27011d01b6d5,,payment,1.8
T_FK_Supplier,c0dc2e299b994a3c929037358a21bf4f,四川晟博通达商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:306434aba43f4128b4ab6d8a6b289674,,payment,20000
T_FK_Supplier,c118627578fd46158ab46f60a8d551d7,四川迈投建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:547603a871bd42c5b19681683626a314,,payment,121000
T_FK_Supplier,c11bcaf8b840477691e58d2431d47baf,四川晟博通达商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:306434aba43f4128b4ab6d8a6b289674,,payment,3900
T_FK_Supplier,c131252f418847a4b16a64d01b2c331d,四川晟博通达商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:306434aba43f4128b4ab6d8a6b289674,,payment,249090
T_FK_Supplier,c1366280d66449d2a70a34520135bcd7,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,173922.32
T_FK_Supplier,c14b323df20e4ea59b76c683a1837f93,四川翔驰恒瑞商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:fa8bdd0d90aa4585bf8c27011d01b6d5,,payment,2.6
T_FK_Supplier,c155dce9ae3c40d580f1a42b9c562f41,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,400
T_FK_Supplier,c15af19a5816443e8a7902610c4391d0,四川宏政嘉斯建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:ad4866a0a8a24b629a87165d98be5948,,payment,500000
T_FK_Supplier,c16590890d47483c9e8851a84b6315ce,四川迈投建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:547603a871bd42c5b19681683626a314,,payment,324
T_FK_Supplier,c1a556d22f954ae0855c9e0175ff39a4,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,61500
T_FK_Supplier,c1b00821fa3542f1adc8c783c22867e3,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,17800
T_FK_Supplier,c1f4ea148701445cbf4fe44cd496934a,德阳市博众建材销售有限公司,SCBS:BASE_SYSTEM_PROJECT:88ca50467a784725aa4b42467b549e21,,payment,500000
T_FK_Supplier,c1fa015523574e76ae9c9a06610fc793,四川晟博通达商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:306434aba43f4128b4ab6d8a6b289674,,payment,1417.53
T_FK_Supplier,c1fcd288cc32400a8a2b77caca67613d,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,9
