model,id,legacy_material_id,name,code
sc.material.catalog,6840872,1cf9efe609a046d2a8b0ec7808f0034d,路沿石,SCBS-1cf9efe609a046d2a8b0ec78
sc.material.catalog,6840873,9b740b433e554af8ae3e7f6dc11af055,热轧带肋钢筋,SCBS-9b740b433e554af8ae3e7f6d
sc.material.catalog,6840874,3df2eb1446dc4f249fedab67afb400c1,矿渣硅酸盐水泥（袋装）,SCBS-3df2eb1446dc4f249fedab67
sc.material.catalog,6840875,b94bd983510b477d8a4bc6c02102f7ec,镀锌管,SCBS-b94bd983510b477d8a4bc6c0
sc.material.catalog,6840876,8e92879572004c3ba9683633eb1f99b5,商品混凝土,SCBS-8e92879572004c3ba9683633
sc.material.catalog,6840877,2dce5b5b337247019d2cacc5e4545371,砂石,SCBS-2dce5b5b337247019d2cacc5
sc.material.catalog,6840878,5fef3455863144cb973e1e672e8799bd,中空玻璃,SCBS-5fef3455863144cb973e1e67
sc.material.catalog,6840879,22a7bfee8c5444cfae6425897f94eda3,风行300SBS改性沥青防水卷材 IPYPEPE3 10 民建,SCBS-22a7bfee8c5444cfae642589
sc.material.catalog,6840880,198c235a48d04e9c9f5276cbcea18113,印度红光面,SCBS-198c235a48d04e9c9f5276cb
sc.material.catalog,6840881,c9a32ebdd8d84f5f9f29980ce03cbdc6,凯达名门钢质门,SCBS-c9a32ebdd8d84f5f9f29980c
sc.material.catalog,6840882,23adfed34e674e388f2efdf61e89f7a8,仿花岗石芝麻白PC嵌边石,SCBS-23adfed34e674e388f2efdf6
sc.material.catalog,6840883,e4c78afb7add40f99593b6a7040a20d5,盘螺HRB400E,SCBS-e4c78afb7add40f99593b6a7
sc.material.catalog,6840884,4a60bc43697243ffb134247456afd580,仿花岗石盲道PC砖,SCBS-4a60bc43697243ffb1342474
sc.material.catalog,6840885,96c7eb400681401782f83397e39f5ed8,热轧带肋钢筋,SCBS-96c7eb400681401782f83397
sc.material.catalog,6840886,5f1dc45911084637bc5641ee09b9cbc2,五防球墨铸铁井盖,SCBS-5f1dc45911084637bc5641ee
sc.material.catalog,6840887,fd7163ad8ef6447a99ba089ec7263ec6,HDPE钢带增强管,SCBS-fd7163ad8ef6447a99ba089e
sc.material.catalog,6840888,e48721f7786c40eaa491198808fef9c2,螺纹钢HRB400E,SCBS-e48721f7786c40eaa4911988
sc.material.catalog,6840889,fc52e738f43d435288c55ee195096733,螺纹钢,SCBS-fc52e738f43d435288c55ee1
sc.material.catalog,6840890,62d88a668f684016b3f89aa78d540da5,半透主动发光标志,SCBS-62d88a668f684016b3f89aa7
sc.material.catalog,6840891,eb49a6b94305434fad6c2395a58b0879,混凝土,SCBS-eb49a6b94305434fad6c2395
sc.material.catalog,6840892,036269a171504f3188835f64306466d7,自粘性聚合物改性沥青卷材防水(聚酯胎类、I型),SCBS-036269a171504f3188835f64
sc.material.catalog,6840893,6fcca8775d2a4fc4852217355b437c34,混凝土,SCBS-6fcca8775d2a4fc485221735
sc.material.catalog,6840894,42cd94c1f1ef4686ad2724f552115e9a,花岗石*黑光面树池石拉槽,SCBS-42cd94c1f1ef4686ad2724f5
sc.material.catalog,6840895,14daa9e8c87d499fb7501968b7ce4c1a,盘螺 HRB400E,SCBS-14daa9e8c87d499fb7501968
sc.material.catalog,6840896,3f9e97623b474689b728816003eea6ea,PE管,SCBS-3f9e97623b474689b7288160
sc.material.catalog,6840897,51c9b30c3c4b44beac7df53c69b006c8,碎石,SCBS-51c9b30c3c4b44beac7df53c
sc.material.catalog,6840898,346cebc3d82c40a58e0e78e29c80cf3f,球墨铸铁井盖,SCBS-346cebc3d82c40a58e0e78e2
sc.material.catalog,6840899,83af40a50928411d9bdaa78e85a46916,樟子松防腐木,SCBS-83af40a50928411d9bdaa78e
sc.material.catalog,6840900,d4da1b9b5e184db886e6a59ed2f7af8e,花岗石,SCBS-d4da1b9b5e184db886e6a59e
sc.material.catalog,6840901,c88eaae843264753834eddd957da92bb,方矩管,SCBS-c88eaae843264753834eddd9
sc.material.catalog,6840902,b88448557a094b36bd31b52ae51066d3,螺纹钢HRB400E,SCBS-b88448557a094b36bd31b52a
sc.material.catalog,6840903,ad625873e1434ef1b21bd8a0d6e6a7f9,黄金麻荔枝面,SCBS-ad625873e1434ef1b21bd8a0
sc.material.catalog,6840904,99880c8d43244d55aa617485e34226ac,花岗石,SCBS-99880c8d43244d55aa617485
sc.material.catalog,6840905,378aee4e53c141689715992106d7eb62,商品混凝土砂浆,SCBS-378aee4e53c1416897159921
sc.material.catalog,6840906,96d7ff1a8c8043c6a483fc409ca92195,机制碎石,SCBS-96d7ff1a8c8043c6a483fc40
sc.material.catalog,6840907,a60c2184b6ce45ec8c8ce227e8b48136,不锈钢井盖,SCBS-a60c2184b6ce45ec8c8ce227
sc.material.catalog,6840908,ccd0ab2d0297403395c78e62ee011050,高分子水箅,SCBS-ccd0ab2d0297403395c78e62
sc.material.catalog,6840909,552d301da223406f83b3a5aa29dff220,硅酸盐水泥,SCBS-552d301da223406f83b3a5aa
sc.material.catalog,6840910,5bdbb3a87b5c45508564f4db92e18a17,花岗石盲道砖芝麻黑烧面,SCBS-5bdbb3a87b5c45508564f4db
sc.material.catalog,6840911,6417eb4cebab44898e25214aabe88858,碎石,SCBS-6417eb4cebab44898e25214a
sc.material.catalog,6840912,33f53a60eab641cabc11009d8192e710,II级钢筋混凝土管（承插）,SCBS-33f53a60eab641cabc11009d
sc.material.catalog,6840913,8628134d97c54715826f71d04e3a20ba,不锈钢井盖,SCBS-8628134d97c54715826f71d0
sc.material.catalog,6840914,435a1fb0a5e446adb7e892de5e86d29b,彩涂卷,SCBS-435a1fb0a5e446adb7e892de
sc.material.catalog,6840915,6239f296408d47999abeb9210ee9d05f,混凝土,SCBS-6239f296408d47999abeb921
sc.material.catalog,6840916,cd95a6f473d641afb137177e3e3ff5d3,建筑用金属面绝热夹芯板,SCBS-cd95a6f473d641afb137177e
sc.material.catalog,6840917,702bac256fdf4c69b0d087826d7cb6ae,仿芝麻黑烧面石英砖,SCBS-702bac256fdf4c69b0d08782
sc.material.catalog,6840918,f27a757ddbe244deb57cdf7c2b6dab03,24标砖,SCBS-f27a757ddbe244deb57cdf7c
sc.material.catalog,6840919,762825a6a50942969c847a9d01d2a221,盘螺,SCBS-762825a6a50942969c847a9d
sc.material.catalog,6840920,2fe35e9f99fb4e11824eb700badc5451,镀锌方管,SCBS-2fe35e9f99fb4e11824eb700
sc.material.catalog,6840921,901cd35f97f643a3bd7987df02c84243,PVC-U双壁波纹管,SCBS-901cd35f97f643a3bd7987df
sc.material.catalog,6840922,1a62446cca20421f935bfec8bf0d917e,铁丝编织网,SCBS-1a62446cca20421f935bfec8
sc.material.catalog,6840923,b3ec43658a92471496793ddbabf3abe8,球墨铸铁水篦,SCBS-b3ec43658a92471496793ddb
sc.material.catalog,6840924,dd45e3e4d126414a91fe8464f12c3070,电线,SCBS-dd45e3e4d126414a91fe8464
sc.material.catalog,6840925,260240d53463461caaad28807414cf8b,干混砌筑砂浆,SCBS-260240d53463461caaad2880
sc.material.catalog,6840926,1986f401e02948e69c2d0b8f8798f8cb,热镀锌管,SCBS-1986f401e02948e69c2d0b8f
sc.material.catalog,6840927,5137b213daf24306b761a1c1dc981e0f,螺纹钢HRB400E,SCBS-5137b213daf24306b761a1c1
sc.material.catalog,6840928,030d7fcfc4c54ecb951a49ebd116faba,非固化橡胶沥青防水材料,SCBS-030d7fcfc4c54ecb951a49eb
sc.material.catalog,6840929,f605353742fb44e9b9781b842665b29c,不锈钢线型排水沟盖板,SCBS-f605353742fb44e9b9781b84
sc.material.catalog,6840930,b0d42e84d5e64199ad95325581138085,镀锌圆管,SCBS-b0d42e84d5e64199ad953255
sc.material.catalog,6840931,3954c94795b040dd9a5eda39e15eefb0,不锈钢管,SCBS-3954c94795b040dd9a5eda39
sc.material.catalog,6840932,b90cbbcbc1a94e48b951a85f5e953250,护栏板,SCBS-b90cbbcbc1a94e48b951a85f
sc.material.catalog,6840933,1637d01307e94d47a40c3afef122c55a,螺纹钢HRB400E,SCBS-1637d01307e94d47a40c3afe
sc.material.catalog,6840934,5bcf1d8e9ba5438d8dd050a8641f36bf,芝麻灰花岗石路沿石,SCBS-5bcf1d8e9ba5438d8dd050a8
sc.material.catalog,6840935,2cc86cd461184441b78a1731e9fc07c1,盘螺HRB400,SCBS-2cc86cd461184441b78a1731
sc.material.catalog,6840936,96ea64568d8e4e58a495f3b4733525a5,单体浮筒,SCBS-96ea64568d8e4e58a495f3b4
sc.material.catalog,6840937,364ee44100704e05ab1bad5f0d6698f3,方管,SCBS-364ee44100704e05ab1bad5f
sc.material.catalog,6840938,586bdba15368422ca83f9f28a29cec2d,双高筋增强聚乙烯HDPE缠绕管,SCBS-586bdba15368422ca83f9f28
sc.material.catalog,6840939,e31c52471e3746b8aeefc95bfe75f72c,成品防盗门,SCBS-e31c52471e3746b8aeefc95b
sc.material.catalog,6840940,fe85a16c7ea940b9b34c3ebce161803b,中央隔离护栏,SCBS-fe85a16c7ea940b9b34c3ebc
sc.material.catalog,6840941,731904573c2a4c9398c0cb5d70a3dbc6,木枋,SCBS-731904573c2a4c9398c0cb5d
sc.material.catalog,6840942,966f30e624ff4176a3900d775112e69a,中国黑花岗石嵌边石,SCBS-966f30e624ff4176a3900d77
sc.material.catalog,6840943,d1da51c34c4849f3bcbc2095a5dd01ed,花岗石,SCBS-d1da51c34c4849f3bcbc2095
sc.material.catalog,6840944,8fd107beb4e448e4828434e47c5895d0,仿花岗岩芝麻灰PC砖,SCBS-8fd107beb4e448e4828434e4
sc.material.catalog,6840945,2e082f3487c24ab1bcf743f56b5bc0eb,水泥稳定级配料,SCBS-2e082f3487c24ab1bcf743f5
sc.material.catalog,6840946,522a65569f2044be80e25301fc8cd917,螺纹钢,SCBS-522a65569f2044be80e25301
sc.material.catalog,6840947,de927363a6944417993ac2aaee74dcc8,HDPE钢带增强聚乙烯螺旋波纹管,SCBS-de927363a6944417993ac2aa
sc.material.catalog,6840948,613d2e7c96fd411dad2598832eda8987,挤塑聚苯乙烯 泡沫塑料板,SCBS-613d2e7c96fd411dad259883
sc.material.catalog,6840949,84f6dcde036e46c9b18e95b0d9063196,合成高分子防水涂料,SCBS-84f6dcde036e46c9b18e95b0
sc.material.catalog,6840950,45219f84daa84bb1a0f95f8688d98032,变压器,SCBS-45219f84daa84bb1a0f95f86
sc.material.catalog,6840951,e95fc50ea6a84eadb9cbc34de3861d31,内肋增强聚乙烯(PE)螺旋波纹管,SCBS-e95fc50ea6a84eadb9cbc34d
sc.material.catalog,6840952,4ed85b3f9d35480ebcdc9327b7c9de08,七孔梅花通信管UPV-C,SCBS-4ed85b3f9d35480ebcdc9327
sc.material.catalog,6840953,713f2d0692d945e5832232b17fd0d7cb,LED路灯,SCBS-713f2d0692d945e5832232b1
sc.material.catalog,6840954,01f3318d22a54c528544799be21d7884,盘螺HRB400E,SCBS-01f3318d22a54c528544799b
sc.material.catalog,6840955,e379e5cf4f344af7a49a5fdad1b68f6c,花岗石盲道砖（含盲道加工）芝麻黑烧面,SCBS-e379e5cf4f344af7a49a5fda
sc.material.catalog,6840956,fa5dcf3a641c43e1b0b7e14fa7900acd,螺纹钢HRB400,SCBS-fa5dcf3a641c43e1b0b7e14f
sc.material.catalog,6840957,cee3748c74544d29801e9fbca32ee63b,方砖,SCBS-cee3748c74544d29801e9fbc
sc.material.catalog,6840958,aae6d2174d2f4c09955e49c2db48958a,花岗石*芝麻灰嵌边石,SCBS-aae6d2174d2f4c09955e49c2
sc.material.catalog,6840959,f7ae90d0c84d41acbaff0ff099a5138f,碳素波纹管,SCBS-f7ae90d0c84d41acbaff0ff0
sc.material.catalog,6840960,899e9fb467de4a6786eafde4477606ed,PVC-U蜂窝管,SCBS-899e9fb467de4a6786eafde4
sc.material.catalog,6840961,e56fedfbac8e465eb64f9b85d6959ddd,镀锌矩管,SCBS-e56fedfbac8e465eb64f9b85
sc.material.catalog,6840962,58530ad5786b41b68c552d9a4886e060,花岗石,SCBS-58530ad5786b41b68c552d9a
sc.material.catalog,6840963,cb6268c621a64f40ac69446efd4a4c62,遮光布,SCBS-cb6268c621a64f40ac69446e
sc.material.catalog,6840964,483b263c6b464933a7f01f270026c4ff,机制碎石,SCBS-483b263c6b464933a7f01f27
sc.material.catalog,6840965,b3999429afeb4f039aabc4e44a6e9289,盘螺,SCBS-b3999429afeb4f039aabc4e4
sc.material.catalog,6840966,5e47dcd29f244d2c84d2caccffeb7788,高线,SCBS-5e47dcd29f244d2c84d2cacc
sc.material.catalog,6840967,57795e79701949d88bddbe0d1674dfd4,热镀锌钢管,SCBS-57795e79701949d88bddbe0d
sc.material.catalog,6840968,79810dd655d44763992b0d91dc2634e1,彩钢瓦,SCBS-79810dd655d44763992b0d91
sc.material.catalog,6840969,4c97df5166994d7b95b821e4b14c709b,干混地面砂浆,SCBS-4c97df5166994d7b95b821e4
sc.material.catalog,6840970,df7bc5dbd5144a80aa1ae0b2c9c9c7ab,板材-阻燃板,SCBS-df7bc5dbd5144a80aa1ae0b2
sc.material.catalog,6840971,aecbee8884894f0885ed06274e1398ef,机制砾石,SCBS-aecbee8884894f0885ed0627
sc.material.catalog,6840972,4a2f3ba51bbd480698a09521413956aa,土工布,SCBS-4a2f3ba51bbd480698a09521
sc.material.catalog,6840973,609d8b9ffaf5474ea418a96dfc713c52,水箱,SCBS-609d8b9ffaf5474ea418a96d
sc.material.catalog,6840974,49b01464bfc94994afcf5615ea06c0c5,白色无机涂料,SCBS-49b01464bfc94994afcf5615
sc.material.catalog,6840975,6f663f9e7a384444a11bc633c7fe53df,电子计算机*服务器,SCBS-6f663f9e7a384444a11bc633
sc.material.catalog,6840976,b4a8d86ee6034b2a848a26d4144a6d59,门窗销售,SCBS-b4a8d86ee6034b2a848a26d4
sc.material.catalog,6840977,7b062a1902d34add9c11258529ffac50,芝麻灰花岗岩嵌边石,SCBS-7b062a1902d34add9c112585
sc.material.catalog,6840978,440031ced5e741a495db7d4681c032ef,II级钢筋混凝土承插管,SCBS-440031ced5e741a495db7d46
sc.material.catalog,6840979,e4ba92a3842f4b1b8d0cbddc37da8dbb,外墙腻子粉,SCBS-e4ba92a3842f4b1b8d0cbddc
sc.material.catalog,6840980,6f45c4c7ed2a419ab11e1c9edb54de84,LED路灯,SCBS-6f45c4c7ed2a419ab11e1c9e
sc.material.catalog,6840981,f5033195708245e6a9df3270388d529e,盘圆HPB300,SCBS-f5033195708245e6a9df3270
sc.material.catalog,6840982,c75126e923d64c8fa8f5d12453904965,螺纹钢HRB400E,SCBS-c75126e923d64c8fa8f5d124
sc.material.catalog,6840983,c12e30c52c754858add6a5c93193621e,隔断门,SCBS-c12e30c52c754858add6a5c9
sc.material.catalog,6840984,71efe28661514bb4aaf0a2cf1a4282e5,盘螺HRB400E,SCBS-71efe28661514bb4aaf0a2cf
sc.material.catalog,6840985,c25e38232e8947b199f61d76f193e7d1,水泥运费,SCBS-c25e38232e8947b199f61d76
sc.material.catalog,6840986,6da1e291482f41e9ae89f04f829114c6,透水砼罩面剂,SCBS-6da1e291482f41e9ae89f04f
sc.material.catalog,6840987,beecc8133bb14f088dcdca756b5970ea,水泥,SCBS-beecc8133bb14f088dcdca75
sc.material.catalog,6840988,cd65aee3fe7d40cf903cb8c50472e672,防裂卷材,SCBS-cd65aee3fe7d40cf903cb8c5
sc.material.catalog,6840989,59e05ac2b09742f28d812602c1b282b1,会议椅,SCBS-59e05ac2b09742f28d812602
sc.material.catalog,6840990,56557b08ffcd4594843989a0348c65df,HDPE钢带增强聚乙烯螺旋波纹管,SCBS-56557b08ffcd4594843989a0
sc.material.catalog,6840991,cd19f68936ed4178a3f342b569a5be41,电缆,SCBS-cd19f68936ed4178a3f342b5
sc.material.catalog,6840992,9c865ff2bbd94c29924753d7ea8cd45a,球墨铸铁水箅,SCBS-9c865ff2bbd94c29924753d7
sc.material.catalog,6840993,43e1776927da4f7c8a2d1a041d3d4c38,花岗石,SCBS-43e1776927da4f7c8a2d1a04
sc.material.catalog,6840994,52997b82362f47df8fb5a2f2e6a2e3ce,石米,SCBS-52997b82362f47df8fb5a2f2
sc.material.catalog,6840995,2b81c7edf56a4802aec9378733f3d25b,钢材矩管,SCBS-2b81c7edf56a4802aec93787
sc.material.catalog,6840996,d8087f7287ca40fb8a269e9dcbf6c744,钢材矩管,SCBS-d8087f7287ca40fb8a269e9d
sc.material.catalog,6840997,30c3b8f2ba244318ad38eea4b466520c,盘螺HRB400E,SCBS-30c3b8f2ba244318ad38eea4
sc.material.catalog,6840998,0761112a113942ebb1cdcf4380098940,热轧带肋钢筋,SCBS-0761112a113942ebb1cdcf43
sc.material.catalog,6840999,f3e8d223d0dd401aabf8bf11253cddb8,片石（码方）,SCBS-f3e8d223d0dd401aabf8bf11
sc.material.catalog,6841000,b7e00d15d0ea4de9a8cc010c003d563e,立柱,SCBS-b7e00d15d0ea4de9a8cc010c
sc.material.catalog,6841001,cdc77b2bc8b0456c957685615b4c5e58,马蹄石,SCBS-cdc77b2bc8b0456c95768561
sc.material.catalog,6841002,67361cae3f424519a4227c5af2d7ee33,热镀锌矩管,SCBS-67361cae3f424519a4227c5a
sc.material.catalog,6841003,633cd4fffc44459b847c3989d5044a8e,热镀锌管,SCBS-633cd4fffc44459b847c3989
sc.material.catalog,6841004,cc0b13faf1e1430d8e69c22a40b69b72,建筑用金属面绝热夹芯板,SCBS-cc0b13faf1e1430d8e69c22a
sc.material.catalog,6841005,d9ef093655034be5b8161306ca92061f,热熔反光涂料,SCBS-d9ef093655034be5b8161306
sc.material.catalog,6841006,ea2bbce933e641b195e831d74347167d,人造文化石,SCBS-ea2bbce933e641b195e831d7
sc.material.catalog,6841007,cabe55a3abc74f16a8d1d18dba9b8108,高线,SCBS-cabe55a3abc74f16a8d1d18d
sc.material.catalog,6841008,6d346785275747c5b9b513d0a1e2b896,螺纹钢HRB400E,SCBS-6d346785275747c5b9b513d0
sc.material.catalog,6841009,2b8ca774a36c4176ad9f2432379bf865,镀锌矩管,SCBS-2b8ca774a36c4176ad9f2432
sc.material.catalog,6841010,ce5510333f734154903cd4d85fece119,HDPE双壁波纹管,SCBS-ce5510333f734154903cd4d8
sc.material.catalog,6841011,f447e6c0884a448995333243c7e9b163,盘螺,SCBS-f447e6c0884a448995333243
sc.material.catalog,6841012,45973cd06ede4724bd1c677a3a9e6acb,二级钢筋混凝土承插管,SCBS-45973cd06ede4724bd1c677a
sc.material.catalog,6841013,9ecc86dc58d74876873b52623198b4da,青砂石,SCBS-9ecc86dc58d74876873b5262
sc.material.catalog,6841014,b4b65ac3f0ac4d549d312ca4a34ad78b,盘螺,SCBS-b4b65ac3f0ac4d549d312ca4
sc.material.catalog,6841015,48291,瓷砖,SCBS-48291
sc.material.catalog,6841016,de95c845b63c438bb12efab5d7aeb1df,镀锌角钢,SCBS-de95c845b63c438bb12efab5
sc.material.catalog,6841017,a00f1cd561c04f3380901b07c1cea485,钢筋混凝土井筒,SCBS-a00f1cd561c04f3380901b07
sc.material.catalog,6841018,036a93f3dd9741e092dd64bf44e34a5c,盘螺,SCBS-036a93f3dd9741e092dd64bf
sc.material.catalog,6841019,80c196979f684e478148c6c2c60def2a,普通硅酸盐水泥,SCBS-80c196979f684e478148c6c2
sc.material.catalog,6841020,a8f62c4e41d542c1bea696c61e78d021,彩钢,SCBS-a8f62c4e41d542c1bea696c6
sc.material.catalog,6841021,c0aa74ed357a4feea53c64fe49d6275e,球墨铸铁井盖,SCBS-c0aa74ed357a4feea53c64fe
sc.material.catalog,6841022,6cb1f4e798f642e7be3d949e36996149,芝麻灰花岗石嵌边石,SCBS-6cb1f4e798f642e7be3d949e
sc.material.catalog,6841023,3b1de468a5e54e89baf793bd3838793c,II级国标钢筋砼平口管,SCBS-3b1de468a5e54e89baf793bd
sc.material.catalog,6841024,5b6ddaefd4d5464a8630d4fe6bc1262a,金桂兰水泥,SCBS-5b6ddaefd4d5464a8630d4fe
sc.material.catalog,6841025,36990081f0894ddfb64530dd7caa3e62,内墙腻子粉,SCBS-36990081f0894ddfb64530dd
sc.material.catalog,6841026,3549c78036a747fb9e3c9e53eff1f9a9,花岗石*芝麻灰烧面,SCBS-3549c78036a747fb9e3c9e53
sc.material.catalog,6841027,a9c4731ec73c44898aef072b54f1ddcd,标牌,SCBS-a9c4731ec73c44898aef072b
sc.material.catalog,6841028,6760e472ccb34aab80411a9a469af3ec,热镀锌方管,SCBS-6760e472ccb34aab80411a9a
sc.material.catalog,6841029,610cccbbdfa24ec88d71570b749ebeee,PE管,SCBS-610cccbbdfa24ec88d71570b
sc.material.catalog,6841030,1581a736252144b891e0983ef4c01205,红色洗米石,SCBS-1581a736252144b891e0983e
sc.material.catalog,6841031,fac45e177497446d94b0e033b6c8d7ad,商品混凝土,SCBS-fac45e177497446d94b0e033
sc.material.catalog,6841032,eea90a12d8b643a0a0b9fb66f35f520d,双壁波纹管,SCBS-eea90a12d8b643a0a0b9fb66
sc.material.catalog,6841033,39f4abbff7434a43a2f0d6bddc4391b3,镀锌钢管,SCBS-39f4abbff7434a43a2f0d6bd
sc.material.catalog,6841034,f1dd19e1da454d13974088b7b835355f,避雷网,SCBS-f1dd19e1da454d13974088b7
sc.material.catalog,6841035,40292156c7b0496287bc5c13a24a0716,地下管线探测仪,SCBS-40292156c7b0496287bc5c13
sc.material.catalog,6841036,b90c5244bd6e4f9d8a018e81ddd275ea,钢质花饰大门,SCBS-b90c5244bd6e4f9d8a018e81
sc.material.catalog,6841037,e289809fb8f0406c85a659854867d8cb,成品腻子膏,SCBS-e289809fb8f0406c85a65985
sc.material.catalog,6841038,5e9300fd1b684e409c5bc2cf6fec341f,复合土工膜,SCBS-5e9300fd1b684e409c5bc2cf
sc.material.catalog,6841039,44b23126f8904401ad9f1dc818f32506,钢筋混凝土承插管 D400mm,SCBS-44b23126f8904401ad9f1dc8
sc.material.catalog,6841040,e03b7ae35c654a9d929a855e126ef0f6,卫生间隔断,SCBS-e03b7ae35c654a9d929a855e
sc.material.catalog,6841041,1f3208abf34e4961b3b8b31a42ea117c,抗裂砂浆,SCBS-1f3208abf34e4961b3b8b31a
sc.material.catalog,6841042,7079be80f4ca4cfc95aeef249cc90193,钢筋混凝土井内梁板、拼接人孔板,SCBS-7079be80f4ca4cfc95aeef24
sc.material.catalog,6841043,656c6511b5064bfb8ecb5acdc5eeb715,不锈钢井盖,SCBS-656c6511b5064bfb8ecb5acd
sc.material.catalog,6841044,94e4b08fa4ea4ceca12ed9798cd1ed4a,球墨铸铁井圈井盖,SCBS-94e4b08fa4ea4ceca12ed979
sc.material.catalog,6841045,95d1ef5944c44a5bb6d747e026f99775,彩钢瓦及辅材,SCBS-95d1ef5944c44a5bb6d747e0
sc.material.catalog,6841046,8a9c86cc6b784aa2bdb7bf9925428737,电缆,SCBS-8a9c86cc6b784aa2bdb7bf99
sc.material.catalog,6841047,c80df6ae45e24fd79e513bbcf830e66a,铝材,SCBS-c80df6ae45e24fd79e513bbc
sc.material.catalog,6841048,085b06dae13140de90d556cccc6d0526,沥青,SCBS-085b06dae13140de90d556cc
sc.material.catalog,6841049,1e3c88b4623341afab18ef6bc4bcfc51,保温复合卷材,SCBS-1e3c88b4623341afab18ef6b
sc.material.catalog,6841050,dde06383b4d44d28a36d77894560ce83,HDPE钢带增强聚乙烯螺旋波纹管,SCBS-dde06383b4d44d28a36d7789
sc.material.catalog,6841051,cb8ffc074e104e1380057fa251c29ae0,铝合金平开窗,SCBS-cb8ffc074e104e1380057fa2
sc.material.catalog,6841052,c7dacb805e164651b473286369e3c147,建筑模板,SCBS-c7dacb805e164651b4732863
sc.material.catalog,6841053,6dca9f7995834e2b97d8d44a83409ed3,承插管,SCBS-6dca9f7995834e2b97d8d44a
sc.material.catalog,6841054,e761636f4a064502be29987ae83ae381,穿线管,SCBS-e761636f4a064502be29987a
sc.material.catalog,6841055,3e09589eb5a446f6997fd128a1a11455,铜芯电缆线,SCBS-3e09589eb5a446f6997fd128
sc.material.catalog,6841056,b685260820a1408f811ac3e43e6ef592,仿芝麻黑烧面盲道砖,SCBS-b685260820a1408f811ac3e4
sc.material.catalog,6841057,81428527b2c94cb1a4efa7f50f16dd38,电力电缆,SCBS-81428527b2c94cb1a4efa7f5
sc.material.catalog,6841058,44d3dfe87a214814b11722c7b0a90378,钢筋混凝土承插管,SCBS-44d3dfe87a214814b11722c7
sc.material.catalog,6841059,bfd792073f7d424c8595267321b87eb1,镀锌钢管,SCBS-bfd792073f7d424c85952673
sc.material.catalog,6841060,7fd747e1aac24fd08d30a048d9554dc6,镀锌方管,SCBS-7fd747e1aac24fd08d30a048
sc.material.catalog,6841061,51b1b8d711484b2ea5e963bb2dbcdf9a,路平石,SCBS-51b1b8d711484b2ea5e963bb
sc.material.catalog,6841062,dc1d6b6bb4744c54ab16b1ce2e05a738,PVC-U蜂窝管,SCBS-dc1d6b6bb4744c54ab16b1ce
sc.material.catalog,6841063,611095965b3742f482e5c9b1a81d31b8,铝单板,SCBS-611095965b3742f482e5c9b1
sc.material.catalog,6841064,f6765eb8fdb1491f96b2125fd27a2592,镀锌钢管,SCBS-f6765eb8fdb1491f96b2125f
sc.material.catalog,6841065,7dcc98a8cac945f1abcc11ce86487584,计算机配套产品*显卡,SCBS-7dcc98a8cac945f1abcc11ce
sc.material.catalog,6841066,3303d1f4c3274361b08baa350068f6c9,聚合物水泥防水涂 料JSA201-II-18，工装 粉，GB/T23445,SCBS-3303d1f4c3274361b08baa35
sc.material.catalog,6841067,3973d4e52592422d8deb4002858c5838,铁马隔离围栏,SCBS-3973d4e52592422d8deb4002
sc.material.catalog,6841068,b660a5fdec9049779fe74eb8b8a3976f,HDPE钢带增强管,SCBS-b660a5fdec9049779fe74eb8
sc.material.catalog,6841069,d6d8a29de37b456395e681b0110b6d8c,仿花岗岩芝麻灰PC砖,SCBS-d6d8a29de37b456395e681b0
sc.material.catalog,6841070,459b5c5c9da449439515d49c15519ffc,电力电缆,SCBS-459b5c5c9da449439515d49c
sc.material.catalog,6841071,27bf5c627d4d4baf90858740da5a775c,复合高分子U型槽,SCBS-27bf5c627d4d4baf90858740
sc.material.catalog,6841072,3183e1e586dc48798e864901b54e64fe,恒压供水,SCBS-3183e1e586dc48798e864901
sc.material.catalog,6841073,dfb03719eb8e4c34a8d2e98e27c1eecf,螺纹钢,SCBS-dfb03719eb8e4c34a8d2e98e
sc.material.catalog,6841074,847fd76348f640f288e08f37d100a0b5,螺纹钢HRB400E,SCBS-847fd76348f640f288e08f37
sc.material.catalog,6841075,67d0a0a5c19f4378ad31609ce64b3220,HDPE钢带增强聚乙烯螺旋波纹管,SCBS-67d0a0a5c19f4378ad31609c
sc.material.catalog,6841076,0840c35b1a4240288b881dbdaf224728,会议条桌,SCBS-0840c35b1a4240288b881dbd
sc.material.catalog,6841077,58fbc9180d5c4d0eabf0e643b0c8e6fb,单柱式标志牌,SCBS-58fbc9180d5c4d0eabf0e643
sc.material.catalog,6841078,9a7b32708bf043d993082c8d76677e7f,电线BV,SCBS-9a7b32708bf043d993082c8d
sc.material.catalog,6841079,c62c3208184d4b97976f8ce3e74dbacb,聚合物防水砂浆,SCBS-c62c3208184d4b97976f8ce3
sc.material.catalog,6841080,1f638572ec304a9e8b5c58c12813d034,球墨铸铁井盖,SCBS-1f638572ec304a9e8b5c58c1
sc.material.catalog,6841081,4e42ef54a11d4cd5b650554cf026916c,600*600平板灯,SCBS-4e42ef54a11d4cd5b650554c
sc.material.catalog,6841082,2f0159198c1a4be19a4fcfea7430ef85,热轧带肋钢筋,SCBS-2f0159198c1a4be19a4fcfea
sc.material.catalog,6841083,f54385be350e48ef83169b0535d2a688,花岗石,SCBS-f54385be350e48ef83169b05
