legacy_project_id,legacy_parent_id,name,short_name,project_environment,legacy_company_id,legacy_company_name,legacy_specialty_type_id,specialty_type_name,legacy_price_method,business_nature,detail_address,project_profile,project_area,legacy_is_shared_base,legacy_sort,legacy_attachment_ref,project_overview,legacy_project_nature,legacy_is_material_library,other_system_id,other_system_code,legacy_stage_id,legacy_stage_name,legacy_region_id,legacy_region_name,legacy_state,legacy_deleted_flag,legacy_project_manager_name,legacy_technical_responsibility_name,current_db_project_id,evidence_file,idempotency_key,replay_action
7fa974d0bc674fb48bd98beaad6825ab,16926108107640000,测试3.0名称123,,,1,四川保盛建设集团有限公司,390001,房建工程,0,自营,,,,0,,ac0b01c640bb4e665a2d9d1461e696d9,,,,109372,16982984766330000,,,,,,1,,,2498,artifacts/migration/project_v4_200_write_result.json,project::7fa974d0bc674fb48bd98beaad6825ab,create_if_missing
7fd8ea3e59b7430fa97844b5fde512e4,17371016249520000,西昌市西部城区A2-04地块房地产开发项目项目消防、智能化、暖通预留预埋部分安装专业分包,,,1,四川保盛建设集团有限公司,460001,专业分包,0,联营,,,,0,,c6b6297facc3b458bcb3d1f4f12d5f47,,,,198586,17376221881120000,,,,,0,0,,,2499,artifacts/migration/project_v4_200_write_result.json,project::7fd8ea3e59b7430fa97844b5fde512e4,create_if_missing
800fb4620f6f4afca71708d0da82500f,10447,实验幼儿园卫生间及功能室维修工程,,正式项目,1,四川保盛建设集团有限公司,420001,装修装饰,1,联营,,,,0,255,daba31bc06c24a429f4cfda36af13d7b,,,,109719,16982985788820001,,,,,,0,,,2500,artifacts/migration/project_v4_200_write_result.json,project::800fb4620f6f4afca71708d0da82500f,create_if_missing
8021c0268aac4ab0adbded0135329637,10859,四川保盛贵州茅台酒采购平台,,正式项目,1,四川保盛建设集团有限公司,390001,房建工程,0,自营,,,,0,664,f8cf774fd8d04e3cb63dc02aeb52861c,,,,109381,16982984777120001,,,,,,0,,,2501,artifacts/migration/project_v4_200_write_result.json,project::8021c0268aac4ab0adbded0135329637,create_if_missing
8023626ac42a4b898b22735e281c8608,10793,渭河路（庐山北路至秦岭山北路）道路改造工程道路水稳层材料供应和施工项目,,正式项目,1,四川保盛建设集团有限公司,3210001,市政工程,1,联营,,,,0,598,c80d12737fd943069f509d373d0a357e,,,,109436,16982984847270001,,,,,,0,,,2502,artifacts/migration/project_v4_200_write_result.json,project::8023626ac42a4b898b22735e281c8608,create_if_missing
80ccba31ed86452683ada4a39f2027bd,17623041956040000,驻渝某单位废油罐拆装工程（第三次）,,,570,保盛重庆分公司,460001,专业分包,1,联营,,,,1,,4b95c3c88e05e9740768b94c128793eb,,,,237155,17629990164320000,,,,,0,0,,,2503,artifacts/migration/project_v4_200_write_result.json,project::80ccba31ed86452683ada4a39f2027bd,create_if_missing
816c71305aa94216886d5a43d371eb0f,10321,国网四川省电力公司家属区物业改造二标段项目,,正式项目,141,四川保盛建设集团有限公司,5960001,劳务工程,1,联营,,,,0,160,89d8fe99486d4ca793f6e55f0a7158d0,,,,109793,16982986187720000,,,,,,0,,,2504,artifacts/migration/project_v4_200_write_result.json,project::816c71305aa94216886d5a43d371eb0f,create_if_missing
81925fb85f68450d9108e75665063f94,10760,米易中心城一二期架空层及入户大堂软装采购工程,,正式项目,1,四川保盛建设集团有限公司,420001,装修装饰,1,联营,,,,0,565,ba8e732baad7408892178e49ccfd9286,,,,109465,16982984882580001,,,,,,0,,,2505,artifacts/migration/project_v4_200_write_result.json,project::81925fb85f68450d9108e75665063f94,create_if_missing
81d3115930624b97aedc862be17f8d7e,10271,布拖县拉达乡现代设施蔬菜产业融合示范园附属工程,蔬菜示范园,正式项目,141,四川保盛建设集团有限公司,390001,房建,1,联营,,,,0,122,2171bc4c05ab468c8db02ef019da208f,,,,109836,16982986241470001,,,,,,0,,,2506,artifacts/migration/project_v4_200_write_result.json,project::81d3115930624b97aedc862be17f8d7e,create_if_missing
81f1c11cde6e4db0bc782b1aaf07f75d,10394,德阳市供水安装工程队非招标项目施工劳务分包备选合同,,正式项目,1,四川保盛建设集团有限公司,5960001,劳务工程,1,联营,,,,0,207,d7a88468c6984b53969f9a812252caa3,,,,109754,16982986138660000,,,,,,1,,,2507,artifacts/migration/project_v4_200_write_result.json,project::81f1c11cde6e4db0bc782b1aaf07f75d,create_if_missing
820b75e8bc1d44b199a52ffe48f1c350,10266,蓬溪县苇子湾水库除险加固工程,蓬溪县苇子湾水库除险加固工程,正式项目,141,四川保盛建设集团有限公司,3310001,水利工程,1,联营,,,,0,119,c525dc6a856440829c51bc8b9d3632a1,,,,109841,16982986247880000,,,,,,0,,,2508,artifacts/migration/project_v4_200_write_result.json,project::820b75e8bc1d44b199a52ffe48f1c350,create_if_missing
8210d117e0d14137b74221d251aba7a9,10331,全国新增1000亿斤粮食生产能力射洪县2018年田间工程建设项目二标段,,正式项目,141,四川保盛建设集团有限公司,3310001,水利工程,1,联营,,,,0,170,bb5929eb51fd4a99857a6b7330782e85,,,,109784,16982986176160000,,,,,,0,,,2509,artifacts/migration/project_v4_200_write_result.json,project::8210d117e0d14137b74221d251aba7a9,create_if_missing
82b352940a4446beaec40efdcd1f0c34,17230245721230000,潼南支行东安分理处营业网点主体装修工程项目,,,570,保盛重庆分公司,420001,装修装饰,0,联营,,,,0,,f57019c1ed039e3c44ed1921cad904b3,,,,177627,17230247174360000,,,,,,0,,,2510,artifacts/migration/project_v4_200_write_result.json,project::82b352940a4446beaec40efdcd1f0c34,create_if_missing
82f853994a7f4e8e9e602dda3f89691f,10798,郫都区安德街道崇德沟黑臭水体整治项目,,正式项目,1,四川保盛建设集团有限公司,3210001,市政工程,1,联营,,,,0,603,cbef9d9234f247048c3c7638ac5b92cb,,,,109431,16982984841330001,,,,,,0,,,2511,artifacts/migration/project_v4_200_write_result.json,project::82f853994a7f4e8e9e602dda3f89691f,create_if_missing
8340e78b40b54a178e8020ff2cb67fe3,17295800795740000,德阳市旌江线城市路灯及绿化工程(八角路口交通改善)项目,,,1,四川保盛建设集团有限公司,400001,市政工程,1,联营,,,,0,,ff430290e66ae3c6876c9ff8fcc23d77,,,,181664,17295800977140000,,,,,,0,,,2512,artifacts/migration/project_v4_200_write_result.json,project::8340e78b40b54a178e8020ff2cb67fe3,create_if_missing
837f285f234d42b6b60e717ea8e7390b,10292,乔庄镇茶树村排水沟整治,,正式项目,141,四川保盛建设集团有限公司,400001,市政,1,联营,,,,0,141,9c29596a3d0441fd9581a2c108bc48c4,,,,109816,16982986216630000,,,,,,0,,,2513,artifacts/migration/project_v4_200_write_result.json,project::837f285f234d42b6b60e717ea8e7390b,create_if_missing
8394414a2c9548ff91c728854b0f972d,16928470171910000,北新国际冷链商贸物流项目E地块E3#-1、E4#-1综合项目,,,1,四川保盛建设集团有限公司,420001,装修装饰,0,联营,,,,0,,6290a8f11255e9351fe255a9a103e56e,,,,109371,16982984765080001,,,,,,0,,,2514,artifacts/migration/project_v4_200_write_result.json,project::8394414a2c9548ff91c728854b0f972d,create_if_missing
83bc85cab5f64cbe91486de3d1d46045,17376854908300000,华系田园猪”生产技术集成示范与应用项目——2024年华系田园猪舍采购(包1：应用示范一),,,1,四川保盛建设集团有限公司,390001,房建工程,0,联营,,,,0,,803a71e95c1a1c1e1a8d017e1754bb78,,,,200131,17401246866400000,,,,,0,0,,,2515,artifacts/migration/project_v4_200_write_result.json,project::83bc85cab5f64cbe91486de3d1d46045,create_if_missing
83e7238256b547f2a986adb2e2599541,17310563863970000,某部食堂维修整治工程,,,1,四川保盛建设集团有限公司,390001,房建工程,0,联营,,,,0,,d1a28f3abe96bc22e248fb102fa8aa67,,,,188209,17310569309280000,,,,,,0,,,2516,artifacts/migration/project_v4_200_write_result.json,project::83e7238256b547f2a986adb2e2599541,create_if_missing
84294b0ce2fa49f493c40ed4d2676b79,10403,2018年乐山城域传送网汇聚机房建设工程,,正式项目,1,四川保盛建设集团有限公司,420001,装修装饰,1,联营,,,,0,211,4ff9807866de4055a6fb482bd0b56346,,,,109747,16982985825540001,,,,,,0,,,2517,artifacts/migration/project_v4_200_write_result.json,project::84294b0ce2fa49f493c40ed4d2676b79,create_if_missing
842ab5bb919d45ca9f23040dc3e34050,17623247421360000,绵阳市安州区2025年制种大县项目-生产基地设施建设工程,,,571,保盛绵阳分公司,390001,房建工程,1,联营,,,,1,,1e9c0673044e4b03d4cb6a5c15f9191b,,,,237922,17642077099220000,,,,,0,0,,,2518,artifacts/migration/project_v4_200_write_result.json,project::842ab5bb919d45ca9f23040dc3e34050,create_if_missing
84523f6e180f4f519bb0b1e60b6922c6,10279,国有企业职工家属区“三供一业”分离移交改造项目供水部分,供水改造,正式项目,141,四川保盛建设集团有限公司,400001,市政,1,联营,四川省玻纤集团有限公司职工家属区,,,0,129,a3a95d22f7c94fc3a97f0e4f14ee6525,,,,109829,16982986232720001,,,,,,0,,,2519,artifacts/migration/project_v4_200_write_result.json,project::84523f6e180f4f519bb0b1e60b6922c6,create_if_missing
84c69a9362964c71924c359adc4efb67,17744103434430000,中建四局-杜秀佳项目,,,1,四川保盛建设集团有限公司,460001,专业分包,1,联营,,,,1,,522cfc55fbc948e6eea08158ac1e6cc1,,,,263994,17750084243680000,,,,,0,0,,,2520,artifacts/migration/project_v4_200_write_result.json,project::84c69a9362964c71924c359adc4efb67,create_if_missing
84e432dea3ad41d09fb63c0470de73b3,10396,围墙亮化及环境改造项目,,正式项目,1,四川保盛建设集团有限公司,7870001,亮化工程,1,联营,,,,0,208,b00e6ff7b7784e09a701e69eaceccc93,,,,109752,16982985831790001,,,,,,0,,,2521,artifacts/migration/project_v4_200_write_result.json,project::84e432dea3ad41d09fb63c0470de73b3,create_if_missing
84e981fdde7d4cbbb060120806e08159,17400413634840000,信达国际车库伸缩缝漏水维修工程项目,,,570,保盛重庆分公司,390001,房建工程,0,联营,,,,1,,f22bf675f1fddd06752f8b97edb0e8ab,,,,200134,17401246908440000,,,,,0,0,,,2522,artifacts/migration/project_v4_200_write_result.json,project::84e981fdde7d4cbbb060120806e08159,create_if_missing
8501f263d1874d7ea4206eea6387184f,17470216381170000,中国移动四川公司乐山分公司2025-2026年渠道维修采购项目,,,1,四川保盛建设集团有限公司,420001,装修装饰,1,联营,,,,1,,22b0c8f8b88d0d83dca1876e8b865f97,,,,214319,17493534524120000,,,,,0,0,,,2523,artifacts/migration/project_v4_200_write_result.json,project::8501f263d1874d7ea4206eea6387184f,create_if_missing
855160338f1e45cfbc0d0c34ed169a79,10612,绵土路九龙里至武新路路面和桥梁工程,,正式项目,1,四川保盛建设集团有限公司,5960001,劳务工程,1,联营,,,,0,420,ed36b5e2fa6a4a8fa5e254c693e7f787,,,,109584,16982985616010000,,,,,,0,,,2524,artifacts/migration/project_v4_200_write_result.json,project::855160338f1e45cfbc0d0c34ed169a79,create_if_missing
8565db0386b842f0932560eb0780e129,17512493770910000,智慧之心项目5#泡沫混凝土工程,,,1,四川保盛建设集团有限公司,390001,房建工程,1,联营,,,,1,,b9c9bbf42a8e1b61b88e81b0bb91d56c,,,,215568,17513644187790000,,,,,0,0,,,2525,artifacts/migration/project_v4_200_write_result.json,project::8565db0386b842f0932560eb0780e129,create_if_missing
85866c001d2e4b029b09516966968acc,10268,中江县2016年抗旱应急水源工程,,正式项目,141,四川保盛建设集团有限公司,3310001,水利工程,1,联营,,,,0,121,36c395249d0c4127bc89deea71a69f50,,,,109839,16982986245220001,,,,,,0,,,2526,artifacts/migration/project_v4_200_write_result.json,project::85866c001d2e4b029b09516966968acc,create_if_missing
85a310ee93c644e7afb8d61dade74000,10512,大英县城西片区棚户区改造城中村项目（三期）一标段建设项目、郪江北安置房建设项目、盐华小学校建设EPC项目,,正式项目,1,四川保盛建设集团有限公司,460001,专业分包,1,联营,,,,0,321,46852f694a154974ae91c80023a0eb06,,,,109674,16982985732890001,,,,,,0,,,2527,artifacts/migration/project_v4_200_write_result.json,project::85a310ee93c644e7afb8d61dade74000,create_if_missing
85a4017a9c604e0391500307328339fb,17375277426740000,成绵TJ4项目部驻地房屋恢复装修工程,,,1,四川保盛建设集团有限公司,420001,装修装饰,0,联营,,,,0,,6222e3e1e76dd694afa6e6608654f31b,,,,198587,17376221882680001,,,,,0,0,,,2528,artifacts/migration/project_v4_200_write_result.json,project::85a4017a9c604e0391500307328339fb,create_if_missing
876f32f8b96d4bb192f628a4cb4d0b49,10267,征拆服务中心办公用房装修工程,征拆中心装修,正式项目,141,四川保盛建设集团有限公司,9430001,装饰装修,1,联营,,,,0,120,f8eed8ee8c3f4dcdbe2b986c6bc81c77,,,,109840,16982986246470000,,,,,,0,,,2529,artifacts/migration/project_v4_200_write_result.json,project::876f32f8b96d4bb192f628a4cb4d0b49,create_if_missing
87f7752054484eb9988c3714e39102ad,10838,三星堆旅游环线工业游基地基础设施改造项目（一期）设计施工总承包项目,,正式项目,1,四川保盛建设集团有限公司,400001,市政工程,0,自营,,,,0,643,448a9fed9add44c8a3e5f5fed02f6e48,,,,109401,16982984801960001,,,,,,0,,,2530,artifacts/migration/project_v4_200_write_result.json,project::87f7752054484eb9988c3714e39102ad,create_if_missing
88dc03d2639144e2a513a82c2ebec878,17434011394660000,成都市青羊区文庙后街雨水管网管道清淤及更换维修改造工程,,,1,四川保盛建设集团有限公司,400001,市政工程,1,联营,,,,1,,15c9be5cf2d65134d721f6ee86b4ceab,,,,202060,17441713724340000,,,,,0,0,,,2531,artifacts/migration/project_v4_200_write_result.json,project::88dc03d2639144e2a513a82c2ebec878,create_if_missing
88e26d8ae253462cbcfc30e462f2da7f,10309,广汉金鱼镇凉水村管网延伸工程,,正式项目,141,四川保盛建设集团有限公司,400001,市政,1,联营,,,,0,153,1b0ff33a795a4d8fbf6be608b7c939a5,,,,109802,16982986198970000,,,,,,0,,,2532,artifacts/migration/project_v4_200_write_result.json,project::88e26d8ae253462cbcfc30e462f2da7f,create_if_missing
890be7b5d630451fa7183f49d5d7b7e2,10719,四川省烟草公司内江市公司土建、安装、装饰施工供应商采购项目,,正式项目,1,四川保盛建设集团有限公司,9920001,房建工程,1,自营,,,,0,524,da6b88b14cf74ec38f807dbe82d85ef7,,,,109500,16982984926330000,,,,,,0,,,2533,artifacts/migration/project_v4_200_write_result.json,project::890be7b5d630451fa7183f49d5d7b7e2,create_if_missing
8929f6ba520a4e24813d0adb7e6479e7,10751,绵阳高新医院（肺病医院）建设项目之办公室装饰装修分包合同,,正式项目,1,四川保盛建设集团有限公司,420001,装修装饰,1,联营,,,,0,556,ff923e16b5834486bf982f1e0e57189c,,,,109473,16982984892580000,,,,,,0,,,2534,artifacts/migration/project_v4_200_write_result.json,project::8929f6ba520a4e24813d0adb7e6479e7,create_if_missing
896c436fa83944339095020270c16178,10418,旌南小区消防蓄水池防水防漏维修工程施工合同,,正式项目,1,四川保盛建设集团有限公司,390001,房建,1,联营,,,,0,226,772f6ce03e724965aa824e09c2821566,,,,109741,16982985818040000,,,,,,0,,,2535,artifacts/migration/project_v4_200_write_result.json,project::896c436fa83944339095020270c16178,create_if_missing
89839027a8fe4876a6f7edd4a103ec2e,10567,北温泉街道状元府第照度提升工程,,正式项目,1,四川保盛建设集团有限公司,3210001,市政工程,1,联营,,,,0,375,5b45b57877e143309eeaa7f5a927990f,,,,109626,16982985669760000,,,,,,0,,,2536,artifacts/migration/project_v4_200_write_result.json,project::89839027a8fe4876a6f7edd4a103ec2e,create_if_missing
8a17b9ff95fc42b696dc7c91938904dc,17189525428120000,绵阳市公安局高新技术产业开发区分局磨家派出所改造工程,,,571,保盛绵阳分公司,420001,装修装饰,0,联营,,,,0,,c6feb510203e5a9581212bcf14aa97c4,,,,169133,17189525511720000,,,,,,0,,,2537,artifacts/migration/project_v4_200_write_result.json,project::8a17b9ff95fc42b696dc7c91938904dc,create_if_missing
8a37f6f69a15444d97084d605610d841,17622278759320000,长虹技佳重庆分公司彩钢棚搭建项目,,,570,保盛重庆分公司,460001,专业分包,1,联营,,,,1,,fc30f908da0a1cfce8f6f8c8c48f18b8,,,,237160,17630030834320000,,,,,0,0,,,2538,artifacts/migration/project_v4_200_write_result.json,project::8a37f6f69a15444d97084d605610d841,create_if_missing
8a57f2823a644db09f6c915d4942f9d5,10548,泰安综合楼屋面改造工程,,正式项目,1,四川保盛建设集团有限公司,5960001,劳务工程,1,联营,,,,0,356,4f379da958b24233b2f067897d823b6d,,,,109643,16982985691640001,,,,,,0,,,2539,artifacts/migration/project_v4_200_write_result.json,project::8a57f2823a644db09f6c915d4942f9d5,create_if_missing
8a72b33293404bebab3141c623e6ecca,17337070855050000,濛阳河路（泰山路-蓥华山路）市政道路工程劳务分包,,,1,四川保盛建设集团有限公司,450001,劳务工程,0,联营,,,,0,,9355521ec7865cd3af36446817e7ce48,,,,190049,17339744902400000,,,,,,0,,,2540,artifacts/migration/project_v4_200_write_result.json,project::8a72b33293404bebab3141c623e6ecca,create_if_missing
8ab29cb255744a2d8b8369c642ee6fe6,10340,常宜高速公路CY-CZ1标梁场生产区建设项目,,正式项目,141,四川保盛建设集团有限公司,3220001,公路交通,1,联营,,,,0,179,ffbae72769854683ae3ee23bd0e25608,,,,109778,16982986168660000,,,,,,0,,,2541,artifacts/migration/project_v4_200_write_result.json,project::8ab29cb255744a2d8b8369c642ee6fe6,create_if_missing
8ad18cbf8fa3437e896a05658738a32e,17752013259460000,四川致远锂业有限公司氯化锂车间地基加固工程,,,1,四川保盛建设集团有限公司,390001,房建工程,1,联营,,,,1,,47df8a3ca6293f2bf0cc21b2dd08a572,,,,,,,,,,0,0,,,2542,artifacts/migration/project_v4_200_write_result.json,project::8ad18cbf8fa3437e896a05658738a32e,create_if_missing
8b32e4c1d62849e59c6a9596571b5dcd,10503,中国移动四川公司天府新区分公司2020-2022年渠道维修采购项目,,正式项目,1,四川保盛建设集团有限公司,420001,装修装饰,1,联营,,,,0,312,ef91fd0f06a44cdda57237a51ad9015a,,,,109683,16982985744290001,,,,,,0,,,2543,artifacts/migration/project_v4_200_write_result.json,project::8b32e4c1d62849e59c6a9596571b5dcd,create_if_missing
8b702fa4ccca4b3b98261a07cbde8ae7,17411408935900000,新华水库放水闸阀整治工程,,,570,保盛重庆分公司,440001,水利工程,0,联营,,,,1,,c339e963fce6b3814c8165caefb8aef2,,,,201727,17427171552160000,,,,,0,0,,,2544,artifacts/migration/project_v4_200_write_result.json,project::8b702fa4ccca4b3b98261a07cbde8ae7,create_if_missing
8c344596cdd444249482d76da3b86016,17738834966620000,渭河路邻里中心2-2-1、2-2-2铺位装修,,,1,四川保盛建设集团有限公司,400001,市政工程,1,联营,,,,1,,24d98064711eb89420198b2a7ee4576c,,,,263663,17744874633020000,,,,,0,0,,,2545,artifacts/migration/project_v4_200_write_result.json,project::8c344596cdd444249482d76da3b86016,create_if_missing
8c4d70aba64643968392105d93c77f4b,17669958196210000,重庆2025年度零星维修服务项目,,,570,保盛重庆分公司,450001,劳务工程,1,联营,,,,1,,d01b169b7c926cb91e77736daffb0738,,,,239736,17670614295430000,,,,,0,0,,,2546,artifacts/migration/project_v4_200_write_result.json,project::8c4d70aba64643968392105d93c77f4b,create_if_missing
8c9c5aa21f3a444caad16458f3100d00,17005347635910000,新疆维吾尔自治区喀什地区大数据局电力机房维修维护项目,,,565,保盛新疆分公司,10890001,电力工程,0,联营,,,,0,,a7349549774a78a8b4cd537b8fb52d32,,,,115134,17018337594970000,,,,,,0,,,2547,artifacts/migration/project_v4_200_write_result.json,project::8c9c5aa21f3a444caad16458f3100d00,create_if_missing
8d6e8dafbdb44480b46396d6e058b208,10525,张家河洪安镇三村村10组和大同村11组护坡整治工程,,正式项目,1,四川保盛建设集团有限公司,3210001,市政工程,1,联营,,,,0,334,ad71b455ccf84ef68f80e50018bb4768,,,,109663,16982985719450001,,,,,,0,,,2548,artifacts/migration/project_v4_200_write_result.json,project::8d6e8dafbdb44480b46396d6e058b208,create_if_missing
8dff413b6fb14d6387ccbf6904b861fc,17017599753380000,违法建（构）筑物拆除工程,,,1,四川保盛建设集团有限公司,400001,市政工程,1,联营,,,,0,,b19af0e1d161538b4a0cc6ddfc74245b,,,,,,,,,,,1,,,2549,artifacts/migration/project_v4_200_write_result.json,project::8dff413b6fb14d6387ccbf6904b861fc,create_if_missing
8e1e8ffb0e244123a5f5b269a540fb17,10531,珠峰文化旅游创意产业园区基础设施建设项目一期工程第一标段、二标段,,正式项目,1,四川保盛建设集团有限公司,3210001,市政工程,1,联营,,,,0,340,bd353e0795cc40a08b11eeaebad041af,,,,109657,16982985712420001,,,,,,0,,,2550,artifacts/migration/project_v4_200_write_result.json,project::8e1e8ffb0e244123a5f5b269a540fb17,create_if_missing
8eab805030f6469fb6138c53b388ad26,10862,德阳市旌阳区涪江路小学校校舍维修工程,,正式项目,1,四川保盛建设集团有限公司,390001,房建工程,0,联营,,,,0,667,69a99137a7ff48a7a2472712e09fd3ba,,,,109378,16982984773520001,,,,,,0,,,2551,artifacts/migration/project_v4_200_write_result.json,project::8eab805030f6469fb6138c53b388ad26,create_if_missing
8ef8a9d9c4884fca98f054365e1789ba,10748,德阳市罗江区救助管理站新建救助接待大厅新项目,,正式项目,1,四川保盛建设集团有限公司,9920001,房建工程,1,联营,,,,0,553,7a24e3cac14740fdb167160720c4ee85,,,,109475,16982984895080001,,,,,,0,,,2552,artifacts/migration/project_v4_200_write_result.json,project::8ef8a9d9c4884fca98f054365e1789ba,create_if_missing
8f5413ca3b9648668a00f54f9fee5b5b,10764,蓬莱镇城乡一体化建设项目四标段项目模板脚手架专业分包,,正式项目,1,四川保盛建设集团有限公司,460001,专业分包,1,联营,,,,0,569,f5c1b692e5af4c5f9246c15bad77e591,,,,109461,16982984877740001,,,,,,0,,,2553,artifacts/migration/project_v4_200_write_result.json,project::8f5413ca3b9648668a00f54f9fee5b5b,create_if_missing
8f874aff67254dde80a7b2a2c63ba91e,10621,800MM冷却区整改,,正式项目,1,四川保盛建设集团有限公司,5960001,劳务工程,1,联营,,,,0,429,dfa159429d2043eda9ea8cc0802b674d,,,,109576,16982985606010000,,,,,,0,,,2554,artifacts/migration/project_v4_200_write_result.json,project::8f874aff67254dde80a7b2a2c63ba91e,create_if_missing
8fdbef4293604b95a0e2d7a44d5a8b80,10865,40万吨高强包装纸扩建项目余土/渣土外运专业分包工程,,正式项目,1,四川保盛建设集团有限公司,460001,专业分包,0,联营,,,,0,670,8b48f23a87a34cd48f861595e93369ca,,,,109375,16982984769620001,,,,,,0,,,2555,artifacts/migration/project_v4_200_write_result.json,project::8fdbef4293604b95a0e2d7a44d5a8b80,create_if_missing
90199c09b08c49fabf8a8d70e620b9f1,10342,易初明通公司拉萨分公司装修及厂区改造项目,,正式项目,141,四川保盛建设集团有限公司,420001,装修装饰,1,联营,,,,0,181,dd7313ba330349cf80ccf85e51e2fdb6,,,,109776,16982986166160000,,,,,,0,,,2556,artifacts/migration/project_v4_200_write_result.json,project::90199c09b08c49fabf8a8d70e620b9f1,create_if_missing
90e7b8156a46435ba1b1c39b30479fd0,17582679427010000,德阳市罗江区乡村水务供水建设项目钢筋、模板、混凝土、管道及阀门安装劳务分包二标段,,,1,四川保盛建设集团有限公司,450001,劳务工程,1,联营,,,,1,,cdab0d3ea7e3d4a9189512b888a6f0b5,,,,236099,17612866667460000,,,,,0,0,,,2557,artifacts/migration/project_v4_200_write_result.json,project::90e7b8156a46435ba1b1c39b30479fd0,create_if_missing
910ed968bceb422f9ce302e2799da9b8,17060018344340000,西藏方向军事设施建设项目施工总承包合同90项目工程工序劳务作业,,,567,保盛西藏分公司,390001,房建工程,1,联营,,,,0,,751d99e5d070bc5278dfffa8c4ce1466,,,,139653,17065045389810000,,,,,,0,,,2115,artifacts/migration/project_create_only_write_result_v1.json,project::910ed968bceb422f9ce302e2799da9b8,create_if_missing
918683f439b8487cadb404658ab90785,17586762628880000,中国移动四川公司市州分公司2025年—2028年管理用房及生产枢纽楼公共区域零星维修项目的标包7 泸州,,,1,四川保盛建设集团有限公司,420001,装修装饰,1,联营,,,,1,,dfa25cb4ec909bd3f617082c227d86c0,,,,238994,17659359777320000,,,,,0,0,,,2558,artifacts/migration/project_v4_200_write_result.json,project::918683f439b8487cadb404658ab90785,create_if_missing
92308c59fc714d39a2d5cc45e483c1f0,10437,铜梁区太平镇团碾村十七组（CU69）公路工程,,正式项目,1,四川保盛建设集团有限公司,3220001,公路交通,1,联营,,,,0,245,980f2c7767824c0ebd267943106a34c6,,,,109728,16982985801170001,,,,,,0,,,2559,artifacts/migration/project_v4_200_write_result.json,project::92308c59fc714d39a2d5cc45e483c1f0,create_if_missing
93cc6b74baa344f3bc26a971682f88bb,10352,德阳市市区背街小巷风貌整治工程（施工二标段）,,正式项目,141,四川保盛建设集团有限公司,390001,房建,1,联营,,,,0,185,c80e66640f5e4f4fb1650616602e9ecc,,,,109767,16982986155220001,,,,,,0,,,2560,artifacts/migration/project_v4_200_write_result.json,project::93cc6b74baa344f3bc26a971682f88bb,create_if_missing
93eb0c58a37649418efd2b28f0757c80,10589,长安汽车全球培训中心改造工程施工服务,,正式项目,1,四川保盛建设集团有限公司,9430001,装饰装修,1,联营,,,,0,397,159e966ac14349d2afea47370b0a841f,,,,109606,16982985645390001,,,,,,0,,,2561,artifacts/migration/project_v4_200_write_result.json,project::93eb0c58a37649418efd2b28f0757c80,create_if_missing
93f06cd7b4224d759b02bd71317c00d9,17495460567870000,2025年中石化西南石油工程公司钻前辅助工程劳务项目（1-8标段）,,,1,四川保盛建设集团有限公司,450001,劳务工程,1,联营,,,,1,,53731274d25f5b9645a1f8992f1ea249,,,,214441,17495462248500000,,,,,0,0,,,2562,artifacts/migration/project_v4_200_write_result.json,project::93f06cd7b4224d759b02bd71317c00d9,create_if_missing
94c6a77e5b8e4eaea55e16a4ee4bb604,17723261323660000,峨边彝族自治县人工智能实践基地建设项目,,,1,四川保盛建设集团有限公司,390001,房建工程,1,联营,,,,1,,cb7484bf7e2bbe0f6346516aac6ed8bc,,,,261150,17723318703030000,,,,,0,0,,,2563,artifacts/migration/project_v4_200_write_result.json,project::94c6a77e5b8e4eaea55e16a4ee4bb604,create_if_missing
94e3c6b241b94290aee703a35bacf5cd,10741,荣昌区仁义中学校舍建设项目,,正式项目,1,四川保盛建设集团有限公司,9920001,房建工程,1,联营,,,,0,546,31d42c8fdb88451887db65296ea73ac9,,,,109482,16982984903830000,,,,,,0,,,2564,artifacts/migration/project_v4_200_write_result.json,project::94e3c6b241b94290aee703a35bacf5cd,create_if_missing
94e5c244917144bdbfcbe8bb2e1d45ec,16947499087680000,伽师县工业园区空气源供热建设项目（二次）,,正式项目,565,保盛新疆分公司,390001,房建工程,0,联营,,,,0,,27b085208561ad144f8e775d952aa97c,,,,109366,16982984759150001,,,,,,0,,,2565,artifacts/migration/project_v4_200_write_result.json,project::94e5c244917144bdbfcbe8bb2e1d45ec,create_if_missing
95046cba907f454e912ac49de532fcc7,10573,德阳校区日常维修服务,,正式项目,1,四川保盛建设集团有限公司,420001,装修装饰,0,联营,,,,0,381,87e0e627121945e58b4b5acff61b4178,,,,109620,16982985662100001,,,,,,0,,,2566,artifacts/migration/project_v4_200_write_result.json,project::95046cba907f454e912ac49de532fcc7,create_if_missing
952e810223ff4a18aac271de72d232af,17283722025750000,国网新疆喀什岳普湖县供电公司城区供电所项目,,,565,保盛新疆分公司,10890001,电力工程,0,联营,,,,0,,6df0ce8f345624bd716f6b1a6f5565e3,,,,181030,17286088293400000,,,,,,0,,,2567,artifacts/migration/project_v4_200_write_result.json,project::952e810223ff4a18aac271de72d232af,create_if_missing
