map_id,material_key,legacy_material_id,material_name,spec_model,uom_text,company_id,company_name,mapping_state,coverage_state,amount_total,line_rows,header_rows,proposed_action,target_catalog_id,target_catalog_name,apply_status
1188,f015ce3f91f14e03a9525a87b40291b7|金桂兰水泥|32.5R袋装|吨,f015ce3f91f14e03a9525a87b40291b7,金桂兰水泥,32.5R袋装,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1980.0,1,1,create_catalog,6841202,金桂兰水泥,linked_existing_by_business_key
1189,93b3826d01284754a194afc659d610ae|树围|900*450*25|块,93b3826d01284754a194afc659d610ae,树围,900*450*25,块,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1976.0,1,1,create_catalog,6841675,树围,created_catalog
1190,92d9f7daa33f49d08940bcdab5fab265|标识桩||个,92d9f7daa33f49d08940bcdab5fab265,标识桩,,个,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1950.0,1,1,create_catalog,6841676,标识桩,created_catalog
1191,af7be48ec127412dbfc59c91d94bbad3|螺纹钢|6.5|吨,af7be48ec127412dbfc59c91d94bbad3,螺纹钢,6.5,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1944.0,1,1,create_catalog,6841677,螺纹钢,created_catalog
1192,ec378bae14544d619a33039e772e286e|过氯乙烯清漆||kg,ec378bae14544d619a33039e772e286e,过氯乙烯清漆,,kg,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1936.0,1,1,create_catalog,6841678,过氯乙烯清漆,created_catalog
1193,606f3c18fed2417db422004dad311efb|花岗石|芝麻黑荔枝面盲点砖300*300*50|平方米,606f3c18fed2417db422004dad311efb,花岗石,芝麻黑荔枝面盲点砖300*300*50,平方米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1935.36,1,1,create_catalog,6841679,花岗石,created_catalog
1194,f53ee7b7d55c43f38f067d8b47ee7ee2|乳胶漆面漆||kg,f53ee7b7d55c43f38f067d8b47ee7ee2,乳胶漆面漆,,kg,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1920.0,1,1,create_catalog,6841680,乳胶漆面漆,created_catalog
1195,39bf02ff948f4d66b37685e0f2170a4c|不锈钢配件||,39bf02ff948f4d66b37685e0f2170a4c,不锈钢配件,,,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1919.1,1,1,create_catalog,6841681,不锈钢配件,created_catalog
1196,f77695cd54b047849963db5519e2c1ef|镀锌方管|40*40|支,f77695cd54b047849963db5519e2c1ef,镀锌方管,40*40,支,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1888.0,1,1,create_catalog,6841682,镀锌方管,created_catalog
1197,4780630207b146f69ba521ade0daf1ec|直通井座|OD450*ID300|个,4780630207b146f69ba521ade0daf1ec,直通井座,OD450*ID300,个,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1886.0,1,1,create_catalog,6841683,直通井座,created_catalog
1198,2c5ef18373d741a38e7ce343bf5b44c1|花岗石*芝麻黑光面四方花台立面|600*480*20|平方米,2c5ef18373d741a38e7ce343bf5b44c1,花岗石*芝麻黑光面四方花台立面,600*480*20,平方米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1875.46,1,1,create_catalog,6841684,花岗石*芝麻黑光面四方花台立面,created_catalog
1199,802fa6e283094955aa0a56876aac0d2e|盘螺HRB400E|6|,802fa6e283094955aa0a56876aac0d2e,盘螺HRB400E,6,,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1863.0,1,1,create_catalog,6841685,盘螺HRB400E,created_catalog
1200,d942905a177546e6ac03391601bc68bb|文化办公用设备*碎纸机|得力9904碎纸机(黑)|台,d942905a177546e6ac03391601bc68bb,文化办公用设备*碎纸机,得力9904碎纸机(黑),台,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1846.0,2,2,create_catalog,6841686,文化办公用设备*碎纸机,created_catalog
1201,84832f70c5bc452e94043ebc2ac83ad8|蓄电池|HX12-17|节,84832f70c5bc452e94043ebc2ac83ad8,蓄电池,HX12-17,节,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1842.75,1,1,create_catalog,6841687,蓄电池,created_catalog
1202,d710090f1fee400e82a7f0cb3e351332|马桶||套,d710090f1fee400e82a7f0cb3e351332,马桶,,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1820.0,1,1,create_catalog,6841688,马桶,created_catalog
1203,c3442f94d7b34036b13faaa995f8d2a7|月牙锁|Y06A/I-R铝合金SW20943|PCS,c3442f94d7b34036b13faaa995f8d2a7,月牙锁,Y06A/I-R铝合金SW20943,PCS,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1807.3,2,1,create_catalog,6841689,月牙锁,created_catalog
1204,bfcf696a802b4dd19603fe2db3865d10|单滑轮|GL11-G32K24J140K3|PCS,bfcf696a802b4dd19603fe2db3865d10,单滑轮,GL11-G32K24J140K3,PCS,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1804.8,2,1,create_catalog,6841690,单滑轮,created_catalog
1205,a7c7dd4973894793ab6109debac34185|自动排气阀|DN20（配套DN150)|只,a7c7dd4973894793ab6109debac34185,自动排气阀,DN20（配套DN150),只,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1800.0,1,1,create_catalog,6841691,自动排气阀,created_catalog
1206,4b7930801e7d45ecb83dfb8d76df38ab|花岗石*芝麻黑光面圆形坐凳|200*480*20|平方米,4b7930801e7d45ecb83dfb8d76df38ab,花岗石*芝麻黑光面圆形坐凳,200*480*20,平方米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1790.21,1,1,create_catalog,6841692,花岗石*芝麻黑光面圆形坐凳,created_catalog
1207,fe47b538742b421db29d92c7e5c18b48|盘元|HPB300 8|吨,fe47b538742b421db29d92c7e5c18b48,盘元,HPB300 8,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1787.8,1,1,create_catalog,6841693,盘元,created_catalog
1208,82239d52ddce4d17b03979cc018a8744|ZR-RVS|2*1.5|圈,82239d52ddce4d17b03979cc018a8744,ZR-RVS,2*1.5,圈,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1762.39,1,1,create_catalog,6841694,ZR-RVS,created_catalog
1209,4807e2e482634067a71908c5546f7b1c|无线会议主席机锂电池|HD1000-1C|只,4807e2e482634067a71908c5546f7b1c,无线会议主席机锂电池,HD1000-1C,只,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1762.0,1,1,create_catalog,6841695,无线会议主席机锂电池,created_catalog
1210,391ce29c17e44f31a79d18bd442562ad|无线会议主席机锂电池|HD1000-1C|只,391ce29c17e44f31a79d18bd442562ad,无线会议主席机锂电池,HD1000-1C,只,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1762.0,1,1,create_catalog,6841695,无线会议主席机锂电池,linked_existing_by_business_key
1211,129c1cc742c14f6bbf4a4c98b6840875|无线话筒主席单元|HD1000-1C|套,129c1cc742c14f6bbf4a4c98b6840875,无线话筒主席单元,HD1000-1C,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1762.0,1,1,create_catalog,6841696,无线话筒主席单元,created_catalog
1212,1a3994646ac54f2187139dc9c637e920|值班室椅子|标准|个,1a3994646ac54f2187139dc9c637e920,值班室椅子,标准,个,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1760.0,1,1,create_catalog,6841697,值班室椅子,created_catalog
1213,6a1b61af9c7b46b6958e668d82a7abfb|喷雾泵|3kw|台,6a1b61af9c7b46b6958e668d82a7abfb,喷雾泵,3kw,台,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1750.0,1,1,create_catalog,6841698,喷雾泵,created_catalog
1214,06124f4db82244d0ac1ec4f8e9e89b2a|电线电缆|YJV5*6|米,06124f4db82244d0ac1ec4f8e9e89b2a,电线电缆,YJV5*6,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1748.0,1,1,create_catalog,6841699,电线电缆,created_catalog
1215,cd26302b02eb425d8d39eec3373f472c|螺纹钢|16|吨,cd26302b02eb425d8d39eec3373f472c,螺纹钢,16,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1746.0,1,1,create_catalog,6841700,螺纹钢,created_catalog
1216,c2f0546ce0ba4cad8ea9bc2049dc1003|PVC排水管|DN160*3.2mm*4m|根,c2f0546ce0ba4cad8ea9bc2049dc1003,PVC排水管,DN160*3.2mm*4m,根,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1740.0,1,1,create_catalog,6841701,PVC排水管,created_catalog
1217,bc06c959d242421ca69441da49ea4207|止回阀|DN150|只,bc06c959d242421ca69441da49ea4207,止回阀,DN150,只,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1720.0,1,1,create_catalog,6841702,止回阀,created_catalog
1218,8e10b1ce854f4c4ea256bfec3e67bb24|PPR弯头|25*90°|只,8e10b1ce854f4c4ea256bfec3e67bb24,PPR弯头,25*90°,只,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1716.0,1,1,create_catalog,6841703,PPR弯头,created_catalog
1219,49095f67c44448f18fa88f764cbc8215|醇酸稀释剂||kg,49095f67c44448f18fa88f764cbc8215,醇酸稀释剂,,kg,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1716.0,1,1,create_catalog,6841704,醇酸稀释剂,created_catalog
1220,5de954de9dc543c39c2b82055a2c319b|钢管|DN100|米,5de954de9dc543c39c2b82055a2c319b,钢管,DN100,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1710.0,1,1,create_catalog,6841705,钢管,created_catalog
1221,e677ac6ae3144401899c81fe2e0b9a0f|螺纹钢|6|吨,e677ac6ae3144401899c81fe2e0b9a0f,螺纹钢,6,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1706.1,1,1,create_catalog,6841706,螺纹钢,created_catalog
1222,728c4be1d5fd469e90796c55604895d3|地插|平推地插|个,728c4be1d5fd469e90796c55604895d3,地插,平推地插,个,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1704.0,1,1,create_catalog,6841707,地插,created_catalog
1223,8fdb42dc049a4477801b877e150ff590|镀锌管|150*100*4|米,8fdb42dc049a4477801b877e150ff590,镀锌管,150*100*4,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1704.0,1,1,create_catalog,6841708,镀锌管,created_catalog
1224,452cb9f3f7d34869a2ebe54ffadbfdce|干混砌筑砂浆|M15|t,452cb9f3f7d34869a2ebe54ffadbfdce,干混砌筑砂浆,M15,t,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1700.66,1,1,create_catalog,6841709,干混砌筑砂浆,created_catalog
1225,f2f18707dd9642a2add6523a77c44aff|高分子井盖|700*700*80|套,f2f18707dd9642a2add6523a77c44aff,高分子井盖,700*700*80,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1700.0,1,1,create_catalog,6841710,高分子井盖,created_catalog
1226,a1b4ab02be1c41218268515bdca25743|值班室长桌|2400*600|张,a1b4ab02be1c41218268515bdca25743,值班室长桌,2400*600,张,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1698.0,1,1,create_catalog,6841711,值班室长桌,created_catalog
1227,509bee5521b44e3d9c424eab59b4e904|负责人办公椅|标准|张,509bee5521b44e3d9c424eab59b4e904,负责人办公椅,标准,张,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1698.0,1,1,create_catalog,6841712,负责人办公椅,created_catalog
1228,ada2009dc3794ea6ac6aff5f8ce1e44c|负责人沙发|三人位|个,ada2009dc3794ea6ac6aff5f8ce1e44c,负责人沙发,三人位,个,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1698.0,1,1,create_catalog,6841713,负责人沙发,created_catalog
1229,67afe1e9d7be465fbcd9a2d22e0af9e6|业务室办公椅|标准|张,67afe1e9d7be465fbcd9a2d22e0af9e6,业务室办公椅,标准,张,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1680.0,1,1,create_catalog,6841714,业务室办公椅,created_catalog
1230,e52204ffeb4e46b3afaf020deb8b3ecd|灭火器箱|2*2|个,e52204ffeb4e46b3afaf020deb8b3ecd,灭火器箱,2*2,个,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1664.0,1,1,create_catalog,6841715,灭火器箱,created_catalog
1231,937c052fdd214517a8cee99792ead85c|螺纹钢|12|,937c052fdd214517a8cee99792ead85c,螺纹钢,12,,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1653.96,1,1,create_catalog,6840770,螺纹钢,linked_existing_by_business_key
1232,d6dd0c40e43d47cfaa98d1659abb4562|球墨铸铁井盖|Ф900|套,d6dd0c40e43d47cfaa98d1659abb4562,球墨铸铁井盖,Ф900,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1644.0,1,1,create_catalog,6841716,球墨铸铁井盖,created_catalog
1233,650669096ac14a9daf7aca969ebc0521|花岗石*芝麻黑光面圆形坐凳|600*440*20|平方米,650669096ac14a9daf7aca969ebc0521,花岗石*芝麻黑光面圆形坐凳,600*440*20,平方米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1641.02,1,1,create_catalog,6841717,花岗石*芝麻黑光面圆形坐凳,created_catalog
1234,f0d6f29a0054441980b31f588b65c162|警示柱|H1|根,f0d6f29a0054441980b31f588b65c162,警示柱,H1,根,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1640.0,1,1,create_catalog,6841718,警示柱,created_catalog
1235,890062609c734383bc4e3030e8e59111|直通井座|OD700*ID600|个,890062609c734383bc4e3030e8e59111,直通井座,OD700*ID600,个,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1633.72,1,1,create_catalog,6841719,直通井座,created_catalog
1236,198c235a48d04e9c9f5276cbcea18113|印度红光面||㎡,198c235a48d04e9c9f5276cbcea18113,印度红光面,,㎡,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1630.0,1,1,create_catalog,6840880,印度红光面,linked_existing_by_business_key
1237,3b3104c21d414c718a2c0874b787cbe1|混泥土滤管|Φ300|m,3b3104c21d414c718a2c0874b787cbe1,混泥土滤管,Φ300,m,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1626.85,1,1,create_catalog,6841720,混泥土滤管,created_catalog
1238,ee43bef553ed4fb581796e770f1cb048|专用稀释剂|26L|桶,ee43bef553ed4fb581796e770f1cb048,专用稀释剂,26L,桶,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1626.0,1,1,create_catalog,6841721,专用稀释剂,created_catalog
1239,d42bda66a2ac48179c2ee1b00e0690ed|声光控吸顶灯|12w|个,d42bda66a2ac48179c2ee1b00e0690ed,声光控吸顶灯,12w,个,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1624.0,1,1,create_catalog,6841722,声光控吸顶灯,created_catalog
1240,7518c9d018a54dc586613bfa2cc73bac|路沿石|200*300*150|米,7518c9d018a54dc586613bfa2cc73bac,路沿石,200*300*150,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1620.0,1,1,create_catalog,6841723,路沿石,created_catalog
1241,fb97874c49644fb5b99d4f4cbc4c4cf4|闸阀(铜)|DN20|个,fb97874c49644fb5b99d4f4cbc4c4cf4,闸阀(铜),DN20,个,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1600.0,1,1,create_catalog,6841724,闸阀(铜),created_catalog
1242,d075e14a7c4d4038ba5eeb202505b40d|限速标志||块,d075e14a7c4d4038ba5eeb202505b40d,限速标志,,块,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1600.0,1,1,create_catalog,6841725,限速标志,created_catalog
1243,c1630002d0b4476fbd08907164c2e24a|配电箱|AL01、AL02|台,c1630002d0b4476fbd08907164c2e24a,配电箱,AL01、AL02,台,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1599.98,1,1,create_catalog,6841726,配电箱,created_catalog
1244,5732ed26d8384d1d8564497ba5028ab1|钢质防盗门|M1521|M2,5732ed26d8384d1d8564497ba5028ab1,钢质防盗门,M1521,M2,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1593.9,1,1,create_catalog,6841727,钢质防盗门,created_catalog
1245,9998ee96ab8e441fb5f1fc7dd0184330|减压阀(铜)|DN20|个,9998ee96ab8e441fb5f1fc7dd0184330,减压阀(铜),DN20,个,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1592.0,1,1,create_catalog,6841728,减压阀(铜),created_catalog
1246,681065cf9ed94b7598169d80fab3c1f6|球磨铸铁井盖井座|φ700E600级|套,681065cf9ed94b7598169d80fab3c1f6,球磨铸铁井盖井座,φ700E600级,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1584.96,1,1,create_catalog,6841729,球磨铸铁井盖井座,created_catalog
1247,8af5ec194c3c40969774cf3fcd9c09f4|碳素波纹管|￠100|米,8af5ec194c3c40969774cf3fcd9c09f4,碳素波纹管,￠100,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1581.0,1,1,create_catalog,6841730,碳素波纹管,created_catalog
1248,6bc72b0f5f6549dea0470f8b748b9ee3|执手|MQ03-R-G8|PCS,6bc72b0f5f6549dea0470f8b748b9ee3,执手,MQ03-R-G8,PCS,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1575.0,1,1,create_catalog,6841731,执手,created_catalog
1249,107e9dd8ba6344718acf887c18285e65|可曲挠橡胶接头|DN25|个,107e9dd8ba6344718acf887c18285e65,可曲挠橡胶接头,DN25,个,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1547.0,1,1,create_catalog,6841732,可曲挠橡胶接头,created_catalog
1250,d5bea6a5134d466cacc1ac8171ad4928|螺纹钢|14|吨,d5bea6a5134d466cacc1ac8171ad4928,螺纹钢,14,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1540.0,1,1,create_catalog,6841733,螺纹钢,created_catalog
1251,6e864eb46c5b42a4a5e45c3fc0a63376|碳素波纹管|￠50|米,6e864eb46c5b42a4a5e45c3fc0a63376,碳素波纹管,￠50,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1530.0,2,2,create_catalog,6841734,碳素波纹管,created_catalog
1252,500d867a80af46ad8bcf54223878fff3|止回阀|DN200|只,500d867a80af46ad8bcf54223878fff3,止回阀,DN200,只,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1500.0,1,1,create_catalog,6841735,止回阀,created_catalog
1253,d8b22a683197402387785df967d1d99f|水泥混凝土排水管|Φ300*2000|米,d8b22a683197402387785df967d1d99f,水泥混凝土排水管,Φ300*2000,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1500.0,1,1,create_catalog,6841736,水泥混凝土排水管,created_catalog
1254,9c6461c303b0470ba78000094a042b23|透水砼增强剂||吨,9c6461c303b0470ba78000094a042b23,透水砼增强剂,,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1500.0,1,1,create_catalog,6841737,透水砼增强剂,created_catalog
1255,c6474350c5514d0586f02868daa71f70|闸阀|110|个,c6474350c5514d0586f02868daa71f70,闸阀,110,个,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1500.0,1,1,create_catalog,6841738,闸阀,created_catalog
1256,1371fac8e1e147f092dc7804ea048665|床|1.2米|张,1371fac8e1e147f092dc7804ea048665,床,1.2米,张,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1498.0,1,1,create_catalog,6841739,床,created_catalog
1257,3e2a3e24bce942778ea881208857d6e0|黑钛拉丝1.5||平方米,3e2a3e24bce942778ea881208857d6e0,黑钛拉丝1.5,,平方米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1497.5,1,1,create_catalog,6841740,黑钛拉丝1.5,created_catalog
1258,faa7b4efbe544438b76560cdf3b91846|盘圆HPB300|8|吨,faa7b4efbe544438b76560cdf3b91846,盘圆HPB300,8,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1474.6,1,1,create_catalog,6841741,盘圆HPB300,created_catalog
1259,4b5c3a3c45de4db5b505170e57197560|托架|M型*4.0|个,4b5c3a3c45de4db5b505170e57197560,托架,M型*4.0,个,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1470.0,1,1,create_catalog,6841742,托架,created_catalog
1260,1c960bf402184c74a932e6fdac608831|等电位端子盒安装||个,1c960bf402184c74a932e6fdac608831,等电位端子盒安装,,个,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1463.91,1,1,create_catalog,6841743,等电位端子盒安装,created_catalog
1261,3b2dce8b6dda4d0c88a7cd1640670db0|混泥土井管|Φ300|m,3b2dce8b6dda4d0c88a7cd1640670db0,混泥土井管,Φ300,m,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1462.37,1,1,create_catalog,6841744,混泥土井管,created_catalog
1262,7388c347c0da4f16aa7b5b3b1b2032b1|镀锌圆钢|12#|根,7388c347c0da4f16aa7b5b3b1b2032b1,镀锌圆钢,12#,根,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1450.0,1,1,create_catalog,6841745,镀锌圆钢,created_catalog
1263,1d20d318a4af41f88f5c34164c608ab1|PVC管|20|米,1d20d318a4af41f88f5c34164c608ab1,PVC管,20,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1440.0,1,1,create_catalog,6841746,PVC管,created_catalog
1264,8e4f75995aaa49b88edc6f06747e08ba|铜芯电缆线|4*1|圈,8e4f75995aaa49b88edc6f06747e08ba,铜芯电缆线,4*1,圈,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1440.0,1,1,create_catalog,6841747,铜芯电缆线,created_catalog
1265,fc716be854a943f6a8a9b56aa15a7a48|通体瓷砖|600*1200|片,fc716be854a943f6a8a9b56aa15a7a48,通体瓷砖,600*1200,片,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1430.0,1,1,create_catalog,6841748,通体瓷砖,created_catalog
1266,bc1de2ed619546e4b67a9b3c7feba7eb|钢筋连接套筒|25|个,bc1de2ed619546e4b67a9b3c7feba7eb,钢筋连接套筒,25,个,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1410.69,1,1,create_catalog,6841749,钢筋连接套筒,created_catalog
1267,fe1ea97a21e24eb686cba7fb2521f0c9|钢板|440*400*20|块,fe1ea97a21e24eb686cba7fb2521f0c9,钢板,440*400*20,块,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1400.0,1,1,create_catalog,6841750,钢板,created_catalog
1268,2c3e183ce56c4bb7836b1524e62c6875|高分子燃气井盖|700普型|套,2c3e183ce56c4bb7836b1524e62c6875,高分子燃气井盖,700普型,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1400.0,1,1,create_catalog,6841751,高分子燃气井盖,created_catalog
1269,719508e9c8e94c908abc7263160679bf|机柜|网络机柜|台,719508e9c8e94c908abc7263160679bf,机柜,网络机柜,台,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1399.0,1,1,create_catalog,6841752,机柜,created_catalog
1270,9ac77a8e2d174b75a1a99da238618917|网络机柜|1.2米|台,9ac77a8e2d174b75a1a99da238618917,网络机柜,1.2米,台,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1399.0,1,1,create_catalog,6841753,网络机柜,created_catalog
1271,d0084e5d2cb949b1893c52097c2a2ea7|网络机柜|1.2米|台,d0084e5d2cb949b1893c52097c2a2ea7,网络机柜,1.2米,台,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1399.0,1,1,create_catalog,6841753,网络机柜,linked_existing_by_business_key
1272,2151079a88f54b0f83c04535e6583573|UPVC-塑料管|110|米,2151079a88f54b0f83c04535e6583573,UPVC-塑料管,110,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1390.5,1,1,create_catalog,6841754,UPVC-塑料管,created_catalog
1273,80c0692df0344606bb54d7bd397b678d|Y型过滤器(铜)|DN25|个,80c0692df0344606bb54d7bd397b678d,Y型过滤器(铜),DN25,个,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1378.0,1,1,create_catalog,6841755,Y型过滤器(铜),created_catalog
1274,6cbe6dab060b4f16a9662b4855d49bad|标识牌|300*400mm|套,6cbe6dab060b4f16a9662b4855d49bad,标识牌,300*400mm,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1376.0,1,1,create_catalog,6841756,标识牌,created_catalog
1275,4ecb6cf2d89c4c0bbfbb5c7b27a7435d|热镀锌矩管|50*100|根,4ecb6cf2d89c4c0bbfbb5c7b27a7435d,热镀锌矩管,50*100,根,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1374.0,1,1,create_catalog,6841757,热镀锌矩管,created_catalog
1276,c00b0f1bc073444a9070ca1d103c3cf6|标志牌|2-△0.9+0.8*0.4|套,c00b0f1bc073444a9070ca1d103c3cf6,标志牌,2-△0.9+0.8*0.4,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1332.0,1,1,create_catalog,6841758,标志牌,created_catalog
1277,e9580c804ce54069b8a242b51ae99a10|地弹簧|HD407/14|PCS,e9580c804ce54069b8a242b51ae99a10,地弹簧,HD407/14,PCS,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1329.2,1,1,create_catalog,6841759,地弹簧,created_catalog
1278,ff6edc43983544718d9f1a089339acf5|不锈钢井盖|1200*400|套,ff6edc43983544718d9f1a089339acf5,不锈钢井盖,1200*400,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1312.0,1,1,create_catalog,6841760,不锈钢井盖,created_catalog
1279,43b44050f98e45d183c8dc03127e3176|执手|CZS308-R-L55|PCS,43b44050f98e45d183c8dc03127e3176,执手,CZS308-R-L55,PCS,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1309.8,1,1,create_catalog,6841761,执手,created_catalog
1280,3352216b46e34d44a15bd3367f39c0a0|PE弯头|110|个,3352216b46e34d44a15bd3367f39c0a0,PE弯头,110,个,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1300.0,1,1,create_catalog,6841762,PE弯头,created_catalog
1281,e52b141e4eb74eba823c1638b290217e|高分子井盖|1000*1000*40|套,e52b141e4eb74eba823c1638b290217e,高分子井盖,1000*1000*40,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1300.0,1,1,create_catalog,6841763,高分子井盖,created_catalog
1282,225560c9f71940d88d4d2483825ef869|扁钢|40*4|支,225560c9f71940d88d4d2483825ef869,扁钢,40*4,支,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1290.0,1,1,create_catalog,6841764,扁钢,created_catalog
1283,e33c7fe714ed438c9e1e73df3aaff056|警示牌|△700*2+o600|套,e33c7fe714ed438c9e1e73df3aaff056,警示牌,△700*2+o600,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1280.0,1,1,create_catalog,6841765,警示牌,created_catalog
1284,a61c711560814568bea7f63d91e8eb71|壁挂支架|HiviGM1(JSC123-STA)|只,a61c711560814568bea7f63d91e8eb71,壁挂支架,HiviGM1(JSC123-STA),只,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1278.0,1,1,create_catalog,6841766,壁挂支架,created_catalog
1285,d96b6d7a25584c4f92392be38a7a3171|商品混凝土|C10|m3,d96b6d7a25584c4f92392be38a7a3171,商品混凝土,C10,m3,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1266.54,1,1,create_catalog,6841767,商品混凝土,created_catalog
1286,12042072768b4291a2f3a14c6ec22c6b|柱帽|114*100|个,12042072768b4291a2f3a14c6ec22c6b,柱帽,114*100,个,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1260.0,1,1,create_catalog,6841768,柱帽,created_catalog
1287,30909|镀锌管|DN25|米,30909,镀锌管,DN25,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1254.0,1,1,create_catalog,6841769,镀锌管,created_catalog
1288,9bdb84d3812141aca7ef529289722a09|3寸筒灯|9W开孔100|个,9bdb84d3812141aca7ef529289722a09,3寸筒灯,9W开孔100,个,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1251.0,1,1,create_catalog,6841770,3寸筒灯,created_catalog
