external_id,name,company_type,is_company,vat,phone,email,legacy_partner_id,legacy_partner_source,legacy_partner_name,legacy_credit_code,legacy_tax_no,legacy_source_evidence,source_bucket,requested_partner_ref
legacy_partner_sc_DA6009D0F9174226AAE32CD7FC074150,德阳新城亿博房地产开发有限公司,company,1,,,,DA6009D0F9174226AAE32CD7FC074150,cooperat_company,德阳新城亿博房地产开发有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_DA6009D0F9174226AAE32CD7FC074150
legacy_partner_sc_DC2E90C04254434BB642D5D0F165D27A,中国工程物理研究所电子工程研究所,company,1,,,,DC2E90C04254434BB642D5D0F165D27A,cooperat_company,中国工程物理研究所电子工程研究所,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_DC2E90C04254434BB642D5D0F165D27A
legacy_partner_sc_DCA81160DABD4E5498CA567CAEC08BB5,中石化西南石油工程有限公司四川钻井分公司,company,1,,,,DCA81160DABD4E5498CA567CAEC08BB5,cooperat_company,中石化西南石油工程有限公司四川钻井分公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_DCA81160DABD4E5498CA567CAEC08BB5
legacy_partner_sc_DEED2F9499C04CE786FA70EF9FDA91CE,重庆市铜梁区太平镇人民政府,company,1,,,,DEED2F9499C04CE786FA70EF9FDA91CE,cooperat_company,重庆市铜梁区太平镇人民政府,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_DEED2F9499C04CE786FA70EF9FDA91CE
legacy_partner_sc_E44D558ACEF6409C8680D5DE87D31710,德阳市罗江区综合行政执法局,company,1,,,,E44D558ACEF6409C8680D5DE87D31710,cooperat_company,德阳市罗江区综合行政执法局,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_E44D558ACEF6409C8680D5DE87D31710
legacy_partner_sc_E5C471B8007B4F9481863EE6FE1A4372,四川新众建筑加固工程有限公司,company,1,,,,E5C471B8007B4F9481863EE6FE1A4372,cooperat_company,四川新众建筑加固工程有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_E5C471B8007B4F9481863EE6FE1A4372
legacy_partner_sc_E64398348677402EAEC166387EED0ADB,布拖县 火烈乡（镇）人民政府,company,1,,,,E64398348677402EAEC166387EED0ADB,cooperat_company,布拖县 火烈乡（镇）人民政府,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_E64398348677402EAEC166387EED0ADB
legacy_partner_sc_E761D25EBB404B95A754AC023D70D3A3,中国建筑第四工程局有限公司,company,1,,,,E761D25EBB404B95A754AC023D70D3A3,cooperat_company,中国建筑第四工程局有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_E761D25EBB404B95A754AC023D70D3A3
legacy_partner_sc_E79565AD944A484CBA17A88B47088431,四川广汉火车站省粮食储备库,company,1,,,,E79565AD944A484CBA17A88B47088431,cooperat_company,四川广汉火车站省粮食储备库,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_E79565AD944A484CBA17A88B47088431
legacy_partner_sc_E88B1F6779D1499BBF89764300C26A9A,德阳经济技术开发区重点工程建设中心,company,1,,,,E88B1F6779D1499BBF89764300C26A9A,cooperat_company,德阳经济技术开发区重点工程建设中心,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_E88B1F6779D1499BBF89764300C26A9A
