review_priority,suggested_action,decision,decision_note,target_material_catalog_id,accepted_material_catalog_id,coverage_state,legacy_material_id,material_name,spec_model,uom_text,line_rows,header_rows,qty,amount,exact_text_catalog_id,exact_text_match_count,name_spec_catalog_id,name_spec_match_count
6,create_or_map_material_catalog,,,,,catalog_missing,ad625873e1434ef1b21bd8a0d6e6a7f9,黄金麻荔枝面,,M2,1,1,300.5700,55605.45,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,99880c8d43244d55aa617485e34226ac,花岗石,芝麻黑荔枝面盲道砖300*300*50,平方米,1,1,320.0400,55046.88,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,378aee4e53c141689715992106d7eb62,商品混凝土砂浆,M7.5砌筑,M3,1,1,115.0000,54625.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,96d7ff1a8c8043c6a483fc409ca92195,机制碎石,1~3,m3,1,1,335.8000,54399.59,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,a60c2184b6ce45ec8c8ce227e8b48136,不锈钢井盖,900*900*80,套,1,1,295.0000,54280.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,ccd0ab2d0297403395c78e62ee011050,高分子水箅,1400*1400  树围,平方,1,1,588.0000,54096.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,552d301da223406f83b3a5aa29dff220,硅酸盐水泥,32.5号袋装,吨,1,1,132.0027,53770.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,5bdbb3a87b5c45508564f4db92e18a17,花岗石盲道砖芝麻黑烧面,30x30x5,平方米,1,1,379.1700,53129.30,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,6417eb4cebab44898e25214aabe88858,碎石,1-3CM,M3,1,1,320.0000,52800.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,5ddecbfa5a3541b481d25e42406666fe,螺纹钢HRB400E,Φ12,吨,1,1,15.3300,52122.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,33f53a60eab641cabc11009d8192e710,II级钢筋混凝土管（承插）,d400,m,1,1,440.0000,51669.20,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,8628134d97c54715826f71d04e3a20ba,不锈钢井盖,600*600*80,套,1,1,355.0000,51475.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,435a1fb0a5e446adb7e892de5e86d29b,彩涂卷,0.5*1000*C,吨,2,2,9.3381,51181.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,6239f296408d47999abeb9210ee9d05f,混凝土,C15,m3,1,1,153.0000,50490.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,cd95a6f473d641afb137177e3e3ff5d3,建筑用金属面绝热夹芯板,950*6000,米,1,1,774.0000,50310.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,702bac256fdf4c69b0d087826d7cb6ae,仿芝麻黑烧面石英砖,300*900*20,㎡,1,1,621.0000,49990.50,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,f27a757ddbe244deb57cdf7c2b6dab03,24标砖,240*115*53mm,匹,3,3,117500.0000,49890.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,762825a6a50942969c847a9d01d2a221,盘螺,Φ6E,吨,1,1,12.0650,49707.80,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,2fe35e9f99fb4e11824eb700badc5451,镀锌方管,100*100,吨,2,1,8.0040,48984.48,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,77072285773c4537b7cbf4d5b749e57f,商品水稳层,5%,吨,1,1,467.3634,48142.57,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,b09144f61dcf4991ac2e9d2e613ce239,elastopave C,6551 c-b,,1,1,1000.0000,48000.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,901cd35f97f643a3bd7987df02c84243,PVC-U双壁波纹管,"φ110SN≥8(外壁厚1.8mm,内壁厚2.4mm)",m,2,2,4242.0000,46977.60,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,1a62446cca20421f935bfec8bf0d917e,铁丝编织网,,平方米,1,1,9000.0000,46800.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,b3ec43658a92471496793ddbabf3abe8,球墨铸铁水篦,400*600,套,2,2,401.0000,46281.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,dd45e3e4d126414a91fe8464f12c3070,电线,ZC-BV2.5,米,1,1,260.0000,46280.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,260240d53463461caaad28807414cf8b,干混砌筑砂浆,M10,t,3,3,114.4800,45840.95,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,1986f401e02948e69c2d0b8f8798f8cb,热镀锌管,DN125,米,1,1,1200.0000,45600.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,fde4d7428fbe47409b9093458ff740c8,芝麻灰花岗石路沿石,900*300*150,米,3,3,622.3000,45559.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,5137b213daf24306b761a1c1dc981e0f,螺纹钢HRB400E,Φ22,吨,1,1,14.4850,45338.05,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,030d7fcfc4c54ecb951a49ebd116faba,非固化橡胶沥青防水材料,20kg/桶,吨,1,1,6.0000,45000.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,f605353742fb44e9b9781b842665b29c,不锈钢线型排水沟盖板,300*1000*100,米,1,1,400.0000,44400.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,b0d42e84d5e64199ad95325581138085,镀锌圆管,140,吨,1,1,7.9100,44296.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,3954c94795b040dd9a5eda39e15eefb0,不锈钢管,φ38*3.0,吨,1,1,3.6800,44160.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,b90cbbcbc1a94e48b951a85f5e953250,护栏板,4320*310*85*2.5,张,1,1,196.0000,43708.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,1637d01307e94d47a40c3afef122c55a,螺纹钢HRB400E,Φ22E,吨,2,2,11.5880,43686.76,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,5bcf1d8e9ba5438d8dd050a8641f36bf,芝麻灰花岗石路沿石,15×30×90(cm),m3,1,1,21.5000,43622.40,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,2cc86cd461184441b78a1731e9fc07c1,盘螺HRB400,Φ10,吨,1,1,12.0000,43200.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,96ea64568d8e4e58a495f3b4733525a5,单体浮筒,500*500*400,m2,1,1,74.2500,43065.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,364ee44100704e05ab1bad5f0d6698f3,方管,50*50,吨,2,1,7.9530,42946.20,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,586bdba15368422ca83f9f28a29cec2d,双高筋增强聚乙烯HDPE缠绕管,DN600 SN10,米,1,1,114.0000,42750.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,e31c52471e3746b8aeefc95bfe75f72c,成品防盗门,,平米,1,1,97.6900,42006.70,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,fe85a16c7ea940b9b34c3ebce161803b,中央隔离护栏,,m,1,1,173.3200,41879.66,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,731904573c2a4c9398c0cb5d70a3dbc6,木枋,40*90,立方米,2,2,29.0000,41763.85,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,966f30e624ff4176a3900d775112e69a,中国黑花岗石嵌边石,10*20*70,米,2,2,592.0000,41638.94,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,d1da51c34c4849f3bcbc2095a5dd01ed,花岗石,芝麻灰花岗岩路平石12*15*50cm,米,1,1,900.0000,41580.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,8fd107beb4e448e4828434e47c5895d0,仿花岗岩芝麻灰PC砖,600*300*50,M2,1,1,757.1400,40923.42,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,2e082f3487c24ab1bcf743f56b5bc0eb,水泥稳定级配料,,吨,1,1,328.0000,40770.40,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,522a65569f2044be80e25301fc8cd917,螺纹钢,25,t,1,1,8.7015,40548.99,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,de927363a6944417993ac2aaee74dcc8,HDPE钢带增强聚乙烯螺旋波纹管,DN400SN≥10,m,2,2,402.0000,40384.68,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,613d2e7c96fd411dad2598832eda8987,挤塑聚苯乙烯 泡沫塑料板,50mm,m,1,1,144.0000,40320.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,84f6dcde036e46c9b18e95b0d9063196,合成高分子防水涂料,,kg,1,1,2684.5000,40267.50,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,45219f84daa84bb1a0f95f8688d98032,变压器,100KVA,台,1,1,1.0000,40100.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,e95fc50ea6a84eadb9cbc34de3861d31,内肋增强聚乙烯(PE)螺旋波纹管,DN300,米,1,1,200.0000,40000.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,4ed85b3f9d35480ebcdc9327b7c9de08,七孔梅花通信管UPV-C,φ110,m,1,1,762.4500,39920.66,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,713f2d0692d945e5832232b17fd0d7cb,LED路灯,120W,套,1,1,131.0000,39496.50,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,01f3318d22a54c528544799be21d7884,盘螺HRB400E,16,吨,1,1,10.0000,39000.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,e379e5cf4f344af7a49a5fdad1b68f6c,花岗石盲道砖（含盲道加工）芝麻黑烧面,30×30×5cm,㎡,2,2,212.1300,38933.42,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,fa5dcf3a641c43e1b0b7e14fa7900acd,螺纹钢HRB400,Φ14,吨,1,1,12.1960,38905.24,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,cee3748c74544d29801e9fbca32ee63b,方砖,300*300*50,,1,1,1193.0000,38557.76,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,aae6d2174d2f4c09955e49c2db48958a,花岗石*芝麻灰嵌边石,600*150*100,立方米,1,1,24.0000,38400.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,f7ae90d0c84d41acbaff0ff099a5138f,碳素波纹管,￠80,米,5,5,15300.0000,38250.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,899e9fb467de4a6786eafde4477606ed,PVC-U蜂窝管,SVFY32*7*2.7mm,m,3,3,2573.0000,38208.43,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,e56fedfbac8e465eb64f9b85d6959ddd,镀锌矩管,40*60,吨,1,1,6.7170,37951.05,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,58530ad5786b41b68c552d9a4886e060,花岗石,中国黑光面树池石750*100*200,块,1,1,296.0000,37740.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,cb6268c621a64f40ac69446efd4a4c62,遮光布,,米,1,1,427.0000,37576.00,,0,,0
