legacy_contract_id,legacy_project_id,project_id,project_name,partner_id,partner_name,subject,type,legacy_contract_no,legacy_document_no,legacy_external_contract_no,legacy_status,legacy_deleted_flag,legacy_counterparty_text,tax_id_policy,name_policy,state_policy,dry_run_status,dry_run_blockers
e2e6b03c5e1948cb88fa67ad6a424149,6b4e37cd90a94055a69de211efdab846,2444,"{""en_US"": ""易静工程（德阳二重工程项目）""}",4847,西安尼通热力有限公司,二重（德阳）重型装备有限公司蒸汽发生器采购安装项目,out,DYS2025-217,WBHTGL-20251201-002,17645584273120000,2,0,西安尼通热力有限公司,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
e2e72d15a47c4bc28a55655c319cd4c0,dbfa5695dccc445c9bf84f504e70912d,2754,"{""en_US"": ""重庆机场航空口岸综合指定监管场地增设防护解除区项目""}",5928,重庆机场集团有限公司航空物流园发展分公司,重庆机场航空口岸综合指定监管场地增设防护解除区项目,out,CQS2022-108,WBHTGL-20221221-002,1000000840,2,,重庆机场集团有限公司航空物流园发展分公司,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
e31eb4a0cc404d5a80b36575e23b0822,c52d2b1e41f747bbb8231326c8d2d344,2699,"{""en_US"": ""奇峰镇共和村蔬菜产业园提升项目""}",4676,泸县奇峰镇共和村股份经济联合社,奇峰镇共和村蔬菜产业园提升项目,out,LZS2025-92,WBHTGL-20250625-001,17508352440140000,2,0,泸县奇峰镇共和村股份经济联合社,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
e3cd3ab348cf463480436602f0a43e12,ea0e76e15df1488590e9ed4a1e25fee1,2805,"{""en_US"": ""大足区2022年宝兴镇等（2）个镇丘陵山区高标准农田改造提升示范工程试点项目""}",4943,重庆市大足区农田整治建设中心,大足区2022年宝兴镇等（2）个镇丘陵山区高标准农田改造提升示范工程试点项目,out,CQS2022-59,WBHTGL-20220818-002,1000000744,2,,重庆市大足区农田整治建设中心,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
e3cfa9ecac2142048ec89076a4298138,4b868719ff8e43fbaf928e79f4aabf0c,2347,"{""en_US"": ""四川建筑职业技术学院西区运动场舞台工程""}",5830,四川建筑职业技术学院,四川建筑职业技术学院西区运动场舞台工程,out,DYS2021-102,WBHTGL-20211117-002,1000000546,2,,四川建筑职业技术学院,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
e3d52da3d5dd42ae8fc9214b6e5013a6,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,"{""en_US"": ""向东工程""}",5871,德阳市供水安装工程队,德阳市瑞禾商业管理有限责任公司分户工程,out,DYS2024-169,WBHTGL-20240923-019,17270582409970000,2,0,德阳市供水安装工程队,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
e40f88dd64e6407db440a2506937407c,9ebba094a48443a39dd7e1421da8dfbb,2588,"{""en_US"": ""刘伟零星工程项目""}",829,四川巨狼实业发展集团有限公司,四川巨狼实业发展集团有限公司商业用气燃气报警系统安装工程,out,DYS2023-111,WBHTGL-20230825-001,16929346905840000,2,0,四川巨狼实业发展集团有限公司,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
e432416c8f3d4d15ba3955f1a0adcac3,9ebba094a48443a39dd7e1421da8dfbb,2588,"{""en_US"": ""刘伟零星工程项目""}",4324,德阳市德远后勤服务有限责任公司,燃气事故通风系统安装工程,out,DYS2022-39-13,WBHTGL-20220830-001,1000000754,2,,德阳市德远后勤服务有限责任公司,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
e44405c137a14df794cfd00bd23b71f5,71158c73ca8e43bc9d7a0848181fdaaf,2455,"{""en_US"": ""四川省玻纤集团有限公司屋面维修工程""}",4021,四川省玻纤集团有限公司,玻纤集团屋面维修,out,DYS2020-19,WBHTGL-20200630-001,1000000210,2,,四川省玻纤集团有限公司,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
e4617a1cc7ef43a7a65268ac652fbb25,4cc5641ac4af46a4b021cf514887cf4b,2354,"{""en_US"": ""四川纹江致远建筑开发工程有限公司2025-2026年度管道临时封堵专业分包""}",5846,四川纹江致远建筑开发工程有限公司,四川纹江致远建筑开发工程有限公司2025-2026年度管道临时封堵专业分包工程,out,DYS2025-47,WBHTGL-20250409-001,17441813719140000,2,0,四川纹江致远建筑开发工程有限公司,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
