external_id,name,company_type,is_company,vat,phone,email,legacy_partner_id,legacy_partner_source,legacy_partner_name,legacy_credit_code,legacy_tax_no,legacy_source_evidence,source_bucket,requested_partner_ref
legacy_receipt_counterparty_sc_2bc53a6a10cd42a29465a95c36aeb1bb,张彩先,person,0,,,,2bc53a6a10cd42a29465a95c36aeb1bb,receipt_counterparty,张彩先,,,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty,legacy_receipt_counterparty_sc_2bc53a6a10cd42a29465a95c36aeb1bb
legacy_receipt_counterparty_sc_2c2fb4275771496b912cdcff76302e52,谢占军,person,0,,,,2c2fb4275771496b912cdcff76302e52,receipt_counterparty,谢占军,,,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty,legacy_receipt_counterparty_sc_2c2fb4275771496b912cdcff76302e52
legacy_receipt_counterparty_sc_2cd9f92e2b2e411a90f3787906533da8,罗霖,person,0,,,,2cd9f92e2b2e411a90f3787906533da8,receipt_counterparty,罗霖,,,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty,legacy_receipt_counterparty_sc_2cd9f92e2b2e411a90f3787906533da8
legacy_receipt_counterparty_sc_2cf8d98b1e5f4d988d521a11bbe68c14,王本月,person,0,,,,2cf8d98b1e5f4d988d521a11bbe68c14,receipt_counterparty,王本月,,,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty,legacy_receipt_counterparty_sc_2cf8d98b1e5f4d988d521a11bbe68c14
legacy_receipt_counterparty_sc_2d44ec08a90447399e766ddd6ea23596,李书寒,person,0,,,,2d44ec08a90447399e766ddd6ea23596,receipt_counterparty,李书寒,,,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty,legacy_receipt_counterparty_sc_2d44ec08a90447399e766ddd6ea23596
legacy_receipt_counterparty_sc_2eda0b836a904c2480f288c3e94511e6,乔雪梅,person,0,,,,2eda0b836a904c2480f288c3e94511e6,receipt_counterparty,乔雪梅,,,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty,legacy_receipt_counterparty_sc_2eda0b836a904c2480f288c3e94511e6
legacy_receipt_counterparty_sc_3242d83b27414a9a96ae509f02c0c5af,吴代强,person,0,,,,3242d83b27414a9a96ae509f02c0c5af,receipt_counterparty,吴代强,,,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty,legacy_receipt_counterparty_sc_3242d83b27414a9a96ae509f02c0c5af
legacy_receipt_counterparty_sc_334e8540470a496a9e394540d337a53b,刘红波,person,0,,,,334e8540470a496a9e394540d337a53b,receipt_counterparty,刘红波,,,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty,legacy_receipt_counterparty_sc_334e8540470a496a9e394540d337a53b
legacy_receipt_counterparty_sc_3448d584e66349dcb1c6ff888fd00804,赵大凯,person,0,,,,3448d584e66349dcb1c6ff888fd00804,receipt_counterparty,赵大凯,,,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty,legacy_receipt_counterparty_sc_3448d584e66349dcb1c6ff888fd00804
legacy_receipt_counterparty_sc_35d045307b174f85b6706f1a0d51e8c5,税务局,person,0,,,,35d045307b174f85b6706f1a0d51e8c5,receipt_counterparty,税务局,,,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty,legacy_receipt_counterparty_sc_35d045307b174f85b6706f1a0d51e8c5
legacy_receipt_counterparty_sc_35eb10f3e498431b911cf91447d2ab40,巫应亮,person,0,,,,35eb10f3e498431b911cf91447d2ab40,receipt_counterparty,巫应亮,,,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty,legacy_receipt_counterparty_sc_35eb10f3e498431b911cf91447d2ab40
legacy_receipt_counterparty_sc_3666460f89764d839e24c3f0cec56cac,谭涛,person,0,,,,3666460f89764d839e24c3f0cec56cac,receipt_counterparty,谭涛,,,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty,legacy_receipt_counterparty_sc_3666460f89764d839e24c3f0cec56cac
legacy_receipt_counterparty_sc_3c1ef768110d44cc8095c41b3f70469e,杨永田,person,0,,,,3c1ef768110d44cc8095c41b3f70469e,receipt_counterparty,杨永田,,,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty,legacy_receipt_counterparty_sc_3c1ef768110d44cc8095c41b3f70469e
legacy_receipt_counterparty_sc_3cb2b3472a5944618dd7915695eb15e9,向远贵,person,0,,,,3cb2b3472a5944618dd7915695eb15e9,receipt_counterparty,向远贵,,,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty,legacy_receipt_counterparty_sc_3cb2b3472a5944618dd7915695eb15e9
legacy_receipt_counterparty_sc_3dd8b3d0dbc148c3a651690c80608a9b,刘林,person,0,,,,3dd8b3d0dbc148c3a651690c80608a9b,receipt_counterparty,刘林,,,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty,legacy_receipt_counterparty_sc_3dd8b3d0dbc148c3a651690c80608a9b
legacy_receipt_counterparty_sc_42d9cd41cd4f477db7ee9df94aece331,刘焘,person,0,,,,42d9cd41cd4f477db7ee9df94aece331,receipt_counterparty,刘焘,,,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty,legacy_receipt_counterparty_sc_42d9cd41cd4f477db7ee9df94aece331
legacy_receipt_counterparty_sc_4587bd6cef6c4d288de23a1d63e009db,黄超,person,0,,,,4587bd6cef6c4d288de23a1d63e009db,receipt_counterparty,黄超,,,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty,legacy_receipt_counterparty_sc_4587bd6cef6c4d288de23a1d63e009db
legacy_receipt_counterparty_sc_47621ac5966f4db59e2ceb3f1e5eb5dd,王乃丁,person,0,,,,47621ac5966f4db59e2ceb3f1e5eb5dd,receipt_counterparty,王乃丁,,,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty,legacy_receipt_counterparty_sc_47621ac5966f4db59e2ceb3f1e5eb5dd
legacy_receipt_counterparty_sc_4f3e10b416df4ae5b3804e6e5626f0b7,张顺雄,person,0,,,,4f3e10b416df4ae5b3804e6e5626f0b7,receipt_counterparty,张顺雄,,,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty,legacy_receipt_counterparty_sc_4f3e10b416df4ae5b3804e6e5626f0b7
legacy_receipt_counterparty_sc_559fe95d94274f698d9341f16d68b432,刘凤琴,person,0,,,,559fe95d94274f698d9341f16d68b432,receipt_counterparty,刘凤琴,,,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty,legacy_receipt_counterparty_sc_559fe95d94274f698d9341f16d68b432
legacy_receipt_counterparty_sc_57166c9e29434dbeacc1e6eba4d07f9e,李连,person,0,,,,57166c9e29434dbeacc1e6eba4d07f9e,receipt_counterparty,李连,,,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty,legacy_receipt_counterparty_sc_57166c9e29434dbeacc1e6eba4d07f9e
legacy_receipt_counterparty_sc_59a779f193a746319af56f780edf700c,文勇,person,0,,,,59a779f193a746319af56f780edf700c,receipt_counterparty,文勇,,,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty,legacy_receipt_counterparty_sc_59a779f193a746319af56f780edf700c
legacy_receipt_counterparty_sc_59f51827a8b6430591b60e87c53e3139,练世银,person,0,,,,59f51827a8b6430591b60e87c53e3139,receipt_counterparty,练世银,,,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty,legacy_receipt_counterparty_sc_59f51827a8b6430591b60e87c53e3139
legacy_receipt_counterparty_sc_5a4fe3c3fc464dcb902729beb17880c4,何高春,person,0,,,,5a4fe3c3fc464dcb902729beb17880c4,receipt_counterparty,何高春,,,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty,legacy_receipt_counterparty_sc_5a4fe3c3fc464dcb902729beb17880c4
legacy_receipt_counterparty_sc_5bcb6c84efaf4b588f203ecf6ea5116d,王国成,person,0,,,,5bcb6c84efaf4b588f203ecf6ea5116d,receipt_counterparty,王国成,,,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty,legacy_receipt_counterparty_sc_5bcb6c84efaf4b588f203ecf6ea5116d
legacy_receipt_counterparty_sc_5bf5ece6d829499695c1ea6ac036882d,肖凯,person,0,,,,5bf5ece6d829499695c1ea6ac036882d,receipt_counterparty,肖凯,,,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty,legacy_receipt_counterparty_sc_5bf5ece6d829499695c1ea6ac036882d
legacy_receipt_counterparty_sc_5c8675bc19a441488430a7ab68e4e8de,张华光,person,0,,,,5c8675bc19a441488430a7ab68e4e8de,receipt_counterparty,张华光,,,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty,legacy_receipt_counterparty_sc_5c8675bc19a441488430a7ab68e4e8de
legacy_receipt_counterparty_sc_5d77ff0b2c1b4e3aad1b0cac797ebc00,郭伦军,person,0,,,,5d77ff0b2c1b4e3aad1b0cac797ebc00,receipt_counterparty,郭伦军,,,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty,legacy_receipt_counterparty_sc_5d77ff0b2c1b4e3aad1b0cac797ebc00
