external_id,name,company_type,is_company,vat,phone,email,legacy_partner_id,legacy_partner_source,legacy_partner_name,legacy_credit_code,legacy_tax_no,legacy_source_evidence,source_bucket,requested_partner_ref
legacy_partner_sc_303c56e1e82b49d8881bdd8b2a6ffc83,四川捷升企业管理咨询有限公司,company,1,,,,303c56e1e82b49d8881bdd8b2a6ffc83,cooperat_company,四川捷升企业管理咨询有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_303c56e1e82b49d8881bdd8b2a6ffc83
legacy_partner_sc_3097D72E8FF94F75AC4CB725C11E2CE0,金阳县交通运输局,company,1,,,,3097D72E8FF94F75AC4CB725C11E2CE0,cooperat_company,金阳县交通运输局,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_3097D72E8FF94F75AC4CB725C11E2CE0
legacy_partner_sc_34a874edc07e4498be1a8cfceaf3a795,四川省建设网,company,1,,,,34a874edc07e4498be1a8cfceaf3a795,cooperat_company,四川省建设网,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_34a874edc07e4498be1a8cfceaf3a795
legacy_partner_sc_34dc302e01f648afa0cf4de8bd818a38,德阳市红十字会,company,1,,,,34dc302e01f648afa0cf4de8bd818a38,cooperat_company,德阳市红十字会,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_34dc302e01f648afa0cf4de8bd818a38
legacy_partner_sc_34fa37952d6e43ebba1f31bc8752f2a9,贵州省招标有限公司,company,1,,,,34fa37952d6e43ebba1f31bc8752f2a9,cooperat_company,贵州省招标有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_34fa37952d6e43ebba1f31bc8752f2a9
legacy_partner_sc_3517369ae2344162a64a0bf4bc2ae15b,中国太平洋财产保险股份有限公司德阳中心支公司,company,1,91510600740032542C,,,3517369ae2344162a64a0bf4bc2ae15b,company_supplier,中国太平洋财产保险股份有限公司德阳中心支公司,,91510600740032542C,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,legacy_partner_sc_3517369ae2344162a64a0bf4bc2ae15b
legacy_partner_sc_35d1b6d2b1194b49a1c25e31e4858b6a,四川国酒茅台销售有限公司成都分公司,company,1,,,,35d1b6d2b1194b49a1c25e31e4858b6a,cooperat_company,四川国酒茅台销售有限公司成都分公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_35d1b6d2b1194b49a1c25e31e4858b6a
legacy_partner_sc_38f2df54659a4aad93c52b7e173713b3,成都市筑信职业技能培训学校,company,1,,,,38f2df54659a4aad93c52b7e173713b3,cooperat_company,成都市筑信职业技能培训学校,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_38f2df54659a4aad93c52b7e173713b3
legacy_partner_sc_398e7a1aeae746878ac85bc6f71d3114,北京煜金桥通信建设监理咨询有限责任公司四川分公司,company,1,,,,398e7a1aeae746878ac85bc6f71d3114,cooperat_company,北京煜金桥通信建设监理咨询有限责任公司四川分公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_398e7a1aeae746878ac85bc6f71d3114
legacy_partner_sc_3a99f67fe0544c14a4e2477b89ba3514,成都磊数科技有限公司,company,1,,,,3a99f67fe0544c14a4e2477b89ba3514,company_supplier,成都磊数科技有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,legacy_partner_sc_3a99f67fe0544c14a4e2477b89ba3514
legacy_partner_sc_3a9d62bec8fd47b18e2d7cc715be775e,四川保盛建设集团有限公司,company,1,,,,3a9d62bec8fd47b18e2d7cc715be775e,cooperat_company,四川保盛建设集团有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_3a9d62bec8fd47b18e2d7cc715be775e
legacy_partner_sc_3d205785c2c245e89f52bc9ac7d135aa,汇友财产相互保险社,company,1,,,,3d205785c2c245e89f52bc9ac7d135aa,cooperat_company,汇友财产相互保险社,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_3d205785c2c245e89f52bc9ac7d135aa
legacy_partner_sc_3d6d0b3c5cbb4e68ab862380a6a8589e,旌阳区盛行办公设备经营部,company,1,92510603MA6239GX25,,,3d6d0b3c5cbb4e68ab862380a6a8589e,company_supplier,旌阳区盛行办公设备经营部,,92510603MA6239GX25,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,legacy_partner_sc_3d6d0b3c5cbb4e68ab862380a6a8589e
legacy_partner_sc_3ea37c892ee2452b9a46451b6c74635b,中国机电工程招标有限公司,company,1,,,,3ea37c892ee2452b9a46451b6c74635b,cooperat_company,中国机电工程招标有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_3ea37c892ee2452b9a46451b6c74635b
legacy_partner_sc_40e1b51f23cc48c2adbf954c5934976c,重庆国际投资咨询集团有限公司四川分公司,company,1,91500105759260895X,,,40e1b51f23cc48c2adbf954c5934976c,cooperat_company,重庆国际投资咨询集团有限公司四川分公司,91500105759260895X,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_40e1b51f23cc48c2adbf954c5934976c
legacy_partner_sc_4117359e2f71442cad82b68176edc60f,二重（德阳）重型装备有限公司,company,1,,,,4117359e2f71442cad82b68176edc60f,cooperat_company,二重（德阳）重型装备有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_4117359e2f71442cad82b68176edc60f
legacy_partner_sc_41c6b89f75654e008c6e905a3b5c403e,深圳市中旭教育科技有限公司,company,1,,,,41c6b89f75654e008c6e905a3b5c403e,cooperat_company,深圳市中旭教育科技有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_41c6b89f75654e008c6e905a3b5c403e
legacy_partner_sc_42c0dbcb91c64918a46ff891b7501622,成都农交所德阳农村产权交易有限公司,company,1,,,,42c0dbcb91c64918a46ff891b7501622,cooperat_company,成都农交所德阳农村产权交易有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_42c0dbcb91c64918a46ff891b7501622
legacy_partner_sc_42c2370de6624e748af047ca3ca5943e,绵阳市公共资源交易中心,company,1,,,,42c2370de6624e748af047ca3ca5943e,cooperat_company,绵阳市公共资源交易中心,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_42c2370de6624e748af047ca3ca5943e
