dimension,map_model,map_id,source_table,legacy_key,legacy_name,mapping_state,suggested_state,match_method,target_id,target_name,fact_rows,fact_amount,suggested_action,decision,decision_target_id,decision_note
partner,sc.legacy.partner.map,733,SCBS_FACT_PARTNER_CANDIDATE,肖敦林||fact_partner_candidate,肖敦林,candidate,fact_partner_candidate,none,,,2,111250.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,734,SCBS_FACT_PARTNER_CANDIDATE,任云||fact_partner_candidate,任云,candidate,fact_partner_candidate,none,,,2,110284.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,491,SCBS_PARTNER_DUPLICATE_CANDIDATE,四川中宸项目管理有限公司||duplicate_same_carrier_or_empty_tax,四川中宸项目管理有限公司,candidate,duplicate_same_carrier_or_empty_tax,none,,,8,109239.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,736,SCBS_FACT_PARTNER_CANDIDATE,四川天鑫意石业有限公司||fact_partner_candidate,四川天鑫意石业有限公司,candidate,fact_partner_candidate,none,,,3,108600.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,222,SCBS_PARTNER_DUPLICATE_CANDIDATE,高新区信洲机械租赁服务部||duplicate_same_carrier_or_empty_tax,高新区信洲机械租赁服务部,candidate,duplicate_same_carrier_or_empty_tax,none,,,4,101840.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,740,SCBS_FACT_PARTNER_CANDIDATE,四川禾霸木业有限公司||fact_partner_candidate,四川禾霸木业有限公司,candidate,fact_partner_candidate,none,,,3,101715.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,742,SCBS_FACT_PARTNER_CANDIDATE,胡玉斌||fact_partner_candidate,胡玉斌,candidate,fact_partner_candidate,none,,,2,100800.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,743,SCBS_FACT_PARTNER_CANDIDATE,旌阳区卓越成溪机械租赁部||fact_partner_candidate,旌阳区卓越成溪机械租赁部,candidate,fact_partner_candidate,none,,,5,100700.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,744,SCBS_FACT_PARTNER_CANDIDATE,四川吖吖新型材料有限公司||fact_partner_candidate,四川吖吖新型材料有限公司,candidate,fact_partner_candidate,none,,,1,100000.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,158,SCBS_PARTNER_DUPLICATE_CANDIDATE,德阳市经开区广利长荣建材经营部||duplicate_across_carriers,德阳市经开区广利长荣建材经营部,candidate,duplicate_across_carriers,none,,,2,100000.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,478,SCBS_PARTNER_DUPLICATE_CANDIDATE,四川轩瑞清建筑装饰有限公司||duplicate_across_carriers,四川轩瑞清建筑装饰有限公司,candidate,duplicate_across_carriers,none,,,2,97820.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,745,SCBS_FACT_PARTNER_CANDIDATE,王进||fact_partner_candidate,王进,candidate,fact_partner_candidate,none,,,2,97530.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,109,SCBS_PARTNER_DUPLICATE_CANDIDATE,德阳经开区凯浮机械租赁经营部||duplicate_across_carriers,德阳经开区凯浮机械租赁经营部,candidate,duplicate_across_carriers,none,,,4,97240.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,228,SCBS_PARTNER_DUPLICATE_CANDIDATE,汉承电线电缆有限公司||duplicate_across_carriers,汉承电线电缆有限公司,candidate,duplicate_across_carriers,none,,,4,94980.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,747,SCBS_FACT_PARTNER_CANDIDATE,旌阳区鸿信建材经营部||fact_partner_candidate,旌阳区鸿信建材经营部,candidate,fact_partner_candidate,none,,,2,93984.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,513,SCBS_PARTNER_DUPLICATE_CANDIDATE,王周兵||duplicate_across_carriers,王周兵,candidate,duplicate_across_carriers,none,,,3,93150.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,514,SCBS_PARTNER_DUPLICATE_CANDIDATE,王周喜||duplicate_across_carriers,王周喜,candidate,duplicate_across_carriers,none,,,3,92925.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,748,SCBS_FACT_PARTNER_CANDIDATE,社保||fact_partner_candidate,社保,candidate,fact_partner_candidate,none,,,42,92229.91,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,749,SCBS_FACT_PARTNER_CANDIDATE,四川美城优品户外用品有限公司||fact_partner_candidate,四川美城优品户外用品有限公司,candidate,fact_partner_candidate,none,,,6,91200.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,429,SCBS_PARTNER_DUPLICATE_CANDIDATE,四川俊晟商贸有限公司||duplicate_across_carriers,四川俊晟商贸有限公司,candidate,duplicate_across_carriers,none,,,3,90164.05,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,123,SCBS_PARTNER_DUPLICATE_CANDIDATE,德阳精简商务服务有限公司||duplicate_across_carriers,德阳精简商务服务有限公司,candidate,duplicate_across_carriers,none,,,1,90000.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,276,SCBS_PARTNER_DUPLICATE_CANDIDATE,旌阳区黄许镇金石机械租赁部||duplicate_across_carriers,旌阳区黄许镇金石机械租赁部,candidate,duplicate_across_carriers,none,,,2,86660.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,329,SCBS_PARTNER_DUPLICATE_CANDIDATE,旌阳区永镪机械租赁部||duplicate_across_carriers,旌阳区永镪机械租赁部,candidate,duplicate_across_carriers,none,,,3,85680.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,194,SCBS_PARTNER_DUPLICATE_CANDIDATE,德阳市区贞诚木业加工服务部||duplicate_across_carriers,德阳市区贞诚木业加工服务部,candidate,duplicate_across_carriers,none,,,7,85100.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,752,SCBS_FACT_PARTNER_CANDIDATE,旌阳区国成机械租赁经营部(个体工商户)||fact_partner_candidate,旌阳区国成机械租赁经营部(个体工商户),candidate,fact_partner_candidate,none,,,4,83500.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,754,SCBS_FACT_PARTNER_CANDIDATE,德阳旌辉建筑材料有限公司||fact_partner_candidate,德阳旌辉建筑材料有限公司,candidate,fact_partner_candidate,none,,,2,80965.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,152,SCBS_PARTNER_DUPLICATE_CANDIDATE,德阳市华丰物资有限公司||duplicate_same_carrier_or_empty_tax,德阳市华丰物资有限公司,candidate,duplicate_same_carrier_or_empty_tax,none,,,8,80452.7,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,755,SCBS_FACT_PARTNER_CANDIDATE,德阳驿泊停车场服务有限公司||fact_partner_candidate,德阳驿泊停车场服务有限公司,candidate,fact_partner_candidate,none,,,1,80000.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,81,SCBS_PARTNER_DUPLICATE_CANDIDATE,成都同盛聚合机电设备有限公司||duplicate_across_carriers,成都同盛聚合机电设备有限公司,candidate,duplicate_across_carriers,none,,,4,79360.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,447,SCBS_PARTNER_DUPLICATE_CANDIDATE,四川奇燕石材有限公司||duplicate_across_carriers,四川奇燕石材有限公司,candidate,duplicate_across_carriers,none,,,4,79232.5,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,486,SCBS_PARTNER_DUPLICATE_CANDIDATE,四川芸恒暮科技有限公司||duplicate_across_carriers,四川芸恒暮科技有限公司,candidate,duplicate_across_carriers,none,,,3,77760.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,66,SCBS_PARTNER_DUPLICATE_CANDIDATE,成都栎强门业有限公司||duplicate_across_carriers,成都栎强门业有限公司,candidate,duplicate_across_carriers,none,,,3,75735.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,54,SCBS_PARTNER_DUPLICATE_CANDIDATE,安信铝业集团有限公司||duplicate_across_carriers,安信铝业集团有限公司,candidate,duplicate_across_carriers,none,,,4,75168.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,370,SCBS_PARTNER_DUPLICATE_CANDIDATE,南宁市东杭木业有限公司||duplicate_across_carriers,南宁市东杭木业有限公司,candidate,duplicate_across_carriers,none,,,3,73320.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,320,SCBS_PARTNER_DUPLICATE_CANDIDATE,旌阳区鑫创达建筑材料经营部||duplicate_across_carriers,旌阳区鑫创达建筑材料经营部,candidate,duplicate_across_carriers,none,,,5,72160.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,756,SCBS_FACT_PARTNER_CANDIDATE,王勇||fact_partner_candidate,王勇,candidate,fact_partner_candidate,none,,,13,72000.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,757,SCBS_FACT_PARTNER_CANDIDATE,旌阳区慧乐发建材经营部||fact_partner_candidate,旌阳区慧乐发建材经营部,candidate,fact_partner_candidate,none,,,1,71190.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,758,SCBS_FACT_PARTNER_CANDIDATE,德阳开发区继红建材经营部--机械||fact_partner_candidate,德阳开发区继红建材经营部--机械,candidate,fact_partner_candidate,none,,,2,70810.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,530,SCBS_PARTNER_DUPLICATE_CANDIDATE,杨中林||duplicate_across_carriers,杨中林,candidate,duplicate_across_carriers,none,,,6,70800.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,759,SCBS_FACT_PARTNER_CANDIDATE,旌阳区昌鑫机械设备租赁服务部||fact_partner_candidate,旌阳区昌鑫机械设备租赁服务部,candidate,fact_partner_candidate,none,,,2,70748.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,138,SCBS_PARTNER_DUPLICATE_CANDIDATE,德阳路亿建筑劳务有限公司||duplicate_across_carriers,德阳路亿建筑劳务有限公司,candidate,duplicate_across_carriers,none,,,1,69745.66,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,83,SCBS_PARTNER_DUPLICATE_CANDIDATE,成都星沃金属制品有限公司||duplicate_across_carriers,成都星沃金属制品有限公司,candidate,duplicate_across_carriers,none,,,8,67900.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,760,SCBS_FACT_PARTNER_CANDIDATE,成都峰岩工程材料有限公司||fact_partner_candidate,成都峰岩工程材料有限公司,candidate,fact_partner_candidate,none,,,1,67239.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,416,SCBS_PARTNER_DUPLICATE_CANDIDATE,四川环泰环保有限公司||duplicate_across_carriers,四川环泰环保有限公司,candidate,duplicate_across_carriers,none,,,9,66468.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,449,SCBS_PARTNER_DUPLICATE_CANDIDATE,四川乾睿辰工程项目管理有限公司||duplicate_across_carriers,四川乾睿辰工程项目管理有限公司,candidate,duplicate_across_carriers,none,,,6,65682.9,confirm_or_ignore_partner,,,
