line,dimension,map_id,legacy_key,legacy_name,decision,status,reason,target_id,target_name
493,partner,109,德阳经开区凯浮机械租赁经营部||duplicate_across_carriers,德阳经开区凯浮机械租赁经营部,,skipped,noop,,
494,partner,228,汉承电线电缆有限公司||duplicate_across_carriers,汉承电线电缆有限公司,,skipped,noop,,
495,partner,747,旌阳区鸿信建材经营部||fact_partner_candidate,旌阳区鸿信建材经营部,,skipped,noop,,
496,partner,513,王周兵||duplicate_across_carriers,王周兵,,skipped,noop,,
497,partner,514,王周喜||duplicate_across_carriers,王周喜,,skipped,noop,,
498,partner,748,社保||fact_partner_candidate,社保,,skipped,noop,,
499,partner,749,四川美城优品户外用品有限公司||fact_partner_candidate,四川美城优品户外用品有限公司,,skipped,noop,,
500,partner,365,绵竹市富新镇诺全建材经营部||duplicate_across_carriers,绵竹市富新镇诺全建材经营部,,skipped,noop,,
501,partner,68,成都茗洋机械租赁有限公司||duplicate_across_carriers,成都茗洋机械租赁有限公司,,skipped,noop,,
502,partner,429,四川俊晟商贸有限公司||duplicate_across_carriers,四川俊晟商贸有限公司,,skipped,noop,,
503,partner,123,德阳精简商务服务有限公司||duplicate_across_carriers,德阳精简商务服务有限公司,,skipped,noop,,
504,partner,750,四川聚能同创建材有限公司||fact_partner_candidate,四川聚能同创建材有限公司,,skipped,noop,,
505,partner,390,税务局||duplicate_across_carriers,税务局,,skipped,noop,,
506,partner,407,四川宏川建筑劳务有限公司||duplicate_across_carriers,四川宏川建筑劳务有限公司,,skipped,noop,,
507,partner,276,旌阳区黄许镇金石机械租赁部||duplicate_across_carriers,旌阳区黄许镇金石机械租赁部,,skipped,noop,,
508,partner,329,旌阳区永镪机械租赁部||duplicate_across_carriers,旌阳区永镪机械租赁部,,skipped,noop,,
509,partner,751,旌阳区富强筛网护栏经销部||fact_partner_candidate,旌阳区富强筛网护栏经销部,,skipped,noop,,
510,partner,194,德阳市区贞诚木业加工服务部||duplicate_across_carriers,德阳市区贞诚木业加工服务部,,skipped,noop,,
511,business_entity,34,cade317968c943fb971eebe06d9407dd,四川晟博通达商贸有限公司,,skipped,noop,,
512,partner,377,郫都区新月石材经营部|92510124ma6c4uct6y|tax_code_conflict,郫都区新月石材经营部,,skipped,noop,,
513,partner,196,德阳市圣方物资贸易有限公司||duplicate_across_carriers,德阳市圣方物资贸易有限公司,,skipped,noop,,
514,partner,752,旌阳区国成机械租赁经营部(个体工商户)||fact_partner_candidate,旌阳区国成机械租赁经营部(个体工商户),,skipped,noop,,
515,partner,753,四川勇兴建筑工程有限公司||fact_partner_candidate,四川勇兴建筑工程有限公司,,skipped,noop,,
516,partner,235,华略创新（成都）科技有限公司||duplicate_across_carriers,华略创新（成都）科技有限公司,,skipped,noop,,
517,partner,754,德阳旌辉建筑材料有限公司||fact_partner_candidate,德阳旌辉建筑材料有限公司,,skipped,noop,,
518,partner,152,德阳市华丰物资有限公司||duplicate_same_carrier_or_empty_tax,德阳市华丰物资有限公司,,skipped,noop,,
519,partner,397,四川财富源防水材料有限公司||duplicate_across_carriers,四川财富源防水材料有限公司,,skipped,noop,,
520,partner,755,德阳驿泊停车场服务有限公司||fact_partner_candidate,德阳驿泊停车场服务有限公司,,skipped,noop,,
521,partner,81,成都同盛聚合机电设备有限公司||duplicate_across_carriers,成都同盛聚合机电设备有限公司,,skipped,noop,,
522,partner,447,四川奇燕石材有限公司||duplicate_across_carriers,四川奇燕石材有限公司,,skipped,noop,,
523,partner,486,四川芸恒暮科技有限公司||duplicate_across_carriers,四川芸恒暮科技有限公司,,skipped,noop,,
524,partner,65,成都磊数科技有限公司||duplicate_across_carriers,成都磊数科技有限公司,,skipped,noop,,
525,project,39,柏隆粮油园区项目,柏隆粮油园区项目,,skipped,noop,,
526,partner,414,四川华西集采电子商务有限公司||duplicate_across_carriers,四川华西集采电子商务有限公司,,skipped,noop,,
527,partner,66,成都栎强门业有限公司||duplicate_across_carriers,成都栎强门业有限公司,,skipped,noop,,
528,partner,54,安信铝业集团有限公司||duplicate_across_carriers,安信铝业集团有限公司,,skipped,noop,,
529,partner,147,德阳市福兴建筑劳务有限公司||duplicate_across_carriers,德阳市福兴建筑劳务有限公司,,skipped,noop,,
530,partner,370,南宁市东杭木业有限公司||duplicate_across_carriers,南宁市东杭木业有限公司,,skipped,noop,,
531,partner,320,旌阳区鑫创达建筑材料经营部||duplicate_across_carriers,旌阳区鑫创达建筑材料经营部,,skipped,noop,,
532,partner,756,王勇||fact_partner_candidate,王勇,,skipped,noop,,
533,partner,757,旌阳区慧乐发建材经营部||fact_partner_candidate,旌阳区慧乐发建材经营部,,skipped,noop,,
534,partner,758,德阳开发区继红建材经营部--机械||fact_partner_candidate,德阳开发区继红建材经营部--机械,,skipped,noop,,
535,partner,530,杨中林||duplicate_across_carriers,杨中林,,skipped,noop,,
536,partner,759,旌阳区昌鑫机械设备租赁服务部||fact_partner_candidate,旌阳区昌鑫机械设备租赁服务部,,skipped,noop,,
537,partner,138,德阳路亿建筑劳务有限公司||duplicate_across_carriers,德阳路亿建筑劳务有限公司,,skipped,noop,,
538,partner,83,成都星沃金属制品有限公司||duplicate_across_carriers,成都星沃金属制品有限公司,,skipped,noop,,
539,partner,760,成都峰岩工程材料有限公司||fact_partner_candidate,成都峰岩工程材料有限公司,,skipped,noop,,
540,partner,761,旌阳区大力运输服务部||fact_partner_candidate,旌阳区大力运输服务部,,skipped,noop,,
541,partner,762,胡俊||fact_partner_candidate,胡俊,,skipped,noop,,
542,partner,122,德阳旌特线缆有限公司||duplicate_across_carriers,德阳旌特线缆有限公司,,skipped,noop,,
543,partner,306,旌阳区瑞洋机电建材经营部||duplicate_across_carriers,旌阳区瑞洋机电建材经营部,,skipped,noop,,
544,partner,416,四川环泰环保有限公司||duplicate_across_carriers,四川环泰环保有限公司,,skipped,noop,,
545,partner,449,四川乾睿辰工程项目管理有限公司||duplicate_across_carriers,四川乾睿辰工程项目管理有限公司,,skipped,noop,,
546,partner,299,旌阳区鹏博建材经营部||duplicate_across_carriers,旌阳区鹏博建材经营部,,skipped,noop,,
547,partner,532,尹华聪||duplicate_across_carriers,尹华聪,,skipped,noop,,
548,partner,763,旌阳区富畅建材经营部||fact_partner_candidate,旌阳区富畅建材经营部,,skipped,noop,,
549,partner,764,成都鼎拓佳商贸有限公司||fact_partner_candidate,成都鼎拓佳商贸有限公司,,skipped,noop,,
550,partner,174,德阳市清康环保科技有限公司||duplicate_across_carriers,德阳市清康环保科技有限公司,,skipped,noop,,
551,partner,428,四川聚木园林绿化工程有限公司||duplicate_across_carriers,四川聚木园林绿化工程有限公司,,skipped,noop,,
552,partner,260,旌阳区富玉建材经营部|92510603ma67qqd426|tax_code_conflict,旌阳区富玉建材经营部,,skipped,noop,,
553,partner,765,德阳开发区华强照明配送经营部||fact_partner_candidate,德阳开发区华强照明配送经营部,,skipped,noop,,
554,partner,766,德阳市九鼎机械设备租赁有限公司||fact_partner_candidate,德阳市九鼎机械设备租赁有限公司,,skipped,noop,,
555,partner,23,德阳市俊寅广告传媒有限公司||duplicate_across_carriers,德阳市俊寅广告传媒有限公司,,skipped,noop,,
556,partner,767,德阳开发区周汉胜建材经营部||fact_partner_candidate,德阳开发区周汉胜建材经营部,,skipped,noop,,
557,partner,520,吴海丰||duplicate_across_carriers,吴海丰,,skipped,noop,,
558,partner,768,四川瑞鑫恒创实业有限公司（运输）||fact_partner_candidate,四川瑞鑫恒创实业有限公司（运输）,,skipped,noop,,
559,partner,769,旌阳区丰瀚商贸经营部||fact_partner_candidate,旌阳区丰瀚商贸经营部,,skipped,noop,,
560,partner,770,德阳开发区继红建材经营部--材料||fact_partner_candidate,德阳开发区继红建材经营部--材料,,skipped,noop,,
561,partner,470,四川鑫华瑞建筑机械设备租赁有限公司||duplicate_across_carriers,四川鑫华瑞建筑机械设备租赁有限公司,,skipped,noop,,
562,partner,200,德阳市兴海川机械设备制造有限公司||duplicate_across_carriers,德阳市兴海川机械设备制造有限公司,,skipped,noop,,
563,partner,422,四川金裕同商贸有限公司||duplicate_across_carriers,四川金裕同商贸有限公司,,skipped,noop,,
564,partner,97,德阳吉欣建筑劳务有限责任公司||duplicate_across_carriers,德阳吉欣建筑劳务有限责任公司,,skipped,noop,,
565,partner,771,四川省鑫万泽金属制品有限公司||fact_partner_candidate,四川省鑫万泽金属制品有限公司,,skipped,noop,,
566,partner,36,旌阳区星龙机电经营部|92510603ma63umhc06|tax_code_conflict,旌阳区星龙机电经营部,,skipped,noop,,
567,partner,413,四川华瑞吊装工程有限公司||duplicate_across_carriers,四川华瑞吊装工程有限公司,,skipped,noop,,
568,partner,259,旌阳区德新镇罗氏钻井工程服务部||duplicate_across_carriers,旌阳区德新镇罗氏钻井工程服务部,,skipped,noop,,
569,partner,424,四川旌宸项目管理有限公司||duplicate_across_carriers,四川旌宸项目管理有限公司,,skipped,noop,,
570,partner,772,周小蓉||fact_partner_candidate,周小蓉,,skipped,noop,,
571,partner,773,德阳邦名建筑劳务有限公司||fact_partner_candidate,德阳邦名建筑劳务有限公司,,skipped,noop,,
572,partner,774,德阳经开区凯诚机械租赁部||fact_partner_candidate,德阳经开区凯诚机械租赁部,,skipped,noop,,
573,partner,775,高标准农田改造项目杂工||fact_partner_candidate,高标准农田改造项目杂工,,skipped,noop,,
574,partner,776,旌阳区鑫兴商贸行||fact_partner_candidate,旌阳区鑫兴商贸行,,skipped,noop,,
575,partner,144,德阳市财政局||duplicate_across_carriers,德阳市财政局,,skipped,noop,,
576,partner,777,德阳开发区继红建材经营部（材料）||fact_partner_candidate,德阳开发区继红建材经营部（材料）,,skipped,noop,,
577,partner,778,旌阳区骏强机械设备租赁部（个体工商户）||fact_partner_candidate,旌阳区骏强机械设备租赁部（个体工商户）,,skipped,noop,,
578,partner,436,四川浪梵石业有限公司||duplicate_across_carriers,四川浪梵石业有限公司,,skipped,noop,,
579,partner,779,德阳市弘伍建筑劳务有限公司||fact_partner_candidate,德阳市弘伍建筑劳务有限公司,,skipped,noop,,
580,partner,431,四川凯晨洲消防科技有限公司||duplicate_across_carriers,四川凯晨洲消防科技有限公司,,skipped,noop,,
581,partner,318,旌阳区肖蒙建材经营部||duplicate_across_carriers,旌阳区肖蒙建材经营部,,skipped,noop,,
582,partner,780,德阳市旌阳区孝感街道杨柳村村民委员会||fact_partner_candidate,德阳市旌阳区孝感街道杨柳村村民委员会,,skipped,noop,,
583,partner,781,旌阳区朗威浩机械租赁服务部||fact_partner_candidate,旌阳区朗威浩机械租赁服务部,,skipped,noop,,
584,partner,187,德阳市区新开橱柜经营部||duplicate_across_carriers,德阳市区新开橱柜经营部,,skipped,noop,,
585,partner,782,德阳市区华泰建材经营部||fact_partner_candidate,德阳市区华泰建材经营部,,skipped,noop,,
586,partner,783,魏云刚||fact_partner_candidate,魏云刚,,skipped,noop,,
587,partner,131,德阳开发区辉银机械设备租赁部||duplicate_same_carrier_or_empty_tax,德阳开发区辉银机械设备租赁部,,skipped,noop,,
588,partner,784,旌阳区国中机械设备租赁服务部||fact_partner_candidate,旌阳区国中机械设备租赁服务部,,skipped,noop,,
589,partner,300,旌阳区鹏达建材经营部||duplicate_same_carrier_or_empty_tax,旌阳区鹏达建材经营部,,skipped,noop,,
590,partner,785,四川华创智慧照明科技有限公司（分包）||fact_partner_candidate,四川华创智慧照明科技有限公司（分包）,,skipped,noop,,
591,partner,786,中国人民财产保险股份有限公司德阳市分公司||fact_partner_candidate,中国人民财产保险股份有限公司德阳市分公司,,skipped,noop,,
592,partner,481,四川壹樽恒业贸易有限公司||duplicate_across_carriers,四川壹樽恒业贸易有限公司,,skipped,noop,,
593,partner,787,德阳经开区凯诚机械租赁部(个体工商户)||fact_partner_candidate,德阳经开区凯诚机械租赁部(个体工商户),,skipped,noop,,
594,partner,446,四川鹏宸项目管理有限公司||duplicate_same_carrier_or_empty_tax,四川鹏宸项目管理有限公司,,skipped,noop,,
595,partner,364,绵阳阳亿胜建筑劳务有限责任公司||duplicate_across_carriers,绵阳阳亿胜建筑劳务有限责任公司,,skipped,noop,,
596,partner,789,刘维军||fact_partner_candidate,刘维军,,skipped,noop,,
597,partner,788,四川祥坤新材料有限公司（机械）||fact_partner_candidate,四川祥坤新材料有限公司（机械）,,skipped,noop,,
598,partner,790,旌阳区飞丰华机械租赁服务部||fact_partner_candidate,旌阳区飞丰华机械租赁服务部,,skipped,noop,,
599,partner,539,中江县凯江镇王师白铁经营部||duplicate_across_carriers,中江县凯江镇王师白铁经营部,,skipped,noop,,
600,partner,791,四川万柏土石方工程有限公司||fact_partner_candidate,四川万柏土石方工程有限公司,,skipped,noop,,
601,partner,61,成都创仕达交通设施有限公司||duplicate_across_carriers,成都创仕达交通设施有限公司,,skipped,noop,,
602,partner,792,刘应木||fact_partner_candidate,刘应木,,skipped,noop,,
603,partner,463,四川腾创商贸有限公司||duplicate_across_carriers,四川腾创商贸有限公司,,skipped,noop,,
604,partner,794,成都正本源生化科技有限公司||fact_partner_candidate,成都正本源生化科技有限公司,,skipped,noop,,
605,partner,793,旌阳区柏顺建材经营部||fact_partner_candidate,旌阳区柏顺建材经营部,,skipped,noop,,
606,partner,528,杨波||duplicate_across_carriers,杨波,,skipped,noop,,
607,partner,795,四川齐燕石材有限公司||fact_partner_candidate,四川齐燕石材有限公司,,skipped,noop,,
608,partner,86,成都筑强企业管理有限公司||duplicate_same_carrier_or_empty_tax,成都筑强企业管理有限公司,,skipped,noop,,
609,partner,175,德阳市区百润油漆店||duplicate_across_carriers,德阳市区百润油漆店,,skipped,noop,,
610,partner,316,旌阳区孝泉镇利荣建材经营部||duplicate_across_carriers,旌阳区孝泉镇利荣建材经营部,,skipped,noop,,
611,partner,796,德阳开发区天马水暖建材经营部||fact_partner_candidate,德阳开发区天马水暖建材经营部,,skipped,noop,,
612,partner,797,四川爱达乐明德食品有限公司||fact_partner_candidate,四川爱达乐明德食品有限公司,,skipped,noop,,
613,partner,798,什邡市欧风建筑装饰工程有限公司||fact_partner_candidate,什邡市欧风建筑装饰工程有限公司,,skipped,noop,,
614,partner,799,绵竹市新市镇鸿辰建材经营部||fact_partner_candidate,绵竹市新市镇鸿辰建材经营部,,skipped,noop,,
615,partner,800,李合贵（机械）||fact_partner_candidate,李合贵（机械）,,skipped,noop,,
616,partner,801,曾国华||fact_partner_candidate,曾国华,,skipped,noop,,
617,partner,802,郑红明（机械）||fact_partner_candidate,郑红明（机械）,,skipped,noop,,
618,partner,803,旌阳区俊阳兰建材经营部||fact_partner_candidate,旌阳区俊阳兰建材经营部,,skipped,noop,,
619,partner,804,德阳市福宾加油站||fact_partner_candidate,德阳市福宾加油站,,skipped,noop,,
620,project,40,中江驾考校,中江驾考校,,skipped,noop,,
621,partner,805,德阳市奕汐档案管理服务有限公司||fact_partner_candidate,德阳市奕汐档案管理服务有限公司,,skipped,noop,,
622,partner,806,四川绿茂环卫设施有限公司||fact_partner_candidate,四川绿茂环卫设施有限公司,,skipped,noop,,
623,partner,807,四川兴禾维工程项目管理有限公司||fact_partner_candidate,四川兴禾维工程项目管理有限公司,,skipped,noop,,
624,partner,808,李飞||fact_partner_candidate,李飞,,skipped,noop,,
625,business_entity,35,58b0d30ab0af4b3eb9fc815d2335383b,四川世旺鑫润商贸有限公司,,skipped,noop,,
626,partner,432,四川楷楠建设工程有限公司|91510600ma6234en4c|duplicate_same_carrier_or_empty_tax,四川楷楠建设工程有限公司,,skipped,noop,,
627,partner,809,德阳市叁伍土石方沙石工程有限公司||fact_partner_candidate,德阳市叁伍土石方沙石工程有限公司,,skipped,noop,,
628,partner,375,郫都区柏克建材经营部||duplicate_across_carriers,郫都区柏克建材经营部,,skipped,noop,,
629,partner,810,德阳开发区永晟工程机械租赁经营部||fact_partner_candidate,德阳开发区永晟工程机械租赁经营部,,skipped,noop,,
630,business_entity,36,d68125dac99640249bd4f0518269009a,四川迈投建筑工程有限公司,,skipped,noop,,
631,project,41,蓥华山路道路工程-包2,蓥华山路道路工程-包2,,skipped,noop,,
632,partner,225,广汉市欧风建筑工程有限公司||duplicate_across_carriers,广汉市欧风建筑工程有限公司,,skipped,noop,,
633,partner,395,四川彬明劳务服务有限公司||duplicate_across_carriers,四川彬明劳务服务有限公司,,skipped,noop,,
634,partner,445,四川美力科技有限公司||duplicate_across_carriers,四川美力科技有限公司,,skipped,noop,,
635,partner,811,四川八玺广告有限公司||fact_partner_candidate,四川八玺广告有限公司,,skipped,noop,,
636,partner,507,汤旭富||duplicate_across_carriers,汤旭富,,skipped,noop,,
637,partner,73,成都市和欣建材有限公司||duplicate_across_carriers,成都市和欣建材有限公司,,skipped,noop,,
638,partner,812,四川金通喜商贸有限公司||fact_partner_candidate,四川金通喜商贸有限公司,,skipped,noop,,
639,partner,813,德阳市德加汽车服务有限公司||fact_partner_candidate,德阳市德加汽车服务有限公司,,skipped,noop,,
640,partner,79,成都市兴立新塑料装饰材料有限公司||duplicate_across_carriers,成都市兴立新塑料装饰材料有限公司,,skipped,noop,,
641,partner,814,邓世娇||fact_partner_candidate,邓世娇,,skipped,noop,,
642,partner,815,德阳市旌阳区孝感街道金牛社区居民委员会||fact_partner_candidate,德阳市旌阳区孝感街道金牛社区居民委员会,,skipped,noop,,
643,partner,352,刘强||duplicate_across_carriers,刘强,,skipped,noop,,
644,partner,816,四川川盾门窗有限公司（分包）||fact_partner_candidate,四川川盾门窗有限公司（分包）,,skipped,noop,,
645,partner,477,四川星泛美科技有限公司||duplicate_across_carriers,四川星泛美科技有限公司,,skipped,noop,,
646,partner,357,罗江区瑞锦建筑机械经营部||duplicate_across_carriers,罗江区瑞锦建筑机械经营部,,skipped,noop,,
647,partner,817,易德富班组||fact_partner_candidate,易德富班组,,skipped,noop,,
648,partner,818,四川欧甲工贸有限公司||fact_partner_candidate,四川欧甲工贸有限公司,,skipped,noop,,
649,partner,523,徐州大有灌排设备有限公司||duplicate_same_carrier_or_empty_tax,徐州大有灌排设备有限公司,,skipped,noop,,
650,partner,389,手续费||duplicate_same_carrier_or_empty_tax,手续费,,skipped,noop,,
651,partner,80,成都顺建机械工程有限公司||duplicate_across_carriers,成都顺建机械工程有限公司,,skipped,noop,,
652,partner,819,中国铁塔股份有限公司德阳市分公司||fact_partner_candidate,中国铁塔股份有限公司德阳市分公司,,skipped,noop,,
653,partner,91,德阳诚建集装箱租赁有限公司||duplicate_across_carriers,德阳诚建集装箱租赁有限公司,,skipped,noop,,
654,partner,168,德阳市旌阳区水印图文制作服务部（个体工商户）||duplicate_across_carriers,德阳市旌阳区水印图文制作服务部（个体工商户）,,skipped,noop,,
655,partner,820,德阳市鑫福锌钢护栏有限公司||fact_partner_candidate,德阳市鑫福锌钢护栏有限公司,,skipped,noop,,
656,partner,821,德阳欧峰实业有限公司||fact_partner_candidate,德阳欧峰实业有限公司,,skipped,noop,,
657,partner,822,罗方友||fact_partner_candidate,罗方友,,skipped,noop,,
658,partner,383,山东华谊工程材料有限公司||duplicate_across_carriers,山东华谊工程材料有限公司,,skipped,noop,,
659,partner,342,冷晓春||duplicate_across_carriers,冷晓春,,skipped,noop,,
660,partner,394,四川彪哥机械租赁有限公司||duplicate_across_carriers,四川彪哥机械租赁有限公司,,skipped,noop,,
661,partner,165,德阳市旌阳区东湖街道拱桥社区居民委员会||duplicate_same_carrier_or_empty_tax,德阳市旌阳区东湖街道拱桥社区居民委员会,,skipped,noop,,
662,partner,140,德阳明源电力集团有限公司德为分公司||duplicate_across_carriers,德阳明源电力集团有限公司德为分公司,,skipped,noop,,
663,partner,823,德阳经开区诚建建材经营部||fact_partner_candidate,德阳经开区诚建建材经营部,,skipped,noop,,
664,partner,824,德阳市区浩杰建材经门市部||fact_partner_candidate,德阳市区浩杰建材经门市部,,skipped,noop,,
665,partner,825,刘春红||fact_partner_candidate,刘春红,,skipped,noop,,
666,partner,245,金堂七鑫机电租赁站||duplicate_across_carriers,金堂七鑫机电租赁站,,skipped,noop,,
667,partner,826,德阳市区西卡防水保温材料经营部||fact_partner_candidate,德阳市区西卡防水保温材料经营部,,skipped,noop,,
668,partner,827,广汉市鑫锦泰机械设备经营部||fact_partner_candidate,广汉市鑫锦泰机械设备经营部,,skipped,noop,,
669,partner,129,德阳开发区好利来机械租赁服务部||duplicate_same_carrier_or_empty_tax,德阳开发区好利来机械租赁服务部,,skipped,noop,,
670,partner,492,四川中辉绿建集装箱有限公司||duplicate_across_carriers,四川中辉绿建集装箱有限公司,,skipped,noop,,
671,partner,828,旌阳区德新镇创新机械租赁部||fact_partner_candidate,旌阳区德新镇创新机械租赁部,,skipped,noop,,
672,partner,829,德阳市瑞荣建材有限公司||fact_partner_candidate,德阳市瑞荣建材有限公司,,skipped,noop,,
673,partner,525,宣威市农业农村局||duplicate_across_carriers,宣威市农业农村局,,skipped,noop,,
674,partner,830,旌阳区德耀机械设备租赁服务部（刘新龙）||fact_partner_candidate,旌阳区德耀机械设备租赁服务部（刘新龙）,,skipped,noop,,
675,partner,831,德阳市盛宇电器有限公司||fact_partner_candidate,德阳市盛宇电器有限公司,,skipped,noop,,
676,partner,832,四川三电成缆电缆有限公司||fact_partner_candidate,四川三电成缆电缆有限公司,,skipped,noop,,
677,partner,833,四川径畅交通工程有限公司（分包）||fact_partner_candidate,四川径畅交通工程有限公司（分包）,,skipped,noop,,
678,partner,354,刘志勇||duplicate_same_carrier_or_empty_tax,刘志勇,,skipped,noop,,
679,partner,71,成都润安势市政设施有限公司||duplicate_across_carriers,成都润安势市政设施有限公司,,skipped,noop,,
680,partner,834,成都鑫虹贵商贸有限公司||fact_partner_candidate,成都鑫虹贵商贸有限公司,,skipped,noop,,
681,partner,192,德阳市区宇测仪器经营部||duplicate_same_carrier_or_empty_tax,德阳市区宇测仪器经营部,,skipped,noop,,
682,partner,454,四川三和源招标代理有限公司||duplicate_across_carriers,四川三和源招标代理有限公司,,skipped,noop,,
683,partner,835,德阳开发区兴顺建材经营部||fact_partner_candidate,德阳开发区兴顺建材经营部,,skipped,noop,,
684,partner,420,四川金广信工程管理咨询有限公司||duplicate_same_carrier_or_empty_tax,四川金广信工程管理咨询有限公司,,skipped,noop,,
685,partner,836,四川涂派新材料科技有限公司||fact_partner_candidate,四川涂派新材料科技有限公司,,skipped,noop,,
686,partner,154,德阳市汇新钢化玻璃有限公司||duplicate_same_carrier_or_empty_tax,德阳市汇新钢化玻璃有限公司,,skipped,noop,,
687,partner,837,德阳鑫科能电力控制设备有限公司||fact_partner_candidate,德阳鑫科能电力控制设备有限公司,,skipped,noop,,
688,partner,126,德阳骏驰建材有限公司||duplicate_across_carriers,德阳骏驰建材有限公司,,skipped,noop,,
689,partner,190,德阳市区星龙农机经营部|92510600ma63n5632y|tax_code_conflict,德阳市区星龙农机经营部,,skipped,noop,,
690,partner,838,德阳云刚土石方工程有限公司-材料||fact_partner_candidate,德阳云刚土石方工程有限公司-材料,,skipped,noop,,
691,partner,839,德阳辽河昌鸿建筑设备租赁有限公司||fact_partner_candidate,德阳辽河昌鸿建筑设备租赁有限公司,,skipped,noop,,
692,partner,521,厦门郁茶香贸易有限公司||duplicate_across_carriers,厦门郁茶香贸易有限公司,,skipped,noop,,
693,partner,350,临时水电组||duplicate_across_carriers,临时水电组,,skipped,noop,,
694,partner,840,唐明龙负责人||fact_partner_candidate,唐明龙负责人,,skipped,noop,,
695,partner,841,admin||fact_partner_candidate,admin,,skipped,noop,,
696,partner,843,四川保盛建设集团有限公司成都分公司||fact_partner_candidate,四川保盛建设集团有限公司成都分公司,,skipped,noop,,
697,partner,842,四川术广企业管理咨询有限公司||fact_partner_candidate,四川术广企业管理咨询有限公司,,skipped,noop,,
698,partner,502,孙洛洛||duplicate_same_carrier_or_empty_tax,孙洛洛,,skipped,noop,,
699,partner,541,中江县凯江镇兴中意装饰经营部||duplicate_across_carriers,中江县凯江镇兴中意装饰经营部,,skipped,noop,,
700,partner,70,成都诺美力威科技有限公司||duplicate_across_carriers,成都诺美力威科技有限公司,,skipped,noop,,
701,partner,844,张鑫||fact_partner_candidate,张鑫,,skipped,noop,,
702,partner,5,旌阳区新豪五金机电商贸部||duplicate_across_carriers,旌阳区新豪五金机电商贸部,,skipped,noop,,
703,partner,164,德阳市旌阳区柏隆镇农民用水户协会||duplicate_across_carriers,德阳市旌阳区柏隆镇农民用水户协会,,skipped,noop,,
704,partner,845,德阳市晨丰市政设施有限公司||fact_partner_candidate,德阳市晨丰市政设施有限公司,,skipped,noop,,
705,partner,99,德阳建发预制构件厂||duplicate_across_carriers,德阳建发预制构件厂,,skipped,noop,,
706,partner,846,四川庆源派供水设备有限公司||fact_partner_candidate,四川庆源派供水设备有限公司,,skipped,noop,,
707,partner,33,旌阳区久悦建筑物清洁服务部||duplicate_across_carriers,旌阳区久悦建筑物清洁服务部,,skipped,noop,,
708,partner,847,魏刚||fact_partner_candidate,魏刚,,skipped,noop,,
709,partner,405,四川合和顺建设集团有限公司||duplicate_across_carriers,四川合和顺建设集团有限公司,,skipped,noop,,
710,project,42,旌阳区供水项目(柏隆水厂及管网）,旌阳区供水项目(柏隆水厂及管网）,,skipped,noop,,
711,partner,848,德阳博顺商贸有限公司||fact_partner_candidate,德阳博顺商贸有限公司,,skipped,noop,,
712,partner,849,旌阳区骏采卓航建材经营部||fact_partner_candidate,旌阳区骏采卓航建材经营部,,skipped,noop,,
713,partner,483,四川翊堃晟保温材料有限公司||duplicate_across_carriers,四川翊堃晟保温材料有限公司,,skipped,noop,,
714,partner,850,德阳市区海之防水工程部||fact_partner_candidate,德阳市区海之防水工程部,,skipped,noop,,
715,partner,230,河北楠涵水利机械有限公司||duplicate_across_carriers,河北楠涵水利机械有限公司,,skipped,noop,,
716,partner,546,周述礼||duplicate_across_carriers,周述礼,,skipped,noop,,
717,partner,851,中国平安财产保险股份有限公司广东分公司||fact_partner_candidate,中国平安财产保险股份有限公司广东分公司,,skipped,noop,,
718,partner,852,成都众和丰市政工程有限公司||fact_partner_candidate,成都众和丰市政工程有限公司,,skipped,noop,,
719,partner,182,德阳市区全鑫不锈钢经营部||duplicate_across_carriers,德阳市区全鑫不锈钢经营部,,skipped,noop,,
720,partner,210,德阳鑫川物资有限公司||duplicate_across_carriers,德阳鑫川物资有限公司,,skipped,noop,,
721,partner,317,旌阳区孝泉镇文春木材加工厂||duplicate_across_carriers,旌阳区孝泉镇文春木材加工厂,,skipped,noop,,
722,partner,439,四川立尔信工程管理咨询有限公司||duplicate_across_carriers,四川立尔信工程管理咨询有限公司,,skipped,noop,,
723,partner,853,苏州梦启诚机械设备有限公司||fact_partner_candidate,苏州梦启诚机械设备有限公司,,skipped,noop,,
724,partner,856,双东镇东美村村民委员会||fact_partner_candidate,双东镇东美村村民委员会,,skipped,noop,,
725,partner,854,四川朗照律师事务所||fact_partner_candidate,四川朗照律师事务所,,skipped,noop,,
726,partner,855,德阳市旌阳区双东镇东美村村民委员会||fact_partner_candidate,德阳市旌阳区双东镇东美村村民委员会,,skipped,noop,,
727,partner,540,中江县凯江镇鑫亿隆酒店用品批发部||duplicate_across_carriers,中江县凯江镇鑫亿隆酒店用品批发部,,skipped,noop,,
728,partner,857,报销||fact_partner_candidate,报销,,skipped,noop,,
729,partner,324,旌阳区鑫宇建材经营部|92510603ma63r7td8e|tax_code_conflict,旌阳区鑫宇建材经营部,,skipped,noop,,
730,partner,858,成都千胶百媚商贸有限公司||fact_partner_candidate,成都千胶百媚商贸有限公司,,skipped,noop,,
731,partner,440,四川立格建设项目管理有限公司||duplicate_across_carriers,四川立格建设项目管理有限公司,,skipped,noop,,
732,partner,359,罗明贵||duplicate_across_carriers,罗明贵,,skipped,noop,,
733,partner,534,浙江六来机电有限公司||duplicate_across_carriers,浙江六来机电有限公司,,skipped,noop,,
