legacy_partner_id,partner_name,company_credit_code,company_tax_no,source,source_evidence,linked_contract_count,linked_repayment_rows,sample_legacy_contract_id,sample_legacy_contract_no,manual_confirm_required,auto_create_allowed,dry_run_action,review_note
0263dea130b6471db64885c8ba259bb9,德阳市永成机械厂,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,94fa58b02f2c4fd28b91e91bc8d765c3,DYS2024-86,yes,no,candidate_create_or_reuse,
906d8d2007a5412fa25e9b3b8fa72089,德阳市潺亭水务有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,2,19,824767fcce244d76884cc24948a997c4,DYS2021-56,yes,no,candidate_create_or_reuse,
720717e548e94122b750f436aa078e63,德阳市玉皇观,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,044d49a798284509825fc35cdd19f71a,DYS2025-208,yes,no,candidate_create_or_reuse,
AE0C8A5B4F3F43D3B3A86EE2AB6609C8,德阳市第一小学校,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,7c3e95d237144912859b5b7d3ce4468b,DYS2022-66,yes,no,candidate_create_or_reuse,
B9621FF5FBB741AABA7E06DF503F36DA,德阳市经济技术开发区征收拆迁服务中心,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,954abe2ecfd746e8a346d1a03d35eb9e,DYS2018-64,yes,no,candidate_create_or_reuse,
72ABD6591F684C9981EA0065B5008B5A,德阳市罗江区万安镇南塔社区居民委员会,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,3,282708c3558d4014abebcf80edac558e,DYS2023-09,yes,no,candidate_create_or_reuse,
7706DF8AD0904E2982954E17031E2368,德阳市罗江区住房和城乡建设局,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,6,415b6eed675349d8a79c22292d84a016,DYS2022-99,yes,no,candidate_create_or_reuse,
3698c87c05c7474aaced71187e3da397,德阳市罗江区公路建设养护所,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,12979024d3814238b0336cefc5894b60,DYS2025-191,yes,no,candidate_create_or_reuse,
7e257b17080c4dd6baa04e6b34f102ba,德阳市罗江区公路管理所,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,2,301accf9c003420e984c779785c9d23e,DYS2024-242,yes,no,candidate_create_or_reuse,
a4f665d674cf4c38b7057054b698b585,德阳市罗江区教育和体育局,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,2ca20b4affce4e24932a8adb16e79c44,DYS2025-56,yes,no,candidate_create_or_reuse,
6A01A2851104408C8E7DCF445BE934C5,德阳市罗江区水利灌排工程管理中心,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,2,6,f36fb5d521db447d88b8c701275b886f,DYS2022-76,yes,no,candidate_create_or_reuse,
3C18E5599CE144FAB8690930FE9F01D8,德阳市罗江区白马关镇人民政府,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,b33c5ea95b284ca9a750a9a51b222b9e,DYS2022-18,yes,no,candidate_create_or_reuse,
E44D558ACEF6409C8680D5DE87D31710,德阳市罗江区综合行政执法局,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,2,3,1b134f3b84e345a9b023863c5ce3536c,DYS2024-99,yes,no,candidate_create_or_reuse,
8ee477a2e5ff49ab9d18a361f89df2ed,德阳市罗江区自来水公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,2,855dbd0d09b84346bc7698fe15cbd63a,DYS2019-04,yes,no,candidate_create_or_reuse,
4EAAE36D04FF40E5B7AF6BD5EBC0038A,德阳市罗江区调元镇人民政府,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,ae9bee7e1b06405eb80a7e434cc864cd,DYS2022-17,yes,no,candidate_create_or_reuse,
305e9fb55c5740fb8e5982e524b5b534,德阳市群运物资有限责任公司,915106007422783948,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,63fabcaed2104c63b99d569c71aaa5d5,DYS2023-137,yes,no,candidate_create_or_reuse,
021c3886541e4515bb8377ca3e65d9f8,德阳市自来水公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,6,10,125d91a21a5d4ad7aefdecd94f5cbfdb,DYS2023-04-2,yes,no,candidate_create_or_reuse,
1daf00e4bc3b4764b4fb2b5ad8d6b62a,德阳市艺术宫,91510600MA62R7W423,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,329c662c588e42d0bfa0944664342b91,DYS2023-138,yes,no,candidate_create_or_reuse,
573f3a5cdfc145e6b5cc6b3d51a7964e,德阳市衡山路学校,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,49afe3aedfd64b9aae13e88ef96db79c,DYS2025-149,yes,no,candidate_create_or_reuse,
6cfbff6651dc47d9947e119022286335,德阳市金山街学校,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,447e33baaa1b4782b9cb4eefd6a0ad9b,DYS2025-207,yes,no,candidate_create_or_reuse,
82aef4d7acb341caaed0657e9f806791,德阳市青少年宫,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,2,3,2aa35f40a34249ec98fc5b7b89643f8f,DYS2024-66-1,yes,no,candidate_create_or_reuse,
2024d7775b604ded85cf44d3aec393b3,德阳市黄河路小学校,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,03ce07f8f6034c0fb9129b18f30e67e9,DYS2025-173,yes,no,candidate_create_or_reuse,
4bb3cba9d20d4457aa7b6b611cbc7f96,德阳开发区六月雪干锅凯德店,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,0def38bcfb8f4065aa8f8bdadf41ed02,DYS2024-05,yes,no,candidate_create_or_reuse,
427cba4e01f34510b2390ab56d007e96,德阳开放大学,125105004511351310,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,28d5343d4cc5475bb925d9a5af03628f,DYS2023-112,yes,no,candidate_create_or_reuse,
2c40b8dec4a54202ba450b0643e44472,德阳德美医疗美容医院有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,f56d4689279d464c9b0b88e073b490ad,DYS2026-27,yes,no,candidate_create_or_reuse,
536d48c63c104390ba0508391a4a5f14,德阳思远重工有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,7a2f3871a1fa4125bb890ef3436be6cb,DYS2025-170,yes,no,candidate_create_or_reuse,
8FB70C95AF5A423F8C7F605FEB149ABB,德阳文鑫文化体育有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,c1333b59d1de471aa6f060282255e0d6,DYS2023-18,yes,no,candidate_create_or_reuse,
FF1FB27380DB4791B057B918A2AB1133,德阳方兴建设有限责任公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,fcf24dc6e05549e4b6a6f1e22437915a,DYS2022-111,yes,no,candidate_create_or_reuse,
deeeafcc916347f382bbc93978993055,德阳旌信城市管理服务股份有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,5,5,0dc6492a875447fa83fac057f3ef1986,DYS2025-145,yes,no,candidate_create_or_reuse,
C92FF7377F364901AC2A78E1FEB2C069,德阳智茂润亚电子科技有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,12,8553c39c3e654b638a21ab081ada2e6c,DYS2023-40,yes,no,candidate_create_or_reuse,
1e8acf67165d4f47a44d072a5b94b119,德阳特斯联实业有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,2,c3d5159c86c1451c83d31581d9c5a9a4,DYS2024-241,yes,no,candidate_create_or_reuse,
1F0E93B702CD4D288F198171A102C9FA,德阳玛丽妇科医院有限责任公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,bf15c5433f6d4ebd862900afe3b2f984,DYS2023-78,yes,no,candidate_create_or_reuse,
c2bc8c89f3ef471b99c928f29b7c6a03,德阳禾顺房地产开发有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,3,d38cb138e7df40b2a356d01f0e6c634b,DYS2017-43,yes,no,candidate_create_or_reuse,
FB0C0B02ED3B492988EB41D0106474DD,德阳第五医院股份有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,ea8c67bedb404c5a925251df2b9a148f,DYS2025-46,yes,no,candidate_create_or_reuse,
23fed041947e4db399e268da884d57e5,德阳经开建设工程有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,13,40,1b12e34438c0463b98929978ed95b13a,DYS2025-109,yes,no,candidate_create_or_reuse,
c9ec83ac8455420e9070757a70ce20e6,德阳经开物业管理有限公司,-,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,ac03feefebdc40d6bd8230665c14403b,DYS2025-74,yes,no,candidate_create_or_reuse,
4848421c0c504f068c2e3b136cb3e103,德阳经济技术开发区城市管理综合服务中心,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,e2aaa4977de541c0a4a9480ada19f607,DYS2024-247-1,yes,no,candidate_create_or_reuse,
48d92babc2094a4c967d1b7053f06cf6,德阳经济技术开发区第一幼儿园,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,9c76fe2a272a475b9fd292a8956d8e0a,DYS2026-12,yes,no,candidate_create_or_reuse,
E88B1F6779D1499BBF89764300C26A9A,德阳经济技术开发区重点工程建设中心,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,6,02b90c824b464d49bd05d21458574915,DYS2022-92,yes,no,candidate_create_or_reuse,
70068fdd7b9f48cfb45a8ba2f8b8d816,德阳芯万晨商贸有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,2,12fc54f8ce364cdd8202c9ea1152c128,DYS2024-144,yes,no,candidate_create_or_reuse,
9E2706663D884F908162D738EED275E5,德阳蓉北建设工程有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,8,55,149b021b637e439f9781ffbb7e0fb4b2,DYS2020-17,yes,no,candidate_create_or_reuse,
9858e18c4918448fb0904a2691964064,德阳鑫凯基置业有限公司,,915106005557771047,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,3,6,289fdbe2135b47e5af7c7b7ef26a780b,DYS2025-28,yes,no,candidate_create_or_reuse,
d5b4d768787c4e95ac70dd62c8337e66,德阳鑫利化工厂,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,42656040066a4473971c3e73f01f58b0,DYS2025-233,yes,no,candidate_create_or_reuse,
a2bbebc2328b4fb4a03c66368f071b40,德阳钰鑫化工有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,ffcf4f074e1a446485db994b405db9d1,DYS2025-232,yes,no,candidate_create_or_reuse,
2b3124837d8547cea19b91673c16837c,德阳高新发展有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,2,243a386199d64a40aa06b6ede9cf6af6,DYS2022-91,yes,no,candidate_create_or_reuse,
23313DA5387447E19E618C7C8A5CA6B7,德阳龙井公墓服务有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,1d72f16652f541f6b871e231ab1b5d19,DYS2023-107,yes,no,candidate_create_or_reuse,
069E35D50F9A450E86A1DCF587ADFC27,成都七天四季投资管理有限公司德阳文庙广场店,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,b1b187a978ef4dd1a2c73ff7606213e8,DYS2023-92,yes,no,candidate_create_or_reuse,
89378D9C8861488783344CFCB5E7392A,成都市郫都区人民政府安德街道办事处,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,2,3,01917c90e57a457c9c9027286f02570b,CDS2023-02-1,yes,no,candidate_create_or_reuse,
D742B604386E44E7AC87FB5CA8904D14,成都市龙泉驿区洪安镇人民政府,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,b4dd2bc7f8444332bce81690eefdecec,CDS2020-49,yes,no,candidate_create_or_reuse,
648EA61D5BBF42768F35F4BE7BCF935B,成都市龙泉驿区第六中学校,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,3,dbdf8862fe914a25b93f65398c9b7bbc,CDS2021-75,yes,no,candidate_create_or_reuse,
ef8db704d80b4430a7cbe9afc7250f30,成都师范学院德阳高级中学,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,768a6ee1d2ab43f3a98c026086ac35aa,DYS2025-148,yes,no,candidate_create_or_reuse,
863d91062db340cd998c6b3f93850050,成都建工第一建筑工程有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,2,3,12f95a310bd5409fb76229a182aa88f2,XCS2025-13,yes,no,candidate_create_or_reuse,
2db04500c3d542259f898ecb0eae3fcd,成都建工第五建筑工程有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,2,77ef7dfe94ad452499f136f7f95fdf32,MYS2024-119,yes,no,candidate_create_or_reuse,
e8a2a9c209734fa9ad96d96618968e0a,成都煜嘉建筑工程有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,1f63ffd7e5774c1db64743b588da15ae,2018-23、24,yes,no,candidate_create_or_reuse,
fc6e819bc4f1486eae8ae80bc48d50d0,成都环境水务建设有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,062e24ff0f0e4401a108ef7c2923b1a0,2018-34,yes,no,candidate_create_or_reuse,
062420f967c846b9bdd446d11c1f717d,成都秦川物联网科技股份有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,2,db68650a88c14833a3370e180214576d,DYS2026-03,yes,no,candidate_create_or_reuse,
12d27da254434a6ba86d7bbbde74ae0e,拉萨市堆龙德庆区住房和城乡建设局,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,4,2e93051e20754b69a6977126d73505d9,XZ2025-62,yes,no,candidate_create_or_reuse,
ffc69b4cd87145538d3ea60ef1227439,拉萨市柳梧新区管理委员会,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,5,9,62cf7e172e044a8e9219f57faa3bbda6,XZQ2021-88,yes,no,candidate_create_or_reuse,
7E969CB12DFA48C3B0A62BD0529907BF,攀枝花安宁新能源科技有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,2,5,8b5b30b1d9ae4efab52bcdb69ae081f7,PZS2023-39,yes,no,candidate_create_or_reuse,
a2da464f15f14648bbc59f71edcda375,新疆喀什电盛有限责任公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,2,5,1fecfbba53b64fb79999af6ee06c49ee,XJ2025-52,yes,no,candidate_create_or_reuse,
2ca4f201a1604613ab20d3015e6a6bc1,新疆维吾尔自治区人民检察院喀什分院,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,6,ea384c38f6cc437b804567c6ff808b0c,XJ2024-115,yes,no,candidate_create_or_reuse,
fa6c17afaa9d48ebaa4a4b1fc09e352d,旌阳区双东镇东美村股份经济合作联合社,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,f6e45bd6026c417aa9c2d926ddfb142c,DYS2022-101,yes,no,candidate_create_or_reuse,
A62A0C75189F4F38BC81407AFCDDA065,旌阳区天元街道楠树村股份经济合作联合社,1111,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,ae8a483819584297a38268ccd6629ae6,DYS2021-60,yes,no,candidate_create_or_reuse,
36d0952b1d114999856e665afe600477,旌阳区左氏餐饮店,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,2,37ae72eee33840738e2b2f938abd57e3,DYS2024-02,yes,no,candidate_create_or_reuse,
9f9d0c53467e4ab480236bf0e729a8fc,旌阳区德新镇胜利村股份经济合作联合社,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,2,87ee04d65b3a44fc9f35d0cf5c6110bc,DYS2025-128,yes,no,candidate_create_or_reuse,
4c7f8b1b4a2140bdb979232425a642e3,普格县农业农村局,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,6000ba7312854356bdf2d256a655c3ff,LSZ2019-47,yes,no,candidate_create_or_reuse,
4F45316C4E4B4247930254D833AD9929,林芝华信恒富房地产开发有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,2,fbc7bcf41ca44d90b4de4f75d43d97b1,XZQ2018-14,yes,no,candidate_create_or_reuse,
196126a7bf2b4caba6dd0be44e78001a,武警新疆总队机动第五支队,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,2,4,57e5161c923143ba9821dda76da2f744,XJ2025-222,yes,no,candidate_create_or_reuse,
FEE1881A1743436B918A83DAFA07F39B,汉源县文化体育和旅游局,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,976b775f619a4fcfb6dc2a73ab3cf3ac,YAS2021-37,yes,no,candidate_create_or_reuse,
33687b850d6445219ae57488c140c815,河北省送变电有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,a049d8dc69e54f65a3cd5f7b277e1369,MYS2026-16,yes,no,candidate_create_or_reuse,
4503d05e798442cabd93d9d46ef50723,河北维得利吊索具制造有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,591bf6cabd724956a53af6d3be4ac409,DYS2024-150,yes,no,candidate_create_or_reuse,
58edce0e10364357a65a608fd749ca20,泸县奇峰镇共和村股份经济联合社,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,e31eb4a0cc404d5a80b36575e23b0822,LZS2025-92,yes,no,candidate_create_or_reuse,
6d78df0e6c394d02bdee2211bc70a9a8,浙江省建工集团有限责任公司阿合奇县分公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,2,89e7776f8f6b42ddb39ee1108b1c3239,XJ2026-20,yes,no,candidate_create_or_reuse,
93E4EAA3B631441A8ABB1B75A65DBBC0,玖龙纸业（重庆）有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,3,2997cc2196aa451d8cc7fe563c2ccf44,CQS2019-60,yes,no,candidate_create_or_reuse,
a29b73db6fb640618befff9cd5ff3f63,甘肃龙江电力有限责任公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,155f12feb4914ab9b521d3d0cb5f850e,GSS2023-90,yes,no,candidate_create_or_reuse,
d607abbc87464420a9519a00f2d111e3,生猪技术创新中心(重庆),,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,2,b6ad1a4dbd944b11b20a3b17b2023af0,CQS2025-29,yes,no,candidate_create_or_reuse,
fbea29a3c08f477fabb306e7d98fe273,疏勒县第二幼儿园,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,6,c66ecd4cadff4ea9bc576e0976a27e24,XJ2024-149,yes,no,candidate_create_or_reuse,
9e43df64fc7e4b2085099cc7fe4d4518,盐亭县交通运输局公路管理所,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,2,e74718a2bf6f425b9ff1b42c36ab0960,MYS2025-11,yes,no,candidate_create_or_reuse,
0b3cd5219da747369f12af3dad1b3187,眉山环天建设工程集团有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,8c09ffe472c74502bdcc6c04d36640da,MSS2023-10,yes,no,candidate_create_or_reuse,
0867ABF0E4CA4A80BB7ADF62D45F8A80,石柱土家族自治县水利工程服务站,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,12,0cc43dec855543fdba297a83078e6893,CQS2023-70,yes,no,candidate_create_or_reuse,
EA721D9C570348C6BBDFA60ABA275DCF,米易县颛顼文化旅游开发有限责任公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,2,81477b8a864a4114a0d15e4a9908efc8,MYX2023-33,yes,no,candidate_create_or_reuse,
83B4499694DB42769BAEDBF691FB0D62,米易恒邦领晟置业有限公司,1111,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,a8126566f5054bce83430cf6e79917ec,PZH2021-99,yes,no,candidate_create_or_reuse,
470544403DE64C9F820AC12849906FC9,米易高恒置业有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,2,cc0acb3c5995426fb2476e35d6175fcb,PZH2022-81-1,yes,no,candidate_create_or_reuse,
C6421AAE919F46AF922232E140161FCD,米易龙信房地产开发有限责任公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,a34bb7d3986a46a683883e369e706380,PZH2021-13,yes,no,candidate_create_or_reuse,
45dc4ba6750c4a199773c7d3c4600de6,绵竹市众力工程机械设备有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,8,14,2c63d820de7d43339d2e479dd70ce0d7,DYS2024-84-2,yes,no,candidate_create_or_reuse,
f12e1ad34a6540e9bf72e417ebdb187b,绵竹市金申建筑有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,a5c48e0ab3094a9596a3da838cb610bd,DYS2026-13,yes,no,candidate_create_or_reuse,
1b11fbadb1284946b305905c9d64c316,绵阳市公安局高新技术产业开发区分局,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,4,08bd09218e70431fb3fdfb59352a913b,MYS2024-103,yes,no,candidate_create_or_reuse,
3ff2625c8e3b414fa2819810f5377dde,绵阳市安州区人民检察院,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,3,503fe079b2a0457c990c945bba8b4dc2,MYS2024-261,yes,no,candidate_create_or_reuse,
e8c93ce05a034da09b6bd7529a998f26,绵阳市安州区农业农村局,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,3,c0bee987ce694f0fbaec4a2eec1f0638,MYS2025-199,yes,no,candidate_create_or_reuse,
968CF9376A1E4377B78AA53E219A3581,绵阳市安州区建投矿业有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,2,4,59f3b380b9c34fb4a006346a80478f24,MYS2021-72-1,yes,no,candidate_create_or_reuse,
7e4525b185174629b551ef598914a5fe,绵阳市安州区花荄镇兴福村股份经济合作联合社,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,3caad57f33b84455a237ca69ab0b2e31,MYS2024-235,yes,no,candidate_create_or_reuse,
4068b3a429484af88580203246b779c0,绵阳市涪城区丰谷镇人民政府,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,2,c2414d6e346047f19ecaeb9a153dbe87,MYS2025-121,yes,no,candidate_create_or_reuse,
0FC7902D5662486BB07878BF403E28BC,绵阳市游仙区交通运输局公路管理所,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,8,10dd13a6a6b340b786a2574d54ff896f,MYS2022-109,yes,no,candidate_create_or_reuse,
aed66a6e7e9746fc8ff1b553d997c537,绵阳市游仙区魏城镇竹柳村村民委员会.,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,2,4,bb2a47c6575c430eae271247ad737203,MYS2022-94,yes,no,candidate_create_or_reuse,
a8fc65544b87438aa5ed08c85eb571cd,绵阳皓华光电科技有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,7dbb2511eeb745bea0e450e800f64752,MYS2022-40,yes,no,candidate_create_or_reuse,
EAFF596A8091490C86F51C961FD3BB49,绵阳科技城新区博雅学校,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,9271d6fe1f344a61a387b5dd2eabd01f,MYS2022-77,yes,no,candidate_create_or_reuse,
DE63F76B13C248928EE7B64E38D83C51,绵阳精鑫资产管理有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,2,d35876872c234940ac135def3c71d536,MYS2023-115,yes,no,candidate_create_or_reuse,
e459edd33a76465186d88ad0b5e810be,绵阳高新区普明街道古泉社区居民委员会,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,3,d4a712d8f4bf4a6797e661981019af56,MYS2023-190,yes,no,candidate_create_or_reuse,
4bce7c04d63d46f8ace8a3b2973681cc,绵阳鹏安建设工程有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,d9b2b5eb9368492c8859b1df9303cced,MYS2025-09,yes,no,candidate_create_or_reuse,
5dad61f6c20e4091b7db6d33f8e0b5ad,苍溪县兴苍建设有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,2,4,4c49511159c84b38860aac91c8fd4564,GYS2021-23,yes,no,candidate_create_or_reuse,
d5fe6cbb4c824b29861586b2f439fa7e,英吉沙县财政局,1111,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,2,e1319f0165e54ee0ab937496693c4870,XJ2023-153,yes,no,candidate_create_or_reuse,
01fffa7989ea48f0b37e85878c350f80,莎车县住房和城乡建设局,111111,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,2,14,478cd62ab22342d39aa5e1cafc91aa78,XJ2023-100,yes,no,candidate_create_or_reuse,
