external_id,legacy_payment_request_id,name,ledger_amount,actual_outflow_count,actual_outflow_amount,sample_downstream_external_ids,target_state,target_validation_status,business_fact
legacy_outflow_sc_68a0582e80fa46528bc5404eb89508fc,10302,PRQ2610302,6251.52,1,6251.52,legacy_actual_outflow_sc_2af1312156a24770b4b51a92dbd887ac,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_68a873c432dc4e568e045f6fb5d3395a,10303,PRQ2610303,108.00,1,108.00,legacy_actual_outflow_sc_3cb342a745d243eda0579b41d14352dc,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_68aa70f1af0140d58709ff95a191aa2a,10304,PRQ2610304,1282500.00,1,1282500.00,legacy_actual_outflow_sc_816dd62205ee450b921efdbe28519ee4,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_68adf43befd746ba925424b4c8d13034,10305,PRQ2610305,64741.00,1,64741.00,legacy_actual_outflow_sc_82cc2bd5143449a0aa5ea47f175c61c2,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_68b00655ca3b4a7b8bc76ca5cbf31f20,10306,PRQ2610306,12937.70,1,12937.70,legacy_actual_outflow_sc_385a177cc59943e095ec0d5d0d6698c7,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_68b1b6a471774f10855547408a31dea6,10307,PRQ2610307,220000.00,1,220000.00,legacy_actual_outflow_sc_256a0c3436214b7f8721b9411ba15cbe,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_68b453fa2c764212af8161016a9e8fc4,10308,PRQ2610308,7000.00,1,7000.00,legacy_actual_outflow_sc_038050bc3f1d46aea47f5051e0b33b8a,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_68b7ad52a1e04776851a5c29dd6ab29d,10309,PRQ2610309,180000.00,1,180000.00,legacy_actual_outflow_sc_6605dea839d14ee195899b4a5e828224,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_68b8df0e80f64377a77366c07b40aba1,10310,PRQ2610310,91560.00,1,91560.00,legacy_actual_outflow_sc_f0210a3264fe42b2be2f505486eb9598,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_68bd8e2eee5b450d87d77c37c3d17e7d,10311,PRQ2610311,69638.57,1,69638.57,legacy_actual_outflow_sc_4b827230c57e4f1aa25fcea60febb74e,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_68be5dbf334d4e12bf7ff1bd6119c304,10312,PRQ2610312,49400.00,1,49400.00,legacy_actual_outflow_sc_4238a3416e0048cebbe2f682da83fb0a,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_68bffb3ac0ae44b9a447c346fd2a1c93,10313,PRQ2610313,709990.31,1,709990.31,legacy_actual_outflow_sc_efd738fb9884439bb4d03548ab2c8a01,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_68c702c23e55401589dece30211ad4d2,10314,PRQ2610314,34751.17,1,34751.17,legacy_actual_outflow_sc_db13f63cc52243378bcadd5a1ef5d667,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_68ceb461b3af40b1b9f8e9633590864e,10315,PRQ2610315,93235.00,1,93235.00,legacy_actual_outflow_sc_de94f372fe134746986af1c196b516b3,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_68d34072707c43e4872051a5da6feef0,10316,PRQ2610316,32042.00,1,32042.00,legacy_actual_outflow_sc_947041c1249e4dd587fe0ec73cc4ef55,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_68de510d776b431aa9b8ecbbe8e99e5a,10317,PRQ2610317,209794.00,1,209794.00,legacy_actual_outflow_sc_19dc81fd67de4abbade87d9f3102dc80,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_68e21695319546d28875cbc710e250b4,10318,PRQ2610318,7000.00,1,7000.00,legacy_actual_outflow_sc_e768991a5b7f491c95c0bc08661197b8,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_68ed6d005ddf40cb8759c8f1477e7874,10319,PRQ2610319,20120.00,1,20120.00,legacy_actual_outflow_sc_d064542496284108bb2fa0e166e8cfcf,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_68f0ad4ae86643509497cfd449da3704,10320,PRQ2610320,20000.00,1,20000.00,legacy_actual_outflow_sc_99efb7900ce849b895a093a8d508c68d,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_68f2c2e243a0430086366f105dfb8fa2,10321,PRQ2610321,288343.56,1,288343.56,legacy_actual_outflow_sc_9fa207d59105408b8b054caf5b5f8a0e,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_68f8255ab1ba40efbb81c92ce8a99709,10322,PRQ2610322,144000.00,1,144000.00,legacy_actual_outflow_sc_60135bb828254ee99b4fbb5630077b20,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_68f98194d4e343988ab55afea9ef8b39,10323,PRQ2610323,80509.10,1,80509.10,legacy_actual_outflow_sc_1d56bfe7797d4a859c9bab004d531de2,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6904439769174ea5b86ba7a49e81e7a8,10324,PRQ2610324,1209734.00,1,1209734.00,legacy_actual_outflow_sc_0164504b1ba54dd1b57d60381668c8e2,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_690f0ffebd2e49b29a87c25e111643c8,10325,PRQ2610325,300000.00,1,300000.00,legacy_actual_outflow_sc_ed214d90d69b407cbe4744798a089f0f,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6913a28f73bb4a8282b0a26f8326087e,10326,PRQ2610326,30000.00,1,30000.00,legacy_actual_outflow_sc_9e8ac8bbc58f4c5e84ed5795c38d667b,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_69143ba8acd24ae0b7a33a4d677dd044,10327,PRQ2610327,40050.00,1,40050.00,legacy_actual_outflow_sc_5d4888da59cd495392d8655b2bf8a2f3,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_691691ca6f024b17b4ab5cb8c179d628,10328,PRQ2610328,200000.00,1,200000.00,legacy_actual_outflow_sc_de821a1971194e73b3ee61f450f24027,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6917f84fc4724623b8c5866c99a9f619,10329,PRQ2610329,156400.00,1,156400.00,legacy_actual_outflow_sc_cc99bd2e8bf7464086f4b922176e5760,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_69193ffad1b24f5c86f6f105a84c9a64,10330,PRQ2610330,34532.00,1,34532.00,legacy_actual_outflow_sc_74a6f5c504464719b4b4f6f77a719583,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_691b33800a6943bd8d98dcbe8b832306,10331,PRQ2610331,1400000.00,1,1400000.00,legacy_actual_outflow_sc_9f07eb2e48f9419f8ea439af7761ba90,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_691be9479dc14854bbe10c1c9bec0734,10332,PRQ2610332,215691.87,1,215691.87,legacy_actual_outflow_sc_e26d5f606a184114bf03e777163c113b,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_691fca3e8a5e430fb90019522f93fb4b,10333,PRQ2610333,158400.00,1,158400.00,legacy_actual_outflow_sc_24b2a36ba7204be3a4640088b7c43aa2,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_69237b7535d4436eb1f8df65778d6510,10334,PRQ2610334,1708.00,1,1708.00,legacy_actual_outflow_sc_4f1627fc7b6c4f5296795c9eb2933f48,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_692e40acd09249b29bbd1dd73f381c6e,10335,PRQ2610335,422049.40,1,422049.40,legacy_actual_outflow_sc_c9e5bfc38e864277ae44c361c321364d,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_693293f416c84a1a9e7953b8d05e3891,10336,PRQ2610336,138125.00,1,138125.00,legacy_actual_outflow_sc_a9ad64fd2ea6437e93f9cc6b25276595,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6935383fb8e5490f838dc7e451549af9,10337,PRQ2610337,35600.00,1,35600.00,legacy_actual_outflow_sc_0ab0e02ed46b443ea6e2fa0ee3c89f53,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_693af71bc65a46a094bb48169535f623,10338,PRQ2610338,11000.00,1,11000.00,legacy_actual_outflow_sc_1faa7cce1ae64be2b22c77f3489aacdc,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_693b7453ce4e440798cc767ea405cabd,10339,PRQ2610339,3000.00,1,3000.00,legacy_actual_outflow_sc_3e13ac4f24d44bfcb5689944ceb66fac,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_693ce7d5b0d5415f87b9d7e2065ac159,10340,PRQ2610340,40000.00,1,40000.00,legacy_actual_outflow_sc_64c166a39b8a45d0b308130409c0d6ea,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_693f69d5bba340bb9621037a608114f1,10341,PRQ2610341,100000.00,1,100000.00,legacy_actual_outflow_sc_7e8eea056433466895f6be263b5918ba,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_693fbd11150643bd9f9f085aaf83c07b,10342,PRQ2610342,393900.00,1,393900.00,legacy_actual_outflow_sc_0e6a763b5d1542999e9aeced720d42f3,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_694581a2334a40708b9c0243c19ca571,10343,PRQ2610343,27000.00,1,27000.00,legacy_actual_outflow_sc_7bb21b742b30465786397f684c937bed,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_69467cfa74e140efb83264169b02c22f,10344,PRQ2610344,60000.00,1,60000.00,legacy_actual_outflow_sc_597cecbb2fde4f48baa54de464023571,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6949521d6f454b2abb977cf5974bbb95,10345,PRQ2610345,116881.52,1,116881.52,legacy_actual_outflow_sc_7c44c8059ca34913be7c189a37051ec5,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_694dd787ba7c4c738fffc14b5a8f16df,10346,PRQ2610346,114080.00,1,114080.00,legacy_actual_outflow_sc_d1e6487b4ce44b87819fd2acbc34bf4e,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_694fc5bbbe7b418d940c2dde3c4bd0a8,10347,PRQ2610347,36604.82,1,36604.82,legacy_actual_outflow_sc_2b7f6479262d40a6aabbd1b99dc5c047,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6952b39a38b1418d955e34a9953d2c35,10348,PRQ2610348,18183.00,1,18183.00,legacy_actual_outflow_sc_34efd75130c841a19199aa5cd1bd8adc,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_695a05c25acb4aa09b0a1f0ea0f083f1,10349,PRQ2610349,125718.00,1,125718.00,legacy_actual_outflow_sc_247d4eacac9c45cb9cb283d4b47a261c,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_695a932da51d42f6912d9324ea8ae3c8,10350,PRQ2610350,299997.00,1,299997.00,legacy_actual_outflow_sc_66868d17b7fb4ca5b856bdfaa94d2977,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_695e5b1de4e64ed8aba4fe31a4285b7d,10351,PRQ2610351,142462.00,1,142462.00,legacy_actual_outflow_sc_ba65232fa42547b38a1d623b4a93b174,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6962e20c9a6947d789e621626828f36d,10352,PRQ2610352,12560.00,1,12560.00,legacy_actual_outflow_sc_2ae5c7698e804b03888e1cf0dc8ec5c9,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6967dcf73a484b7baaef8b8f5548f419,10353,PRQ2610353,37672.00,1,37672.00,legacy_actual_outflow_sc_7649f067fad24d07a85e9573960b3a7d,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_696d5c32781247a39f933ec815bb5f7b,10354,PRQ2610354,142379.76,1,142379.76,legacy_actual_outflow_sc_60c9548a1f4b4a1e9fda3c9a1ade24b5,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_69728c36f10b4618a4333ab787048955,10355,PRQ2610355,50000.00,1,50000.00,legacy_actual_outflow_sc_65f2df124d1f4812aa99002df40f7ef2,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_69740a856b1044df9486457c4a011f32,10356,PRQ2610356,14026.00,1,14026.00,legacy_actual_outflow_sc_8da7d27fa9a74c57974df8bba0eaced3,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6975846c60fe449d9c84e2def1cb6a9d,10357,PRQ2610357,79200.00,1,79200.00,legacy_actual_outflow_sc_56152581b21d438ebb5a0dd73bb39ca4,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6986b90b15b04828bd4fb595510b69d6,10358,PRQ2610358,30555.00,1,30555.00,legacy_actual_outflow_sc_d04467ea96ad44659205fd257450c392,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_69993f5e472f496a9328df6e0d0dc7a0,10359,PRQ2610359,1534.60,1,1534.60,legacy_actual_outflow_sc_55795c4f13d746da9d8a4f60b590c55a,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_699c11e56cb9419a99ab14684f59bffe,10360,PRQ2610360,100000.00,1,100000.00,legacy_actual_outflow_sc_9eedf2f2206c4aef8967b385b6785081,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_699ea9ecc47149388895fa189d31e613,10361,PRQ2610361,38587.87,1,38587.87,legacy_actual_outflow_sc_6a46a2c602d04d5a880246325fdca9c8,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_699f579e6a0e4b08bf11d26ba887401a,10362,PRQ2610362,17500.00,1,17500.00,legacy_actual_outflow_sc_44784326625647b98c6ea71282cb201e,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_69b3d06bbffb416fb46614b02f69bb2b,10363,PRQ2610363,50000.00,1,50000.00,legacy_actual_outflow_sc_50f17c4ab25d47b4a1ecff68c2def299,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_69b46b1493a849749a401a7f8bd75eb2,10364,PRQ2610364,41400.00,1,41400.00,legacy_actual_outflow_sc_c1b3ac66217047348ea7fc0c1fbec7be,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_69b758ff0fa547dbb048ab5d3e714122,10365,PRQ2610365,100000.00,1,100000.00,legacy_actual_outflow_sc_4629023bd50f4393a039eccd06dc5abf,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_69b982a14185418fbd05acb188161a20,10366,PRQ2610366,16000.00,1,16000.00,legacy_actual_outflow_sc_b0a43643c6dc4da3b379b2f38582547f,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_69bd61ef9f6745d58d60692ca31fcd79,10367,PRQ2610367,43275.00,1,43275.00,legacy_actual_outflow_sc_9dcbc1ae6df646beae04064a3a2b43ed,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_69ca0e26d23a4d1a8224724aaffed68a,10368,PRQ2610368,87019.00,1,87019.00,legacy_actual_outflow_sc_f090fc82353f42cbafaf9cea12e5888d,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_69d47750f1eb4674ba4a5c4f73c4fad7,10369,PRQ2610369,21888.00,1,21888.00,legacy_actual_outflow_sc_7a6ae7eeddf541558ef1c653c40d7650,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_69daeaaba5a44f1b8feda7a3a3a40d90,10370,PRQ2610370,37100.00,1,37100.00,legacy_actual_outflow_sc_1b0b2be9abf64210a7ce20749f5e6166,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_69e050999f3a4ede8824510eec0c75fa,10371,PRQ2610371,83930.84,1,83930.84,legacy_actual_outflow_sc_cbf06163e18a4a1abb2338abba07f204,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_69e6a63fd2ed4f8a893b7875f0ee6645,10372,PRQ2610372,20000.00,1,20000.00,legacy_actual_outflow_sc_5326ece9c8054ad4800a49d116e66197,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_69e7af5ac39244bea3fff8b05fce3c11,10373,PRQ2610373,4640.00,1,4640.00,legacy_actual_outflow_sc_725cffeab2734987b5d6a907e59ed48a,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_69ee5d999e0345c2b1eeb0bc25acb013,10374,PRQ2610374,32122.25,1,32122.25,legacy_actual_outflow_sc_3eeca4d97dd246a4863d67967851c574,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_69efeeedaf93415d81cf89d1a57ee360,10375,PRQ2610375,38100.00,1,38100.00,legacy_actual_outflow_sc_959a6b12b7594532a695343c1fc90255,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6a0422c860a148cba78a41794db1f79c,10376,PRQ2610376,28950.00,1,28950.00,legacy_actual_outflow_sc_c6eca60618834d37b63dbc633de874ff,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6a0566a4a88145f2aebe1affe3a256e6,10377,PRQ2610377,100000.00,1,100000.00,legacy_actual_outflow_sc_8e12388386ba4d3c81dff60f3121d280,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6a0cdffe912744af9264bab1751410c9,10378,PRQ2610378,300000.00,1,300000.00,legacy_actual_outflow_sc_44fd7c49c6434c648ccec1ff137b1276,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6a1224ea072748d6bee31e36905443ed,10379,PRQ2610379,3200.00,1,3200.00,legacy_actual_outflow_sc_4b42929ef3194d1fbb73cd0a02686bde,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6a1520d2c9f54588b49693efdcfc6392,10380,PRQ2610380,900000.00,1,900000.00,legacy_actual_outflow_sc_fb3454cafb034870884af42e7d3530a5,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6a17db9d7b0d4407b60b936775a49793,10381,PRQ2610381,20000.00,1,20000.00,legacy_actual_outflow_sc_6c40171cfe6b485799af83a5ca89750d,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6a203893252f47b392c798bb68e4ec46,10382,PRQ2610382,105653.00,1,105653.00,legacy_actual_outflow_sc_1b547245a974482483a6090c29a5dbf3,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6a2db18571fa4f069ba7aee799ec8787,10383,PRQ2610383,35040.00,1,35040.00,legacy_actual_outflow_sc_5233e5c4170e4f1e86a560a302d56341,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6a32e3ea47204408917fa99114731d94,10384,PRQ2610384,4455.00,1,4455.00,legacy_actual_outflow_sc_7e5a4bcaee2e44da879b52f7f868a6c9,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6a33fb986fae4683992912a45290dccf,10385,PRQ2610385,35110.00,1,35110.00,legacy_actual_outflow_sc_78db7ea8f42e46fb9cceeb9d73798399,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6a3a4f5236e5415e94ddd26c3a2a302d,10386,PRQ2610386,20180.00,1,20180.00,legacy_actual_outflow_sc_812aff97197446a69fa7772e63a2944f,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6a40b51da67e45328d02e77a4ef8430f,10387,PRQ2610387,20000.00,1,20000.00,legacy_actual_outflow_sc_fcf70e8657244e36949de573b21c2e53,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6a41ff812beb494dbabc83f6b13b7f32,10388,PRQ2610388,972123.00,1,972123.00,legacy_actual_outflow_sc_b6768b8a15b643e1878feab621035a05,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6a485b864608451496cd4d65f361e1d2,10389,PRQ2610389,74740.00,1,74740.00,legacy_actual_outflow_sc_2c1a7769121145bebb0ab0b2d01e3821,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6a4a9bb5bb6e46498431e174af5a73f5,10390,PRQ2610390,50000.00,1,50000.00,legacy_actual_outflow_sc_03f111c70e9f46f98a178540cb669538,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6a500bada933480fa80468bb6ce8b358,10391,PRQ2610391,1250.00,1,1250.00,legacy_actual_outflow_sc_2a33daa9d39f4d79add0b3d5fc8a6ca3,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6a52b148db5b4a209b01c95c399a1562,10392,PRQ2610392,90000.00,1,90000.00,legacy_actual_outflow_sc_41d0d00a87fd4347acc72f0b18146b80,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6a543af85e6a49f294b63537d23c1ad4,10393,PRQ2610393,15000.00,1,15000.00,legacy_actual_outflow_sc_abf73b74f5ef4e15b1d9a6cb9e9a177f,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6a5c2da994454b1b99c06fac0c9d2839,10394,PRQ2610394,283637.70,1,283637.70,legacy_actual_outflow_sc_5b84795be2c14f9691336a0fb6dc4a56,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6a5cca54b5e34361b423625d71c2d31b,10395,PRQ2610395,20378.00,1,20378.00,legacy_actual_outflow_sc_caa6e374878440c6b3fef37b7c9c5306,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6a611dd2def54704941f9d859375f23b,10396,PRQ2610396,100000.00,1,100000.00,legacy_actual_outflow_sc_69a7ce6564294878be10906bce9f083c,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6a63fc21b65f4d8e8ac4b2979c999c48,10397,PRQ2610397,100000.00,1,100000.00,legacy_actual_outflow_sc_af0d99a3e10c419aa8026c2a890b870c,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6a68934b475c499d940845fe89d3430a,10398,PRQ2610398,60000.00,1,60000.00,legacy_actual_outflow_sc_fabbdb544a8b45fdb31b587f73dd079f,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6a6ac2c74eb84d11b23b0d6d7a3f503f,10399,PRQ2610399,460659.00,1,460659.00,legacy_actual_outflow_sc_bd00d234ddb441cd8236ae3745318619,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6a6b0ef369cb4aceb8de131b574290c9,10400,PRQ2610400,6000.00,1,6000.00,legacy_actual_outflow_sc_fa1cb5d60fac487fa4cc945f7afcd82e,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6a6dd781b4fb4226ad8bf1fe84c1f470,10401,PRQ2610401,10000.00,1,10000.00,legacy_actual_outflow_sc_3aeb4839f393415cbd8c057f42f02c1f,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6a7a5659c5b547a7863ead2a0e4a42b3,10402,PRQ2610402,76830.00,1,76830.00,legacy_actual_outflow_sc_8d0d335a329d4a83960221422476743e,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6a7be709b41444aabe70b3ce0da94f7c,10403,PRQ2610403,2453.00,1,2453.00,legacy_actual_outflow_sc_c1e5101448234d42b49d4c0975763b68,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6a834b229a174922924231e5bbdfb703,10404,PRQ2610404,766648.00,1,766648.00,legacy_actual_outflow_sc_1bb875b5b3e04e2f9ec4a349dea3f428,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6a851f9ecb26405f85c1ac063b6b5e2c,10405,PRQ2610405,77620.00,1,77620.00,legacy_actual_outflow_sc_31f93243e5c3407ab2670cc8eb4d5770,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6a8a4ad3901646f89f83239d6e258430,10406,PRQ2610406,500.00,1,500.00,legacy_actual_outflow_sc_e75ac77a2ff147dea5c128d52093ed23,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6a911cf94d094292aa94a4156a6bc56d,10407,PRQ2610407,18100.00,1,18100.00,legacy_actual_outflow_sc_e8f4e635dd2c441ba83a09e7a7b157e4,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6a938f5e266549f59178d426c40fcd83,10408,PRQ2610408,300000.00,1,300000.00,legacy_actual_outflow_sc_09e9f3a0333e4590a9716e24a9ab6d58,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6aa3755edec246e1845eaf6de15d0d3e,10409,PRQ2610409,498574.76,1,498574.76,legacy_actual_outflow_sc_11ab807cec40466e9abc14b0dec22b25,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6aa8a3a9f65f4ec9b7aaf0cd5464185c,10410,PRQ2610410,9240.00,1,9240.00,legacy_actual_outflow_sc_1ee3be3925d1497495c24d4651d9f9a3,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6aa9994c7b03405d8c9b4a3cab07e1ad,10411,PRQ2610411,4500.00,1,4500.00,legacy_actual_outflow_sc_7aab92c9bff34365aa2b3d6dcfd50072,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6aa9e784ae504bc2bba365b6a5a8f362,10412,PRQ2610412,68443.00,1,68443.00,legacy_actual_outflow_sc_11acec06a4a84b599786a37d94ce3dcd,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6aabc4f795584c689c74261864c34311,10413,PRQ2610413,50000.00,1,50000.00,legacy_actual_outflow_sc_d9a3724ac9c74ac28af411b89027a402,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6aade431774b4481b098e8e96575fcd5,10414,PRQ2610414,3965.36,1,3965.36,legacy_actual_outflow_sc_2f70fd51ea1742239e81f2fd82e10ccd,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6ab2aad1d08945938d0ce463f2cf009c,10415,PRQ2610415,1946396.00,1,1946396.00,legacy_actual_outflow_sc_4012c006a6de4052a6080ea2b782e3d3,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6ab518a3c6004c928ff9e42ec7e6aad9,10416,PRQ2610416,46254.19,1,46254.19,legacy_actual_outflow_sc_eba7acca071a4e0691af24575f6791aa,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6ab686b973c94f569412354a7e890658,10417,PRQ2610417,5000.00,1,5000.00,legacy_actual_outflow_sc_b7725cb04db94b80b443101555f60320,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6ab8427bc5614d1eb7f71724630fe74a,10418,PRQ2610418,5067.00,1,5067.00,legacy_actual_outflow_sc_de518ad9cec84f27806ad9bc06f65576,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6ac29513fdcb4d8897197188d39cdb9f,10419,PRQ2610419,3090000.00,1,3090000.00,legacy_actual_outflow_sc_854990078c6b48e68d06cb731cec5651,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6ac8c194a08d40ebb60ec0684483a926,10420,PRQ2610420,28997.00,1,28997.00,legacy_actual_outflow_sc_9776e3d34a804ca8b8574d332e444ed8,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6accba00627f4607b62fcf026684679c,10421,PRQ2610421,24700.00,1,24700.00,legacy_actual_outflow_sc_0139c6d5cd1c41228f15e411ef4605f5,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6ad64e54e5d34c1a9220808bb4e5c104,10422,PRQ2610422,321906.56,1,321906.56,legacy_actual_outflow_sc_5e29a89cc9b64a5c8bae2e2f1887d991,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_6ada7af913634e29b95e6a2332612017,10423,PRQ2610423,50000.00,1,50000.00,legacy_actual_outflow_sc_361d8c95c2c341f09fbe1bf011429b10,done,validated,historical_paid_by_downstream_business_fact
