id,legacy_project_id,name,lifecycle_state,phase_key,sc_execution_state,stage_id,owner_id,location,boq_line_count,contract_count,request_count,ledger_count,receipt_count,expense_count,invoice_count,loan_count,fund_count
2,00a4bb196d944fa5a8c56e3bd3f1e448,"{""en_US"": ""德阳市罗江区鄢家镇高垭村山坪塘整治项目""}",in_progress,execution,in_progress,6,,,0,8,16,6,3,0,3,0,0
3,00c73f013e234461883beac337e8d75d,"{""en_US"": ""石亭江-绵远河生态廊道场地平整工程""}",in_progress,execution,in_progress,6,,,0,0,8,2,2,0,2,0,0
4,00db8d3baa894d1e8efd7acd181f6499,"{""en_US"": ""渝数科技公司重庆数字大厦第6层办公用房装修改造项目""}",in_progress,execution,in_progress,6,,,0,7,18,7,2,0,10,0,0
5,0201344da1b74e008006a7a96f90be6f,"{""en_US"": ""四川艺术职业学院消防隐患整治工程""}",in_progress,execution,in_progress,6,,,0,4,15,6,2,4,4,0,0
6,020eddc09afb4260a5843a84ee58d826,"{""en_US"": ""龙泉驿区2020年人行道整治提升工程（怡安路、合聚路、玉扬路）""}",in_progress,execution,in_progress,6,,,0,1,11,4,3,0,3,0,0
7,027c5b467ae94e52aabb6f6218d310d4,"{""en_US"": ""成渝双城经济圈川渝高竹新区制造产业园及配套基础设施建设项目（L3-1线道路及配套工程劳务分包）""}",in_progress,execution,in_progress,6,,,0,19,99,44,7,4,32,0,0
8,02df67b4ddb6469b81ed551e9b544d25,"{""en_US"": ""剑阁县文化广电新闻出版局人才基地建设项目""}",in_progress,execution,in_progress,6,,,0,1,12,2,2,0,3,0,0
9,037fddc6219449c3840477989cc06f82,"{""en_US"": ""中江县仓山镇郪江桥梁工程""}",in_progress,execution,in_progress,6,,,0,0,7,2,1,0,2,0,0
10,03f8997135504039a36557ec6e57909b,"{""en_US"": ""工程部后油库油罐清洗""}",in_progress,execution,in_progress,6,,,0,1,3,1,1,0,2,0,0
12,04c36990cc144f04b8f2423c36e5f713,"{""en_US"": ""喀什地区一市四县带动农户养殖喀什黑鸡基础设施建设项目-喀什市一期电力""}",in_progress,execution,in_progress,6,,,0,24,69,29,3,0,6,0,0
13,04d0a65675424e41b8c65ba26ef48b4e,"{""en_US"": ""中江公司变电检修班“工人先锋号”环境整治""}",in_progress,execution,in_progress,6,,,0,2,8,3,2,0,5,0,0
14,05139ca820724561bee71e016b22fd55,"{""en_US"": ""2022年日常维护项目（竞标12）""}",in_progress,execution,in_progress,6,,,0,6,20,7,3,0,5,0,0
15,0550ea3a2e1b4161b25a697476e344b5,"{""en_US"": ""准环对称仿星器项目""}",in_progress,execution,in_progress,6,,,0,1,9,4,1,0,2,0,0
16,059742d9ac094c018b91894306d5fc2d,"{""en_US"": ""ALC预制隔墙板供应及施工分包合同""}",in_progress,execution,in_progress,6,,,0,8,95,33,6,0,20,1,0
17,069cd56871fd4307b836a3167fddf14b,"{""en_US"": ""和田地区于田县高速公路10千伏线路迁改工程""}",in_progress,execution,in_progress,6,,,0,7,33,13,3,0,2,0,0
19,06cd855d5ede4a279a81568903836256,"{""en_US"": ""白鹤花园修建建筑垃圾池""}",in_progress,execution,in_progress,6,,,0,1,0,0,0,0,0,0,0
20,072425c9c9ad453eb60c137fd4215459,"{""en_US"": ""珠峰文化旅游创意产业园区基础设施项目一期工程第三标段""}",in_progress,execution,in_progress,6,,,0,0,8,2,3,0,7,0,0
21,076d8bcae3064dca8927f4f629bf2356,"{""en_US"": ""中国移动四川西区二枢纽“车库改机房”土建工程""}",in_progress,execution,in_progress,6,,,0,3,37,14,6,0,18,0,0
22,07e6484cc40d4609b0bcafcf187dd9af,"{""en_US"": ""德阳市天府旌城石亭江河段堤防改建给水迁改工程""}",in_progress,execution,in_progress,6,,,0,8,20,8,2,0,2,0,0
23,080a2d8ee204424a8b7edd08817eee20,"{""en_US"": ""2017年公路水毁修复工程（双石镇）""}",in_progress,execution,in_progress,6,,,0,0,4,1,2,0,2,0,0
24,088193c97f1443b58f1489b321c1288a,"{""en_US"": ""浪卡子县白地乡龙桑村水塘工程项目(1标段)""}",in_progress,execution,in_progress,6,,,0,14,36,16,3,0,2,0,0
25,08ac2e586f574d39a3272852fa22bf71,"{""en_US"": ""德昌县宽裕镇花园村文化休闲广场""}",in_progress,execution,in_progress,6,,,0,2,17,6,2,4,4,0,0
26,08fa00e1bf9d4c88bcbfa652610aa347,"{""en_US"": ""永川区卫星中型灌区续建配套与节水改造工程""}",in_progress,execution,in_progress,6,,,0,23,157,65,7,3,24,0,0
27,092bc953078b42ab89b7a9d07fecab66,"{""en_US"": ""德阳市罗江区自来水公司2019年12月至2020年11月管网安装（抢修）零星土石方开挖恢复及用工等外包""}",in_progress,execution,in_progress,6,,,0,1,48,14,19,4,23,0,0
28,09a62a54dcf645d6b7030d40fbdac1cb,"{""en_US"": ""林芝市财富阳光建设项目消防工程""}",in_progress,execution,in_progress,6,,,0,2,11,4,3,0,7,0,0
29,09ba719dfd18431a951ec77d29ea6194,"{""en_US"": ""焙浸车间硫酸罐区防腐项目工程""}",in_progress,execution,in_progress,6,,,0,2,0,0,0,0,0,0,0
30,0a098ceefc5046c380028104a3caa2af,"{""en_US"": ""中建天投天河区育新街南侧AT0304011-1地块项目""}",in_progress,execution,in_progress,6,,,0,0,0,0,0,0,1,0,0
31,0b3b88a05d6d454b9cbbe6b4c3c342d5,"{""en_US"": ""岳普湖县防沙治沙电力配套设施建设项目""}",in_progress,execution,in_progress,6,,,0,1,0,0,0,0,0,0,0
33,0c028a6f51ea4e728448ce29b1e2eaab,"{""en_US"": ""南川区S531西龙路K18+800-K27+230日常维修养护工程（换填、边沟）项目""}",in_progress,execution,in_progress,6,,,0,4,14,6,1,0,2,0,0
34,0c4f914eee3547c185a2108fc1f768df,"{""en_US"": ""太行山路（钱塘江路-信江路）道路工程水泥稳定基层施工专业分包""}",in_progress,execution,in_progress,6,,,0,5,63,25,2,0,3,1,0
35,0c8c213e89204a6fb61a4c8ac79f0d4a,"{""en_US"": ""二重厂西路（华山路-衡山路）等4条路砂石工程专业分包""}",in_progress,execution,in_progress,6,,,0,57,182,89,3,0,2,0,0
36,0cdd82e96265456494a1de15f36c433e,"{""en_US"": ""何埂小学生化池及室外污水管网""}",in_progress,execution,in_progress,6,,,0,1,13,5,1,0,2,0,0
37,0d21826a7ebb4dbfb7317338baaf57a0,"{""en_US"": ""重庆文理学院2025年附属工程项目(不可预测的零星维修工程)""}",in_progress,execution,in_progress,6,,,0,3,13,5,1,0,2,0,0
39,0db43c29f642442292d30f6b34c328a9,"{""en_US"": ""巫山县大昌镇树木修剪及路灯更换服务合同""}",in_progress,execution,in_progress,6,,,0,3,21,6,3,4,3,0,0
40,0dde523bf5414461b937c9d5d4c220cf,"{""en_US"": ""53019工程、3644-3、4、3617消防工程""}",in_progress,execution,in_progress,6,,,0,15,55,19,6,0,19,0,0
41,0e04e445c6304b5f9e3b79ffdde72eb1,"{""en_US"": ""绵阳金能集中办公室维修改造项目""}",in_progress,execution,in_progress,6,,,0,18,62,28,3,0,21,0,0
42,0e4c810fe22644c399650bca0528898a,"{""en_US"": ""2021年中江县辑庆镇尖寨村中药材园区四升五产村相融建设项目""}",in_progress,execution,in_progress,6,,,0,4,26,11,4,0,7,0,0
43,0f314b7eb259455f8ad3bb3419f66957,"{""en_US"": ""绵竹市星旺大桥与货运通道连接匝道工程项目""}",in_progress,execution,in_progress,6,,,0,7,16,6,1,0,2,0,0
44,0f3c19a871e446fc8cc9781f108d58e5,"{""en_US"": ""米易县南部新城市政道路及生态湿地公园PPP项目-湿地公园建设项目""}",in_progress,execution,in_progress,6,,,0,39,175,71,9,0,60,7,0
45,0fe3fceb5f4b4c4fa5fae8527912fb93,"{""en_US"": ""旌阳区长江流域可持续发展（沱江上游-绵远河段）综合治理（4、5号地块地下室）（DYS2022-65）""}",in_progress,execution,in_progress,6,,,0,27,76,31,2,0,20,0,0
46,102a738d1fee481fb215df95de82490c,"{""en_US"": ""德阳市青少年宫舞蹈、钢琴、美术教室改造（二次）""}",in_progress,execution,in_progress,6,,,0,16,33,15,2,0,3,0,0
47,106e8ac916084f398b89d0a564f2473f,"{""en_US"": ""德阳市罗江区公路建设养护所2025农村公路维修""}",in_progress,execution,in_progress,6,,,0,4,9,4,1,0,1,0,0
48,108141059f724a008d2250d7c01449c8,"{""en_US"": ""龙泉山路与旌湖路交会处东北角土地围挡项目""}",in_progress,execution,in_progress,6,,,0,3,5,2,1,0,1,0,0
49,11e56ccc546e4532a323597457133e8c,"{""en_US"": ""古蔺双沙陈坪等3个村18年脱贫攻坚饮水项目""}",in_progress,execution,in_progress,6,,,0,1,8,3,2,5,1,1,0
50,125f0ae46d734ad68124ddadc3d5eb19,"{""en_US"": ""洛碛餐厨污水处理厂基础设施修复及零星工程项目""}",in_progress,execution,in_progress,6,,,0,7,30,12,1,0,4,0,0
51,12bab8c00273463cae235c1615796bb3,"{""en_US"": ""青龙工业园区雨污水管网应急修复项目""}",in_progress,execution,in_progress,6,,,0,0,3,1,0,4,0,0,0
52,12dc2d35442c43f481d6e3880f8a306e,"{""en_US"": ""德阳市中心城区穿城堰、丁家堰、干河子、胜利堰四条黑臭水体整治工程青衣江路公园剩余工程""}",in_progress,execution,in_progress,6,,,0,6,26,10,3,0,8,1,0
53,1357e63a4149468ea5b484a53ec1efa4,"{""en_US"": ""开挖修复359机位消防主管道爆管项目""}",in_progress,execution,in_progress,6,,,0,3,6,2,2,0,3,0,0
54,135be6807d2043619fde2b6efe531cf6,"{""en_US"": ""德阳市中心城区穿城堰、丁家堰、干河子、胜利堰四条黑臭水体整治工程-劳务分包-穿城堰三标段""}",in_progress,execution,in_progress,6,,,0,0,2,0,1,2,2,0,0
55,1375f96aeadd4e518c7b0574d3965a4b,"{""en_US"": ""中国移动四川公司成都分公司2023-2025年渠道维修采购项目框架协议""}",in_progress,execution,in_progress,6,,,0,2,0,0,0,0,0,0,0
56,1428742882bf4fc5988efcc289c8d5e8,"{""en_US"": ""安宁新能源磷铁项目""}",in_progress,execution,in_progress,6,,,0,67,260,116,6,12,29,2,0
57,1496d77696814bca8ab7b5d1423b5d5f,"{""en_US"": ""国网德阳供电公司综合中心建设场地平整工程（办公大楼恢复）""}",in_progress,execution,in_progress,6,,,0,2,1,0,1,0,1,0,0
58,14b62e4158d24596a0e04828e39362b5,"{""en_US"": ""旌北13#、14#地块(德阳北站 TOD 及配套基础设施项目室外园林景观工程工程专业分包（大区）""}",in_progress,execution,in_progress,6,,,0,64,151,74,1,0,2,0,0
59,14c4325bb56b408788e6f442f4384374,"{""en_US"": ""广东南华工商职业学院清远校区二期建设工程 （学生生活区、教学行政区）""}",in_progress,execution,in_progress,6,,,0,9,70,28,5,4,8,0,0
60,14fe0f48d2af4716b1b3b24f8a4286c8,"{""en_US"": ""广汉市郑州路东段雨污水管网工程""}",in_progress,execution,in_progress,6,,,0,1,3,1,1,0,1,0,0
61,1524f421b94c41698305394cf8691f44,"{""en_US"": ""中国移动四川公司市州分公司2025年—2028年管理用房及生产枢纽楼公共区域零星维修项目的标包22 天府""}",in_progress,execution,in_progress,6,,,0,1,0,0,0,0,2,0,0
62,152f26736dd64da29f1b4f494fcfef41,"{""en_US"": ""西昌卷烟厂2021年厂区环境改造工程综合经营业务用房配套设施改造标段""}",in_progress,execution,in_progress,6,,,0,9,22,9,2,8,3,0,0
63,15bc8bfa1f964a609140a3c52c72efaa,"{""en_US"": ""重庆江北国际机场飞行区服务综合服务外包项目""}",in_progress,execution,in_progress,6,,,0,3,183,42,30,5,75,0,0
65,162fdc7c89564d5189f449bce9454395,"{""en_US"": ""162井场外墙""}",in_progress,execution,in_progress,6,,,0,0,6,2,2,0,2,0,0
66,16979c84c8ba410eab2e7117be52eddf,"{""en_US"": ""旌阳区综合管廊项目泰山路段支护及防水工程二标""}",in_progress,execution,in_progress,6,,,0,10,11,5,1,2,2,0,0
67,16d5db4fb73845ab92b4b2c5bcaf9488,"{""en_US"": ""绵竹市农业科技碳循环双创产业融合示范园项目(二期)一标段-大棚B区劳务、机械采购项目(第二次)""}",in_progress,execution,in_progress,6,,,0,1,3,1,0,2,1,0,0
68,16f30c8b960c4e6dbedd7a507d96f4ce,"{""en_US"": ""明源电力公寓小区路灯维修改造""}",in_progress,execution,in_progress,6,,,0,2,5,2,1,0,1,0,0
69,16fce53311764d6c84b08f1357acf0ba,"{""en_US"": ""四川省绵阳外国语学校高中部教学综合楼室外电梯工程""}",in_progress,execution,in_progress,6,,,0,3,17,7,3,4,5,0,0
70,1710364e78bc40b48396fe20e5f0e9bd,"{""en_US"": ""南充市高坪区恒大悦龙台至三环6期厂区段损毁道路恢复工程建材及配套服务采购项目""}",in_progress,execution,in_progress,6,,,0,1,19,7,2,0,4,0,0
71,17510e7ec153446ca14f6efa72d6c899,"{""en_US"": ""天府国际机场航站区配套市政工程施工三标段（二工区）雨污管网及土石方回填工程""}",in_progress,execution,in_progress,6,,,0,1,0,0,0,0,0,0,0
72,1791ed98bcc5407a9476f93365909791,"{""en_US"": ""S216绵竹市拱星镇(泉乐村)至汉旺镇(牛鼻村)段大修工程路面分项工程部分专业分包项目""}",in_progress,execution,in_progress,6,,,0,18,51,19,4,1,5,0,0
73,17cfa82ebcfb4d15baf187890f9e934d,"{""en_US"": ""经开物业小区门卫翻新工程""}",in_progress,execution,in_progress,6,,,0,1,5,2,1,0,2,0,0
74,18345028af09432ab7505fe2ce46d2b1,"{""en_US"": ""水韵江南小区维修""}",in_progress,execution,in_progress,6,,,0,2,7,1,1,0,1,0,0
75,18b103d698be404b80f9bf782c1a174d,"{""en_US"": ""德阳市旌合建设工程有限公司3#、4#、5#、6#楼幕墙工程专业分包""}",in_progress,execution,in_progress,6,,,0,1,6,2,0,0,0,0,0
76,1914e7b88af24bf0adc89495e5233c60,"{""en_US"": ""德阳市旌阳区供水建设项目（柏隆净水厂）""}",in_progress,execution,in_progress,6,,,0,1,0,0,0,0,0,0,0
77,1989ad3a331c42308a06490ef6d777b0,"{""en_US"": ""绵阳市安州区高级职业中学空调电力改造安装工程""}",in_progress,execution,in_progress,6,,,0,1,0,0,0,0,0,0,0
78,19b80dff5f32439cbbf6a31107f05832,"{""en_US"": ""金谷油脂项目进场道路工程二标段""}",in_progress,execution,in_progress,6,,,0,55,221,96,6,4,11,0,0
79,1a27d87129a543c5939e8a5129b75f63,"{""en_US"": ""万航模锻有限公司配电系统扩容工程""}",in_progress,execution,in_progress,6,,,0,1,0,0,0,0,0,0,0
80,1abe1430e27d4765b61cf3ae4b341c24,"{""en_US"": ""凯州新城城乡一体化项目配套建设工程钢结构工程专业分包（第二次）""}",in_progress,execution,in_progress,6,,,0,80,403,156,20,0,22,0,0
81,1aca2027a967401792f1c4b18ef02451,"{""en_US"": ""自贡航空产业园航空大道南延线二标段（K1+860-K2+670）施工劳务""}",in_progress,execution,in_progress,6,,,0,2,13,5,3,0,2,0,0
82,1aef1f14fbf64e46a61e70d6cef5955f,"{""en_US"": ""龙岗001-20井气田水回注安装工程""}",in_progress,execution,in_progress,6,,,0,1,30,12,4,0,6,0,0
83,1b714bfd78a14049b98c6f2b8a63073e,"{""en_US"": ""合阳城街道2024年老旧小区改造工程(二期)""}",in_progress,execution,in_progress,6,,,0,1,6,2,0,0,0,0,0
85,1bc8c1acc81d4a47af1318a718bf72db,"{""en_US"": ""东河农贸市场场内厕所改造""}",in_progress,execution,in_progress,6,,,0,7,19,8,2,0,4,0,0
86,1ce3b31d6d8544479618158ea59ed160,"{""en_US"": ""中国移动四川分公司成都片区2018-2020年渠道零星维修项目（标包1）""}",in_progress,execution,in_progress,6,,,0,5,73,22,14,4,19,0,0
87,1ceeb10c5d5745879b20d438e2e69534,"{""en_US"": ""德阳黄河路（黄山路至秦岭山路）提档升级改造工程等7个基础设施建设项目融资 EPC工程绵远河（青衣江路大桥至钱塘江路大桥）生态整治工程（园路JLC）分包合同""}",in_progress,execution,in_progress,6,,,0,2,0,0,0,0,0,0,0
88,1d23f106099449a0a88894c9f5458efa,"{""en_US"": ""德阳市什邡市社会福利救助中心护理能力提档升级项目""}",in_progress,execution,in_progress,6,,,0,7,31,13,4,0,6,0,0
89,1d69b18850554e28b5c4b4f8c7c83e77,"{""en_US"": ""百合公园维修工程""}",in_progress,execution,in_progress,6,,,0,3,8,3,1,0,1,0,0
90,1d7c02e968a146e3ac209f95ac712682,"{""en_US"": ""德阳市烈士陵园建设项目专业分包（总平）""}",in_progress,execution,in_progress,6,,,0,8,49,21,2,0,8,1,0
91,1da16136281c46fc9fb1d3038e68f983,"{""en_US"": ""石船镇农村公路（关兴村）井环路堡坎修复工程""}",in_progress,execution,in_progress,6,,,0,3,5,2,1,0,2,0,0
92,1e7aa5f1a92e46b1a4385a5daac440a6,"{""en_US"": ""中国移动四川公司乐山分公司2020-2022年渠道维修采购项目框架协议""}",in_progress,execution,in_progress,6,,,0,5,47,14,12,0,19,0,0
93,1e8cf6baef1d4627adb1a1d68231ba1e,"{""en_US"": ""中铁八局集团有限公司德阳经开区市政道路工程项目(齐湖路、黔江街)土石方工程""}",in_progress,execution,in_progress,6,,,0,3,2,0,1,2,1,0,0
94,1f0d1455b090418eb292f359a8a19caf,"{""en_US"": ""德阳太行山路（钱塘江路-信江路）道路工程""}",in_progress,execution,in_progress,6,,,0,1,0,0,0,0,0,0,0
95,1f8cc9fd9b7145bbb9c265431d95c3a4,"{""en_US"": ""德阳市旌阳区德新镇胜利村2024年省级财政乡村振兴转移支付资金项目(第二次)""}",in_progress,execution,in_progress,6,,,0,11,27,11,2,4,3,0,0
96,1ffb0ce01fdf4dc984ec3df9432623cb,"{""en_US"": ""玖龙纸业（重庆）有限公司年产55万吨牛卡及瓦楞纸生产线配套湿式造纸联合厂房工程第三方整改（25.4496）""}",in_progress,execution,in_progress,6,,,0,1,0,0,0,0,0,0,0
97,2001f5127b3e4265b198bef8a7553358,"{""en_US"": ""绵远河（青衣江路大桥至钱塘江路大桥）生态整治工程""}",in_progress,execution,in_progress,6,,,0,6,72,26,6,0,20,0,0
98,2039a46ae2944d438ef930b4773ab002,"{""en_US"": ""国网新疆喀什莎车县供电公司荒地供电所扩建项目""}",in_progress,execution,in_progress,6,,,0,21,68,27,4,0,13,0,0
99,204822a6a35f4e76963dbeec9c3240d3,"{""en_US"": ""中央公园西一游客服务中心工程项目""}",in_progress,execution,in_progress,6,,,0,1,6,2,2,0,2,0,0
100,2065db3e97a8409f9a30f027c2c1553e,"{""en_US"": ""苍溪县2020年高标准农田建设（施工六）""}",in_progress,execution,in_progress,6,,,0,13,72,28,6,0,18,0,0
101,208e534eab2d47c6b23bd0576523922c,"{""en_US"": ""成渝双城经济圈川渝高竹新区制造产业园及配套基础设施建设项目(二期)-L4-E线道路及配套工程－路缘石""}",in_progress,execution,in_progress,6,,,0,6,20,8,2,0,2,0,0
102,21038f8a911b4a90938a58c8e36caa86,"{""en_US"": ""会理县外北乡兴荣村三、四组道路硬化工程二标段""}",in_progress,execution,in_progress,6,,,0,1,0,0,0,0,0,0,0
103,211003ff687e41d2a4bc46c78036f640,"{""en_US"": ""中国电信泸州分公司2024-2026年房屋装修、维修服务项目""}",in_progress,execution,in_progress,6,,,0,14,59,19,9,2,14,0,0
104,211a1be6b5ee4d6c830d2cf06378107b,"{""en_US"": ""德阳凯州新城检验检测创新产业园建设项目-实验室装修项目""}",in_progress,execution,in_progress,6,,,0,17,94,40,2,0,6,0,0
105,212cf7a3248c48e68bc3f4a24383536a,"{""en_US"": ""长虹金嶺1号项目二期高层外墙装饰工程（二标段）""}",in_progress,execution,in_progress,6,,,0,1,28,9,6,0,10,0,0
106,215041536acd48be89b14758cd923649,"{""en_US"": ""欧麓花园入口地面维修""}",in_progress,execution,in_progress,6,,,0,3,11,4,2,0,3,0,0
107,21959dda2000462c95b82b966657b312,"{""en_US"": ""重庆电子科技职业大学应急与抢险工程""}",in_progress,execution,in_progress,6,,,0,5,9,4,1,0,2,0,0
108,2201ed763b854099b6c8f9f72cd6bb5b,"{""en_US"": ""都兰县香日德镇移民灌区农业水价综合改革""}",in_progress,execution,in_progress,6,,,0,3,24,9,3,4,3,0,0
109,22aa38f6dc0c44649d0a397653bce651,"{""en_US"": ""喀什地区塔什库尔干县生活垃圾分类收运及处置建设项目工程总承包第三标段""}",in_progress,execution,in_progress,6,,,0,1,0,0,0,8,0,0,0
110,23aa1343ca99440abf7bd7315fd60c6a,"{""en_US"": ""中核中原建设 2022-2023 年度华北、西北区域脚手架专业分包框架协议""}",in_progress,execution,in_progress,6,,,0,1,0,0,0,0,0,0,0
111,23cc90c8afb441639a37ac3d7a9e4fe5,"{""en_US"": ""某部机关院内及教导队营房维修项目""}",in_progress,execution,in_progress,6,,,0,3,11,4,1,0,1,0,0
112,240dd8ff5659498887a53149a9bb0d8c,"{""en_US"": ""东风水库、高脚水水库水毁应急抢险工程""}",in_progress,execution,in_progress,6,,,0,3,10,4,1,0,1,0,0
113,2455ba28390e4456a6d81d35f170b305,"{""en_US"": ""陈小刚零星劳务工程""}",in_progress,execution,in_progress,6,,,0,1,0,0,0,0,0,0,0
114,24be53b1b08345649d8f3786e0725e60,"{""en_US"": ""绵阳外国语学校校园防水维修服务""}",in_progress,execution,in_progress,6,,,0,0,9,3,3,0,5,0,0
115,258b21f44ab54667a6829247d381d5a6,"{""en_US"": ""四川建筑职业技术学院德阳校区2025年大型修缮项目""}",in_progress,execution,in_progress,6,,,0,21,52,23,3,0,3,0,0
116,25b4b41289db4972b662289d6ff3749f,"{""en_US"": ""经开区市政设施零星工程维护""}",in_progress,execution,in_progress,6,,,0,1,7,2,2,0,5,0,0
117,2654c8c1ef73434dbdd7c45812a573db,"{""en_US"": ""中国移动四川公司全省市州分公司2019-2022年管理用房及生产枢纽楼公共区域零星维修服务项目（标包1）""}",in_progress,execution,in_progress,6,,,0,14,123,40,25,2,31,0,0
118,267ac2470a1e48ccbd665b5a08e2ff9c,"{""en_US"": ""德阳饶益四组小二楼观潮起项目""}",in_progress,execution,in_progress,6,,,0,12,80,28,12,4,18,0,0
119,26a87546cbc24afcb6852904c53cf90c,"{""en_US"": ""中国移动四川公司2025-2027年全省汇聚机房土建工程施工集中采购项目（标包4-乐山分公司）框架协议""}",in_progress,execution,in_progress,6,,,0,1,0,0,0,0,2,0,0
120,26f685eeab8b4ab5a7942ac6cf1a2982,"{""en_US"": ""包维柏工程""}",in_progress,execution,in_progress,6,,,0,0,9,2,4,0,5,0,0
121,273761d991fe4d4096abe5279b44b776,"{""en_US"": ""集团五楼男卫生间渗水修缮项目""}",in_progress,execution,in_progress,6,,,0,1,4,1,2,0,2,0,0
122,273ebc3fe2784a59b7a6aee30575081d,"{""en_US"": ""涪城区丰谷镇2025年大中型水库移民后期扶持资金项目（中央第一批）""}",in_progress,execution,in_progress,6,,,0,6,12,5,2,0,4,0,0
123,28020d9fe0c345f295ebbf4b41c119e4,"{""en_US"": ""绵竹市城区停车场建设项目二期设计施工（一标段）项目模板脚手架专业分包工程""}",in_progress,execution,in_progress,6,,,0,3,12,4,1,0,1,0,0
124,282fc5242a4f465cae7d7630c279ef91,"{""en_US"": ""德阳市寿丰河截污干管工程、中江县城 镇污水处理设施及配套管网项目等四个项目厂站及管网维修、服务单位的采购项目""}",in_progress,execution,in_progress,6,,,0,23,81,31,6,5,9,0,0
125,2838f6304aa84ca891cf8b55fafca171,"{""en_US"": ""美林康城售楼部绿化改造""}",in_progress,execution,in_progress,6,,,0,1,3,1,1,0,1,0,0
126,2865a4a7b99940cfa2653c54b26edf99,"{""en_US"": ""璧山区正兴镇龙家河河堤水毁修复工程""}",in_progress,execution,in_progress,6,,,0,4,3,1,1,0,5,0,0
127,28b43ef4516445d8a54326b977288fba,"{""en_US"": ""重庆市璧山区青杠街道山洪沟整治项目""}",in_progress,execution,in_progress,6,,,0,21,214,83,9,0,10,0,0
128,290615a7138e49228ce83d02514c1372,"{""en_US"": ""鸿图府项目第二期建筑安装工程""}",in_progress,execution,in_progress,6,,,0,3,3,1,0,0,0,0,0
129,292584f7b81f40579ab90504983a05fc,"{""en_US"": ""蓬溪县汽车城二期建设项目""}",in_progress,execution,in_progress,6,,,0,12,61,26,2,3,30,2,0
130,29c0549f98024dc0937823da66701bbc,"{""en_US"": ""阿克陶县人民医院医技楼配电安装工程项目""}",in_progress,execution,in_progress,6,,,0,13,37,16,5,0,8,0,0
131,29cf2f89c2b94a19b4c8689f8199a2a3,"{""en_US"": ""某部车库建设项目""}",in_progress,execution,in_progress,6,,,0,17,52,22,4,0,9,1,0
132,29dff975ab4b42b5bc941af2c04b7cec,"{""en_US"": ""普格县2019年产业扶贫特色水果种植示范项目大棚及果园灌溉工程（施工2）""}",in_progress,execution,in_progress,6,,,0,1,11,4,2,0,3,0,0
133,2a90203d1f0f420b841d1eca197f3a4d,"{""en_US"": ""八角星坐标项目景观坡道优化调整工程劳务分包""}",in_progress,execution,in_progress,6,,,0,6,17,7,3,0,5,0,0
134,2ac906a09ef840688c8e4045a351367f,"{""en_US"": ""引入社会资金共同打造游泳高水平运动员后备人才培养项目""}",in_progress,execution,in_progress,6,,,0,102,612,282,25,6,7,0,0
135,2adfc1940c6446e5b5db0f0e3339eeff,"{""en_US"": ""东湖街道老旧街区改造城市更新项目（一期）-秦岭山路（黄河路-玉泉路）提升改造工程""}",in_progress,execution,in_progress,6,,,0,10,23,8,2,0,2,0,0
136,2afee25a79664b53a6a8a8740bcf6d4b,"{""en_US"": ""博雅学校小学部1号楼屋面装饰改造功能用房采购项目施工合同""}",in_progress,execution,in_progress,6,,,0,1,20,9,2,0,5,0,0
137,2b26ad9411f0477886faff502f0d606d,"{""en_US"": ""广元龙江电力宾馆消防管道改造施工""}",in_progress,execution,in_progress,6,,,0,1,12,4,2,0,3,0,0
138,2b62b87ee1a04fcb862ba23ce0e72367,"{""en_US"": ""德阳市旌阳区医养结合中心及精神病院区建设项目新增电缆及给排水管工程""}",in_progress,execution,in_progress,6,,,0,1,5,2,1,0,1,0,0
139,2c2cf0230879448b8aa65a135baa1292,"{""en_US"": ""上海二十冶西南公司四川省广汉市职业中专学校迁建项目土石方专业分包工程""}",in_progress,execution,in_progress,6,,,0,1,0,0,0,0,0,0,0
140,2c8212fcec854602883cf1f1b88f9354,"{""en_US"": ""中江县北塔南北干道至东二环道路二期工程""}",in_progress,execution,in_progress,6,,,0,1,12,4,3,0,3,0,0
141,2cc4764ad05e4c5ebaeaf4d5a85c5cd7,"{""en_US"": ""绵阳市游仙区魏城镇竹柳村（原柳塔村3组）通组道路硬化工程项目""}",in_progress,execution,in_progress,6,,,0,3,5,2,1,0,2,0,0
142,2cd51f2a8f064ef691347e5fee5d83fb,"{""en_US"": ""剑阁2019年村道窄路加宽工程圈龙乡太吉村""}",in_progress,execution,in_progress,6,,,0,2,20,7,4,5,6,0,0
143,2cdca43cbcab4faf95cdbc99a09a1454,"{""en_US"": ""罗江区2020年暴雨洪灾水毁后重建护岸覆土工程劳务（第二次）""}",in_progress,execution,in_progress,6,,,0,1,5,2,1,4,1,0,0
144,2d0c8990b9944c60b5ea355035049c1b,"{""en_US"": ""国网四川天府新区龙泉驿区供电公司柏合供电所""}",in_progress,execution,in_progress,6,,,0,11,59,27,3,2,4,1,0
145,2e22b1e9bd614b3a9b1abc3ac9cdc912,"{""en_US"": ""东湖山水零星工程""}",in_progress,execution,in_progress,6,,,0,1,0,0,0,0,0,0,0
146,2e82c7a28d2d4455a075564650a4caf9,"{""en_US"": ""四川建筑职业技术学院德阳校区综合办公楼西侧会议室等维修改造项目""}",in_progress,execution,in_progress,6,,,0,6,12,5,1,0,2,0,0
