row_no,proposed_action,target_model,target_company_type,target_customer_rank,target_supplier_rank,target_tax_number_policy,legacy_partner_source,legacy_partner_id,legacy_partner_name,legacy_source_evidence,future_rollback_key,design_blocker
1531,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,D259770DB26C496AA39DD991F2914A21,德阳市旌阳区公路建设投资开发管理所,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:D259770DB26C496AA39DD991F2914A21,
1532,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,37f09a810c6f4163b1b6590fe41ac76f,德阳市旌阳区农业农村局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:37f09a810c6f4163b1b6590fe41ac76f,
1533,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,04917A51E9F64E318A09532F68E4AC8B,德阳市旌阳区孝感街道金马村村民委员会,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:04917A51E9F64E318A09532F68E4AC8B,
1534,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,18356EDA9B0D48AFBAA40934D8AFFA6A,德阳市旌阳区孝感镇人民政府,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:18356EDA9B0D48AFBAA40934D8AFFA6A,
1535,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,7CF29C31E9BD4591B775C5EA385D97E4,德阳市旌阳区孝感镇和平村村民委员会,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:7CF29C31E9BD4591B775C5EA385D97E4,
1536,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,99FEFF0D25CD493C937428D4E083A711,德阳市旌阳区实验幼儿园,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:99FEFF0D25CD493C937428D4E083A711,
1537,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,F8E54AAFF3F94065BBCEE7C37FD5C53B,德阳市旌阳区市场监督管理局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:F8E54AAFF3F94065BBCEE7C37FD5C53B,
1538,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,a63216b668e849d4806c75e56ed1fdbc,德阳市旌阳区建通岑信息咨询服务部(个体工商户),partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:a63216b668e849d4806c75e56ed1fdbc,
1540,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,44e6ec9d67c343a7a33f8db2dcb0ae03,德阳市旌阳区旌东街道旌湖社区居民委员会,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:44e6ec9d67c343a7a33f8db2dcb0ae03,
1541,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,8b0f36cd77f042c48229277c6ee30d31,德阳市旌阳区旌城商事调解中心,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:8b0f36cd77f042c48229277c6ee30d31,
1542,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,79bcbc0505004f21b0ce99d69e5336cc,德阳市旌阳区旌阳街道花园巷社区居民委员会,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:79bcbc0505004f21b0ce99d69e5336cc,
1543,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,0d72a7b1934646de9ab5a6f83dc7a9c3,德阳市旌阳区汇乐幼儿园,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:0d72a7b1934646de9ab5a6f83dc7a9c3,
1544,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,C0DE4E19E6B84935B4B0B085328D36F7,德阳市旌阳区涪江路小学校,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:C0DE4E19E6B84935B4B0B085328D36F7,
1545,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,5DF59486E6234F58903F98B7AAE6394B,德阳市旌阳区爱尼尔幼儿园,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:5DF59486E6234F58903F98B7AAE6394B,
1546,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,37934CB83C8B4EFCA2748955EEC9BA9A,德阳市旌阳区红樱桃幼稚园,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:37934CB83C8B4EFCA2748955EEC9BA9A,
1547,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,10accd0329f14fb8b7dbe55cf284e353,德阳市旌阳区财政局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:10accd0329f14fb8b7dbe55cf284e353,
1549,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,F94630293A9B48718B56D958B04E3195,德阳市旌阳区黄许镇人民政府,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:F94630293A9B48718B56D958B04E3195,
1550,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,99349CBADF61422A80D5B0B2CCC5E9AD,德阳市旌阳区黄许镇卫生院,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:99349CBADF61422A80D5B0B2CCC5E9AD,
1551,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,026839DB3B204BE28828C8DA12F0B092,德阳市旌阳区黄许镇卫生院（有误）,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:026839DB3B204BE28828C8DA12F0B092,
1553,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,64576204872a420b877d62516b14e10a,德阳市杰阳排水有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:64576204872a420b877d62516b14e10a,
1557,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,c409426d8935426085477d561de1d7e8,德阳市正达机械设备租赁有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:c409426d8935426085477d561de1d7e8,
1558,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,532f750efd65409cab30fcb99da705cf,德阳市水利局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:532f750efd65409cab30fcb99da705cf,
1559,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,EC76A363829549758AD6257378400303,德阳市水韵江南居住小区,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:EC76A363829549758AD6257378400303,
1560,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,96E75AB408C6496C95B85631038F0297,德阳市水韵江南居住小区业委会,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:96E75AB408C6496C95B85631038F0297,
1561,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,0263dea130b6471db64885c8ba259bb9,德阳市永成机械厂,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:0263dea130b6471db64885c8ba259bb9,
1562,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,c78c7b9e93c44e4c88f8bcffbd73ca9f,德阳市泸沣商贸有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:c78c7b9e93c44e4c88f8bcffbd73ca9f,
1565,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,720717e548e94122b750f436aa078e63,德阳市玉皇观,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:720717e548e94122b750f436aa078e63,
1566,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,e13985c775c7415fa2aa80bfbd3d147e,德阳市瑞键机械设备有限责任公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:e13985c775c7415fa2aa80bfbd3d147e,
1567,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,9a78bc4634f7459b9bb1f730a17565d5,德阳市生态环境局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:9a78bc4634f7459b9bb1f730a17565d5,
1569,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,AE0C8A5B4F3F43D3B3A86EE2AB6609C8,德阳市第一小学校,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:AE0C8A5B4F3F43D3B3A86EE2AB6609C8,
1570,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,788805b137b14a3ca735b9a6f02e709f,德阳市第六人民医院(东汽医院),partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:788805b137b14a3ca735b9a6f02e709f,
1571,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,34dc302e01f648afa0cf4de8bd818a38,德阳市红十字会,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:34dc302e01f648afa0cf4de8bd818a38,
1572,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,91c6544fea6847fbbf238f21dc7239a2,德阳市经济开发区市政建设管理中心,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:91c6544fea6847fbbf238f21dc7239a2,
1573,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,B9621FF5FBB741AABA7E06DF503F36DA,德阳市经济技术开发区征收拆迁服务中心,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:B9621FF5FBB741AABA7E06DF503F36DA,
1574,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,72ABD6591F684C9981EA0065B5008B5A,德阳市罗江区万安镇南塔社区居民委员会,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:72ABD6591F684C9981EA0065B5008B5A,
1575,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,da3752f8561744829856f5a069202b4a,德阳市罗江区乡村振兴局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:da3752f8561744829856f5a069202b4a,
1576,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,7706DF8AD0904E2982954E17031E2368,德阳市罗江区住房和城乡建设局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:7706DF8AD0904E2982954E17031E2368,
1577,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,af50461e2c124899ae911bfd91a4ca09,德阳市罗江区供水服务中心,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:af50461e2c124899ae911bfd91a4ca09,
1578,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,3698c87c05c7474aaced71187e3da397,德阳市罗江区公路建设养护所,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:3698c87c05c7474aaced71187e3da397,
1579,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,7e257b17080c4dd6baa04e6b34f102ba,德阳市罗江区公路管理所,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:7e257b17080c4dd6baa04e6b34f102ba,
1580,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,9ce2fe5f78104636b562a30e5dffa180,德阳市罗江区农业农村局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:9ce2fe5f78104636b562a30e5dffa180,
1581,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,a4f665d674cf4c38b7057054b698b585,德阳市罗江区教育和体育局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:a4f665d674cf4c38b7057054b698b585,
1582,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,B24ED12D17CE4A2ABF91B78463E9941A,德阳市罗江区新盛镇人民政府,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:B24ED12D17CE4A2ABF91B78463E9941A,
1583,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,bde9bcb5752548068faf0454c902d1bb,德阳市罗江区民政局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:bde9bcb5752548068faf0454c902d1bb,
1584,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,9b3b6096adc24a1cac0e5735f05ffdb9,德阳市罗江区水利局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:9b3b6096adc24a1cac0e5735f05ffdb9,
1585,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,902F69860D7D4B46AEB4CDEE025011CC,德阳市罗江区水利局（德阳市罗江区水利灌排工程管理中心）,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:902F69860D7D4B46AEB4CDEE025011CC,
1586,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,6A01A2851104408C8E7DCF445BE934C5,德阳市罗江区水利灌排工程管理中心,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:6A01A2851104408C8E7DCF445BE934C5,
1587,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,3C18E5599CE144FAB8690930FE9F01D8,德阳市罗江区白马关镇人民政府,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:3C18E5599CE144FAB8690930FE9F01D8,
1589,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,5f2d1ea68df247e183d592cf921e6344,德阳市罗江区社会保险服务中心工伤保险代理业务暂存户,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:5f2d1ea68df247e183d592cf921e6344,
1590,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,A621669DCCE4480FA7EC6266F25B441E,德阳市罗江区社会救助福利中心,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:A621669DCCE4480FA7EC6266F25B441E,
1592,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,8ee477a2e5ff49ab9d18a361f89df2ed,德阳市罗江区自来水公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:8ee477a2e5ff49ab9d18a361f89df2ed,
1593,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,4EAAE36D04FF40E5B7AF6BD5EBC0038A,德阳市罗江区调元镇人民政府,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:4EAAE36D04FF40E5B7AF6BD5EBC0038A,
1595,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,2e347921a67b4bf1b7465794177091b1,德阳市罗江区鄢家镇人民政府,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:2e347921a67b4bf1b7465794177091b1,
1596,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,50720fdbdd9b407d86b6c67614732420,德阳市罗江区鄢家镇高垭股份经济合作联合社,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:50720fdbdd9b407d86b6c67614732420,
1597,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,eaaa1f1581314c02af58191578eb61e4,德阳市罗江区雅琪建筑装饰材料经营有限责任公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:eaaa1f1581314c02af58191578eb61e4,
1598,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,EF3B54B7D33E4450AD404120F695B436,德阳市罗江县自来水公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:EF3B54B7D33E4450AD404120F695B436,
1600,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,09ddf9956f214a39bfad21d1e61dd7fb,德阳市自然资源和规划局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:09ddf9956f214a39bfad21d1e61dd7fb,
1601,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,573f3a5cdfc145e6b5cc6b3d51a7964e,德阳市衡山路学校,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:573f3a5cdfc145e6b5cc6b3d51a7964e,
1602,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,490246a2e4534419a87cb88edbcf2712,德阳市财政局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:490246a2e4534419a87cb88edbcf2712,
1603,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,17a8112d68a24d0daaed25d4eca7d080,德阳市造价工程师协会,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:17a8112d68a24d0daaed25d4eca7d080,
1604,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,7481e96796bf496fb6c1b242f5980d78,德阳市重光机电设备有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:7481e96796bf496fb6c1b242f5980d78,
1605,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,6cfbff6651dc47d9947e119022286335,德阳市金山街学校,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:6cfbff6651dc47d9947e119022286335,
1606,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,9a700ef0231c4e4498397830e8cd9c4e,德阳市金庆物资有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:9a700ef0231c4e4498397830e8cd9c4e,
1607,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,9617c0ebb7eb4239886e7b38c3ed3076,德阳市鑫旺吊装有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:9617c0ebb7eb4239886e7b38c3ed3076,
1610,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,82aef4d7acb341caaed0657e9f806791,德阳市青少年宫,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:82aef4d7acb341caaed0657e9f806791,
1611,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,a06bc2b724f24850ade00a7981f0ae55,德阳市顺翔钢管租赁服务有限责任公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:a06bc2b724f24850ade00a7981f0ae55,
1613,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,A2C1EAA96DC743D7838EE7D6BEF7DBE2,德阳市香诗美林酒店管理有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:A2C1EAA96DC743D7838EE7D6BEF7DBE2,
1614,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,60e8112c0ccb4fb2b95e118275f74ab0,德阳市鸿鼎吊装有限责任公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:60e8112c0ccb4fb2b95e118275f74ab0,
1616,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,2024d7775b604ded85cf44d3aec393b3,德阳市黄河路小学校,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:2024d7775b604ded85cf44d3aec393b3,
1618,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,4f49f37e92a047e19c5db7923c1a5fad,德阳建能职业培训学校,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:4f49f37e92a047e19c5db7923c1a5fad,
1619,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,13b6cb377a4f4abd9e7eaa5590eabaa9,德阳建设工程质量安全与监理协会,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:13b6cb377a4f4abd9e7eaa5590eabaa9,
1620,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,d921467731084df981610455c95f2957,德阳建设工程集团有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:d921467731084df981610455c95f2957,
1621,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,0c3c5702ae484c68aadaac5b103f47fe,德阳建通企业管理咨询有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:0c3c5702ae484c68aadaac5b103f47fe,
1623,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,26fa93f065dc4fbe9e99d56e6f5c5c67,德阳开发区世纪金座休闲会所,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:26fa93f065dc4fbe9e99d56e6f5c5c67,
1624,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,4bb3cba9d20d4457aa7b6b611cbc7f96,德阳开发区六月雪干锅凯德店,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:4bb3cba9d20d4457aa7b6b611cbc7f96,
1625,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,15f1fde09fec41c8a79ef8fefafdb100,德阳开发区兴顺建材,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:15f1fde09fec41c8a79ef8fefafdb100,
1631,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,852c8d3c389a408a802539c589321e05,德阳开发区湖摆全日中餐馆,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:852c8d3c389a408a802539c589321e05,
1632,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,4dd3813f21704d0d8698b6ad43840c72,德阳开发区爱上饭中餐厅,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:4dd3813f21704d0d8698b6ad43840c72,
1633,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,b22ab62fed73484ba9d0667dfe0dab58,德阳开发区盐德机械设备租赁部,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:b22ab62fed73484ba9d0667dfe0dab58,
1636,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,54e1659f2ea14749aff8e9bb2ffa1cdb,德阳开发区靖晖五金建材经营部,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:54e1659f2ea14749aff8e9bb2ffa1cdb,
1637,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,55402f46d145403c9337f6e623fc48f9,德阳开发区马洪俊机械租赁部,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:55402f46d145403c9337f6e623fc48f9,
1638,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,5883d9924313424b8b6aa667f0931885,德阳彤宁土石方工程有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:5883d9924313424b8b6aa667f0931885,
1639,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,2c40b8dec4a54202ba450b0643e44472,德阳德美医疗美容医院有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:2c40b8dec4a54202ba450b0643e44472,
1640,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,536d48c63c104390ba0508391a4a5f14,德阳思远重工有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:536d48c63c104390ba0508391a4a5f14,
1641,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,52a9f565072a470bbb7f441d493df3d5,德阳恒屹路面工程有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:52a9f565072a470bbb7f441d493df3d5,
1642,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,42fdf8130bed44c78670045c49a61061,德阳恒达建筑机械设备租赁有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:42fdf8130bed44c78670045c49a61061,
1643,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,7410fbbb7b3c43f89b2240d48dde58b4,德阳成泰商务有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:7410fbbb7b3c43f89b2240d48dde58b4,
1644,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,521e5ec7099d43a5b97732178823aee6,德阳捷平商贸有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:521e5ec7099d43a5b97732178823aee6,
1645,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,38960DBD0B534800AC3000369CECAFC4,德阳文旅大健康产业发展集团有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:38960DBD0B534800AC3000369CECAFC4,
1646,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,8FB70C95AF5A423F8C7F605FEB149ABB,德阳文鑫文化体育有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:8FB70C95AF5A423F8C7F605FEB149ABB,
1647,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,79DF26DFE05249FCB223B5FB7664DC04,德阳新城亿博 房地产开发有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:79DF26DFE05249FCB223B5FB7664DC04,
1648,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,DA6009D0F9174226AAE32CD7FC074150,德阳新城亿博房地产开发有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:DA6009D0F9174226AAE32CD7FC074150,
1651,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,FF1FB27380DB4791B057B918A2AB1133,德阳方兴建设有限责任公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:FF1FB27380DB4791B057B918A2AB1133,
1652,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,b9b5e82cb4c84790bcfeaffe3f624ff8,德阳旌东宏发文化用品门市,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:b9b5e82cb4c84790bcfeaffe3f624ff8,
1654,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,eb1e4e144c6743649aa18a8feb898d27,德阳旌东王氏建材经营部,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:eb1e4e144c6743649aa18a8feb898d27,
1655,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,deeeafcc916347f382bbc93978993055,德阳旌信城市管理服务股份有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:deeeafcc916347f382bbc93978993055,
1657,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,0CE75AF610DF47C288B8670C7895BFA0,德阳旌城万势养老服务有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:0CE75AF610DF47C288B8670C7895BFA0,
1658,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,539c73aff4934930be54febd79b7d3ff,德阳旌城家园酒店有限公司旌城花园酒店分公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:539c73aff4934930be54febd79b7d3ff,
1659,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,FCDD0CA5575341F5ABF1D6279A034C76,德阳旌阳区汇乐幼儿园,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:FCDD0CA5575341F5ABF1D6279A034C76,
1660,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,1f6098bbe7a2414f866cf10d37a2832e,德阳明源电力集团有限公司德为分公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:1f6098bbe7a2414f866cf10d37a2832e,
1661,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,13fc6037b0fa46308fd12a8dd1f8d2ec,德阳明源电力（集团）有限公司德为电力分公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:13fc6037b0fa46308fd12a8dd1f8d2ec,
1663,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,C92FF7377F364901AC2A78E1FEB2C069,德阳智茂润亚电子科技有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:C92FF7377F364901AC2A78E1FEB2C069,
1668,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,26f6aeeff58b4601a82a88467855f48f,德阳正弘金属材料有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:26f6aeeff58b4601a82a88467855f48f,
