id,legacy_contract_id,name,type,state,target_state,project_id,partner_id,company_id,amount_total,request_count,line_count,audit_count,approved_audit_count
478,4ed02f0d07c64f2d859097031ca7b172,CONIN2600475,out,confirmed,confirmed,399,6623,1,0.01,0,0,5,5
479,4ed269af1cdd4da1b4acbd747c13ecaf,CONIN2600476,out,running,running,391,3402,1,3355133.13,1,0,4,4
480,4f0e4e5c501a40f78fc13d715c1999ae,CONIN2600477,out,confirmed,confirmed,708,6623,1,4483.17,0,0,4,4
481,4f7a42dbbdcf418bbad87fe46f871d8f,CONIN2600478,out,running,running,642,3473,1,2507000.0,1,0,4,4
482,4fb679fc152a439c9ff8bd775d3f6c30,CONIN2600479,out,running,running,80,3952,1,20048673.52,12,0,4,4
483,4fda001f8d8642029d888c520334a538,CONIN2600480,out,confirmed,confirmed,86,4149,1,7834026.2,0,0,4,4
484,4ffa98e91b5f4bfda11ee5d8faa08d96,CONIN2600481,out,confirmed,confirmed,708,6623,1,5628.76,0,0,4,4
485,5016ff407edc491abe55517e49bec0ca,CONIN2600482,out,confirmed,confirmed,240,3825,1,0.0,0,0,3,3
486,501f9de03b7d49aba77aede72ee0c8d5,CONIN2600483,out,confirmed,confirmed,455,6589,1,5450000.0,0,0,4,4
487,5026c6f08b954f04b8aca6abb0ade00c,CONIN2600484,out,confirmed,confirmed,708,6623,1,903.61,0,0,4,4
488,5028339de3e842e1a86a2832ecf7ef92,CONIN2600485,out,running,running,335,5456,1,173064.59,1,0,4,4
489,503fe079b2a0457c990c945bba8b4dc2,CONIN2600486,out,running,running,552,1642,1,275691.52,3,0,4,4
490,5058ad7ff7184777a915577363216174,CONIN2600487,out,confirmed,confirmed,481,6629,1,3706.0,0,0,4,4
491,506984fd7edf4a41bdb2a735ba949891,CONIN2600488,out,running,running,335,2501,1,91342.0,1,0,4,4
492,506bf5bb173447bdb440c6eee9e75b6a,CONIN2600489,out,confirmed,confirmed,554,5764,1,14698.65,0,0,4,4
493,507bf22ca5554abbaf9d57ec3be96825,CONIN2600490,out,running,running,335,6095,1,46870.0,2,0,4,4
494,50b3b23fbde3483fa7c5adc905efcd55,CONIN2600491,out,confirmed,confirmed,650,3096,1,23001689.23,0,0,5,5
495,50d97642aad94f0d8e2d9b5f2fa40d33,CONIN2600492,out,confirmed,confirmed,366,6590,1,2016443.32,0,0,4,4
496,50ed0524f0a2429a90138c6d1cd8e6e8,CONIN2600493,out,confirmed,confirmed,335,3951,1,130800.0,0,0,5,5
497,520d07ffb4614bf4a20a02db7a8eb701,CONIN2600494,out,running,running,271,5973,1,1645900.0,3,0,4,4
498,52a1518e24724d64925229f920ba05ef,CONIN2600495,out,confirmed,confirmed,99,1394,1,1308000.0,0,0,4,4
499,52bb0b0ddbfb4122a17715ede5295cb4,CONIN2600496,out,confirmed,confirmed,554,5764,1,52221.9,0,0,4,4
500,52f40d2d41b7432595b3d283fe3f73e3,CONIN2600497,out,running,running,335,6594,1,183120.0,3,0,4,4
501,53316129ecb048a6a0b090e777d768ff,CONIN2600498,out,confirmed,confirmed,335,6594,1,50140.0,0,0,4,4
503,53ab7792bf4e47c489c33dec8af9b3cb,CONIN2600500,out,confirmed,confirmed,389,3838,1,21004.69,0,0,4,4
504,54243d3dc8464b69a20937710fd691f0,CONOUT2600004,in,running,running,631,1803,1,0.0,1,0,0,0
505,54cf3a582b8d4408a7154fed0e9ef9b5,CONIN2600501,out,running,running,295,4139,1,7914700.8,2,0,5,5
507,54f1837aebcf4ae78dd6eac7468a3f3b,CONOUT2600005,in,running,running,286,4225,1,12500314.25,2,0,4,4
508,5526062299464fb7a9e4d84c1557dd66,CONIN2600503,out,confirmed,confirmed,708,6623,1,1141.23,0,0,5,5
509,5535495bb5d54e03913274602e4ebb27,CONIN2600504,out,running,running,708,87,1,1120.52,3,0,5,5
510,553efed34ca64bde8bb27667bd1b1170,CONIN2600505,out,running,running,44,2333,1,16306400.0,2,0,5,5
511,553f631c1a264735883409e3c9c8eb21,CONIN2600506,out,running,running,177,5157,1,935228.57,1,0,4,4
512,554a594f6b8c4ce8a89bd968748a28a3,CONIN2600507,out,running,running,7,4134,1,4428995.45,3,0,4,4
513,5571251175cf4221a301d81037c78d51,CONIN2600508,out,confirmed,confirmed,335,5456,1,162769.7,0,0,4,4
514,557354a1a54d40b7bf078c17f1f763eb,CONIN2600509,out,confirmed,confirmed,708,6623,1,39446.01,0,0,4,4
515,55a2487ec6e043479a62aa40091da7eb,CONIN2600510,out,confirmed,confirmed,369,4439,1,590562.0,0,0,4,4
516,55d4383159c84ab49774cb650575d6fb,CONOUT2600006,in,running,running,198,3952,1,2393140.09,1,0,0,0
517,5613a212d8a74f42b0bdf74a2fe22ceb,CONIN2600511,out,confirmed,confirmed,708,6623,1,491755.68,0,0,4,4
518,562bc83ca224492dbb964274533b45ff,CONIN2600512,out,confirmed,confirmed,665,6619,1,0.0,0,0,3,3
519,568107fb1225494d8828bb5c98becf04,CONIN2600513,out,confirmed,confirmed,672,6592,1,724741.0,0,0,4,4
520,56eb9b6f15bb4e3e96181aa8272f6f48,CONIN2600514,out,running,running,344,5563,1,1314816.37,3,0,4,4
521,5771caa78c44432492d3a44345719611,CONIN2600515,out,running,running,335,5835,1,30520.0,1,0,4,4
522,5797a82002dd4ef68e203e4f72daffaa,CONIN2600516,out,confirmed,confirmed,708,6623,1,316.1,0,0,4,4
523,57b91941b5464bbd87043e8bd3d0ec42,CONIN2600517,out,running,running,166,4177,1,167860.0,2,0,4,4
524,57e5161c923143ba9821dda76da2f744,CONIN2600518,out,running,running,485,705,1,1634306.6,2,0,4,4
525,58283322dad8426b91b2e6ae48b29ecc,CONIN2600519,out,running,running,335,5456,1,412055.07,1,0,4,4
526,5830659256074a2bbcec37670ab99632,CONIN2600520,out,confirmed,confirmed,607,6646,1,1936603.0,0,0,4,4
527,5831a5dfca96442fb65243b8d7eefaea,CONIN2600521,out,running,running,447,2214,1,721724.39,3,0,4,4
528,58d748c331b14273a7301176782f8d40,CONIN2600522,out,confirmed,confirmed,708,6623,1,354.25,0,0,4,4
529,591bf6cabd724956a53af6d3be4ac409,CONIN2600523,out,running,running,335,5456,1,26138.2,1,0,4,4
530,591e43762e324f3d970269980e5f65c9,CONIN2600524,out,confirmed,confirmed,431,6631,1,168328.35,0,0,5,5
531,593a2db8183848cc8701c9958f8bbde6,CONIN2600525,out,confirmed,confirmed,365,4140,1,2642.6,0,0,4,4
532,59650193f6c84fd9b3bf36c1115a6e7d,CONIN2600526,out,running,running,554,5764,1,294099.49,1,0,4,4
533,596b9c8ffcec42629bf39e9e98f0ae73,CONIN2600527,out,confirmed,confirmed,335,5456,1,381598.29,0,0,4,4
534,599bb28d7c494edd93a7f0c5d3008bcf,CONIN2600528,out,confirmed,confirmed,167,3010,1,5101200.0,0,0,4,4
535,599cf81671984f809c773d7fb8e35ee3,CONIN2600529,out,confirmed,confirmed,708,6623,1,177.67,0,0,4,4
536,59dd9c919a614366b66074c9b5d0af49,CONIN2600530,out,running,running,708,3091,1,52718.94,2,0,4,4
537,59f3b380b9c34fb4a006346a80478f24,CONIN2600531,out,running,running,492,3833,1,3191.17,1,0,5,5
538,5a77fc886bd54a22abf591d80b685613,CONIN2600532,out,confirmed,confirmed,481,725,1,2530.98,0,0,4,4
539,5a7ea5326451467581eed890cf46248f,CONIN2600533,out,running,running,554,5764,1,480775.16,2,0,4,4
540,5a8ac61b17cd4da9a37ef279e3171808,CONIN2600534,out,confirmed,confirmed,540,3498,1,17440.0,0,0,5,5
541,5ae7847e46e54f86988d965295aa7901,CONIN2600535,out,running,running,481,4189,1,15008.21,1,0,4,4
542,5b98e1b414d54fdca2d0b991b168c7e6,CONIN2600536,out,confirmed,confirmed,335,6594,1,43382.0,0,0,4,4
543,5c1d446b58654ff688ed372aab690d13,CONIN2600537,out,confirmed,confirmed,554,5764,1,247039.87,0,0,4,4
544,5c256f8b08e74919a75511967a5212b5,CONIN2600538,out,confirmed,confirmed,335,5456,1,115008.08,0,0,4,4
545,5c303018a80944b89e4a87eec40c1005,CONIN2600539,out,confirmed,confirmed,554,5764,1,547306.44,0,0,4,4
546,5c36c166b4d546a2bb91fcde20d3f22b,CONIN2600540,out,running,running,240,3825,1,7875364.81,5,0,4,4
547,5c677b13d4d04a4ba3684cea91b22161,CONIN2600541,out,confirmed,confirmed,708,6623,1,251.79,0,0,4,4
548,5cbc4fd741314d9c84a0c0d05b4f8d9d,CONIN2600542,out,confirmed,confirmed,335,6594,1,83930.0,0,0,4,4
549,5dc854ce23e24aa7a745090932c0893a,CONIN2600543,out,running,running,62,3097,1,3123161.91,1,0,4,4
550,5e344fafb1e943d9beb9d832be6799ed,CONIN2600544,out,confirmed,confirmed,710,6637,1,26856.72,0,0,2,2
551,5e8cd8c6f9494cd1aaa96477df7e6fe8,CONIN2600545,out,running,running,338,4149,1,2673225.0,59,0,4,4
552,5ec6ffb7234145ebb9eeeab4e4a7e766,CONIN2600546,out,running,running,335,5456,1,33029.18,1,0,4,4
553,5ee2346223c941dc87b009851965c618,CONIN2600547,out,confirmed,confirmed,149,6592,1,1425720.0,0,0,4,4
554,5f3ca64386d44f6a871dc8a414a555b9,CONIN2600548,out,confirmed,confirmed,554,5764,1,17440.0,0,0,5,5
555,5f4cfba6393a45a6a4b7407be97ebcbf,CONIN2600549,out,running,running,502,300,1,181165.63,4,0,4,4
556,5f65f09d5e464085a5f1d5e7baf410e9,CONIN2600550,out,confirmed,confirmed,481,1100,1,26160.0,0,0,4,4
557,5f94a890ea974d5abf1a75fca4e5b047,CONIN2600551,out,confirmed,confirmed,209,6628,1,0.0,0,0,4,4
558,5fa5803051984689916d59ed7a47e46e,CONIN2600552,out,running,running,334,4193,1,8713040.35,12,0,4,4
559,6000ba7312854356bdf2d256a655c3ff,CONIN2600553,out,running,running,132,1971,1,213531.0,1,0,4,4
560,60237bbbc98e474bbe39b8cbfb47cc0d,CONIN2600554,out,confirmed,confirmed,335,5456,1,59167.38,0,0,4,4
561,60b982a1089a4503a46fa3954832143d,CONIN2600555,out,running,running,111,3495,1,445102.59,1,0,4,4
562,616bf77c6ab346ea88383c05d490fc9f,CONIN2600556,out,confirmed,confirmed,513,6574,1,1469622.91,0,0,4,4
563,61af1f277ce24736b94ee03c68958b1a,CONIN2600557,out,confirmed,confirmed,708,6623,1,381.5,0,0,5,5
564,62012b62a3234ba290071c461c9c7d16,CONIN2600558,out,running,running,335,6095,1,87200.0,1,0,4,4
565,62593dd6ec7d4099984b2300f6841252,CONIN2600559,out,running,running,456,6074,1,2829390.23,1,0,3,3
566,629a260e85e84f2eb410fed598bcfe9d,CONIN2600560,out,confirmed,confirmed,335,5456,1,224015.55,0,0,4,4
567,629fe303880b4b52ab559b549d8b02e2,CONIN2600561,out,confirmed,confirmed,6,469,1,381500.0,0,0,5,5
568,62b26a48dbd140fdb1500bb4523d210a,CONIN2600562,out,running,running,627,4725,1,3270000.0,2,0,4,4
569,62ca49d2f2cf4b1bb94b8f825b521a3a,CONIN2600563,out,confirmed,confirmed,305,3357,1,3892260.78,0,0,4,4
570,62cf7e172e044a8e9219f57faa3bbda6,CONIN2600564,out,running,running,617,6565,1,218000.0,1,0,4,4
571,631a2aa1a02d4b4ab0fb2e1ed779896a,CONIN2600565,out,confirmed,confirmed,708,6623,1,1120.52,0,0,4,4
572,6322b413bc8f4a7794a884f1e343209f,CONIN2600566,out,running,running,685,4061,1,12829677.88,1,0,4,4
573,63450fc7b2c34bdeaed14d019667380c,CONIN2600567,out,confirmed,confirmed,335,5456,1,54474.39,0,0,4,4
574,6363da9796194e97ad1a2c9ac7679708,CONIN2600568,out,confirmed,confirmed,335,6594,1,45780.0,0,0,4,4
575,6380af0db7cd4a36b680fdf643df46be,CONIN2600569,out,running,running,554,5764,1,21800.0,2,0,5,5
576,6384e5c60b8e4fa6b2dddc11110b34d9,CONIN2600570,out,running,running,246,5155,1,3349243.0,2,0,4,4
577,639cb6800d7e41c0839340f43c4baf64,CONIN2600571,out,confirmed,confirmed,708,6623,1,297.57,0,0,4,4
578,63a54734ac7b42ffae1411be6fb2f5ef,CONIN2600572,out,running,running,690,244,1,19888.79,1,0,4,4
579,63e383439e9c4a2e8ad9e103ab327f9e,CONIN2600573,out,confirmed,confirmed,708,6623,1,268342.74,0,0,4,4
580,63eefb9119114049a00a62ee9c7d5a13,CONIN2600574,out,confirmed,confirmed,481,3973,1,4687.0,0,0,4,4
581,63fabcaed2104c63b99d569c71aaa5d5,CONIN2600575,out,running,running,481,1256,1,6229.35,1,0,4,4
582,6418bd2c1ff940f7b04df449390e22c3,CONIN2600576,out,running,running,335,5456,1,111919.02,1,0,4,4
583,642a0d4a46b74f72aaed13361207d219,CONIN2600577,out,running,running,335,6095,1,106820.0,1,0,4,4
584,642c9317570e4300bf28c1f70b0f890f,CONIN2600578,out,confirmed,confirmed,558,5009,1,0.0,0,0,3,3
585,645acee80487448d911870ce6d77b84d,CONIN2600579,out,confirmed,confirmed,428,1098,1,541648.33,0,0,5,5
586,64af22680e8848bc9310a72682216d4b,CONIN2600580,out,running,running,554,5929,1,52156.5,1,0,4,4
587,64c65e68dcfd4163bb59730a761a1521,CONIN2600581,out,running,running,591,6281,1,813826.78,2,0,4,4
588,6534af9ee8164a60b72b2f5ffa4a3700,CONIN2600582,out,running,running,401,4143,1,3781087.92,2,0,4,4
589,6534df2860f9481cbc31cf117d5c1f36,CONIN2600583,out,confirmed,confirmed,335,6594,1,32700.0,0,0,5,5
590,6552675621e942c7b81c17dfdaf7118c,CONIN2600584,out,running,running,481,2677,1,4181.24,1,0,4,4
591,655bbf7725cf4c2690fe25f7dfda7f63,CONIN2600585,out,running,running,115,3247,1,4741500.0,3,0,4,4
592,6606360df34e48d2ae99082a798caca2,CONIN2600586,out,running,running,554,5764,1,30934.2,1,0,4,4
593,661820fe7a6d4af782334b5d87e124ad,CONIN2600587,out,running,running,708,3091,1,36106.25,1,0,4,4
594,661895459401406b93c88aefe808d6d6,CONIN2600588,out,running,running,335,5456,1,97186.58,1,0,4,4
595,66806256a2534878b9709f7c12130b8e,CONIN2600589,out,running,running,512,4223,1,7340865.06,4,0,4,4
596,668bab31e1ff45b09ea26a162ba8ea3d,CONIN2600590,out,confirmed,confirmed,558,5009,1,40658.08,0,0,3,3
597,66b83d6cadb74c95ac154edec0f791fa,CONIN2600591,out,confirmed,confirmed,708,6623,1,264.87,0,0,4,4
598,66b885e2635c46569cffbfc94d51bb4f,CONIN2600592,out,confirmed,confirmed,708,6623,1,884464.15,0,0,4,4
599,66fdee18c0f842d7a9cbf692a41694da,CONIN2600593,out,confirmed,confirmed,189,6596,1,326846.31,0,0,4,4
600,66ff58aedaff4f80a2435fd7909657f3,CONIN2600594,out,confirmed,confirmed,554,5764,1,19993.87,0,0,5,5
601,670f6414c9144613b2919ea332044b6a,CONIN2600595,out,running,running,554,5764,1,48178.0,4,0,4,4
602,67195e2e69b24b679ca054bf9e4f9cd1,CONIN2600596,out,running,running,40,899,1,4330184.61,2,0,5,5
603,673ac67c7327407aaec9d8172a203ffb,CONIN2600597,out,confirmed,confirmed,19,6630,1,52525.47,0,0,4,4
604,67ce22db8f0a4148b7585f4359365530,CONIN2600598,out,confirmed,confirmed,708,6623,1,262.69,0,0,4,4
605,67d3d0771e7d47fa90a0fc6269b98b00,CONIN2600599,out,confirmed,confirmed,708,6623,1,307.38,0,0,4,4
606,67f9d3ba64b741858d0acfbfcdea4f2c,CONIN2600600,out,running,running,133,944,1,134852.18,3,0,4,4
607,67fba212f8d54910aacbb38dcccc49a0,CONIN2600601,out,confirmed,confirmed,481,1485,1,6104.0,0,0,4,4
608,68760c78aa5b43659d800e181d636fc1,CONIN2600602,out,confirmed,confirmed,181,928,1,4063171.2,0,0,4,4
609,69294cac248146caa6895d8b53868587,CONIN2600603,out,confirmed,confirmed,554,5764,1,0.0,0,0,4,4
610,693b8dbd29a942a9a86a2683326f3f32,CONIN2600604,out,running,running,481,4313,1,1308.0,1,0,4,4
611,69cfb82a075843eea7ae3036e5662717,CONIN2600605,out,running,running,274,4173,1,2792035.0,4,0,5,5
612,6a62351d9b55422cadbf71b90da97b47,CONIN2600606,out,confirmed,confirmed,335,6594,1,228900.0,0,0,5,5
613,6a6a829a39e84b3080198f20a72b8d2f,CONIN2600607,out,running,running,649,3669,1,436000.0,1,0,4,4
614,6a90fe28040943c2918c356dc54e0a06,CONIN2600608,out,confirmed,confirmed,14,6649,1,802214.0,0,0,4,4
615,6b402e456a8b47d6ab9ca7f0eb19f901,CONIN2600609,out,running,running,383,1871,1,352500.32,1,0,4,4
616,6b63edab7f4741e98409d48b67120f77,CONIN2600610,out,running,running,481,58,1,0.0,3,0,4,4
617,6b6c98b3d2f8464fbe316b087a0646fe,CONIN2600611,out,confirmed,confirmed,481,6632,1,1526.0,0,0,3,3
618,6b9bf7a3454746b581f5b16b44f39bb7,CONIN2600612,out,confirmed,confirmed,346,4169,1,255622.52,0,0,4,4
619,6bb1b7d820534b43b55aed6b9965e27a,CONIN2600613,out,confirmed,confirmed,608,3095,1,3972505.0,0,0,4,4
620,6bb62ceaf2044182b2bb3c1e7e583596,CONIN2600614,out,confirmed,confirmed,708,6623,1,10751.76,0,0,4,4
621,6bc5f8813e5148dabaafcc6bf1b63292,CONIN2600615,out,running,running,619,3330,1,2433752.0,6,0,4,4
622,6bc6a36e8d884f94817ccc18a4cab936,CONIN2600616,out,confirmed,confirmed,156,4132,1,505106.0,0,0,4,4
623,6bd8884185f3466eb5847b69b0d6c3a5,CONIN2600617,out,running,running,554,5764,1,50904.09,1,0,4,4
624,6bec58b7c6454cfd98ecaa52fe6b3ecc,CONIN2600618,out,running,running,80,3952,1,19170303.19,4,0,4,4
625,6bf63101db85485ebcd54646b20b9eb4,CONIN2600619,out,confirmed,confirmed,708,6623,1,638.74,0,0,5,5
626,6c197d6ab81846f58ae4476368da042b,CONIN2600620,out,confirmed,confirmed,313,3010,1,2843741.33,0,0,4,4
627,6c1b289a464340ff97a11be1d4807bbe,CONIN2600621,out,confirmed,confirmed,481,4297,1,5450.0,0,0,4,4
628,6c380459929e482b8f4bbb378fb8f7d6,CONIN2600622,out,confirmed,confirmed,708,6623,1,677.98,0,0,4,4
629,6c3fbaa64f104b33a4a870f88aee7eeb,CONIN2600623,out,running,running,335,5456,1,5405.86,1,0,4,4
630,6c4c5e2e614742439bc0891c7ff27dba,CONIN2600624,out,running,running,323,5973,1,153690.0,1,0,4,4
631,6c621c1884384cb59832c24ac9a19e23,CONIN2600625,out,running,running,481,1762,1,18530.0,1,0,4,4
632,6c7cebcde0dc4b5abcdbfdac475056b9,CONIN2600626,out,running,running,53,307,1,188615.83,1,0,4,4
633,6c887a691a4145758423f9fb0d9bcc6d,CONIN2600627,out,confirmed,confirmed,708,6623,1,179.85,0,0,4,4
634,6cd6c2faa9c546f98d7516b799dfac97,CONIN2600628,out,confirmed,confirmed,708,6623,1,3944.71,0,0,4,4
635,6d41e9b153224ce38a6836defd8a42b5,CONIN2600629,out,running,running,554,5764,1,52211.0,1,0,4,4
636,6d94c7d645e64f00ad964ea5db1f4bd5,CONIN2600630,out,confirmed,confirmed,554,5764,1,19500.1,0,0,4,4
637,6dd660d01b324e848a7fbb062ef66e74,CONIN2600631,out,confirmed,confirmed,708,6623,1,592765.98,0,0,5,5
638,6dfc40f317ae4b3db6bddad8ad13956d,CONIN2600632,out,running,running,689,5389,1,17226599.8,3,0,4,4
639,6e0e93ff93594078b5b3251ed73b683b,CONIN2600633,out,confirmed,confirmed,708,6623,1,178022.19,0,0,4,4
640,6e233606d56f42768bc126c12f314a9b,CONIN2600634,out,running,running,275,3299,1,880692.75,1,0,4,4
641,6e2fb713017243d8843588bbc698fc0f,CONIN2600635,out,running,running,635,4223,1,305414.84,1,0,4,4
642,6e4be9f43e80405bb0f923103591c6a0,CONIN2600636,out,confirmed,confirmed,708,6623,1,2221.42,0,0,4,4
643,6e6f1417d86443a7ae70ec7f019ce9da,CONIN2600637,out,running,running,335,6095,1,46811.14,1,0,4,4
644,6e81890f9b9a4aa0a27b56f10a42cc36,CONIN2600638,out,running,running,708,87,1,110826.84,1,0,4,4
645,6ebc2dbfa91f4815b14ad0df6a45bf48,CONIN2600639,out,running,running,335,5456,1,458012.63,2,0,4,4
646,6ec312fa99d945e0ad0d429573046ce3,CONIN2600640,out,running,running,708,3091,1,20141.02,2,0,4,4
647,6ecd026c8d4c4d209ffb148415250177,CONIN2600641,out,confirmed,confirmed,143,6608,1,165691.88,0,0,5,5
648,6edd8ae40b924e7cbe7b4762d99eec9a,CONIN2600642,out,confirmed,confirmed,708,6623,1,288.85,0,0,4,4
649,6f12db580a7f4c1881ab7199b3dc0635,CONIN2600643,out,confirmed,confirmed,335,5456,1,178215.0,0,0,4,4
650,6ff753212eff4fe191e10403ff74cac3,CONIN2600644,out,confirmed,confirmed,554,5764,1,20710.0,0,0,5,5
651,7000efbd33a5401cb50b376c321babe6,CONIN2600645,out,confirmed,confirmed,606,6570,1,3491052.0,0,0,2,2
652,702b26711c4649978b2434c9a6d98934,CONIN2600646,out,confirmed,confirmed,335,6594,1,47742.0,0,0,5,5
653,703bd57fdaba48bb9f953350899d0841,CONIN2600647,out,confirmed,confirmed,554,5764,1,8087.8,0,0,5,5
654,7058aacf135441909eab0e6cc230ae2e,CONIN2600648,out,running,running,333,226,1,0.0,1,0,5,5
655,705f309033ef4579b8025f579d401d15,CONIN2600649,out,confirmed,confirmed,335,6594,1,80987.0,0,0,4,4
656,70bcf9f5fe334f7abdf8798e74a12f9e,CONIN2600650,out,confirmed,confirmed,176,1977,1,5661555.47,0,0,3,3
657,70c6790a0d19494c93720a79f32b48d7,CONIN2600651,out,running,running,508,2430,1,30245.72,1,0,4,4
658,71299d814c554a4d990e6650b27e843f,CONIN2600652,out,confirmed,confirmed,708,6623,1,11151.79,0,0,4,4
659,71a11ce4cc5f4b1aaff98ed7f9fa86e4,CONIN2600653,out,confirmed,confirmed,504,3680,1,1831004.67,0,0,5,5
660,7219de70e71a42acbf9d34edbbe51e63,CONIN2600654,out,confirmed,confirmed,335,1855,1,346658.65,0,0,4,4
661,72210204413a405290b19eb22a28113f,CONIN2600655,out,confirmed,confirmed,554,5764,1,19685.4,0,0,4,4
662,724b3d082de9410baa109525da1fd396,CONIN2600656,out,confirmed,confirmed,335,5456,1,34217.28,0,0,4,4
663,7273230b0c264552b4151dc67313c90b,CONIN2600657,out,running,running,335,5456,1,89107.5,1,0,4,4
664,72a397c198e64be3bd89830d0dee401c,CONIN2600658,out,confirmed,confirmed,335,6594,1,119900.0,0,0,4,4
665,72be6aa32018478c994583fdfd85a099,CONIN2600659,out,confirmed,confirmed,335,5456,1,104552.8,0,0,4,4
666,72d232b53d014b73abbe7538165fc23d,CONIN2600660,out,running,running,216,6565,1,196200.0,1,0,4,4
667,73028f6190f644e1b9b220fccf98b65f,CONIN2600661,out,confirmed,confirmed,708,6623,1,310.65,0,0,5,5
668,731f627b63674ab28aefd3cde96cb2ac,CONIN2600662,out,confirmed,confirmed,455,6589,1,5450000.0,0,0,4,4
669,7333faaaca96403f95bb4b9beb256a04,CONIN2600663,out,confirmed,confirmed,365,4140,1,986.23,0,0,4,4
670,73adfbd01721407b98bebdf6eacb283b,CONIN2600664,out,running,running,48,944,1,20780.85,1,0,3,3
671,73d921f8bb3644a383fba9a8e889bec2,CONIN2600665,out,confirmed,confirmed,365,4140,1,986.23,0,0,4,4
672,7447d6f2f0b14a41be71a795689e9277,CONIN2600666,out,confirmed,confirmed,335,5456,1,152848.91,0,0,4,4
673,745fbc63eac04168bff8196d5d43c99c,CONIN2600667,out,confirmed,confirmed,708,6623,1,345.53,0,0,4,4
674,74aa9b0db1dd4aecaf72db7d4a0a7606,CONIN2600668,out,confirmed,confirmed,335,6644,1,118810.0,0,0,2,2
675,74c126e81c2d4d2d8f206ff2170da852,CONIN2600669,out,confirmed,confirmed,481,4109,1,5014.0,0,0,4,4
676,74d1c4266d394a1297bc4d838fad3614,CONIN2600670,out,confirmed,confirmed,335,5456,1,499012.93,0,0,4,4
677,75300bb2ee7940aebf3c22ba370c5c7e,CONIN2600671,out,confirmed,confirmed,335,6594,1,103550.0,0,0,4,4
678,754693960d6845d6b49cc15cb1ef51aa,CONIN2600672,out,running,running,554,5764,1,48494.1,1,0,4,4
679,7573262b86b04874b9de8e4102fe51f1,CONIN2600673,out,confirmed,confirmed,75,5680,1,31536355.94,0,0,4,4
680,757fefc8c4ab4326b2ab4ed41c600a57,CONIN2600674,out,confirmed,confirmed,335,5456,1,103364.7,0,0,4,4
681,75cffdcdd1f74cba80f45f63903d00a2,CONIN2600675,out,running,running,684,4118,1,351534.36,1,0,4,4
682,75d75a2ba30a4359bd1863529f9d1fc4,CONIN2600676,out,running,running,335,6095,1,39676.0,1,0,4,4
683,75e4074a028a4121a74aae355b2fefe6,CONIN2600677,out,running,running,738,944,1,3052000.0,1,0,4,4
684,75e923cfa0f142c4ac13d80b3c60448e,CONIN2600678,out,running,running,335,1855,1,346658.65,1,0,4,4
685,7608a349e8a04658b5d2ee143630916c,CONIN2600679,out,confirmed,confirmed,708,6623,1,355.34,0,0,4,4
686,76152f0fb41049bc8336757df90873bf,CONIN2600680,out,running,running,554,5764,1,11935.5,1,0,4,4
687,761b631941034f18af8dcd9d32ab63fa,CONIN2600681,out,running,running,422,1450,1,0.0,2,0,4,4
688,768a6ee1d2ab43f3a98c026086ac35aa,CONIN2600682,out,running,running,481,6211,1,18442.8,1,0,4,4
689,76ad9bb0b4a3463096039990d622c8d2,CONIN2600683,out,running,running,697,6587,1,15532445.91,3,0,4,4
690,7721329724314952b0fc9d817063dd8c,CONIN2600684,out,confirmed,confirmed,708,6623,1,382970.41,0,0,4,4
691,773316a8049b41229b9571db0ba5b425,CONIN2600685,out,running,running,335,5456,1,368311.0,2,0,4,4
692,7741adc9c7e74a47be354cd0f92db76b,CONIN2600686,out,running,running,253,371,1,1192528.28,2,0,4,4
693,777b0a11632b4e23aab9d4c25e7a9ff7,CONIN2600687,out,running,running,223,611,1,11794988.1,5,0,4,4
694,777bd7870c9843998e471adbaa92d5a5,CONIN2600688,out,confirmed,confirmed,704,4269,1,387168.0,0,0,4,4
695,77b1b50c476c49fd88860648724c89fd,CONIN2600689,out,running,running,180,5790,1,111686.85,1,0,4,4
696,77ef7dfe94ad452499f136f7f95fdf32,CONOUT2600007,in,running,running,233,1188,1,1340412.37,2,0,4,4
697,77f95a2fe2e54b8184a1d3b724956102,CONIN2600690,out,confirmed,confirmed,643,2218,1,103986.0,0,0,4,4
698,780c611f154248f6bfb4b69e8ebee722,CONIN2600691,out,confirmed,confirmed,331,4169,1,10295464.2,0,0,4,4
699,78547196420f4e5182e5f9a08a26d58d,CONIN2600692,out,running,running,578,4223,1,2047938.3,2,0,4,4
700,78cd6b3b928243c3a7efa741124a155b,CONIN2600693,out,confirmed,confirmed,195,2937,1,195110.0,0,0,4,4
701,78d00190992442e28c20e90b28026d8b,CONIN2600694,out,confirmed,confirmed,708,6623,1,173.31,0,0,4,4
702,78ffda1259ae47a7b75680ddaf90e15a,CONIN2600695,out,confirmed,confirmed,481,110,1,2180.0,0,0,4,4
703,7933d9f6549048a3acf78010c50c2bb6,CONIN2600696,out,confirmed,confirmed,481,4202,1,7848.0,0,0,4,4
704,7934ae72d24e4c3fa40a83bb28955c40,CONIN2600697,out,confirmed,confirmed,335,5456,1,107523.05,0,0,4,4
705,7954fe17896944579a25aa14a48eeed9,CONIN2600698,out,running,running,748,3247,1,3302275.22,3,0,5,5
706,79587edeb731472c897cdd7a64e9fb97,CONIN2600699,out,confirmed,confirmed,98,6610,1,686272.72,0,0,4,4
