coverage_state,legacy_material_id,material_name,spec_model,uom_text,line_rows,header_rows,qty,amount,target_material_catalog_id,target_catalog_name,target_spec_model,target_uom_text,exact_text_catalog_id,exact_text_match_count,name_spec_catalog_id,name_spec_match_count,has_promoted_product
catalog_ready_by_legacy_id,d8b22a683197402387785df967d1d99f,水泥混凝土排水管,Φ300*2000,米,1,1,20.0000,1500.00,6841736,水泥混凝土排水管,Φ300*2000,米,6841736,1,6841736,1,no
catalog_ready_by_legacy_id,c6474350c5514d0586f02868daa71f70,闸阀,110,个,1,1,3.0000,1500.00,6841738,闸阀,110,个,6841738,1,6841738,1,no
catalog_ready_by_legacy_id,1371fac8e1e147f092dc7804ea048665,床,1.2米,张,1,1,1.0000,1498.00,6841739,床,1.2米,张,6841739,1,6841739,1,no
catalog_ready_by_legacy_id,3e2a3e24bce942778ea881208857d6e0,黑钛拉丝1.5,,平方米,1,1,10.1000,1497.50,6841740,黑钛拉丝1.5,,平方米,6841740,1,6841740,1,no
catalog_ready_by_legacy_id,faa7b4efbe544438b76560cdf3b91846,盘圆HPB300,8,吨,1,1,.3390,1474.60,6841741,盘圆HPB300,8,吨,6841741,1,6841741,1,no
catalog_ready_by_legacy_id,4b5c3a3c45de4db5b505170e57197560,托架,M型*4.0,个,1,1,210.0000,1470.00,6841742,托架,M型*4.0,个,6841742,1,6841742,1,no
catalog_ready_by_legacy_id,1c960bf402184c74a932e6fdac608831,等电位端子盒安装,,个,1,1,48.0127,1463.91,6841743,等电位端子盒安装,,个,6841743,1,6841743,1,no
catalog_ready_by_legacy_id,3b2dce8b6dda4d0c88a7cd1640670db0,混泥土井管,Φ300,m,1,1,18.3600,1462.37,6841744,混泥土井管,Φ300,m,6841744,1,6841744,1,no
catalog_ready_by_legacy_id,7388c347c0da4f16aa7b5b3b1b2032b1,镀锌圆钢,12#,根,1,1,50.0000,1450.00,6841745,镀锌圆钢,12#,根,6841745,1,6841745,1,no
catalog_ready_by_legacy_id,8e4f75995aaa49b88edc6f06747e08ba,铜芯电缆线,4*1,圈,1,1,3.0000,1440.00,6841747,铜芯电缆线,4*1,圈,6841747,1,6841747,1,no
catalog_ready_by_legacy_id,1d20d318a4af41f88f5c34164c608ab1,PVC管,20,米,1,1,1200.0000,1440.00,6841746,PVC管,20,米,6841746,1,6841746,1,no
catalog_ready_by_legacy_id,fc716be854a943f6a8a9b56aa15a7a48,通体瓷砖,600*1200,片,1,1,65.0000,1430.00,6841748,通体瓷砖,600*1200,片,6841748,1,6841748,1,no
catalog_ready_by_legacy_id,bc1de2ed619546e4b67a9b3c7feba7eb,钢筋连接套筒,25,个,1,1,856.0000,1410.69,6841749,钢筋连接套筒,25,个,6841749,1,6841749,1,no
catalog_ready_by_legacy_id,fe1ea97a21e24eb686cba7fb2521f0c9,钢板,440*400*20,块,1,1,10.0000,1400.00,6841750,钢板,440*400*20,块,6841750,1,6841750,1,no
catalog_ready_by_legacy_id,2c3e183ce56c4bb7836b1524e62c6875,高分子燃气井盖,700普型,套,1,1,5.0000,1400.00,6841751,高分子燃气井盖,700普型,套,6841751,1,6841751,1,no
catalog_ready_by_legacy_id,9ac77a8e2d174b75a1a99da238618917,网络机柜,1.2米,台,1,1,1.0000,1399.00,6841753,网络机柜,1.2米,台,6841753,1,6841753,1,no
catalog_ready_by_legacy_id,719508e9c8e94c908abc7263160679bf,机柜,网络机柜,台,1,1,1.0000,1399.00,6841752,机柜,网络机柜,台,6841752,1,6841752,1,no
catalog_candidate_exact_text,d0084e5d2cb949b1893c52097c2a2ea7,网络机柜,1.2米,台,1,1,1.0000,1399.00,,,,,6841753,1,6841753,1,no
catalog_ready_by_legacy_id,2151079a88f54b0f83c04535e6583573,UPVC-塑料管,110,米,1,1,73.3000,1390.50,6841754,UPVC-塑料管,110,米,6841754,1,6841754,1,no
catalog_ready_by_legacy_id,80c0692df0344606bb54d7bd397b678d,Y型过滤器(铜),DN25,个,1,1,52.0000,1378.00,6841755,Y型过滤器(铜),DN25,个,6841755,1,6841755,1,no
catalog_ready_by_legacy_id,6cbe6dab060b4f16a9662b4855d49bad,标识牌,300*400mm,套,1,1,10.0000,1376.00,6841756,标识牌,300*400mm,套,6841756,1,6841756,1,no
catalog_ready_by_legacy_id,4ecb6cf2d89c4c0bbfbb5c7b27a7435d,热镀锌矩管,50*100,根,1,1,6.0000,1374.00,6841757,热镀锌矩管,50*100,根,6841757,1,6841757,1,no
catalog_ready_by_legacy_id,c00b0f1bc073444a9070ca1d103c3cf6,标志牌,2-△0.9+0.8*0.4,套,1,1,2.0000,1332.00,6841758,标志牌,2-△0.9+0.8*0.4,套,6841758,1,6841758,1,no
catalog_ready_by_legacy_id,e9580c804ce54069b8a242b51ae99a10,地弹簧,HD407/14,PCS,1,1,4.0000,1329.20,6841759,地弹簧,HD407/14,PCS,6841759,1,6841759,1,no
catalog_ready_by_legacy_id,ff6edc43983544718d9f1a089339acf5,不锈钢井盖,1200*400,套,1,1,4.0000,1312.00,6841760,不锈钢井盖,1200*400,套,6841760,1,6841760,1,no
catalog_ready_by_legacy_id,43b44050f98e45d183c8dc03127e3176,执手,CZS308-R-L55,PCS,1,1,74.0000,1309.80,6841761,执手,CZS308-R-L55,PCS,6841761,1,6841761,1,no
catalog_ready_by_legacy_id,3352216b46e34d44a15bd3367f39c0a0,PE弯头,110,个,1,1,50.0000,1300.00,6841762,PE弯头,110,个,6841762,1,6841762,1,no
catalog_ready_by_legacy_id,e52b141e4eb74eba823c1638b290217e,高分子井盖,1000*1000*40,套,1,1,10.0000,1300.00,6841763,高分子井盖,1000*1000*40,套,6841763,1,6841763,1,no
catalog_ready_by_legacy_id,225560c9f71940d88d4d2483825ef869,扁钢,40*4,支,1,1,30.0000,1290.00,6841764,扁钢,40*4,支,6841764,1,6841367,2,no
catalog_ready_by_legacy_id,e33c7fe714ed438c9e1e73df3aaff056,警示牌,△700*2+o600,套,1,1,2.0000,1280.00,6841765,警示牌,△700*2+o600,套,6841765,1,6841765,1,no
catalog_ready_by_legacy_id,a61c711560814568bea7f63d91e8eb71,壁挂支架,HiviGM1(JSC123-STA),只,1,1,6.0000,1278.00,6841766,壁挂支架,HiviGM1(JSC123-STA),只,6841766,1,6841766,1,no
catalog_ready_by_legacy_id,d96b6d7a25584c4f92392be38a7a3171,商品混凝土,C10,m3,1,1,4.0320,1266.54,6841767,商品混凝土,C10,m3,6841767,1,6841215,2,no
catalog_ready_by_legacy_id,12042072768b4291a2f3a14c6ec22c6b,柱帽,114*100,个,1,1,210.0000,1260.00,6841768,柱帽,114*100,个,6841768,1,6841768,1,no
catalog_ready_by_legacy_id,30909,镀锌管,DN25,米,1,1,132.0000,1254.00,6841769,镀锌管,DN25,米,6841769,1,6841769,1,no
catalog_ready_by_legacy_id,9bdb84d3812141aca7ef529289722a09,3寸筒灯,9W开孔100,个,1,1,45.0000,1251.00,6841770,3寸筒灯,9W开孔100,个,6841770,1,6841770,1,no
catalog_ready_by_legacy_id,e3805297513449cd9e2f966cc19751e2,钢管,SC40,米,1,1,50.0000,1250.00,6841771,钢管,SC40,米,6841771,1,6841771,1,no
catalog_candidate_name_spec,de8179fea8ee4808abd235d88ce1b33b,警示带,,箱,1,1,10.0000,1200.00,,,,,,0,1574735,1,no
catalog_ready_by_legacy_id,fca27eef45af492aaaf882c5de42c963,电缆,3*35+1*16,米,1,1,10.0000,1200.00,6841775,电缆,3*35+1*16,米,6841775,1,6841775,1,no
catalog_ready_by_legacy_id,a001ea73b0a3408c8faa24c3b0924b29,音箱线,安普 2*1.5音箱线,米,1,1,200.0000,1200.00,6841779,音箱线,安普 2*1.5音箱线,米,6841779,1,6841779,1,no
catalog_ready_by_legacy_id,7ff37098f3f549bcb7e6853244fa93a8,工程用音箱线,2*1.5,米,1,1,200.0000,1200.00,6841773,工程用音箱线,2*1.5,米,6841773,1,6841773,1,no
catalog_ready_by_legacy_id,7fa94c7d3d224e89bfec3e5a2e312a19,配电箱,APdt,台,1,1,1.0000,1200.00,6841776,配电箱,APdt,台,6841776,1,6841776,1,no
catalog_ready_by_legacy_id,35029624b3c5483881d8415e6e3a05f7,单炒单温灶,,台,1,1,1.0000,1200.00,6841772,单炒单温灶,,台,6841772,1,6841772,1,no
catalog_ready_by_legacy_id,40256855ce5f4d4f8c4ed5213a25f801,钢丝筛网,,平方米,1,1,16.0000,1200.00,6841777,钢丝筛网,,平方米,6841777,1,6841777,1,no
catalog_ready_by_legacy_id,49fb710d657a4025b5e8719253d0f0d4,水平桥架,150*75,米,1,1,50.0000,1200.00,6841774,水平桥架,150*75,米,6841774,1,6841774,1,no
catalog_candidate_exact_text,103be0a60ae045c598125b1a3b3ad380,钢管,SC40,米,1,1,50.0000,1200.00,,,,,6841771,1,6841771,1,no
catalog_ready_by_legacy_id,0ab8ec81e0774b65b7cab85bb14af41d,铝芯电缆,5*25,米,1,1,100.0000,1200.00,6841778,铝芯电缆,5*25,米,6841778,1,6841778,1,no
catalog_candidate_exact_text,1d10a77ec962499a92846f9a76339ebe,工程用音箱线,2*1.5,米,1,1,200.0000,1200.00,,,,,6841773,1,6841773,1,no
catalog_ready_by_legacy_id,a8516c960d7d47689517e679e91ac88d,热镀锌管,114,t,1,1,.1850,1191.00,6841780,热镀锌管,114,t,6841780,1,6841780,1,no
catalog_ready_by_legacy_id,8c0dbe3a32134c13b7f259800ef98a54,HOPE双壁波纹管,OD160,米,1,1,114.0000,1186.74,6841781,HOPE双壁波纹管,OD160,米,6841781,1,6841781,1,no
catalog_ready_by_legacy_id,2f3bfbd1bd474ef5a411ef184e9eb215,配电箱,ALmw,台,1,1,1.0000,1180.00,6841782,配电箱,ALmw,台,6841782,1,6841782,1,no
catalog_candidate_exact_text,4c08ac27d28547c6856516867547dda3,镀锌角钢,50,支,1,1,12.0000,1176.00,,,,,6841016,1,6841016,2,no
catalog_ready_by_legacy_id,fd04fab4e9f34d20b9a8508174625def,铜芯护导线,2*2.5,圈,1,1,3.0000,1170.00,6841783,铜芯护导线,2*2.5,圈,6841783,1,6841783,1,no
catalog_ready_by_legacy_id,172a29a451a6432e819241ade371920f,钢板下料,Q235 3mm,kg,1,1,290.0000,1160.00,6841784,钢板下料,Q235 3mm,kg,6841784,1,6841784,1,no
catalog_ready_by_legacy_id,28915b39c6934c8896725504c99f317a,绿色注塑线曲管,25,只,1,1,400.6560,1157.90,6841785,绿色注塑线曲管,25,只,6841785,1,6841785,1,no
catalog_ready_by_legacy_id,f12c434908b64f0382c21fc825c6f330,石材加工费,单长磨1/2圆抛光定厚,米,2,1,115.5800,1155.80,6841786,石材加工费,单长磨1/2圆抛光定厚,米,6841786,1,6841786,1,no
catalog_ready_by_legacy_id,679073486a664811bbd95b2c7a199316,灰色片石石材,200-400mm,吨,1,1,2.0000,1155.00,6841787,灰色片石石材,200-400mm,吨,6841787,1,6841787,1,no
catalog_ready_by_legacy_id,b93cb685a8c44b11a5cf095eb69db776,LED-T5,12w,PC,1,1,96.0000,1152.00,6841788,LED-T5,12w,PC,6841788,1,6841788,1,no
catalog_candidate_name_spec,7334ca73276d4d8aa6fabe246231b9f4,镀锌钢板,,张,1,1,5.0000,1150.00,,,,,,0,1356377,4997,no
catalog_candidate_exact_text,341dfd4e0d7147c1a394834a34d010c5,不锈钢井盖井座,800*800,套,1,1,3.0000,1146.24,,,,,6841186,1,6841186,1,no
catalog_ready_by_legacy_id,4ed63ddc9efe4309b61a3e2dede31e0a,300*600换气扇,,台,1,1,8.0000,1144.00,6841789,300*600换气扇,,台,6841789,1,6841789,1,no
catalog_ready_by_legacy_id,24d637ac806941ed8c03946f09afabfc,大小头,110*75,只,1,1,455.0000,1137.50,6841790,大小头,110*75,只,6841790,1,6841790,1,no
catalog_candidate_exact_text,6905bce44de044728d66f97f5dfa2927,白水泥,,吨,1,1,1720.4000,1135.46,,,,,1915088,1,1496846,133,no
catalog_ready_by_legacy_id,a18d985b041740649709dcecfa6ccdbd,电线电缆YJV,3*25+1*16,米,1,1,15.7000,1133.00,6841791,电线电缆YJV,3*25+1*16,米,6841791,1,6841791,1,no
catalog_ready_by_legacy_id,2aa6f135d4854b6da7d1f6c1b8b23556,集中电源集中控制型消防应急照明灯具,JF-ZFJCE5W-7111Y,只,1,1,39.0000,1131.00,6841792,集中电源集中控制型消防应急照明灯具,JF-ZFJCE5W-7111Y,只,6841792,1,6841792,1,no
catalog_ready_by_legacy_id,44d87d413d1a4384b039fb2c5a463b30,HOPE双壁波纹管（国标）,600,米,1,1,6.0000,1129.08,6841793,HOPE双壁波纹管（国标）,600,米,6841793,1,6841793,1,no
catalog_ready_by_legacy_id,09827efd3ba34fd2811d48174d88152b,标准牌,1500*510*10MM,套,1,1,5.0000,1127.50,6841794,标准牌,1500*510*10MM,套,6841794,1,6841794,1,no
catalog_ready_by_legacy_id,fa3f1691c0c84ddda5ee36b02fa3d715,PE100级给水管,63*1.6MPa,米,1,1,75.0000,1125.00,6841795,PE100级给水管,63*1.6MPa,米,6841795,1,6841795,1,no
catalog_ready_by_legacy_id,286977bc330e4ba288ada59a1e94e062,PVC管材管件辅助材料,16-20,批,1,1,1.0000,1119.00,6841797,PVC管材管件辅助材料,16-20,批,6841797,1,6841797,2,no
catalog_ready_by_legacy_id,72057b110e9547438aadff0f22803b54,PVC管材,PVC 管材管件辅助材料,套,1,1,1.0000,1119.00,6841796,PVC管材,PVC 管材管件辅助材料,套,6841796,1,6841796,1,no
catalog_ready_by_legacy_id,1f0a86aba78f4f1d88cd2222a3acfb26,PVC管材管件辅助材料,16-20,套,1,1,1.0000,1118.70,6841798,PVC管材管件辅助材料,16-20,套,6841798,1,6841797,2,no
catalog_ready_by_legacy_id,31678,PVC线管,Φ32,米,1,1,570.0000,1111.50,6841799,PVC线管,Φ32,米,6841799,1,6841799,1,no
catalog_ready_by_legacy_id,99ce2782bf944aedb4c4820dcec43f61,电气配线,BVV-3*2.5,米,1,1,220.0000,1111.00,6841800,电气配线,BVV-3*2.5,米,6841800,1,6841800,1,no
catalog_ready_by_legacy_id,39d6f4c460944aacbf6815dd842797d9,单通工作台,,张,1,1,1.0000,1100.00,6841801,单通工作台,,张,6841801,1,6841801,1,no
catalog_ready_by_legacy_id,d6db442ad27440b7a31c1d82cc550526,配电箱,CL-APE,台,1,1,1.0000,1100.00,6841802,配电箱,CL-APE,台,6841802,1,6841802,1,no
catalog_ready_by_legacy_id,d252a0851bbc4162960da0f4722445fd,无线传屏器,HT002,台,1,1,1.0000,1098.00,6841803,无线传屏器,HT002,台,6841803,1,6841803,1,no
catalog_ready_by_legacy_id,605a4c8113234f20aae8241b79601ba4,闸阀,DN150,只,1,1,2.0000,1090.00,6841804,闸阀,DN150,只,6841804,1,6841804,1,no
catalog_ready_by_legacy_id,1f26e72fe31c4b578fadff50f46010ef,小便隔断,,套,1,1,10.0000,1080.00,6841805,小便隔断,,套,6841805,1,6841805,1,no
catalog_ready_by_legacy_id,d5bd1ea65084447799c8cfbd9a138053,排水管,110*2.8,根,1,1,35.0000,1050.00,6841806,排水管,110*2.8,根,6841806,1,6841806,1,no
catalog_ready_by_legacy_id,ca81310b9d82447588d6b32681450b30,配电箱,PT-ALExk,台,1,1,1.0000,1050.00,6841807,配电箱,PT-ALExk,台,6841807,1,6841807,1,no
catalog_ready_by_legacy_id,2b3186be92a341e1986c335264001c83,高分子井盖,700*700*35,套,1,1,13.0000,1040.00,6841809,高分子井盖,700*700*35,套,6841809,1,6841809,1,no
catalog_ready_by_legacy_id,80cc748a03cf43968f437f6aafa5413c,钢板,250*120*12,块,1,1,80.0000,1040.00,6841808,钢板,250*120*12,块,6841808,1,6841808,1,no
catalog_ready_by_legacy_id,066c1fb181f7411e9ed546dab36881fb,茶几,1200*600,个,1,1,2.0000,1038.00,6841810,茶几,1200*600,个,6841810,1,6841810,1,no
catalog_ready_by_legacy_id,31919,电缆,YJV3*4,米,1,1,100.0000,1000.00,6841811,电缆,YJV3*4,米,6841811,1,6841811,1,no
catalog_ready_by_legacy_id,24ea6d70f3ba444b93c70b0d7a5042fb,讲桌,标准,张,1,1,1.0000,999.00,6841812,讲桌,标准,张,6841812,1,6841812,1,no
catalog_ready_by_legacy_id,35751805c5ad49db9ac626e12763d641,前锋电热水器,WB6021-K202,台,1,1,1.0000,998.00,6841813,前锋电热水器,WB6021-K202,台,6841813,1,6841813,1,no
catalog_ready_by_legacy_id,f6ea75e2827a4c879db6ee5b127b99c6,标准牌,1*0.6,套,1,1,5.0000,995.00,6841814,标准牌,1*0.6,套,6841814,1,6841814,1,no
catalog_ready_by_legacy_id,af9d57bce227446eaed1ac7efe8cae6d,电线电缆,KVV22 5*2.5,m,1,1,985.0000,985.00,6841815,电线电缆,KVV22 5*2.5,m,6841815,1,6841815,1,no
catalog_ready_by_legacy_id,ab13b3bdfcd9488882869d34c492104d,端头,R160*2.5,个,1,1,14.0000,980.00,6841816,端头,R160*2.5,个,6841816,1,6841816,1,no
catalog_ready_by_legacy_id,52c230ec447943c1a387468b6f533ce2,PVC管,75直接,件,1,1,975.0000,975.00,6841817,PVC管,75直接,件,6841817,1,6841817,1,no
catalog_ready_by_legacy_id,17fa58b361e94bf5930381aec3f7f95a,螺纹钢,6,支,1,1,80.0000,960.00,6841819,螺纹钢,6,支,6841819,1,6841706,2,no
catalog_ready_by_legacy_id,08e54e55bfa64f0b92fc07df6b01a453,挤塑板,2公分,张,1,1,160.0000,960.00,6841818,挤塑板,2公分,张,6841818,1,6841818,1,no
catalog_ready_by_legacy_id,78fe6a1623174e65bcd849864f0227b0,闸阀,DN100,只,1,1,2.0000,960.00,6841820,闸阀,DN100,只,6841820,1,6841820,1,no
catalog_ready_by_legacy_id,99cf2d9d5ac34c328236c2ef54bc2bc0,控制电缆,KVV22 5*2.5,米,1,1,85.0000,957.10,6841821,控制电缆,KVV22 5*2.5,米,6841821,1,6841821,1,no
catalog_ready_by_legacy_id,c6732b91f7d747718dd402e695927118,耐震压力表,YN-100,只,1,1,5.0000,950.00,6841822,耐震压力表,YN-100,只,6841822,1,6841822,1,no
catalog_ready_by_legacy_id,cefbb35bf7414e7ab42fd3ae4c53600f,钢木质防火门,FM乙,㎡,1,1,2.1000,947.10,6841823,钢木质防火门,FM乙,㎡,6841823,1,6841823,1,no
catalog_ready_by_legacy_id,de0f407de69744f4a9b230f31be23b9e,CPVC电力管,110*4,米,1,1,90.0000,945.00,6841824,CPVC电力管,110*4,米,6841824,1,6841824,1,no
catalog_ready_by_legacy_id,224fb0d466fc4e4189a3e9c196aac0ab,双炒灶,,台,1,1,1.0000,945.00,6841825,双炒灶,,台,6841825,1,6841825,1,no
catalog_ready_by_legacy_id,368f75155dce4a9daab1aeb6347d9582,墙砖,600*300,片,1,1,210.0000,945.00,6841826,墙砖,600*300,片,6841826,1,6841826,1,no
catalog_ready_by_legacy_id,7f7ae28683a248c799b48bacd8d7406d,高拍仪,,台,1,1,2.0000,944.00,6841827,高拍仪,,台,6841827,1,6841827,1,no
catalog_ready_by_legacy_id,64d01e74fc014cb6b3fddd903e0da15a,不锈钢井盖,1100*700,套,1,1,2.0000,942.00,6841828,不锈钢井盖,1100*700,套,6841828,1,6841828,1,no
catalog_ready_by_legacy_id,3b746ef2f86045fdbb3a04055ee6037c,庭院灯,3.5M,套,1,1,3.0000,939.00,6841829,庭院灯,3.5M,套,6841829,1,6841829,1,no
catalog_ready_by_legacy_id,62ad3246bcfa4836ba25c7966324166b,通体瓷砖,400*800,片,1,1,62.0000,930.00,6841830,通体瓷砖,400*800,片,6841830,1,6841830,1,no
catalog_ready_by_legacy_id,ea7e36908f5c404189a675eade1154dc,波纹管,50,米,1,1,400.0000,920.00,6841831,波纹管,50,米,6841831,1,6841831,1,no
catalog_ready_by_legacy_id,4df7bb692ddc47be94d8c116ed32fe25,劈开砖石材,240*60*10,平方米,1,1,29.0000,913.50,6841832,劈开砖石材,240*60*10,平方米,6841832,1,6841832,1,no
catalog_ready_by_legacy_id,72bc8f5ec41d4091a8448213dee3b062,防滑地砖,300*300,片,1,1,456.0000,912.00,6841833,防滑地砖,300*300,片,6841833,1,6841833,1,no
catalog_ready_by_legacy_id,0f9617ddaf1140599cc6a2110184bf70,绿色HI-PPR给水管s3.2,32*4.4(3m),米,1,1,72.0000,907.20,6841834,绿色HI-PPR给水管s3.2,32*4.4(3m),米,6841834,1,6841834,1,no
catalog_ready_by_legacy_id,3aa8eb4e83534eda9c91e134b751a113,JS水泥基防水涂料,18kg/桶,桶,1,1,3.0000,900.00,6841835,JS水泥基防水涂料,18kg/桶,桶,6841835,1,6841835,1,no
catalog_ready_by_legacy_id,74312d6fc8fa46819ec1c75a06339591,角钢,50*50*3mm,支,1,1,15.0000,900.00,6841836,角钢,50*50*3mm,支,6841836,1,6841836,1,no
catalog_ready_by_legacy_id,bf034a1a6b9342c38166535129ca97c4,铭牌,800*400*20MM,只,1,1,5.0000,900.00,6841837,铭牌,800*400*20MM,只,6841837,1,6841837,1,no
catalog_ready_by_legacy_id,73e3b25bff2b497f801de467b0bce418,负责人文件柜,490*400*2000,组,1,1,1.0000,899.00,6841838,负责人文件柜,490*400*2000,组,6841838,1,6841838,1,no
catalog_ready_by_legacy_id,230e5408dfb6456b9deb58fd3ca9b34a,微型消防站,,套,1,1,1.0000,890.00,6841839,微型消防站,,套,6841839,1,6841839,1,no
catalog_ready_by_legacy_id,36ad4b6164be49fca0affa83f68918dd,仿芝麻黑烧面盲点砖,300*300*20,㎡,2,2,8.8200,882.00,6841840,仿芝麻黑烧面盲点砖,300*300*20,㎡,6841840,1,6841840,1,no
catalog_ready_by_legacy_id,7684abe646f94067a36e6abc7c87324a,喷头带座,,套,1,1,160.0000,880.00,6841841,喷头带座,,套,6841841,1,6841841,1,no
catalog_ready_by_legacy_id,823f0c12bfd944c59b7732209c310bed,茶几,600*600,个,1,1,2.0000,880.00,6841843,茶几,600*600,个,6841843,1,6841843,1,no
catalog_ready_by_legacy_id,dea44b3a1107442bb682517c45a53c29,碳素波纹管,100,圈,1,1,880.0000,880.00,6841842,碳素波纹管,100,圈,6841842,1,6841842,1,no
catalog_ready_by_legacy_id,8841b63c0d08404892483fcc4d59ccd9,西溪,19*39,条,1,1,150.0000,870.00,6841845,西溪,19*39,条,6841845,1,6841845,1,no
catalog_ready_by_legacy_id,2ead6d5268a84b27a6e1a43fd2d4fade,球墨铸铁井盖,1200*1200 c250,套,1,1,1.0000,870.00,6841844,球墨铸铁井盖,1200*1200 c250,套,6841844,1,6841844,1,no
catalog_ready_by_legacy_id,816d0b0315fb427a974a90083b347d3a,PVC-U排水管,DN110,米,1,1,60.0000,868.00,6841846,PVC-U排水管,DN110,米,6841846,1,6841846,1,no
catalog_ready_by_legacy_id,62ee06c959754607b444362f02928fd4,屋面排气管,,,1,1,1.0000,863.99,6841847,屋面排气管,,,6841847,1,6841847,1,no
catalog_ready_by_legacy_id,80365d59e0e244d19c588dd30a76ad4e,90°弯头井座,OD700*ID600,个,1,1,3.0000,855.60,6841848,90°弯头井座,OD700*ID600,个,6841848,1,6841848,1,no
catalog_ready_by_legacy_id,84346a05b1f446599280080268bc714b,专用壁挂架,GM1,只,1,1,4.0000,852.00,6841849,专用壁挂架,GM1,只,6841849,1,6841849,1,no
catalog_candidate_exact_text,55b1e70f03d5458eb4c531155da8b4c6,专用壁挂架,GM1,只,1,1,4.0000,852.00,,,,,6841849,1,6841849,1,no
catalog_ready_by_legacy_id,c41c84eff8614792a13ffd30f80aa21d,床垫,1.2米,张,1,1,1.0000,849.00,6841850,床垫,1.2米,张,6841850,1,6841850,1,no
catalog_ready_by_legacy_id,e2877e9849fe4d37a013c17e1803451b,塑料成品检查井,φ700,套,1,1,4.0000,840.00,6841852,塑料成品检查井,φ700,套,6841852,1,6841852,1,no
catalog_ready_by_legacy_id,0d6c5ba4ce69425eb46c03055d412e83,不锈扁钢304,40*4,支,1,1,7.0000,840.00,6841851,不锈扁钢304,40*4,支,6841851,1,6841851,1,no
catalog_ready_by_legacy_id,72f29fe726b54274b95b63f7099b9ce0,闸阀,DN200,只,1,1,1.0000,833.00,6841853,闸阀,DN200,只,6841853,1,6841853,1,no
catalog_ready_by_legacy_id,130753da1a2e4236b787efb61ffa74e3,镀锌方管,25*25,支,1,1,30.0000,825.00,6841855,镀锌方管,25*25,支,6841855,1,6841855,1,no
catalog_ready_by_legacy_id,d87eb2bf268e40aab40bca4de3ac7372,灯带,无频闪灯带,个,1,1,100.0000,825.00,6841854,灯带,无频闪灯带,个,6841854,1,6841854,1,no
catalog_ready_by_legacy_id,d19e3786fb934f80a5bfd2135ee696d4,大元深井泵,90QJD2-52-0.75,台,1,1,1.0000,800.00,6841856,大元深井泵,90QJD2-52-0.75,台,6841856,1,6841856,1,no
catalog_ready_by_legacy_id,04a1d4d943934ab2a5a893a5c1ba07de,钢管,SC65,米,1,1,20.0000,800.00,6841857,钢管,SC65,米,6841857,1,6841857,1,no
catalog_ready_by_legacy_id,4b82d0d24c5146429d369ee633990239,控制电缆,KVV 2*2.5,米,1,1,217.0000,798.56,6841858,控制电缆,KVV 2*2.5,米,6841858,1,6841858,1,no
catalog_ready_by_legacy_id,7da9e0f35e2a4a8eae453ed14cd66c77,球墨铸铁井盖井座,φ700E600级,套,1,1,1.0000,792.48,6841859,球墨铸铁井盖井座,φ700E600级,套,6841859,1,6841859,1,no
catalog_ready_by_legacy_id,ea664e3c4f7742e3858e2b539b88f940,止回阀,DN100,只,1,1,2.0000,780.00,6841860,止回阀,DN100,只,6841860,1,6841860,1,no
catalog_ready_by_legacy_id,5f66c3bfafd046c882c27412a4bff786,挡车器,550*150*75,对,1,1,38.0000,760.00,6841861,挡车器,550*150*75,对,6841861,1,6841861,1,no
catalog_ready_by_legacy_id,b9285e140ed64bc18b55321e3f76eb79,灭火器箱,4*2,个,1,1,58.0000,754.00,6841862,灭火器箱,4*2,个,6841862,1,6841862,1,no
catalog_ready_by_legacy_id,4deda2c924e84262a097868514b66a26,钟表*考勤机,得力3947指纹考勤机(黑),台,3,3,3.0000,753.00,6841863,钟表*考勤机,得力3947指纹考勤机(黑),台,6841863,1,6841863,1,no
catalog_candidate_name_spec,388e23f00b2d47b997d152f1df3d66aa,回路板,,个,1,1,1.0000,750.00,,,,,,0,1540862,8,no
catalog_ready_by_legacy_id,699efb3f3c684282a2535478acf35119,弯头,DN150,只,1,1,6.0000,750.00,6841864,弯头,DN150,只,6841864,1,6841864,1,no
catalog_ready_by_legacy_id,dbd40deb7542488fb336202c26d30e6f,盘元HPB300,8,吨,1,1,.1787,741.61,6841865,盘元HPB300,8,吨,6841865,1,6841865,1,no
catalog_ready_by_legacy_id,2b01ce03813c4c14a6417c1c12cb820e,标志牌,□0.8*0.8,套,1,1,2.0000,734.00,6841866,标志牌,□0.8*0.8,套,6841866,1,6841866,1,no
catalog_ready_by_legacy_id,47a3011f5a3b4f9daa22d776f7d76bd5,中央隔离护栏,高1.2米长3.08米,米,1,1,12.0000,732.00,6841868,中央隔离护栏,高1.2米长3.08米,米,6841868,1,6841868,1,no
catalog_ready_by_legacy_id,8f7e6128734040d1b72b7f626331e54a,PVC管材,100,根,1,1,12.0000,732.00,6841867,PVC管材,100,根,6841867,1,6841867,1,no
catalog_ready_by_legacy_id,ef40ff4009d440c29a668436028ebb42,网关,,,1,1,3.0000,729.00,6841869,网关,,,6841869,1,6841869,1,no
catalog_ready_by_legacy_id,24e265f7098543ae8e4f9eea3d3190ad,智能笔,HP006,台,1,1,1.0000,727.00,6841870,智能笔,HP006,台,6841870,1,6841870,1,no
catalog_ready_by_legacy_id,42343c46c60e4ff690e8ee74c1326699,电缆,3*35,米,1,1,10.0000,720.00,6841871,电缆,3*35,米,6841871,1,6841871,1,no
