external_id,request_ref,sequence,legacy_invoice_line_id,legacy_receipt_id,legacy_invoice_id,legacy_invoice_child_id,legacy_pid,legacy_file_bill_id,invoice_no,invoice_party_name,invoice_issue_company,source_document_no,source_table_name,amount_source,invoice_amount,current_receipt_amount,invoiced_before_amount,note,idempotency_key,replay_action
legacy_receipt_invoice_line_sc_34bb03cca32844c79029ca11a4114e4c,legacy_receipt_sc_0b1180b70629424db5d129b8a1335a55,9570,34bb03cca32844c79029ca11a4114e4c,0b1180b70629424db5d129b8a1335a55,74c1cfa59cda4e2c826b1c2690800f35,02bfafb4a93c445cb41210d6e765e5af,1503,,09737592,西藏华泰龙矿业开发有限公司,四川保盛建设集团有限公司,,C_JFHKLR_CB,KPJE,443883.70,319689.52,443883.70,[migration:receipt_invoice_line] legacy_receipt_invoice_line_id=34bb03cca32844c79029ca11a4114e4c; legacy_receipt_id=0b1180b70629424db5d129b8a1335a55; invoice_fact=true; not_account_move=true; not_settlement=true; attachment_binary=false,34bb03cca32844c79029ca11a4114e4c,create_if_missing
legacy_receipt_invoice_line_sc_34bc6d0f2d224f8eb82823ef08ad5789,legacy_receipt_sc_602bef0d55964a04bdacdf681dbf56b2,9580,34bc6d0f2d224f8eb82823ef08ad5789,602bef0d55964a04bdacdf681dbf56b2,2a48913b5501434094cf202760dae1eb,4da07847511646419e0ec5f9f18d0866,17056535265630000,,22512000000005253639,德阳市万兴物业有限责任公司,四川保盛建设集团有限公司,,C_JFHKLR_CB,KPJE,90850.00,90850.00,90850.00,[migration:receipt_invoice_line] legacy_receipt_invoice_line_id=34bc6d0f2d224f8eb82823ef08ad5789; legacy_receipt_id=602bef0d55964a04bdacdf681dbf56b2; invoice_fact=true; not_account_move=true; not_settlement=true; attachment_binary=false,34bc6d0f2d224f8eb82823ef08ad5789,create_if_missing
legacy_receipt_invoice_line_sc_34d092147e09479ebf09dea931e52cad,legacy_receipt_sc_e078f2d976694ea3acc7867086d755ab,9590,34d092147e09479ebf09dea931e52cad,e078f2d976694ea3acc7867086d755ab,,980cea16ee3240ada71098c98687a777,17234447401690000,,23512000000148098396,中国移动通信集团四川有限公司成都分公司,四川保盛建设集团有限公司,,C_JFHKLR_CB,KPJE,244483.24,218614.88,,[migration:receipt_invoice_line] legacy_receipt_invoice_line_id=34d092147e09479ebf09dea931e52cad; legacy_receipt_id=e078f2d976694ea3acc7867086d755ab; invoice_fact=true; not_account_move=true; not_settlement=true; attachment_binary=false,34d092147e09479ebf09dea931e52cad,create_if_missing
legacy_receipt_invoice_line_sc_34dd6072d2e442b6a4ee5a762c6491a3,legacy_receipt_sc_68f378eb16e24226bf26fc9fba12ccfa,9600,34dd6072d2e442b6a4ee5a762c6491a3,68f378eb16e24226bf26fc9fba12ccfa,1481bd35999b444bb892531a3b5ce578,fb5c109ab4f14c12b43359f125f005e7,17026085044110002,,21557118,中国移动通信集团四川有限公司成都分公司,四川保盛建设集团有限公司,,C_JFHKLR_CB,KPJE,213829.67,193301.93,213829.67,[migration:receipt_invoice_line] legacy_receipt_invoice_line_id=34dd6072d2e442b6a4ee5a762c6491a3; legacy_receipt_id=68f378eb16e24226bf26fc9fba12ccfa; invoice_fact=true; not_account_move=true; not_settlement=true; attachment_binary=false,34dd6072d2e442b6a4ee5a762c6491a3,create_if_missing
legacy_receipt_invoice_line_sc_34ec420a21424ce8b6212a9428e972e5,legacy_receipt_sc_60d8c3ab62dc4fa1b65725fdb8c9c386,9610,34ec420a21424ce8b6212a9428e972e5,60d8c3ab62dc4fa1b65725fdb8c9c386,4c1498c8b1854ba98493f3b9bd7333ba,a590558350814c1e8592e73ebf3faa73,2540,,23512000000049994622,德阳大参林投资有限公司,四川保盛建设集团有限公司,,C_JFHKLR_CB,KPJE,1353389.20,1353389.20,1353389.20,[migration:receipt_invoice_line] legacy_receipt_invoice_line_id=34ec420a21424ce8b6212a9428e972e5; legacy_receipt_id=60d8c3ab62dc4fa1b65725fdb8c9c386; invoice_fact=true; not_account_move=true; not_settlement=true; attachment_binary=false,34ec420a21424ce8b6212a9428e972e5,create_if_missing
legacy_receipt_invoice_line_sc_34fa0eae505a4784a7256674a53621e9,legacy_receipt_sc_395fb8c8b78842de932f228122be0f3e,9620,34fa0eae505a4784a7256674a53621e9,395fb8c8b78842de932f228122be0f3e,cb8e46c7d05b4bff83bf85df5229dd62,7368230274dd49c281c7281c012f2355,1146,,21304104,德阳大参林投资有限公司,四川保盛建设集团有限公司,,C_JFHKLR_CB,KPJE,1000000.00,1000000.00,1000000.00,[migration:receipt_invoice_line] legacy_receipt_invoice_line_id=34fa0eae505a4784a7256674a53621e9; legacy_receipt_id=395fb8c8b78842de932f228122be0f3e; invoice_fact=true; not_account_move=true; not_settlement=true; attachment_binary=false,34fa0eae505a4784a7256674a53621e9,create_if_missing
legacy_receipt_invoice_line_sc_3507cedcede74d2cbfe02a046af2a1c9,legacy_receipt_sc_12285ab95d654da587e57f383822e077,9630,3507cedcede74d2cbfe02a046af2a1c9,12285ab95d654da587e57f383822e077,,d78333b806fd430c842f1a3c840ee91a,17296691680580000,,24512000000088950047,四川昌意兴建筑劳务有限公司,,,C_JFHKLR_CB,KPJE,38561.48,38561.48,,[migration:receipt_invoice_line] legacy_receipt_invoice_line_id=3507cedcede74d2cbfe02a046af2a1c9; legacy_receipt_id=12285ab95d654da587e57f383822e077; invoice_fact=true; not_account_move=true; not_settlement=true; attachment_binary=false,3507cedcede74d2cbfe02a046af2a1c9,create_if_missing
legacy_receipt_invoice_line_sc_350ee00d7d6a4486ac351f26efe79ea7,legacy_receipt_sc_4ba84526008b4dd09c24dfd72bcb1a98,9640,350ee00d7d6a4486ac351f26efe79ea7,4ba84526008b4dd09c24dfd72bcb1a98,bb655d67d46943bb93defbd852036274,e10df32fd14a41fd8ae552222aab0c2a,17026230600170001,,5100193130-04295199,中建四局第一建筑工程有限公司,四川保盛建设集团有限公司,,C_JFHKLR_CB,KPJE,1000000.00,785054.64,1000000.00,[migration:receipt_invoice_line] legacy_receipt_invoice_line_id=350ee00d7d6a4486ac351f26efe79ea7; legacy_receipt_id=4ba84526008b4dd09c24dfd72bcb1a98; invoice_fact=true; not_account_move=true; not_settlement=true; attachment_binary=false,350ee00d7d6a4486ac351f26efe79ea7,create_if_missing
legacy_receipt_invoice_line_sc_352e5188669040a38e172ca9d65740cc,legacy_receipt_sc_2c65e334e3964e1b804c005c79f75c19,9650,352e5188669040a38e172ca9d65740cc,2c65e334e3964e1b804c005c79f75c19,a05d945dabc74846a45867fd806f22b6,39f02fe303a346f5a6350e5a217a157b,2421,,33507271,德阳大参林投资有限公司,四川保盛建设集团有限公司,,C_JFHKLR_CB,KPJE,1000000.00,1000000.00,1000000.00,[migration:receipt_invoice_line] legacy_receipt_invoice_line_id=352e5188669040a38e172ca9d65740cc; legacy_receipt_id=2c65e334e3964e1b804c005c79f75c19; invoice_fact=true; not_account_move=true; not_settlement=true; attachment_binary=false,352e5188669040a38e172ca9d65740cc,create_if_missing
legacy_receipt_invoice_line_sc_35347ce3b8f04cc783c9680af95d1740,legacy_receipt_sc_763fc7ae3c4d4530a680acfc597968ac,9660,35347ce3b8f04cc783c9680af95d1740,763fc7ae3c4d4530a680acfc597968ac,,7c5aec6ef11448e5b4cf0315c78b3385,17378738803920001,,25512000000017793559,四川省第四建筑有限公司,四川保盛建设集团有限公司,,C_JFHKLR_CB,KPJE,100000.00,100000.00,,[migration:receipt_invoice_line] legacy_receipt_invoice_line_id=35347ce3b8f04cc783c9680af95d1740; legacy_receipt_id=763fc7ae3c4d4530a680acfc597968ac; invoice_fact=true; not_account_move=true; not_settlement=true; attachment_binary=false,35347ce3b8f04cc783c9680af95d1740,create_if_missing
legacy_receipt_invoice_line_sc_35369c485499404aaf23859681d093f9,legacy_receipt_sc_519401084c2b467da375081d2a4ddb42,9670,35369c485499404aaf23859681d093f9,519401084c2b467da375081d2a4ddb42,094a510011734f399e6fc5d8cbbb6680,0c11d76b2c0142e9a02c410d7f48f913,1908,,33545150,中国建筑一局（集团）有限公司,四川保盛建设集团有限公司,,C_JFHKLR_CB,KPJE,327398.44,327398.44,327398.44,[migration:receipt_invoice_line] legacy_receipt_invoice_line_id=35369c485499404aaf23859681d093f9; legacy_receipt_id=519401084c2b467da375081d2a4ddb42; invoice_fact=true; not_account_move=true; not_settlement=true; attachment_binary=false,35369c485499404aaf23859681d093f9,create_if_missing
legacy_receipt_invoice_line_sc_3536f936d2f9430795091f34da2f8f9f,legacy_receipt_sc_94cfa7f2fb63403a88695e4b5a5f8023,9680,3536f936d2f9430795091f34da2f8f9f,94cfa7f2fb63403a88695e4b5a5f8023,,fc0bb55b3de34339ad3ad2b733c6e8b2,17706916468450000,,26512000000361502776,中国铁建大桥工程局集团有限公司旌阳区城市地下综合管廊建设项目经理部,,,C_JFHKLR_CB,KPJE,3600000.00,3332710.92,,[migration:receipt_invoice_line] legacy_receipt_invoice_line_id=3536f936d2f9430795091f34da2f8f9f; legacy_receipt_id=94cfa7f2fb63403a88695e4b5a5f8023; invoice_fact=true; not_account_move=true; not_settlement=true; attachment_binary=false,3536f936d2f9430795091f34da2f8f9f,create_if_missing
legacy_receipt_invoice_line_sc_353a545803e1494a82c327f73de807ac,legacy_receipt_sc_27fbca79b5b04739bfb47666bc4636dd,9690,353a545803e1494a82c327f73de807ac,27fbca79b5b04739bfb47666bc4636dd,b19a8a419639440db8286a0e1133dac5,c35c488efc7a4e129f960b55d8321525,1600,,21357458,丰都县城市建设资产经营有限责任公司,四川保盛建设集团有限公司,,C_JFHKLR_CB,KPJE,1000000.00,487500.00,1000000.00,[migration:receipt_invoice_line] legacy_receipt_invoice_line_id=353a545803e1494a82c327f73de807ac; legacy_receipt_id=27fbca79b5b04739bfb47666bc4636dd; invoice_fact=true; not_account_move=true; not_settlement=true; attachment_binary=false,353a545803e1494a82c327f73de807ac,create_if_missing
legacy_receipt_invoice_line_sc_354cfca2e37d445282567f8c8ee5c6a3,legacy_receipt_sc_44db7bcc736d438cbc66173cd02ae76c,9700,354cfca2e37d445282567f8c8ee5c6a3,44db7bcc736d438cbc66173cd02ae76c,,25a4fdb08635534dd57d4c000afcb26f,17367390357330000,,25512000000004633148,德阳市供水安装工程队,四川保盛建设集团有限公司,,C_JFHKLR_CB,KPJE,131966.32,131966.32,,[migration:receipt_invoice_line] legacy_receipt_invoice_line_id=354cfca2e37d445282567f8c8ee5c6a3; legacy_receipt_id=44db7bcc736d438cbc66173cd02ae76c; invoice_fact=true; not_account_move=true; not_settlement=true; attachment_binary=false,354cfca2e37d445282567f8c8ee5c6a3,create_if_missing
legacy_receipt_invoice_line_sc_35592cbc72de4a138a74ba871e992845,legacy_receipt_sc_94450fff2afc45538eb86ae08b98d4e1,9710,35592cbc72de4a138a74ba871e992845,94450fff2afc45538eb86ae08b98d4e1,,4f3bb77b8325abb8ad7b3920f91b1517,17374555614710005,,25512000000017712936,德阳市供水安装工程队,四川保盛建设集团有限公司,,C_JFHKLR_CB,KPJE,718800.45,718800.45,,[migration:receipt_invoice_line] legacy_receipt_invoice_line_id=35592cbc72de4a138a74ba871e992845; legacy_receipt_id=94450fff2afc45538eb86ae08b98d4e1; invoice_fact=true; not_account_move=true; not_settlement=true; attachment_binary=false,35592cbc72de4a138a74ba871e992845,create_if_missing
legacy_receipt_invoice_line_sc_355d2079961f45f4a5d2d62b854eeec7,legacy_receipt_sc_a3db61ad375247db92373695e6bbe209,9720,355d2079961f45f4a5d2d62b854eeec7,a3db61ad375247db92373695e6bbe209,,46ff30629c1345afa94b8f4326e536eb,17696585293300000,,25512000000316541319,丹阳市丰泰工业炉有限公司,四川保盛建设集团有限公司,,C_JFHKLR_CB,KPJE,850000.00,200000.00,,[migration:receipt_invoice_line] legacy_receipt_invoice_line_id=355d2079961f45f4a5d2d62b854eeec7; legacy_receipt_id=a3db61ad375247db92373695e6bbe209; invoice_fact=true; not_account_move=true; not_settlement=true; attachment_binary=false,355d2079961f45f4a5d2d62b854eeec7,create_if_missing
legacy_receipt_invoice_line_sc_3566e53a42814853aed7f2dd9a4968f8,legacy_receipt_sc_ae41a95603ab44059d4e24b50fd9cb4d,9730,3566e53a42814853aed7f2dd9a4968f8,ae41a95603ab44059d4e24b50fd9cb4d,b716e3fb64f748e2a63b623b7cd3e51f,42a9770363804014879519e67e2e26b2,17048752870560001,,5100191130-15816661,中国移动通信集团四川有限公司天府新区分公司,四川保盛建设集团有限公司,,C_JFHKLR_CB,KPJE,185891.04,185891.04,185891.04,[migration:receipt_invoice_line] legacy_receipt_invoice_line_id=3566e53a42814853aed7f2dd9a4968f8; legacy_receipt_id=ae41a95603ab44059d4e24b50fd9cb4d; invoice_fact=true; not_account_move=true; not_settlement=true; attachment_binary=false,3566e53a42814853aed7f2dd9a4968f8,create_if_missing
legacy_receipt_invoice_line_sc_3578aa6d44db48eb8aac0056ce98c658,legacy_receipt_sc_6a0301a6cdf54fb9a7f31dfd925b9b8f,9740,3578aa6d44db48eb8aac0056ce98c658,6a0301a6cdf54fb9a7f31dfd925b9b8f,f34464cb98624a6795944e851c67a02d,b45905a4132b479cb28b5f0d7765a183,17026273106280000,,5100194130-36326265,二重集团（德阳）精衡传动设备有限公司,四川保盛建设集团有限公司,,C_JFHKLR_CB,KPJE,198000.00,184590.00,198000.00,[migration:receipt_invoice_line] legacy_receipt_invoice_line_id=3578aa6d44db48eb8aac0056ce98c658; legacy_receipt_id=6a0301a6cdf54fb9a7f31dfd925b9b8f; invoice_fact=true; not_account_move=true; not_settlement=true; attachment_binary=false,3578aa6d44db48eb8aac0056ce98c658,create_if_missing
legacy_receipt_invoice_line_sc_357cf863dc364055ad92b2fc934e7216,legacy_receipt_sc_9ce86887f4134c7e8c8035b31b0d6f4a,9750,357cf863dc364055ad92b2fc934e7216,9ce86887f4134c7e8c8035b31b0d6f4a,,c9598290beff40e6950da3b0e50822c7,17142975615260000,,48663666,伽师县商务和工业信息化局,四川保盛建设集团有限公司伽师县分公司,,C_JFHKLR_CB,KPJE,999000.00,999000.00,,[migration:receipt_invoice_line] legacy_receipt_invoice_line_id=357cf863dc364055ad92b2fc934e7216; legacy_receipt_id=9ce86887f4134c7e8c8035b31b0d6f4a; invoice_fact=true; not_account_move=true; not_settlement=true; attachment_binary=false,357cf863dc364055ad92b2fc934e7216,create_if_missing
legacy_receipt_invoice_line_sc_35936908207b42b6bfbc6b121ff46941,legacy_receipt_sc_aefa937d4d8744c08c9f010331fc92e6,9760,35936908207b42b6bfbc6b121ff46941,aefa937d4d8744c08c9f010331fc92e6,27aa2374c40045f9827c8c79dfa7f799,6908faa577704558987b2df17b3c81fc,1597,,13923856,国网四川省电力公司成都市龙泉驿供电分公司,四川保盛建设集团有限公司,,C_JFHKLR_CB,KPJE,364900.36,219282.16,364900.36,[migration:receipt_invoice_line] legacy_receipt_invoice_line_id=35936908207b42b6bfbc6b121ff46941; legacy_receipt_id=aefa937d4d8744c08c9f010331fc92e6; invoice_fact=true; not_account_move=true; not_settlement=true; attachment_binary=false,35936908207b42b6bfbc6b121ff46941,create_if_missing
legacy_receipt_invoice_line_sc_359f966c04f44553a5bfd42495c5cb77,legacy_receipt_sc_97df94c7c43d442a96cb257e80c57e35,9770,359f966c04f44553a5bfd42495c5cb77,97df94c7c43d442a96cb257e80c57e35,,fd081afb8f9c493a946806c3c95657ee,17625064400260000,,25512000000248215410,重庆市渝北区石船镇人民政府,,,C_JFHKLR_CB,KPJE,98156.98,98156.98,,[migration:receipt_invoice_line] legacy_receipt_invoice_line_id=359f966c04f44553a5bfd42495c5cb77; legacy_receipt_id=97df94c7c43d442a96cb257e80c57e35; invoice_fact=true; not_account_move=true; not_settlement=true; attachment_binary=false,359f966c04f44553a5bfd42495c5cb77,create_if_missing
legacy_receipt_invoice_line_sc_35a21dc6483f4aadbc0212ca0f590daf,legacy_receipt_sc_a9e5d24e72244ede9d1e93869d0a9fea,9780,35a21dc6483f4aadbc0212ca0f590daf,a9e5d24e72244ede9d1e93869d0a9fea,499d03969fdb4861b3fd616a30c04fde,28bca64b2efc4e34be432151d4146dd0,2011,,33545173,德阳市供水安装工程队,四川保盛建设集团有限公司,,C_JFHKLR_CB,KPJE,1047.00,1047.00,1047.00,[migration:receipt_invoice_line] legacy_receipt_invoice_line_id=35a21dc6483f4aadbc0212ca0f590daf; legacy_receipt_id=a9e5d24e72244ede9d1e93869d0a9fea; invoice_fact=true; not_account_move=true; not_settlement=true; attachment_binary=false,35a21dc6483f4aadbc0212ca0f590daf,create_if_missing
legacy_receipt_invoice_line_sc_35a4679d845f426dbdad49e358fd1b64,legacy_receipt_sc_0f564cb718634543b68a80f4791ae048,9790,35a4679d845f426dbdad49e358fd1b64,0f564cb718634543b68a80f4791ae048,,355016c52786446e8adc1f101ac2d5bd,17095395161590001,,24512000000027466527,重庆临空经济示范区开发建设有限公司,,,C_JFHKLR_CB,KPJE,50013.96,50013.96,,[migration:receipt_invoice_line] legacy_receipt_invoice_line_id=35a4679d845f426dbdad49e358fd1b64; legacy_receipt_id=0f564cb718634543b68a80f4791ae048; invoice_fact=true; not_account_move=true; not_settlement=true; attachment_binary=false,35a4679d845f426dbdad49e358fd1b64,create_if_missing
legacy_receipt_invoice_line_sc_35b057bbbedc4f94a6845bf594003653,legacy_receipt_sc_d50a819a61d24f4f8df352899e36f0fe,9800,35b057bbbedc4f94a6845bf594003653,d50a819a61d24f4f8df352899e36f0fe,,57c30f7adba04750bfe301220de70e8b,17375285147050000,,24512000000284690983,德阳市罗江区鄢家镇人民政府,,,C_JFHKLR_CB,KPJE,225625.38,200000.00,,[migration:receipt_invoice_line] legacy_receipt_invoice_line_id=35b057bbbedc4f94a6845bf594003653; legacy_receipt_id=d50a819a61d24f4f8df352899e36f0fe; invoice_fact=true; not_account_move=true; not_settlement=true; attachment_binary=false,35b057bbbedc4f94a6845bf594003653,create_if_missing
legacy_receipt_invoice_line_sc_35d7593c0c6b4215977fff373e8029d7,legacy_receipt_sc_cd1dc29125d64d3aabcada344ba18779,9810,35d7593c0c6b4215977fff373e8029d7,cd1dc29125d64d3aabcada344ba18779,56d39e4ceb6f4d48a97dfb93f2a22ab1,039d3dfd2b634a2a988d2638b8e6efe2,17052877473110000,,01854610,德阳市旌阳区八角井镇卫生院,四川保盛建设集团有限公司,,C_JFHKLR_CB,KPJE,224836.61,224836.61,224836.61,[migration:receipt_invoice_line] legacy_receipt_invoice_line_id=35d7593c0c6b4215977fff373e8029d7; legacy_receipt_id=cd1dc29125d64d3aabcada344ba18779; invoice_fact=true; not_account_move=true; not_settlement=true; attachment_binary=false,35d7593c0c6b4215977fff373e8029d7,create_if_missing
legacy_receipt_invoice_line_sc_35ddc8db715541c5b43a135413e336e1,legacy_receipt_sc_0183fb667b644346ab4801ac416b1616,9820,35ddc8db715541c5b43a135413e336e1,0183fb667b644346ab4801ac416b1616,,b0f4423702cb4195b63d18ac3d7ec870,17048736170250000,,23512000000131527117,莎车县住房和城乡建设局,四川保盛建设集团有限公司,,C_JFHKLR_CB,KPJE,3597585.00,1798792.50,,[migration:receipt_invoice_line] legacy_receipt_invoice_line_id=35ddc8db715541c5b43a135413e336e1; legacy_receipt_id=0183fb667b644346ab4801ac416b1616; invoice_fact=true; not_account_move=true; not_settlement=true; attachment_binary=false,35ddc8db715541c5b43a135413e336e1,create_if_missing
legacy_receipt_invoice_line_sc_35f2f46573654fadba16e05719e6c27e,legacy_receipt_sc_6998982f66e34d42a5552012fae8cb71,9830,35f2f46573654fadba16e05719e6c27e,6998982f66e34d42a5552012fae8cb71,,a3df0509854a438babe8d1cc363a323c,17654236530610000,,25512000000196717376,重庆市綦江区中小学基本建设管理服务中心,,,C_JFHKLR_CB,KPJE,1305006.61,680131.27,,[migration:receipt_invoice_line] legacy_receipt_invoice_line_id=35f2f46573654fadba16e05719e6c27e; legacy_receipt_id=6998982f66e34d42a5552012fae8cb71; invoice_fact=true; not_account_move=true; not_settlement=true; attachment_binary=false,35f2f46573654fadba16e05719e6c27e,create_if_missing
legacy_receipt_invoice_line_sc_3600120f45af4c63917e62e5edc5481e,legacy_receipt_sc_3796ab2da8204856a63a16ccf885f796,9840,3600120f45af4c63917e62e5edc5481e,3796ab2da8204856a63a16ccf885f796,,fd667efd391047e08fa395142ea8bb1f,17665479698570001,,25512000000311546639,四川工程职业技术大学,四川保盛建设集团有限公司,,C_JFHKLR_CB,KPJE,40194.25,40194.25,,[migration:receipt_invoice_line] legacy_receipt_invoice_line_id=3600120f45af4c63917e62e5edc5481e; legacy_receipt_id=3796ab2da8204856a63a16ccf885f796; invoice_fact=true; not_account_move=true; not_settlement=true; attachment_binary=false,3600120f45af4c63917e62e5edc5481e,create_if_missing
legacy_receipt_invoice_line_sc_36072075e74b426b9dda4fe204b10ad9,legacy_receipt_sc_878e662dfe17492583679fa3fca26fc7,9850,36072075e74b426b9dda4fe204b10ad9,878e662dfe17492583679fa3fca26fc7,ca5532388fd24c34a436e9b526b9e3db,946fe001237e42f1ae6b434d370995f2,17033225105740000,,08877453,中铁十九局集团第五工程有限公司,四川保盛建设集团有限公司,,C_JFHKLR_CB,KPJE,203373.03,144000.00,203373.03,[migration:receipt_invoice_line] legacy_receipt_invoice_line_id=36072075e74b426b9dda4fe204b10ad9; legacy_receipt_id=878e662dfe17492583679fa3fca26fc7; invoice_fact=true; not_account_move=true; not_settlement=true; attachment_binary=false,36072075e74b426b9dda4fe204b10ad9,create_if_missing
legacy_receipt_invoice_line_sc_361f6257b787479ebe0d756317f6f17e,legacy_receipt_sc_3ce3c10147ca47ac9a02fd47ffc4f06a,9860,361f6257b787479ebe0d756317f6f17e,3ce3c10147ca47ac9a02fd47ffc4f06a,,e08256631db2415bb32a2eb078e0a820,16938998125470011,,22512000000005061340,中国移动通信集团四川有限公司成都分公司,四川保盛建设集团有限公司,,C_JFHKLR_CB,KPJE,385556.79,23132.52,,[migration:receipt_invoice_line] legacy_receipt_invoice_line_id=361f6257b787479ebe0d756317f6f17e; legacy_receipt_id=3ce3c10147ca47ac9a02fd47ffc4f06a; invoice_fact=true; not_account_move=true; not_settlement=true; attachment_binary=false,361f6257b787479ebe0d756317f6f17e,create_if_missing
legacy_receipt_invoice_line_sc_363912f736f140959cd1928429bd79a0,legacy_receipt_sc_30b39f39f56e4bd993a45652569fecee,9870,363912f736f140959cd1928429bd79a0,30b39f39f56e4bd993a45652569fecee,,87e9e10c1e404513a29aca83f39a7f4c,17062578768000000,,21357453,中国建筑第四工程局有限公司,四川保盛建设集团有限公司,,C_JFHKLR_CB,KPJE,1015040.65,277922.89,,[migration:receipt_invoice_line] legacy_receipt_invoice_line_id=363912f736f140959cd1928429bd79a0; legacy_receipt_id=30b39f39f56e4bd993a45652569fecee; invoice_fact=true; not_account_move=true; not_settlement=true; attachment_binary=false,363912f736f140959cd1928429bd79a0,create_if_missing
legacy_receipt_invoice_line_sc_36428d50592f43629d994d9dae812c85,legacy_receipt_sc_47787b15ca654337a4c783b8eda10b67,9880,36428d50592f43629d994d9dae812c85,47787b15ca654337a4c783b8eda10b67,0aa7f4b79ac1485993f9e9cd1ca99504,36c29313c8ff496a9d9b557eda253ee4,158,,49610957,四川盈佳置业有限公司,四川保盛建设集团有限公司,,C_JFHKLR_CB,KPJE,1000000.00,1000000.00,1000000.00,[migration:receipt_invoice_line] legacy_receipt_invoice_line_id=36428d50592f43629d994d9dae812c85; legacy_receipt_id=47787b15ca654337a4c783b8eda10b67; invoice_fact=true; not_account_move=true; not_settlement=true; attachment_binary=false,36428d50592f43629d994d9dae812c85,create_if_missing
legacy_receipt_invoice_line_sc_3643d4f86832440c950978e56c6c4608,legacy_receipt_sc_b0fbe4d7c2034c50b9503c65c0c5a46d,9890,3643d4f86832440c950978e56c6c4608,b0fbe4d7c2034c50b9503c65c0c5a46d,,f17c766a805441449a8877b718173a75,17738156124430000,,26512000000574690576,中建三局集团（德阳）有限公司,四川保盛建设集团有限公司,,C_JFHKLR_CB,KPJE,722700.00,722700.00,,[migration:receipt_invoice_line] legacy_receipt_invoice_line_id=3643d4f86832440c950978e56c6c4608; legacy_receipt_id=b0fbe4d7c2034c50b9503c65c0c5a46d; invoice_fact=true; not_account_move=true; not_settlement=true; attachment_binary=false,3643d4f86832440c950978e56c6c4608,create_if_missing
legacy_receipt_invoice_line_sc_3673fc9460134a7dade7e60581e908e3,legacy_receipt_sc_9eb342d5c35049a7ab58278bc451fe48,9900,3673fc9460134a7dade7e60581e908e3,9eb342d5c35049a7ab58278bc451fe48,,ebe882622a474813966f235c57d3d5b8,17654189862020000,,25512000000244055859,四川安训星光体育发展有限责任公司,,,C_JFHKLR_CB,KPJE,600000.00,130000.00,,[migration:receipt_invoice_line] legacy_receipt_invoice_line_id=3673fc9460134a7dade7e60581e908e3; legacy_receipt_id=9eb342d5c35049a7ab58278bc451fe48; invoice_fact=true; not_account_move=true; not_settlement=true; attachment_binary=false,3673fc9460134a7dade7e60581e908e3,create_if_missing
legacy_receipt_invoice_line_sc_36a13284736f4d77905216dfaabd5a82,legacy_receipt_sc_e2d95e4b8afd4f8c86c6763305888433,9910,36a13284736f4d77905216dfaabd5a82,e2d95e4b8afd4f8c86c6763305888433,,2c6f0a289f1a4efe9ecff6a2f64db892,17066888031110000,,24512000000018140508,绵阳高新区普明街道古泉社区居民委员会,,,C_JFHKLR_CB,KPJE,360800.00,360800.00,,[migration:receipt_invoice_line] legacy_receipt_invoice_line_id=36a13284736f4d77905216dfaabd5a82; legacy_receipt_id=e2d95e4b8afd4f8c86c6763305888433; invoice_fact=true; not_account_move=true; not_settlement=true; attachment_binary=false,36a13284736f4d77905216dfaabd5a82,create_if_missing
legacy_receipt_invoice_line_sc_36a390ebafbb483bb7cf1d2fae7dbb5f,legacy_receipt_sc_b2a73b549aa04caabcf59347a98c41c8,9920,36a390ebafbb483bb7cf1d2fae7dbb5f,b2a73b549aa04caabcf59347a98c41c8,a3826358b1ca4491807334da91c35fd4,78393e994c1746f1b6d55f64fa7aa4d4,2063,,02341495,四川省绵阳外国语学校,四川保盛建设集团有限公司,,C_JFHKLR_CB,KPJE,105789.87,105789.87,105789.87,[migration:receipt_invoice_line] legacy_receipt_invoice_line_id=36a390ebafbb483bb7cf1d2fae7dbb5f; legacy_receipt_id=b2a73b549aa04caabcf59347a98c41c8; invoice_fact=true; not_account_move=true; not_settlement=true; attachment_binary=false,36a390ebafbb483bb7cf1d2fae7dbb5f,create_if_missing
legacy_receipt_invoice_line_sc_36de0474aa4249a4b20676e9c92a1ed4,legacy_receipt_sc_a8a8d2cdfbad4463b040cbf46ce1317c,9930,36de0474aa4249a4b20676e9c92a1ed4,a8a8d2cdfbad4463b040cbf46ce1317c,,8ee55b03fdaf4f288088ae355d01d21f,17361555829270000,,24512000000267787631,城口县明通镇中心小学,四川保盛建设集团有限公司,,C_JFHKLR_CB,KPJE,391357.00,117400.00,,[migration:receipt_invoice_line] legacy_receipt_invoice_line_id=36de0474aa4249a4b20676e9c92a1ed4; legacy_receipt_id=a8a8d2cdfbad4463b040cbf46ce1317c; invoice_fact=true; not_account_move=true; not_settlement=true; attachment_binary=false,36de0474aa4249a4b20676e9c92a1ed4,create_if_missing
